LGA_MAIN11,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T,LGA_NAME11
10200,10,0,156,39,760,130,3,893,4,936,3,199,396,0,595,5,603,0,0,0,0,0,0,0,42,959,526,3,1488,9,1539,0,8,3,0,11,3,14,188,977,529,3,1509,12,1709,85,3,0,0,3,0,88,20,494,70,0,564,0,584,6,139,280,0,419,4,429,0,0,0,0,0,0,0,26,633,350,0,983,4,1013,0,0,3,0,3,3,6,111,636,353,0,989,7,1107,33,3,0,0,3,0,36,6,244,23,0,267,0,273,0,79,142,0,221,0,221,0,0,0,0,0,0,0,6,323,165,0,488,0,494,0,3,0,0,3,4,7,39,329,165,0,494,4,537,1415,181,0,0,181,0,1596,367,7497,908,6,8411,35,8813,37,1904,2243,0,4147,26,4210,3,10,4,57,71,0,74,407,9411,3155,63,12629,61,13097,3,40,15,3,58,47,108,1825,9632,3170,66,12868,108,14801,Auburn (C)
10750,140,3,3537,217,3336,138,3,3477,13,3707,4,269,226,0,495,3,502,7,5,0,3,8,0,15,228,3610,364,6,3980,16,4224,0,16,4,0,20,13,33,3622,3758,368,14,4140,32,7794,1121,42,0,3,45,0,1166,109,2043,79,3,2125,8,2242,6,176,182,0,358,0,364,0,0,0,0,0,0,0,115,2219,261,3,2483,8,2606,0,16,0,0,16,3,19,1236,2277,261,6,2544,11,3791,425,18,0,0,18,0,443,25,993,48,3,1044,5,1074,0,101,110,0,211,0,211,0,0,0,0,0,0,0,25,1094,158,3,1255,5,1285,0,6,0,0,6,0,6,450,1118,158,3,1279,5,1734,29352,1662,20,43,1725,9,31086,2151,27535,894,35,28464,109,30724,33,2115,1404,3,3522,10,3565,42,50,0,85,135,0,177,2226,29700,2298,123,32121,119,34466,19,187,13,3,203,103,325,31597,31549,2331,169,34049,231,65877,Blacktown (C)
10800,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,0,0,4,0,127,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,4,0,0,4,0,1154,6,11,0,0,11,0,17,0,0,3,0,3,0,3,0,0,0,0,0,0,0,6,11,3,0,14,0,20,0,0,0,0,0,0,0,1156,15,3,0,18,0,1174,Bland (A)
10850,0,0,172,3,3,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,0,0,3,0,9,0,0,0,0,0,0,0,178,3,0,0,3,0,181,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1309,3,0,0,3,0,1312,18,15,0,0,15,0,33,0,0,0,0,0,0,0,6,0,0,3,3,0,9,24,15,0,3,18,0,42,0,0,0,0,0,0,0,1333,18,0,3,21,0,1354,Blayney (A)
10900,24,0,1694,33,49,0,0,49,0,82,0,0,0,0,0,0,0,5,0,0,0,0,0,5,38,49,0,0,49,0,87,0,0,0,0,0,0,0,1708,73,0,0,73,0,1781,725,5,0,3,8,0,733,18,21,0,0,21,0,39,0,0,4,0,4,0,4,0,0,0,0,0,0,0,18,21,4,0,25,0,43,0,0,0,0,0,0,0,743,26,4,3,33,0,776,268,4,0,0,4,0,272,7,9,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,9,0,16,0,0,0,0,0,0,0,275,13,0,0,13,0,288,12696,254,0,16,270,3,12969,356,434,10,6,450,0,806,3,16,11,0,27,0,30,23,0,0,6,6,0,29,382,450,21,12,483,0,865,10,3,0,0,3,0,13,13088,707,21,28,756,3,13847,Blue Mountains (C)
10950,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,486,3,0,0,3,0,489,0,6,0,0,6,0,6,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,486,12,0,0,12,0,498,Bogan (A)
11000,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,46,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,382,Bombala (A)
11050,0,0,60,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,60,4,0,0,4,0,64,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,4,0,0,4,0,409,4,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,8,0,0,0,0,0,0,0,409,8,0,0,8,0,417,Boorowa (A)
11100,16,0,316,36,280,20,0,300,0,336,0,29,26,0,55,0,55,0,0,0,0,0,0,0,36,309,46,0,355,0,391,0,3,0,0,3,0,3,336,328,46,0,374,0,710,141,7,0,0,7,0,148,16,201,12,0,213,3,232,5,28,27,0,55,0,60,0,0,0,0,0,0,0,21,229,39,0,268,3,292,0,0,0,0,0,0,0,162,236,39,0,275,3,440,52,0,0,0,0,0,52,6,85,5,0,90,0,96,0,12,9,0,21,0,21,0,0,0,0,0,0,0,6,97,14,0,111,0,117,0,5,0,0,5,0,5,58,102,14,0,116,0,174,2978,209,0,3,212,3,3193,338,2587,106,0,2693,12,3043,13,278,147,0,425,0,438,3,3,0,4,7,0,10,354,2868,253,4,3125,12,3491,0,13,0,0,13,9,22,3332,3090,253,7,3350,24,6706,Botany Bay (C)
11150,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,3,0,3,6,0,381,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,6,6,0,9,8,0,0,6,6,0,14,0,0,0,0,0,0,0,383,3,0,9,12,0,395,Bourke (A)
11200,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,3,0,0,3,0,241,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,238,9,0,0,9,0,247,Brewarrina (A)
11500,79,3,2150,122,1114,69,0,1183,4,1309,3,99,74,0,173,0,176,3,3,0,0,3,0,6,128,1216,143,0,1359,4,1491,4,3,0,0,3,3,10,2200,1298,143,0,1441,10,3651,806,14,0,3,17,0,823,38,610,29,3,642,5,685,0,63,49,0,112,0,112,0,0,0,3,3,0,3,38,673,78,6,757,5,800,8,3,0,0,3,3,14,852,690,78,9,777,8,1637,312,8,0,3,11,0,323,21,298,10,0,308,0,329,0,26,21,0,47,0,47,0,0,0,0,0,0,0,21,324,31,0,355,0,376,0,0,0,0,0,0,0,333,332,31,3,366,0,699,15262,758,0,35,793,12,16067,1016,8437,403,6,8846,17,9879,18,775,433,0,1208,0,1226,19,15,0,52,67,0,86,1053,9227,836,58,10121,17,11191,12,34,0,0,34,46,92,16327,10019,836,93,10948,75,27350,Campbelltown (C)
11520,51,0,786,51,453,29,0,482,0,533,0,27,22,0,49,0,49,3,0,0,0,0,0,3,54,480,51,0,531,0,585,0,0,0,0,0,0,0,789,528,51,3,582,0,1371,474,22,3,3,28,0,502,20,266,10,0,276,0,296,0,23,20,0,43,0,43,0,0,0,0,0,0,0,20,289,30,0,319,0,339,0,4,0,0,4,0,4,494,315,33,3,351,0,845,240,10,0,0,10,0,250,20,133,6,0,139,0,159,0,21,20,0,41,0,41,0,0,0,0,0,0,0,20,154,26,0,180,0,200,0,0,0,0,0,0,0,260,164,26,0,190,0,450,7119,521,6,15,542,0,7661,759,3785,156,0,3941,4,4704,6,247,205,3,455,0,461,6,0,0,13,13,0,19,771,4032,361,16,4409,4,5184,8,13,0,0,13,17,38,7898,4566,367,31,4964,21,12883,Canada Bay (A)
11250,0,0,269,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,0,10,0,0,0,0,0,0,0,279,0,0,0,0,0,279,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,7,2111,21,0,3,24,0,2135,46,41,0,0,41,0,87,0,0,6,0,6,0,6,3,0,0,0,0,0,3,49,41,6,0,47,0,96,0,0,0,0,0,0,0,2160,62,6,3,71,0,2231,Broken Hill (C)
11550,50,0,620,94,1524,143,3,1670,3,1767,7,239,349,0,588,3,598,0,0,0,0,0,0,0,101,1763,492,3,2258,6,2365,0,5,3,0,8,7,15,671,1815,498,3,2316,13,3000,286,22,3,0,25,0,311,35,885,86,0,971,0,1006,6,147,241,0,388,0,394,0,0,0,0,0,0,0,41,1032,327,0,1359,0,1400,0,6,0,0,6,3,9,327,1060,330,0,1390,3,1720,117,13,3,0,16,0,133,8,368,42,0,410,0,418,0,101,140,0,241,0,241,5,0,0,0,0,0,5,13,469,182,0,651,0,664,0,7,0,0,7,0,7,130,489,185,0,674,0,804,5109,797,20,0,817,4,5930,912,14220,1023,13,15256,48,16216,46,2208,2080,0,4288,10,4344,13,19,6,92,117,0,130,971,16447,3109,105,19661,58,20690,12,79,9,3,91,65,168,6092,17323,3138,108,20569,127,26788,Canterbury (C)
11600,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,46,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,425,0,0,0,0,0,425,0,12,0,0,12,0,12,0,0,0,0,0,0,0,3,0,0,4,4,0,7,3,12,0,4,16,0,19,0,0,0,0,0,0,0,428,12,0,4,16,0,444,Carrathool (A)
11700,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,6,0,0,6,0,249,5,8,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,8,0,3,11,0,16,0,0,0,0,0,0,0,248,14,0,3,17,0,265,Central Darling (A)
11720,7,0,1002,7,8,0,0,8,0,15,3,0,0,0,0,0,3,3,0,0,0,0,0,3,13,8,0,0,8,0,21,0,0,0,0,0,0,0,1008,15,0,0,15,0,1023,196,3,0,0,3,0,199,5,5,0,0,5,0,10,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,5,3,0,8,0,13,0,0,0,0,0,0,0,201,8,3,0,11,0,212,67,0,0,0,0,0,67,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,67,6,0,0,6,0,73,8248,41,0,14,55,0,8303,94,85,0,0,85,0,179,3,7,6,0,13,0,16,12,0,0,9,9,0,21,109,92,6,9,107,0,216,0,0,0,0,0,0,0,8357,133,6,23,162,0,8519,Cessnock (C)
11730,5,0,992,9,6,0,0,6,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,6,0,0,6,0,18,0,0,0,0,0,0,0,999,11,0,0,11,0,1010,146,3,0,0,3,0,149,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,151,3,0,0,3,0,154,47,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47,6771,55,0,4,59,0,6830,103,84,7,0,91,0,194,3,3,3,0,6,0,9,12,0,0,13,13,0,25,118,87,10,13,110,0,228,0,0,0,0,0,0,0,6889,142,10,17,169,0,7058,Clarence Valley (A)
11750,0,0,74,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,4,8,0,8,0,0,0,0,0,0,0,74,4,0,4,8,0,82,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,4,0,0,4,0,753,8,31,3,0,34,0,42,0,6,0,0,6,0,6,0,0,0,4,4,0,4,8,37,3,4,44,0,52,0,0,0,0,0,0,0,757,41,3,4,48,0,805,Cobar (A)
11300,20,0,245,17,294,23,0,317,0,334,0,44,66,0,110,3,113,0,3,0,0,3,0,3,17,341,89,0,430,3,450,0,0,0,0,0,3,3,242,361,89,0,450,6,698,132,10,0,0,10,0,142,19,177,27,0,204,0,223,0,25,41,0,66,0,66,0,0,0,0,0,0,0,19,202,68,0,270,0,289,0,0,0,0,0,0,0,151,212,68,0,280,0,431,93,6,0,0,6,0,99,7,107,13,0,120,0,127,0,20,27,0,47,0,47,0,0,0,0,0,0,0,7,127,40,0,167,0,174,0,0,0,0,0,0,0,100,133,40,0,173,0,273,1641,191,0,0,191,3,1835,220,2260,162,0,2422,0,2642,4,329,310,0,639,3,646,0,10,0,6,16,0,16,224,2599,472,6,3077,3,3304,7,7,6,0,13,11,31,1872,2797,478,6,3281,17,5170,Burwood (A)
11350,9,0,468,13,34,0,0,34,0,47,3,0,0,0,0,0,3,0,0,0,3,3,0,3,16,34,0,3,37,0,53,0,0,0,0,0,0,0,475,43,0,3,46,0,521,87,3,0,0,3,0,90,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,87,15,0,0,15,0,102,27,0,0,0,0,0,27,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,27,5,0,0,5,0,32,3538,117,0,0,117,0,3655,177,240,3,0,243,0,420,9,6,13,0,19,0,28,0,0,0,3,3,0,3,186,246,16,3,265,0,451,0,0,0,0,0,0,0,3724,363,16,3,382,0,4106,Byron (A)
11400,0,0,339,4,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,7,0,0,0,0,0,0,0,343,3,0,0,3,0,346,43,3,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,3,0,46,13,0,0,0,0,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,3,0,0,3,0,16,2479,22,0,0,22,0,2501,42,29,0,0,29,0,71,3,0,3,0,3,0,6,3,0,0,0,0,0,3,48,29,3,0,32,0,80,0,0,0,0,0,0,0,2527,51,3,0,54,0,2581,Cabonne (A)
11450,36,0,1394,40,185,5,0,190,0,230,0,6,12,0,18,0,18,0,0,0,3,3,0,3,40,191,17,3,211,0,251,0,0,0,0,0,0,0,1398,227,17,3,247,0,1645,488,11,0,0,11,0,499,13,81,3,0,84,0,97,0,10,12,0,22,0,22,0,0,0,0,0,0,0,13,91,15,0,106,0,119,0,0,0,0,0,0,0,501,102,15,0,117,0,618,182,4,0,0,4,0,186,6,27,0,0,27,0,33,0,4,7,0,11,0,11,0,0,0,0,0,0,0,6,31,7,0,38,0,44,0,0,0,0,0,0,0,188,35,7,0,42,0,230,11189,371,3,4,378,6,11573,363,1239,37,4,1280,0,1643,9,70,88,0,158,0,167,16,3,0,7,10,0,26,388,1312,125,11,1448,0,1836,10,0,0,0,0,0,10,11587,1683,128,15,1826,6,13419,Camden (A)
11800,8,0,1371,36,74,3,0,77,0,113,0,12,13,0,25,0,25,4,0,0,0,0,0,4,40,86,16,0,102,0,142,0,0,0,0,0,0,0,1403,94,16,0,110,0,1513,259,4,0,0,4,0,263,10,17,0,0,17,0,27,0,5,12,0,17,0,17,0,0,0,0,0,0,0,10,22,12,0,34,0,44,0,0,0,0,0,0,0,269,26,12,0,38,0,307,60,0,0,0,0,0,60,0,9,0,0,9,0,9,0,8,3,0,11,0,11,0,0,0,0,0,0,0,0,17,3,0,20,0,20,0,0,0,0,0,0,0,60,17,3,0,20,0,80,9325,98,6,7,111,6,9442,234,524,18,3,545,0,779,0,83,115,0,198,0,198,19,0,0,17,17,0,36,253,607,133,20,760,0,1013,5,8,0,0,8,0,13,9583,713,139,27,879,6,10468,Coffs Harbour (C)
