LGA_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,LGA_NAME11
52170,0,0,0,5,10,3,8,0,0,3,3,0,5,3,0,40,0,0,0,0,24,19,19,19,4,5,6,9,10,3,10,128,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,55,127,93,75,79,45,22,19,22,44,44,38,27,713,0,0,0,9,11,13,9,16,0,0,3,22,17,15,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,40,24,30,25,17,6,10,11,16,33,17,12,257,5,48,100,230,198,208,205,135,39,49,73,133,147,120,79,1769,Cottesloe (T)
52240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,27,23,14,0,0,5,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,3,0,4,24,0,6,5,27,32,23,15,22,8,3,3,4,6,0,4,158,Cranbrook (S)
52310,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,24,12,3,3,3,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,6,13,30,16,17,10,9,0,0,3,6,4,0,3,117,Cuballing (S)
53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,22,6,4,0,5,0,3,0,0,3,0,8,58,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,5,3,0,4,32,3,3,15,33,19,41,21,26,3,14,17,5,20,3,12,235,Dundas (S)
53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,3,0,0,0,3,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,5,0,3,3,3,26,0,0,0,18,12,10,10,15,6,3,16,10,12,7,11,130,Halls Creek (S)
52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,6,9,3,7,0,0,0,3,0,0,3,8,42,Cue (S)
52450,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,9,10,9,7,0,0,0,0,3,0,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,12,0,7,15,27,22,20,20,13,3,6,5,10,14,23,13,198,Cunderdin (S)
52520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,13,3,3,0,6,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,5,0,0,18,3,6,11,19,12,18,17,31,0,3,6,10,8,12,7,163,Dalwallinu (S)
52590,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,3,0,0,3,0,3,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,8,16,58,25,20,6,3,4,0,4,3,0,0,7,161,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,12,6,4,0,5,6,0,5,7,5,67,7,12,36,80,52,53,43,24,10,10,18,6,38,17,44,450,Dandaragan (S)
52660,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,21,0,0,0,4,6,13,23,43,9,15,12,9,3,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,7,3,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,57,246,159,122,45,36,9,23,27,16,10,6,61,847,0,0,0,3,3,11,4,8,3,0,0,4,4,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,21,15,21,7,26,8,13,25,6,3,5,11,169,16,46,123,310,231,276,222,183,61,106,99,65,51,24,129,1942,Dardanup (S)
52730,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,11,14,11,11,0,0,0,6,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,56,256,163,88,34,27,0,9,6,7,4,0,19,704,0,0,0,0,6,8,4,10,0,3,0,0,0,5,3,39,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,3,26,20,37,14,9,3,0,0,0,3,0,0,118,3,53,117,335,249,215,95,69,9,15,12,20,13,9,33,1247,Denmark (S)
53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,6,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,11,11,3,9,3,5,3,4,0,0,3,72,Dumbleyung (S)
53150,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,10,0,0,3,4,3,16,18,13,7,0,3,4,0,0,0,71,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,17,43,135,115,126,91,66,16,15,22,6,11,12,51,730,0,0,3,7,5,7,14,6,0,0,3,4,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,3,6,16,37,25,18,19,23,7,9,11,20,5,8,14,221,19,42,166,261,232,258,207,146,45,46,55,72,48,38,115,1750,East Fremantle (T)
53220,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,13,0,0,0,0,4,13,10,38,11,13,18,9,0,0,0,116,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,3,4,14,11,0,0,5,4,3,3,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,99,85,94,51,30,15,11,13,17,12,16,19,479,0,0,4,0,3,3,5,0,0,0,0,0,0,3,0,18,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,10,0,0,5,18,27,30,33,41,26,64,41,29,11,8,13,346,0,11,40,167,218,361,289,252,135,208,220,140,126,103,93,2363,East Pilbara (S)
53290,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,4,9,20,20,8,26,23,28,6,0,0,147,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,4,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,18,66,210,116,73,40,43,9,7,21,24,6,14,32,685,0,0,0,0,4,5,3,7,0,0,0,0,0,3,3,25,0,0,0,0,5,0,3,0,0,0,3,3,0,0,0,14,0,5,8,29,17,14,22,21,7,10,19,13,4,12,10,191,10,43,124,296,217,249,185,168,43,65,99,88,43,44,85,1759,Esperance (S)
53360,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,44,22,26,18,7,3,0,3,0,3,0,8,145,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,5,3,0,3,5,9,0,0,5,46,0,5,29,72,50,55,45,27,12,9,14,21,31,5,20,395,Exmouth (S)
53430,0,3,8,3,9,18,15,12,0,4,0,5,0,3,0,80,0,0,3,16,36,43,28,22,6,6,21,6,14,3,14,218,0,0,3,18,6,3,3,0,0,0,0,0,0,0,4,37,0,0,3,0,3,7,3,0,0,3,0,0,3,0,0,22,0,0,0,0,0,7,5,6,4,5,0,12,8,7,0,54,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,12,9,66,132,637,420,414,296,253,74,60,83,96,111,67,150,2868,0,3,3,17,26,33,36,19,10,11,6,17,12,6,9,208,0,0,3,0,3,4,6,0,0,0,0,0,0,0,0,16,0,8,42,208,192,215,152,156,66,54,53,53,51,42,81,1373,43,196,856,1382,996,1185,862,651,225,246,305,309,366,236,463,8321,Fremantle (C)
53520,0,0,3,0,16,9,7,3,0,3,0,3,0,0,0,44,0,0,5,6,17,15,17,61,18,31,70,40,22,44,13,359,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,5,5,3,0,5,3,0,24,0,0,0,0,9,3,16,11,0,3,8,3,5,3,3,64,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,20,43,144,599,316,164,103,116,18,61,65,51,48,10,97,1855,0,3,0,7,10,13,10,10,4,5,3,0,0,4,0,69,0,0,0,0,9,16,21,3,0,0,0,3,0,0,10,62,0,15,16,63,54,53,61,51,25,19,49,47,19,15,296,783,37,140,343,839,668,548,454,396,124,246,310,254,212,166,538,5275,Geraldton-Greenough (C)
53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,7,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,15,0,10,12,16,13,11,9,3,9,3,0,9,0,0,0,95,Goomalling (S)
53990,0,0,0,4,3,3,0,0,0,3,0,3,3,0,0,19,0,0,0,10,11,18,34,62,42,41,61,8,5,5,6,303,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,100,497,328,198,129,153,80,69,14,30,19,17,78,1764,0,3,0,3,17,4,6,6,0,0,3,3,0,0,3,48,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,11,0,9,11,40,43,60,41,57,10,19,30,16,36,13,22,407,28,94,255,693,542,501,416,438,217,287,239,144,143,103,229,4329,Harvey (S)
53780,0,3,7,32,136,255,261,298,97,78,87,72,77,34,43,1480,0,0,3,10,117,183,247,350,155,125,203,130,92,61,45,1721,0,8,5,20,0,3,21,4,0,3,0,0,0,0,0,64,0,4,3,19,33,46,88,52,37,47,63,33,35,15,22,497,0,0,0,0,11,82,71,65,32,43,33,95,41,18,26,517,0,0,0,7,13,13,17,21,4,3,3,3,0,9,7,100,42,150,475,3054,2121,1858,886,638,179,178,174,111,119,61,423,10469,0,0,3,24,31,24,45,44,9,19,11,11,15,0,8,244,0,0,0,0,43,124,76,29,3,5,8,17,10,4,26,345,0,54,80,464,495,749,1208,1077,354,400,531,429,368,138,862,7209,60,410,1346,4503,4138,6167,5661,4750,1787,2151,2619,1885,1603,856,2289,40225,Gosnells (C)
54280,0,0,0,3,3,3,5,3,3,0,0,0,0,0,0,20,0,0,0,3,8,15,40,135,56,93,127,61,22,34,49,643,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,3,14,3,3,3,4,6,3,4,46,0,0,0,0,4,8,10,7,3,6,4,7,3,4,3,59,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,4,15,54,262,191,132,73,58,18,30,33,35,55,30,59,1049,0,0,0,4,4,9,3,6,4,4,0,6,7,0,3,50,0,0,0,0,0,4,0,3,0,3,7,0,0,3,4,24,3,10,14,35,47,65,65,185,57,82,133,85,56,35,116,988,13,49,165,429,449,633,702,840,316,596,830,445,533,394,503,6897,Kalgoorlie/Boulder (C)
54410,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,11,10,4,0,0,0,3,3,0,0,0,4,55,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,11,3,15,15,22,22,16,10,0,3,3,3,0,3,0,4,119,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,12,6,7,4,7,0,4,6,0,0,0,0,46,Kent (S)
54550,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,31,13,10,5,10,0,4,5,0,0,0,5,94,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,3,0,0,0,0,0,0,0,0,0,16,0,11,24,51,18,32,45,24,5,11,11,13,3,0,15,263,Kojonup (S)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,10,9,0,0,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,6,0,0,18,3,6,7,16,21,13,13,14,0,5,3,3,9,7,6,126,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,3,4,3,3,0,6,3,0,3,47,Koorda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,3,0,4,0,0,0,0,3,35,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,18,0,3,10,22,6,3,6,9,3,7,3,0,3,3,6,84,Kulin (S)
54340,0,0,3,0,5,3,0,0,0,0,4,0,0,0,3,18,0,0,0,0,4,0,0,8,4,7,7,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,4,10,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58,26,16,6,4,4,0,0,8,0,0,13,152,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,3,4,0,4,7,22,32,41,60,18,4,8,4,210,0,13,47,73,59,73,62,64,116,79,103,54,25,15,43,826,Katanning (S)
54830,0,0,0,3,13,7,3,19,18,8,3,13,0,0,0,87,0,0,0,3,12,45,36,87,46,36,48,18,8,4,7,350,0,0,3,3,8,0,10,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,10,7,15,0,4,0,3,0,3,45,0,0,0,0,0,11,9,13,3,12,4,11,8,4,5,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,59,172,1265,588,469,225,147,62,40,62,37,22,3,148,3310,0,0,0,12,3,12,14,17,6,4,4,6,3,3,3,87,0,0,0,3,3,14,6,6,3,0,3,3,3,0,4,48,0,3,14,132,89,182,105,179,52,61,70,45,25,17,536,1510,17,97,353,1603,884,1102,858,789,371,399,488,345,215,218,900,8639,Kwinana (T)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,6,4,4,3,0,0,3,3,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,9,0,6,5,25,14,17,22,17,4,3,17,18,11,10,13,182,Lake Grace (S)
55320,3,4,23,40,162,349,290,263,65,60,57,69,79,80,46,1590,3,0,10,39,160,245,344,295,80,100,148,131,74,30,29,1688,3,11,3,20,4,3,13,0,6,0,0,0,0,0,4,67,0,5,9,8,26,120,131,44,11,16,20,9,12,3,13,427,0,0,0,4,10,43,26,37,11,10,20,14,28,7,10,220,0,0,0,0,0,4,7,9,0,0,4,0,0,0,0,24,105,238,545,1961,1435,1509,1007,787,224,211,254,159,205,128,331,9099,3,0,12,28,66,74,88,65,14,21,33,33,40,48,11,536,0,0,0,0,60,63,17,8,0,7,5,9,10,0,6,185,12,81,119,397,418,792,669,511,148,215,273,271,216,140,109,4371,166,595,1634,3527,3548,6232,5049,3528,1033,1199,1546,1331,1280,859,1115,32642,Melville (C)
