lga_code16,m_negnilinc_e,m_negnilinc_om_ie,m_negnilinc_om_uie,m_negnilinc_cfw,m_negnilinc_es_ns,m_negnilinc_tot,m_1_149_e,m_1_149_om_ie,m_1_149_om_uie,m_1_149_cfw,m_1_149_es_ns,m_1_149_tot,m_150_299_e,m_150_299_om_ie,m_150_299_om_uie,m_150_299_cfw,m_150_299_es_ns,m_150_299_tot,m_300_399_e,m_300_399_om_ie,m_300_399_om_uie,m_300_399_cfw,m_300_399_es_ns,m_300_399_tot,m_400_499_e,m_400_499_om_ie,m_400_499_om_uie,m_400_499_cfw,m_400_499_es_ns,m_400_499_tot,m_500_649_e,m_500_649_om_ie,m_500_649_om_uie,m_500_649_cfw,m_500_649_es_ns,m_500_649_tot,m_650_799_e,m_650_799_om_ie,m_650_799_om_uie,m_650_799_cfw,m_650_799_es_ns,m_650_799_tot,m_800_999_e,m_800_999_om_ie,m_800_999_om_uie,m_800_999_cfw,m_800_999_es_ns,m_800_999_tot,m_1000_1249_e,m_1000_1249_om_ie,m_1000_1249_om_uie,m_1000_1249_cfw,m_1000_1249_es_ns,m_1000_1249_tot,m_1250_1499_e,m_1250_1499_om_ie,m_1250_1499_om_uie,m_1250_1499_cfw,m_1250_1499_es_ns,m_1250_1499_tot,m_1500_1749_e,m_1500_1749_om_ie,m_1500_1749_om_uie,m_1500_1749_cfw,m_1500_1749_es_ns,m_1500_1749_tot,m_1750_1999_e,m_1750_1999_om_ie,m_1750_1999_om_uie,m_1750_1999_cfw,m_1750_1999_es_ns,m_1750_1999_tot,m_2000_2999_e,m_2000_2999_om_ie,m_2000_2999_om_uie,m_2000_2999_cfw,m_2000_2999_es_ns,m_2000_2999_tot,m_3000mor_e,m_3000mor_om_ie,m_3000mor_om_uie,m_3000mor_cfw,m_3000mor_es_ns,m_3000mor_tot,m_persinc_ns_e,m_persinc_ns_om_ie,m_persinc_ns_om_uie,m_persinc_ns_cfw,m_persinc_ns_es_ns,m_persinc_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_negnilinc_e,f_negnilinc_om_ie,f_negnilinc_om_uie,f_negnilinc_cfw,f_negnilinc_es_ns,f_negnilinc_tot,f_1_149_e,f_1_149_om_ie,f_1_149_om_uie,f_1_149_cfw,f_1_149_es_ns,f_1_149_tot,f_150_299_e,f_150_299_om_ie,f_150_299_om_uie,f_150_299_cfw,f_150_299_es_ns,f_150_299_tot,f_300_399_e,f_300_399_om_ie,f_300_399_om_uie,f_300_399_cfw,f_300_399_es_ns,f_300_399_tot,f_400_499_e,f_400_499_om_ie,f_400_499_om_uie,f_400_499_cfw,f_400_499_es_ns,f_400_499_tot,f_500_649_e,f_500_649_om_ie,f_500_649_om_uie,f_500_649_cfw,f_500_649_es_ns,f_500_649_tot,f_650_799_e,f_650_799_om_ie,f_650_799_om_uie,f_650_799_cfw,f_650_799_es_ns,f_650_799_tot,f_800_999_e,f_800_999_om_ie,f_800_999_om_uie,f_800_999_cfw,f_800_999_es_ns,f_800_999_tot,f_1000_1249_e,f_1000_1249_om_ie,f_1000_1249_om_uie,f_1000_1249_cfw,f_1000_1249_es_ns,f_1000_1249_tot,f_1250_1499_e,f_1250_1499_om_ie,f_1250_1499_om_uie,f_1250_1499_cfw,f_1250_1499_es_ns,f_1250_1499_tot,f_1500_1749_e,f_1500_1749_om_ie,f_1500_1749_om_uie,f_1500_1749_cfw,f_1500_1749_es_ns,f_1500_1749_tot,f_1750_1999_e,f_1750_1999_om_ie,f_1750_1999_om_uie,f_1750_1999_cfw,f_1750_1999_es_ns,f_1750_1999_tot,f_2000_2999_e,f_2000_2999_om_ie,f_2000_2999_om_uie,f_2000_2999_cfw,f_2000_2999_es_ns,f_2000_2999_tot,f_3000mor_e,f_3000mor_om_ie,f_3000mor_om_uie,f_3000mor_cfw,f_3000mor_es_ns,f_3000mor_tot,f_persinc_ns_e,f_persinc_ns_om_ie,f_persinc_ns_om_uie,f_persinc_ns_cfw,f_persinc_ns_es_ns,f_persinc_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_negnilinc_e,p_negnilinc_om_ie,p_negnilinc_om_uie,p_negnilinc_cfw,p_negnilinc_es_ns,p_negnilinc_tot,p_1_149_e,p_1_149_om_ie,lga_name16
40310,16,3,8,16,0,39,135,0,12,5,0,151,83,10,24,11,3,131,113,14,24,11,3,165,127,16,34,12,3,191,229,19,59,12,3,322,362,22,54,21,8,475,624,31,66,19,9,752,792,52,67,9,10,930,551,50,48,5,3,663,413,35,29,0,4,481,228,18,13,0,3,273,280,31,32,4,5,352,79,45,25,3,0,151,61,3,9,9,6,84,4103,352,499,145,60,5165,8,3,10,24,0,49,217,5,14,16,4,262,265,10,47,17,8,345,273,8,54,10,3,352,366,10,38,15,10,443,554,15,53,15,4,642,581,22,42,16,8,670,601,18,44,11,5,678,473,25,38,4,7,550,284,14,20,5,3,322,171,21,13,6,0,212,131,12,9,4,0,150,95,18,17,6,0,135,20,12,14,3,3,57,49,3,9,5,3,66,4098,207,418,150,63,4936,23,4,15,45,0,88,350,12,Barossa (DC)
40430,0,0,3,0,0,3,6,0,0,0,0,10,9,0,3,3,0,15,9,0,0,3,0,18,6,4,3,3,0,13,14,5,13,3,0,34,17,5,13,5,0,48,25,9,11,0,3,58,33,15,8,0,0,57,7,6,13,3,0,32,13,10,13,4,0,37,13,3,9,0,0,29,7,7,11,0,4,23,0,3,8,3,3,16,4,0,0,0,0,9,169,72,110,31,6,399,3,0,0,0,0,7,9,0,0,3,0,15,13,5,5,3,0,24,13,0,3,3,0,21,30,0,0,0,0,35,26,0,5,3,0,34,43,3,4,0,0,50,33,0,3,4,0,40,15,0,3,0,0,15,14,3,3,0,0,21,4,3,7,3,0,16,10,0,0,0,0,10,3,4,7,0,0,16,0,0,0,0,0,3,0,0,5,4,0,13,225,22,46,25,4,321,3,0,3,0,0,8,18,0,Barunga West (DC)
40520,3,3,8,17,0,31,29,0,4,4,0,47,43,3,17,13,0,69,49,0,12,10,3,74,63,9,15,11,7,102,125,21,31,11,8,188,208,9,34,0,3,256,306,11,32,3,0,354,274,22,29,7,6,335,183,7,23,6,0,223,121,12,20,3,0,161,75,8,8,0,0,87,89,17,14,5,0,125,22,14,12,0,0,50,23,5,10,3,5,45,1630,139,252,93,37,2141,3,0,0,8,0,10,68,0,8,3,0,84,85,3,14,14,0,108,120,0,12,10,0,146,156,6,17,8,3,190,274,6,22,10,3,320,314,3,19,3,4,349,316,9,17,9,0,344,298,8,9,0,3,320,175,11,4,0,4,189,112,9,3,3,0,132,70,6,0,0,0,76,54,3,0,0,0,54,11,3,3,0,0,19,25,4,3,4,0,36,2090,69,137,66,31,2386,7,4,9,19,0,40,106,0,Berri and Barmera (DC)
40700,16,5,5,19,4,47,243,8,19,10,6,277,178,6,21,9,4,225,146,15,39,9,0,210,191,20,35,10,8,262,269,38,64,6,5,375,374,45,75,7,10,507,547,58,90,7,8,707,738,80,91,10,4,924,515,74,64,3,6,667,487,93,61,7,0,649,404,71,41,3,6,523,577,151,85,9,0,830,389,232,131,12,0,764,56,10,8,0,18,90,5132,906,830,118,73,7064,16,3,10,24,5,62,403,15,25,6,0,458,453,15,43,12,3,523,414,13,46,15,3,490,575,22,68,13,9,683,841,27,67,9,7,947,975,32,54,13,12,1088,1096,36,74,9,9,1223,1217,50,62,13,7,1350,811,52,38,0,3,903,564,46,37,4,3,655,380,24,16,0,0,426,443,53,39,15,3,550,123,65,40,6,0,234,89,6,9,0,4,102,8404,462,629,136,59,9693,31,12,18,45,6,109,643,25,Burnside (C)
40910,12,0,6,16,0,38,159,3,10,3,0,180,155,11,28,12,4,207,117,20,46,4,0,188,151,20,43,4,3,222,220,32,74,10,9,341,351,52,90,4,9,496,475,56,77,11,5,632,473,87,89,11,3,660,278,55,62,4,6,410,237,62,44,0,0,343,174,35,29,0,3,238,152,41,32,0,0,227,36,47,26,0,0,107,36,8,11,0,0,54,3020,528,669,86,41,4341,17,4,0,16,0,40,247,9,30,11,0,292,286,16,43,18,0,361,304,11,53,11,4,380,414,12,45,5,8,478,620,22,66,11,8,728,585,26,55,8,7,668,557,21,37,3,7,620,432,23,39,4,0,496,272,25,28,0,3,329,244,17,10,3,0,283,169,6,8,0,0,184,131,8,19,0,0,158,33,7,14,0,3,49,61,0,0,3,0,66,4368,202,444,81,42,5139,33,7,7,36,0,76,409,11,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,8,0,3,3,0,11,0,0,0,0,0,6,7,0,3,3,0,9,9,4,4,3,3,23,9,3,3,0,0,12,21,3,5,5,0,31,17,3,4,0,0,31,13,6,8,3,0,27,11,5,6,0,0,27,15,3,9,3,0,29,7,3,3,0,0,10,8,0,0,0,0,10,0,3,0,3,0,8,4,0,0,0,0,3,127,30,51,23,7,238,0,0,0,0,0,3,11,0,0,0,0,11,12,0,0,0,0,14,20,0,0,0,0,23,15,0,0,3,0,21,25,3,0,0,0,34,24,3,0,3,0,38,32,4,0,3,0,39,21,0,3,0,0,23,16,3,7,0,0,23,7,0,5,0,0,16,8,0,0,0,0,9,7,0,0,0,0,10,7,3,0,4,0,8,0,0,0,0,0,5,208,14,27,20,0,271,0,0,0,4,0,9,18,0,Flinders Ranges (DC)
42030,10,0,3,9,0,23,151,3,6,4,0,164,93,3,19,0,3,119,90,6,14,0,3,115,90,4,27,3,0,127,162,14,39,0,7,213,234,23,39,4,7,301,283,23,42,3,0,350,258,31,48,0,4,345,163,16,26,0,0,208,112,27,20,3,3,169,103,18,12,0,0,135,104,21,17,0,4,152,38,29,17,0,3,90,36,0,3,0,4,40,1921,211,342,32,34,2545,9,0,5,17,0,34,258,4,15,3,0,282,235,5,27,9,6,283,250,7,35,0,0,294,308,7,30,3,4,345,530,10,35,7,5,584,504,10,29,6,4,557,417,17,25,0,3,472,346,18,18,3,0,380,215,19,4,0,0,236,161,14,13,0,0,189,112,7,3,0,0,129,56,4,10,0,0,73,16,7,5,0,0,32,56,0,6,0,4,64,3471,135,257,45,35,3946,14,0,12,24,3,59,404,3,Gawler (T)
42110,3,6,8,15,0,27,8,0,3,9,0,24,6,0,8,11,0,28,14,0,11,15,0,46,13,5,9,9,4,35,28,9,22,13,0,70,50,3,24,10,3,77,71,10,29,4,0,122,71,7,18,4,3,109,43,6,15,0,0,70,30,3,15,7,0,53,28,3,5,4,0,44,18,3,3,3,0,31,3,3,11,0,0,17,5,0,3,4,3,19,401,53,181,111,19,765,3,0,0,14,0,12,17,4,3,6,0,32,25,0,9,11,0,41,30,4,6,10,0,52,35,5,9,3,4,47,59,4,13,9,0,88,58,0,13,5,0,79,59,0,5,4,0,74,36,3,3,4,0,40,30,3,4,0,0,37,18,0,7,3,0,31,10,0,0,0,0,13,7,3,5,0,0,16,0,4,7,0,0,8,3,0,3,0,0,8,382,31,88,66,5,570,3,6,8,23,0,35,29,5,Goyder (DC)
42250,3,3,6,13,0,27,15,0,6,3,0,22,8,0,11,3,0,24,15,0,15,3,0,33,38,5,13,7,0,66,51,4,29,7,3,94,113,13,26,6,4,162,175,17,31,3,3,237,227,31,17,12,0,287,153,16,18,3,0,195,108,17,18,13,0,148,33,6,9,4,0,51,38,7,21,10,0,76,10,11,14,10,0,42,12,3,8,11,4,31,993,138,240,109,17,1494,0,0,3,11,0,14,23,3,3,5,0,35,28,3,5,3,0,43,34,0,10,7,0,54,51,7,19,12,0,84,67,8,22,10,0,108,66,14,11,3,3,90,68,3,17,3,0,91,57,9,7,3,0,77,32,6,7,4,0,47,28,6,6,0,0,41,12,0,0,4,0,18,9,3,11,0,0,25,3,7,10,3,0,26,0,3,3,0,0,14,474,70,138,72,10,769,3,5,5,24,0,44,36,3,Grant (DC)
42600,9,0,5,15,0,28,298,3,10,9,0,321,215,6,20,0,3,253,208,8,33,12,3,265,239,23,52,3,3,320,346,35,63,14,6,467,451,39,64,10,10,568,596,56,100,7,14,775,572,76,88,0,5,752,303,50,52,4,3,417,208,94,54,9,9,373,178,60,23,4,0,262,157,75,52,6,0,294,51,90,48,7,3,201,49,6,13,0,5,76,3890,634,694,99,66,5377,30,0,3,17,0,51,460,6,26,10,3,503,434,18,35,9,6,497,422,10,40,14,3,488,578,15,57,5,4,661,825,35,68,15,5,951,825,39,54,5,9,928,820,43,59,8,10,939,618,47,49,3,5,726,325,36,36,3,8,400,244,40,28,4,0,314,157,11,12,7,3,189,75,22,35,0,0,141,28,27,18,5,0,85,77,6,4,3,7,97,5929,367,508,107,63,6969,36,0,14,32,0,85,754,7,Holdfast Bay (C)
42750,0,0,4,17,0,21,27,0,4,4,0,42,17,3,14,9,0,51,32,3,21,13,0,64,27,6,32,9,3,75,53,14,23,8,3,99,87,7,35,11,0,133,105,17,38,0,4,165,94,9,32,3,0,137,46,5,17,3,0,66,34,3,9,0,0,51,15,6,9,3,0,30,24,5,7,3,0,41,5,6,10,0,0,24,7,3,0,0,0,19,576,89,254,86,20,1020,0,0,3,7,0,14,32,4,0,5,0,40,39,7,12,6,3,64,64,0,22,9,0,100,72,3,17,4,0,104,138,5,19,9,0,166,130,3,13,3,0,150,105,9,14,3,3,134,81,3,8,0,0,98,44,3,11,0,0,59,28,4,6,0,0,38,23,3,3,0,0,25,21,0,4,0,0,28,0,3,4,0,0,8,16,0,0,3,0,16,788,46,132,55,7,1035,5,0,10,28,0,36,61,3,Kangaroo Island (DC)
43080,0,0,3,13,0,14,0,0,4,3,0,10,0,0,9,3,0,14,0,0,4,3,0,12,0,6,3,0,0,10,12,0,14,4,0,29,14,3,16,3,0,38,19,0,17,8,0,47,20,3,6,4,3,41,11,4,3,3,0,20,4,4,0,0,0,11,3,0,0,0,0,7,6,0,3,0,0,12,0,0,4,0,0,7,0,0,0,0,0,0,97,26,101,42,7,272,0,0,0,7,0,10,3,0,0,3,0,8,9,3,3,4,0,16,11,0,3,0,0,15,15,0,3,4,0,19,25,0,4,0,0,31,15,3,3,5,0,29,18,0,10,0,0,26,10,0,3,3,0,16,12,0,0,0,0,13,5,0,0,0,0,5,4,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,128,11,38,25,3,197,0,0,8,12,0,19,3,0,Karoonda East Murray (DC)
43360,0,0,0,9,0,10,7,0,0,0,0,15,7,0,0,0,0,15,5,0,3,3,0,18,9,0,3,3,0,21,27,7,9,6,0,50,38,3,10,0,0,51,57,5,9,3,0,79,41,9,10,4,0,63,19,0,10,0,4,32,22,0,4,3,0,32,8,3,4,3,0,20,14,9,12,4,0,41,0,10,7,0,0,21,0,0,0,0,0,10,268,49,104,40,10,473,0,0,4,5,0,8,21,0,0,4,0,25,23,0,3,3,0,35,22,0,3,3,3,31,43,0,5,5,0,55,43,3,5,3,3,57,35,3,3,4,0,54,38,0,5,3,0,49,27,0,3,3,0,43,14,0,0,0,0,19,8,0,3,0,0,15,13,5,0,0,0,20,5,3,6,0,0,21,9,3,3,0,0,10,5,0,0,0,0,4,323,24,53,41,4,445,0,0,4,13,0,19,29,0,Kingston (DC) (SA)
43650,4,3,6,17,0,26,34,0,3,10,0,48,37,3,16,7,0,74,49,5,22,3,0,81,63,14,29,8,0,113,97,15,32,12,7,158,192,22,41,9,5,272,315,25,48,18,3,406,399,38,48,3,3,497,256,31,22,5,3,317,237,27,22,6,3,293,163,11,11,0,3,187,166,15,20,3,3,213,57,18,18,6,0,97,29,4,7,7,0,49,2111,214,352,120,30,2821,4,0,0,8,0,18,73,0,15,7,4,91,78,3,21,16,3,121,102,8,24,6,0,144,129,7,13,8,7,156,212,17,30,14,6,275,254,12,16,4,0,280,214,13,30,13,0,268,191,15,19,5,0,236,113,11,7,0,0,133,95,10,13,7,0,124,50,3,0,0,0,56,42,3,4,4,0,54,10,5,4,0,3,23,18,0,3,3,6,32,1598,98,197,84,33,2013,11,3,3,27,0,46,104,0,Light (RegC)
43710,0,0,8,3,0,16,15,0,7,0,0,17,16,3,9,0,0,29,7,5,11,10,4,37,15,0,19,5,0,43,30,9,17,6,0,65,69,10,18,9,0,110,69,15,27,12,3,127,106,20,28,9,0,159,66,7,15,3,0,94,36,10,18,6,0,67,26,6,8,0,0,46,22,12,14,3,0,50,5,9,8,6,0,31,5,0,3,4,0,17,487,108,209,72,16,903,0,3,0,12,0,17,34,0,0,4,0,41,29,0,3,5,0,43,29,0,3,3,0,46,32,0,16,6,0,56,50,8,16,3,0,77,54,3,11,3,3,73,53,0,14,9,0,81,36,9,13,4,0,55,27,5,0,0,0,36,13,3,3,0,0,22,15,0,3,0,0,20,4,6,12,9,0,26,3,0,0,0,0,9,6,0,0,3,0,12,384,40,93,65,10,590,0,5,9,10,0,33,48,0,Lower Eyre Peninsula (DC)
43220,3,0,3,5,0,7,7,0,0,0,0,13,0,0,5,3,0,12,3,3,0,0,0,6,8,3,4,0,0,16,7,0,3,4,0,15,18,8,11,3,0,38,24,3,9,6,0,42,29,9,8,0,0,54,12,4,10,0,0,27,5,0,10,0,0,16,8,4,3,3,0,17,10,3,9,0,0,21,0,3,4,4,0,11,0,0,0,0,0,7,129,37,86,33,6,291,0,0,0,7,0,9,9,0,3,0,0,6,6,0,3,0,0,10,8,0,0,0,0,9,17,3,0,3,0,19,18,3,4,3,0,29,27,4,9,0,0,36,15,0,3,3,0,24,12,4,5,0,0,23,7,0,6,0,0,18,7,3,0,0,0,12,0,5,0,0,0,6,3,0,4,0,0,7,5,0,0,3,0,7,5,0,0,3,0,5,140,18,40,31,3,238,3,0,4,8,0,18,12,0,Kimba (DC)
43790,5,0,8,12,3,34,56,0,5,12,0,70,43,0,20,15,0,75,59,10,20,13,0,100,99,9,31,10,0,154,157,21,44,13,4,239,258,21,49,8,0,339,340,31,42,9,6,430,295,40,38,3,3,380,157,24,27,4,4,212,71,19,19,0,7,113,48,10,11,0,0,72,61,9,9,3,0,88,17,25,14,7,0,63,19,6,11,11,3,49,1681,224,346,128,35,2412,5,0,4,9,0,20,99,0,14,4,0,115,95,0,12,8,3,126,112,3,12,18,6,146,158,3,21,10,5,198,275,13,22,8,3,325,270,14,32,10,8,325,244,6,20,11,3,284,145,20,21,10,3,193,82,5,9,3,0,99,62,9,9,4,0,80,45,3,3,0,0,58,25,3,8,0,0,35,10,12,6,0,0,26,26,3,9,3,3,40,1640,96,202,94,39,2068,15,0,12,21,3,51,149,3,Loxton Waikerie (DC)
43920,6,3,6,5,3,29,12,0,4,4,0,15,25,3,12,6,0,45,29,4,10,8,0,49,47,3,17,3,0,72,87,11,26,5,3,137,190,8,33,4,3,241,148,17,37,6,3,207,116,28,28,0,0,174,67,14,23,0,0,96,45,14,17,0,0,73,14,3,6,0,0,29,17,10,8,0,0,34,8,3,10,6,3,24,16,0,5,0,0,24,815,112,234,52,18,1236,4,0,4,9,0,12,25,0,3,10,0,40,38,5,6,7,0,55,39,4,9,6,0,61,41,3,9,0,5,54,97,5,8,5,0,120,108,5,12,3,0,121,63,9,13,5,3,94,30,8,6,0,3,55,17,0,8,0,0,32,15,4,12,0,0,29,5,3,3,0,0,15,4,9,0,0,0,17,3,0,4,0,0,8,6,0,4,3,0,10,503,53,113,49,14,726,10,3,7,16,3,36,35,0,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,20,3,8,23,0,56,360,5,24,12,6,409,355,9,65,14,4,449,290,26,61,16,6,402,375,33,94,11,6,510,546,56,110,20,14,751,865,80,147,12,5,1106,1253,86,172,10,15,1532,1456,119,176,5,11,1767,799,106,104,0,6,1019,690,103,85,5,10,887,487,48,45,0,3,584,522,108,59,3,3,691,142,74,44,0,3,271,108,7,15,4,3,142,8268,866,1209,127,100,10572,29,8,4,25,3,74,560,3,58,11,13,645,681,15,84,20,4,802,626,9,66,28,10,735,810,27,75,12,11,933,1232,30,111,20,14,1403,1283,45,85,7,11,1436,1354,35,80,3,13,1482,1291,40,70,7,5,1416,694,29,25,4,9,753,515,34,24,3,3,580,304,10,3,3,0,323,247,20,25,0,0,295,57,29,17,4,0,106,120,0,10,4,8,141,9800,331,743,153,92,11124,53,6,20,45,3,124,927,6,Marion (C)
44210,3,0,4,10,0,12,16,4,4,9,0,30,22,7,7,15,0,53,33,3,22,10,5,76,53,10,21,18,4,99,63,11,42,6,4,127,132,16,40,8,3,199,160,11,37,8,0,208,118,8,28,3,0,161,87,9,10,6,3,109,44,11,11,5,0,65,18,7,15,0,0,43,27,6,9,0,0,40,12,12,5,5,7,29,21,0,4,7,4,31,795,111,260,103,34,1293,0,3,0,14,0,20,56,0,3,6,3,68,56,4,17,9,0,87,64,3,21,7,4,97,76,3,15,13,0,105,121,7,19,8,3,157,97,5,18,4,4,130,103,0,12,3,0,123,90,4,17,3,0,113,46,0,0,3,0,54,32,3,0,5,0,38,18,3,3,0,0,24,13,3,0,0,0,13,0,4,3,0,0,9,14,0,4,3,3,24,792,42,128,75,21,1054,4,3,4,22,0,31,65,4,Mid Murray (DC)
44340,26,3,4,21,0,55,448,7,17,7,3,492,382,11,42,11,3,446,351,18,62,18,4,457,421,25,61,7,13,533,594,50,128,13,8,788,781,53,118,9,11,968,1164,78,147,17,9,1416,1258,100,139,14,10,1525,937,92,96,5,3,1129,851,99,56,5,3,1019,698,69,34,0,3,807,871,98,68,4,5,1056,463,116,82,7,3,672,102,17,9,3,10,142,9354,832,1077,144,94,11498,34,0,3,27,0,72,537,8,40,7,5,604,688,12,72,20,6,800,652,19,68,23,12,776,860,13,78,11,5,974,1418,30,83,15,16,1557,1666,33,82,12,14,1809,1854,47,70,3,7,1982,2101,53,71,6,10,2245,1506,41,41,6,5,1601,1319,40,26,3,12,1407,841,32,35,3,5,912,694,36,44,5,0,781,214,32,36,4,0,280,140,9,14,4,12,173,14529,407,775,157,112,15975,62,3,6,53,0,125,985,15,Mitcham (C)
44550,10,8,8,17,0,45,211,6,14,12,4,243,161,8,41,11,8,225,147,6,48,17,0,217,147,13,59,17,7,239,256,24,70,8,7,367,414,41,89,5,7,554,548,44,87,8,11,691,529,74,78,8,11,704,305,59,73,4,9,447,272,54,26,0,6,364,192,29,28,0,0,250,242,47,34,3,0,326,57,51,31,8,0,148,55,5,18,5,3,88,3549,465,700,121,73,4909,10,7,7,33,0,59,340,5,29,23,5,399,337,5,54,15,6,424,339,11,59,18,9,436,389,23,52,13,13,490,668,19,77,8,6,787,664,16,69,5,6,754,596,26,56,10,5,687,422,27,43,9,4,509,281,25,33,8,0,343,230,22,14,0,5,276,139,9,11,0,0,160,93,9,14,5,0,116,22,16,16,7,0,60,62,0,9,0,7,76,4590,225,537,147,69,5573,23,11,15,52,0,102,554,9,Mount Barker (DC)
44620,12,5,4,16,0,36,197,3,0,4,0,208,123,0,14,4,8,147,129,6,18,0,0,164,210,12,34,8,6,268,327,28,54,6,3,415,594,35,62,5,8,698,891,42,56,3,12,1002,941,65,55,10,3,1071,535,52,40,0,0,638,386,54,19,0,0,459,247,26,11,3,0,285,243,38,26,0,0,311,66,42,20,4,3,133,79,8,11,7,6,112,4971,419,424,68,61,5944,18,0,0,14,3,37,341,0,14,8,7,371,327,4,35,10,3,382,389,15,24,6,8,438,534,7,43,9,7,604,840,26,48,3,13,928,910,24,39,10,10,988,877,25,34,3,13,955,699,30,27,0,3,764,398,22,22,0,3,443,273,18,12,0,0,302,179,10,3,0,0,188,132,14,14,0,0,157,24,7,14,0,0,48,73,3,3,9,3,94,6017,196,328,74,70,6687,27,5,5,28,3,73,537,5,Mount Gambier (C)
44830,0,0,4,11,0,16,8,0,0,3,0,18,7,0,4,8,0,18,12,0,15,6,0,36,13,0,10,9,0,35,18,3,20,11,0,41,22,12,23,5,0,60,36,3,13,11,0,67,37,6,8,8,0,68,14,4,8,3,0,32,12,6,12,3,0,32,3,0,7,4,0,21,4,0,5,0,0,16,3,0,9,0,0,19,3,0,0,8,0,12,196,45,143,87,6,475,0,0,0,5,0,9,11,0,0,10,0,23,20,3,3,3,0,26,17,0,3,3,0,30,9,3,3,10,0,24,26,0,6,6,0,35,33,9,7,6,0,61,30,6,7,3,0,44,22,0,3,3,0,29,14,0,4,0,0,18,13,0,0,4,0,21,3,0,3,0,0,11,4,0,3,0,0,13,4,0,0,0,0,4,4,0,0,3,0,8,218,25,52,62,10,363,0,0,6,18,0,22,22,0,Mount Remarkable (DC)
45040,14,3,16,22,0,54,109,0,3,11,0,125,97,5,28,16,3,144,114,4,30,11,3,165,124,15,28,13,5,189,297,23,53,3,11,394,638,32,49,11,10,737,848,34,52,10,15,961,670,33,59,6,12,777,356,25,31,0,5,418,227,11,24,3,3,273,159,14,9,4,0,184,138,20,10,0,3,179,34,23,13,0,0,76,35,5,8,3,9,56,3856,249,420,113,87,4727,22,0,3,16,3,43,166,0,8,11,4,191,224,4,17,10,3,265,238,12,24,12,8,295,298,7,23,10,9,347,542,14,32,6,10,598,700,20,27,8,4,759,556,5,14,3,8,594,426,13,12,3,7,464,222,9,7,3,5,237,164,3,10,0,3,179,110,3,3,0,0,120,79,9,6,0,0,88,12,4,0,0,0,22,58,8,0,0,3,69,3811,110,193,90,65,4270,35,3,18,44,3,101,275,0,Murray Bridge (RC)
45680,29,4,18,31,0,84,351,3,20,7,9,392,338,10,43,20,10,420,300,7,81,31,10,432,393,18,106,18,12,539,645,47,133,21,14,864,1017,49,118,28,13,1226,1407,67,159,6,19,1660,1651,103,127,13,21,1919,933,63,69,5,8,1069,632,62,42,4,6,747,458,22,24,7,4,518,569,35,35,4,0,640,236,63,26,6,7,333,129,5,10,9,15,172,9092,560,1002,211,143,11006,52,4,6,49,7,113,524,8,20,15,6,576,623,8,56,30,11,723,722,20,70,23,17,842,904,23,84,16,20,1046,1589,33,91,25,15,1754,1681,34,63,17,17,1808,1623,30,72,4,10,1751,1520,37,54,3,13,1630,955,25,27,3,3,1012,799,17,16,3,4,832,520,3,8,0,0,538,296,11,13,5,0,316,87,19,9,4,0,121,158,10,3,3,5,181,12054,272,596,197,126,13235,80,5,21,80,5,192,879,8,Playford (C)
45090,11,4,8,23,3,41,57,0,4,9,0,69,28,3,16,12,0,57,31,3,18,10,0,67,50,10,31,13,3,106,126,13,36,19,4,196,234,24,38,11,3,312,288,22,45,12,9,373,279,36,52,11,4,390,163,24,35,6,0,223,85,9,28,4,4,134,45,10,8,3,0,61,50,11,15,3,0,88,27,26,18,3,0,77,18,3,4,0,3,29,1481,207,350,149,38,2221,3,0,3,15,0,25,71,0,0,5,0,79,86,8,16,10,0,117,92,4,20,11,3,134,123,8,20,16,3,172,239,7,25,11,7,286,250,15,21,5,0,301,192,7,15,6,3,217,131,11,31,11,3,184,84,9,8,3,0,111,64,5,7,3,0,79,27,3,4,0,0,42,29,4,5,4,0,40,3,7,7,4,4,18,18,4,3,4,0,36,1416,102,191,105,29,1840,13,5,8,40,3,64,127,0,Naracoorte and Lucindale (DC)
