lga_code16,p_pg_deg_35_44_yr,p_pg_deg_45_54_yr,p_pg_deg_55_64_yr,p_pg_deg_65_74_yr,p_pg_deg_75_84_yr,p_pg_deg_85_yr_over,p_pguate_deg_tot,p_grad_dip_cer_15_24,p_grad_dip_cer_25_34,p_grad_dip_cer_35_44,p_grad_dip_cer_45_54,p_grad_dip_cer_55_64,p_grad_dip_cer_65_74,p_grad_dip_cer_75_84,p_grad_dip_cer_85_over,p_grad_dip_cer_tot,p_b_deg_15_24_yr,p_b_deg_25_34_yr,p_b_deg_35_44_yr,p_b_deg_45_54_yr,p_b_deg_55_64_yr,p_b_deg_65_74_yr,p_b_deg_75_84_yr,p_b_deg_85_yr_over,p_b_deg_tot,p_adv_dip_dip_15_24,p_adv_dip_dip_25_34,p_adv_dip_dip_35_44,p_adv_dip_dip_45_54,p_adv_dip_dip_55_64,p_adv_dip_dip_65_74,p_adv_dip_dip_75_84,p_adv_dip_dip_85_over,p_adv_dip_dip_total,p_cer_iii_iv_15_24_yr,p_cer_iii_iv_25_34_yr,p_cer_iii_iv_35_44_yr,p_cer_iii_iv_45_54_yr,p_cer_iii_iv_55_64_yr,p_cer_iii_iv_65_74_yr,p_cer_iii_iv_75_84_yr,p_cer_iii_iv_85_yr,p_cer_iii_iv_tot,p_cer_i_ii_15_24_yr,p_cer_i_ii_25_34_yr,p_cer_i_ii_35_44_yr,p_cer_i_ii_45_54_yr,p_cer_i_ii_55_64_yr,p_cer_i_ii_65_74_yr,p_cer_i_ii_75_84_yr,p_cer_i_ii_85_yr_over,p_cer_i_ii_tot,p_cer_nfd_15_24_yr,p_cer_nfd_25_34_yr,p_cer_nfd_35_44_yr,p_cer_nfd_45_54_yr,p_cer_nfd_55_64_yr,p_cer_nfd_65_74_yr,p_cer_nfd_75_84_yr,p_cer_nfd_85_yr_over,p_cer_nfd_tot,p_cer_tot_15_24_yr,p_cer_tot_25_34_yr,p_cer_tot_35_44_yr,p_cer_tot_45_54_yr,p_cer_tot_55_64_yr,p_cer_tot_65_74_yr,p_cer_tot_75_84_yr,p_cer_tot_85_yr_over,p_cer_tot_tot,p_lvl_educ_inad_desc_15_24,p_lvl_educ_inad_desc_25_34,p_lvl_educ_inad_desc_35_44,p_lvl_educ_inad_desc_45_54,p_lvl_educ_inad_desc_55_64,p_lvl_educ_inad_desc_65_74,p_lvl_educ_inad_desc_75_84,p_lvl_educ_inad_desc_85,p_lvl_educ_inad_desc_tot,p_lvl_educ_ns_15_24,p_lvl_educ_ns_25_34,p_lvl_educ_ns_35_44,p_lvl_educ_ns_45_54,p_lvl_educ_ns_55_64,p_lvl_educ_ns_65_74,p_lvl_educ_ns_75_84,p_lvl_educ_ns_85,p_lvl_educ_ns_tot,p_tot_15_24_yr,p_tot_25_34_yr,p_tot_35_44_yr,p_tot_45_54_yr,p_tot_55_64_yr,p_tot_65_74_yr,p_tot_75_84_yr,p_tot_85_yr_over,p_tot_tot,lga_name16
56860,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,4,4,0,0,0,0,12,0,0,0,3,8,0,0,0,16,3,0,5,4,10,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,9,4,8,8,3,0,34,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,6,0,20,9,6,13,13,16,12,5,0,82,Nungarin (S)
58820,5,7,0,0,0,0,18,0,3,3,4,5,3,0,0,21,4,25,44,37,28,12,8,0,166,13,20,24,46,45,29,14,10,205,76,131,124,140,109,60,28,5,676,16,9,5,14,6,4,0,0,53,7,0,12,15,12,12,3,0,62,96,145,142,163,126,69,36,11,793,0,0,0,4,3,3,0,0,13,53,52,60,45,84,82,82,43,498,173,247,287,309,289,200,145,62,1716,Waroona (S)
58890,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,3,12,8,21,3,5,0,0,48,0,4,3,6,19,0,0,0,44,6,19,16,30,15,3,0,3,89,3,5,3,0,0,0,0,0,12,3,3,4,4,0,3,0,0,15,12,22,18,31,24,10,0,3,117,0,0,0,0,0,3,0,0,3,4,9,10,9,20,14,3,7,76,18,47,48,68,68,29,10,10,294,West Arthur (S)
55740,180,186,140,68,16,9,731,4,51,53,69,49,26,8,3,258,157,479,403,422,277,209,77,19,2051,19,74,97,148,114,100,44,15,601,34,112,64,92,82,62,35,10,489,10,4,8,8,4,4,3,0,40,0,9,14,29,12,15,8,3,101,52,124,87,127,96,80,50,13,628,0,7,12,14,13,17,8,0,70,47,133,71,101,89,119,103,88,758,286,1005,903,1058,783,616,302,139,5095,Mosman Park (T)
55810,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,5,3,8,3,6,11,5,0,0,42,0,9,8,4,8,11,3,0,38,7,20,14,25,14,17,3,0,102,0,0,0,0,3,0,0,0,5,0,0,3,3,0,3,0,0,10,5,22,17,27,19,19,3,0,115,0,0,0,0,0,0,0,0,0,13,34,34,32,26,24,9,0,175,29,71,62,78,67,73,14,0,383,Mount Magnet (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,12,0,0,0,4,4,0,3,0,12,0,0,3,6,4,4,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,5,0,5,3,5,4,0,0,23,0,0,0,0,0,0,0,0,0,11,40,20,32,28,5,0,0,133,14,45,29,40,38,10,3,0,185,Murchison (S)
56230,20,17,27,17,5,0,109,0,22,26,29,28,15,4,0,122,35,139,157,154,126,92,49,10,773,56,90,130,199,175,147,53,8,868,266,487,530,518,465,325,172,42,2805,74,43,27,25,35,10,0,0,215,15,34,52,58,45,71,19,8,295,351,571,613,601,547,399,194,46,3320,8,9,14,13,14,24,6,4,78,187,134,169,197,231,246,206,53,1429,628,981,1137,1211,1144,952,523,124,6699,Murray (S)
56300,3,3,8,10,3,0,25,0,4,3,3,6,3,0,0,20,3,9,15,20,36,22,7,0,113,0,9,16,20,29,31,7,0,103,5,20,24,43,47,32,14,3,186,11,4,0,3,3,0,0,0,21,0,0,4,3,3,4,4,0,19,18,22,32,53,54,38,11,3,223,0,0,0,0,0,3,0,0,8,7,9,14,18,29,34,19,3,140,32,47,84,113,165,137,49,14,634,Nannup (S)
56370,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6,3,28,3,10,5,5,0,0,54,0,3,0,8,13,5,3,0,32,10,23,17,10,13,3,5,0,72,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,8,11,23,23,12,16,3,5,0,86,0,0,0,0,0,0,0,0,0,10,12,7,7,12,12,6,4,68,23,66,35,33,45,28,18,5,247,Narembeen (S)
56460,10,13,8,8,0,0,39,0,7,17,11,24,6,5,0,65,27,80,73,73,63,20,12,3,345,11,43,44,68,65,40,10,7,289,101,136,118,107,126,55,28,8,692,48,22,10,3,3,6,0,0,95,15,15,10,22,12,15,5,0,87,158,174,134,133,151,77,33,9,872,3,4,3,3,8,4,4,0,30,124,73,50,86,110,95,67,28,634,329,381,346,385,421,241,132,47,2277,Narrogin (S)
56580,491,658,488,324,126,29,2349,17,64,138,183,148,90,25,6,672,563,861,1071,1235,943,633,251,87,5640,52,96,166,277,310,285,140,51,1385,90,140,120,145,148,115,73,39,869,15,9,14,9,12,8,7,3,75,11,17,26,45,47,60,24,14,240,114,160,159,202,206,182,109,60,1185,6,9,9,35,31,37,25,15,173,139,100,141,185,221,221,183,184,1381,917,1499,2177,2776,2349,1777,860,428,12784,Nedlands (C)
56730,12,25,26,16,3,0,106,0,6,18,18,18,7,0,0,68,28,129,139,93,102,45,16,3,555,21,66,100,127,138,98,27,5,578,163,301,263,291,282,178,75,16,1578,59,47,36,21,26,5,9,0,194,21,19,32,33,39,24,7,0,186,246,365,326,345,356,207,92,15,1957,0,4,6,13,6,13,8,0,58,208,330,254,218,228,193,121,67,1619,509,929,861,836,869,583,264,98,4943,Northam (S)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,7,3,0,0,11,3,0,4,3,14,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,14,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,0,0,25,3,0,11,14,30,18,3,0,84,Sandstone (S)
57700,90,53,47,16,3,0,322,6,56,74,56,35,9,0,0,244,110,519,445,314,173,105,30,3,1695,125,481,386,358,259,106,44,3,1760,647,1309,902,888,587,315,85,23,4753,98,98,43,46,20,11,0,0,317,42,81,92,103,66,39,10,3,432,792,1485,1035,1040,666,363,100,26,5503,19,24,24,29,22,14,4,0,121,274,333,354,324,235,168,99,30,1819,1325,3000,2409,2165,1439,781,273,69,11463,Serpentine-Jarrahdale (S)
57770,7,9,12,7,0,0,49,0,3,3,0,7,3,0,0,19,7,50,36,15,32,29,5,0,176,0,15,17,14,47,63,11,3,177,19,34,43,60,81,104,27,5,363,10,3,7,5,4,5,0,0,30,3,7,3,4,7,24,4,0,57,30,42,54,64,97,131,27,3,460,0,0,0,0,8,8,3,0,13,8,40,33,44,47,74,38,13,295,50,158,155,148,249,319,92,26,1192,Shark Bay (S)
57840,832,648,482,243,66,14,3182,35,243,259,300,233,102,30,11,1211,895,2790,1890,1459,1149,570,200,64,9018,239,576,501,566,662,446,198,69,3250,427,716,495,536,530,349,133,71,3253,84,38,32,34,31,32,6,0,263,44,72,67,103,145,95,44,21,594,556,829,594,668,704,478,178,96,4107,29,62,40,53,50,59,44,25,366,415,522,414,386,407,389,322,368,3233,2210,5872,4532,4075,3696,2288,1036,643,24360,South Perth (C)
57910,2801,1694,1089,547,177,39,9412,81,1090,1108,1078,779,308,102,18,4559,2680,12214,8527,5455,3617,2129,818,223,35664,1048,4092,3443,3034,2543,1644,831,226,16863,2265,5741,3865,3662,3011,1845,1230,365,21974,382,357,277,245,167,96,44,17,1586,208,499,602,684,551,443,243,85,3304,2860,6593,4741,4589,3722,2382,1518,464,26863,113,380,302,233,248,211,152,63,1706,1606,2929,2007,1758,1673,1716,1669,1244,14595,8533,30223,22928,17829,13675,8936,5275,2275,109671,Stirling (C)
57980,614,430,323,242,76,16,2343,18,136,132,143,138,68,16,3,650,603,1619,948,752,592,419,166,31,5124,90,225,206,204,191,211,116,35,1273,123,194,140,153,107,102,56,18,885,34,6,9,7,17,5,4,8,89,7,28,40,32,40,46,20,8,220,170,222,186,191,168,154,76,32,1192,17,25,22,24,22,23,15,6,159,163,303,220,137,177,192,169,121,1476,1097,3129,2322,1887,1610,1305,634,239,12222,Subiaco (C)
58050,646,413,267,119,34,6,2232,41,309,373,314,201,82,21,3,1334,893,3470,2870,1817,1096,536,170,40,10898,663,2173,2297,1873,1302,621,216,50,9190,2408,4866,3958,3863,2739,1320,533,99,19783,516,381,257,202,117,52,16,0,1546,185,376,461,469,311,215,82,16,2114,3113,5619,4669,4532,3165,1594,635,109,23440,82,173,166,148,143,85,43,9,849,1453,1589,1479,1437,1173,1041,782,475,9433,6279,14053,12502,10537,7352,4069,1893,693,57373,Swan (C)
58190,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,11,12,11,0,0,0,0,32,0,0,3,7,5,3,0,0,14,3,3,6,3,3,5,0,0,27,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,8,3,11,11,5,5,3,0,42,0,0,0,0,0,0,0,0,0,7,13,3,11,11,7,0,0,50,14,30,26,34,22,16,3,0,148,Tammin (S)
58260,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,11,18,11,7,3,0,0,45,0,6,11,3,8,5,0,0,34,6,18,18,17,9,10,3,3,86,3,3,5,3,0,0,0,0,11,0,0,3,3,3,0,0,0,14,5,23,23,19,16,9,3,3,107,0,0,0,0,0,0,0,0,0,3,9,7,3,11,14,5,3,50,13,51,58,40,37,29,10,4,241,Three Springs (S)
57000,4,3,0,0,0,0,17,0,3,0,0,0,0,0,0,6,3,18,20,11,7,0,0,0,59,4,3,12,20,8,6,0,0,59,16,93,49,49,44,7,4,0,261,3,4,0,0,4,0,0,0,9,0,3,3,6,4,0,0,0,17,21,98,53,53,49,5,4,0,283,0,0,0,0,0,0,0,0,3,3,44,23,34,23,8,4,6,141,30,168,109,121,90,24,10,6,564,Perenjori (S)
57080,587,356,226,111,34,14,2345,10,209,110,80,79,25,6,0,529,677,2966,1109,606,494,252,89,24,6216,297,687,348,323,285,149,47,12,2144,227,550,277,307,241,144,49,10,1809,46,23,19,18,16,8,5,0,135,26,88,39,42,56,30,16,4,300,303,656,341,367,311,186,69,16,2246,37,81,37,25,25,22,9,0,232,698,1655,1004,952,715,417,212,53,5702,2054,7232,3531,2714,2126,1173,469,119,19420,Perth (C)
57140,0,0,4,0,0,0,6,0,0,3,0,0,0,0,0,7,5,5,7,3,10,3,0,0,45,0,10,14,11,19,3,10,4,62,9,29,13,20,37,24,3,4,133,3,5,0,7,4,0,0,0,19,0,0,7,5,3,4,0,0,13,13,31,22,33,43,26,3,3,164,0,0,0,0,4,0,0,0,3,24,18,13,17,32,25,16,3,147,37,64,50,67,108,61,25,13,433,Pingelly (S)
58330,10,15,22,19,3,0,69,0,7,8,10,17,15,0,0,54,6,36,34,61,72,53,18,3,271,10,25,24,80,72,71,27,4,321,49,78,98,158,191,140,32,8,757,15,3,5,4,10,3,3,0,52,3,3,8,20,26,22,5,0,90,59,89,114,189,227,170,40,8,890,0,0,3,4,7,4,3,0,23,59,26,46,82,97,113,47,7,480,133,182,244,433,509,438,138,18,2106,Toodyay (S)
74560,5,4,3,0,0,0,23,0,0,0,0,0,0,0,0,5,0,5,12,17,23,11,0,0,64,0,4,8,9,12,9,3,0,38,3,11,11,16,16,17,4,0,71,0,4,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,8,4,9,11,19,19,16,4,0,86,0,0,0,0,0,0,0,0,4,5,3,6,9,6,5,3,0,36,14,24,42,52,68,41,9,3,250,Wagait (S)
74660,30,27,33,26,3,0,151,0,7,17,15,19,6,0,0,68,18,130,81,60,79,24,3,0,391,17,41,50,53,66,36,6,0,259,37,140,113,129,112,50,0,0,576,11,19,16,9,5,6,0,0,76,20,38,32,38,19,10,5,0,157,73,194,162,174,132,64,6,0,810,3,10,3,6,3,9,0,0,41,256,223,286,225,138,73,19,0,1217,367,626,630,565,474,237,29,3,2936,West Arnhem (R)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,11,0,0,3,4,3,0,0,0,11,9,8,3,6,8,3,5,0,38,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,5,3,8,8,5,5,0,53,0,0,0,0,0,0,0,0,0,11,0,9,14,15,6,3,3,60,24,5,20,29,28,14,8,5,133,Trayning (S)
74680,10,9,3,0,0,0,25,0,7,6,3,5,0,0,0,21,10,27,12,6,15,3,0,0,63,0,6,5,6,6,0,0,0,26,20,26,30,25,28,3,0,0,132,7,25,22,12,9,3,0,0,80,0,5,3,3,6,0,0,0,11,24,55,53,38,47,6,0,0,223,0,0,0,0,0,0,0,0,0,78,183,95,57,27,13,5,0,459,117,285,179,121,97,19,3,0,822,West Daly (R)
79399,63,56,48,37,7,0,316,8,24,44,33,35,13,0,0,160,62,297,231,157,146,75,8,0,982,40,120,137,121,130,65,12,0,625,103,323,313,310,265,128,16,0,1454,30,25,11,12,14,9,0,0,106,17,30,30,30,25,19,3,0,153,150,377,356,353,305,160,20,0,1717,0,12,3,15,14,0,0,0,41,226,416,326,357,405,266,36,3,2044,479,1342,1168,1091,1081,622,86,10,5877,Unincorporated NT
58470,0,3,0,0,0,0,8,0,3,0,0,3,0,0,0,7,0,3,4,7,10,0,0,0,23,0,4,3,0,6,9,0,0,21,3,6,5,5,12,7,0,0,47,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,3,6,11,5,16,7,0,0,49,0,0,0,0,0,0,0,0,3,17,26,8,8,15,13,3,0,91,22,39,22,30,51,28,7,0,203,Upper Gascoyne (S)
58510,668,306,174,77,13,8,2054,21,213,207,152,108,45,16,3,768,621,2673,1532,762,479,215,81,34,6388,298,838,557,456,362,214,71,22,2815,413,955,598,545,466,269,137,73,3457,112,54,29,34,30,16,3,4,277,37,78,71,91,79,50,26,17,447,558,1089,697,671,575,336,166,99,4178,24,66,45,37,33,35,12,6,261,405,831,555,510,403,343,380,493,3920,1958,6490,4262,2893,2135,1250,738,657,20380,Victoria Park (T)
70200,254,237,191,84,22,0,1016,6,125,135,164,122,45,10,0,608,116,904,718,536,475,195,66,7,3025,49,363,374,428,396,183,42,10,1841,338,763,649,724,572,275,73,18,3420,78,60,34,41,26,15,0,0,266,38,70,72,64,69,47,11,4,372,458,894,756,837,671,337,84,22,4055,9,32,31,36,22,17,7,0,151,437,760,575,677,620,443,156,51,3713,1081,3298,2848,2908,2495,1315,383,82,14417,Alice Springs (T)
58540,4,0,4,4,3,0,14,0,0,0,0,3,0,0,0,10,3,11,20,17,4,3,3,0,63,0,7,11,12,8,6,3,0,49,9,21,13,22,19,3,3,0,102,0,0,0,3,0,0,0,0,9,0,3,3,6,0,0,0,0,17,4,27,19,30,22,6,3,0,122,0,0,3,3,0,3,0,0,10,4,13,19,18,15,16,13,3,97,15,56,81,88,57,35,20,7,359,Victoria Plains (S)
59330,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,19,6,3,5,0,0,0,30,0,4,5,3,0,3,0,0,20,3,11,7,17,18,11,0,0,67,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,7,4,11,13,21,19,8,0,0,79,0,0,0,0,0,0,0,0,0,3,10,3,10,14,9,13,8,80,9,45,24,43,36,30,20,15,216,Wyalkatchem (S)
59340,33,41,41,28,3,0,204,11,33,36,29,38,12,0,0,163,43,273,234,153,184,97,23,0,1009,23,123,97,131,171,99,21,3,673,122,295,244,284,289,187,37,0,1472,34,30,13,14,24,8,0,0,133,19,26,23,31,39,34,0,0,162,179,356,284,331,352,232,38,3,1762,3,3,4,8,9,10,0,0,41,191,298,244,271,263,221,49,3,1549,454,1147,936,968,1053,706,133,7,5401,Wyndham-East Kimberley (S)
59350,6,4,6,0,0,0,20,0,0,0,0,3,0,0,0,3,10,33,15,13,10,3,0,0,82,0,6,11,18,14,0,4,0,48,17,56,51,37,19,4,0,0,189,4,0,0,0,0,0,0,0,6,0,3,3,3,4,0,0,0,14,17,61,51,43,22,4,0,0,202,0,0,0,0,0,0,0,0,3,14,43,25,42,22,9,3,0,154,40,150,109,121,69,18,7,0,508,Yalgoo (S)
58570,710,448,268,130,33,3,2409,17,296,298,226,182,50,3,4,1083,618,3259,1953,1103,693,261,81,20,7994,190,765,510,480,378,183,50,21,2561,323,864,486,488,348,170,96,32,2807,65,56,26,33,23,11,0,3,214,43,84,74,87,72,35,21,3,417,436,997,586,603,438,213,116,42,3437,20,73,27,28,23,20,11,7,215,386,852,451,367,320,220,178,148,2930,1700,7025,4532,3259,2299,1079,482,245,20626,Vincent (C)
58610,0,3,0,0,0,0,8,0,0,0,3,10,0,0,0,15,0,13,26,13,18,8,0,3,86,0,13,7,8,19,12,7,3,73,17,46,38,41,48,32,10,7,240,10,3,3,7,3,3,0,0,26,6,4,8,3,6,3,0,0,32,27,54,46,50,61,43,12,7,290,0,0,0,0,0,0,0,0,5,24,16,23,40,38,32,30,10,212,58,99,103,114,144,102,50,25,688,Wagin (S)
58680,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,7,8,0,0,0,0,20,0,0,4,6,3,3,3,0,16,4,9,13,21,8,7,4,0,66,4,3,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,13,5,15,21,24,16,7,4,0,84,0,0,0,0,0,3,0,0,3,0,4,7,11,9,10,3,0,47,7,26,42,44,34,18,10,0,178,Wandering (S)
58760,1037,636,290,154,43,5,3128,64,514,585,398,218,71,26,0,1879,1317,5119,4598,2731,1283,632,239,43,15963,1035,3110,3582,3004,1630,838,291,82,13570,3375,6920,6003,5691,3367,1884,795,157,28191,647,468,384,277,147,74,27,10,2032,256,547,705,675,490,321,104,30,3143,4274,7941,7094,6647,4007,2275,925,195,33366,88,253,267,241,184,135,66,9,1244,1861,1926,1729,1713,1306,1119,963,588,11208,8700,19763,18892,15374,8915,5236,2550,927,80351,Wanneroo (C)
59030,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,5,12,9,3,0,0,0,0,35,0,4,7,8,0,0,0,0,18,8,9,15,15,11,4,0,0,63,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,8,8,9,14,19,18,4,0,0,69,0,0,0,0,0,0,0,0,0,9,9,13,5,10,5,4,0,67,14,38,55,36,32,13,12,0,193,Westonia (S)
61010,6,3,10,3,0,0,34,0,3,0,3,4,6,0,0,14,3,40,21,28,16,25,4,0,141,0,7,13,18,34,27,10,0,108,23,54,61,49,75,35,6,0,309,13,8,3,3,4,0,0,0,38,0,4,9,5,11,8,0,0,37,44,70,74,62,87,40,11,0,389,0,0,0,0,0,0,0,0,6,20,20,28,42,54,49,28,3,247,72,149,145,154,207,152,51,12,933,Central Highlands (M) (Tas.)
61210,9,5,9,3,3,0,37,0,7,6,9,10,5,0,0,39,23,74,75,49,54,28,8,3,307,9,46,80,80,70,33,12,6,336,166,268,215,227,199,66,28,4,1178,38,22,19,21,10,5,0,0,118,16,19,28,22,21,9,3,0,115,220,307,264,263,236,79,35,3,1410,3,9,3,4,6,4,0,0,26,122,70,77,127,137,100,82,20,740,375,512,520,543,511,257,138,35,2897,Circular Head (M)
61410,353,296,278,169,48,17,1456,9,186,210,258,214,120,28,3,1030,259,1275,1337,1017,983,574,199,108,5745,115,454,707,850,762,603,262,100,3834,733,1567,1389,1537,1334,754,431,142,7885,149,153,87,74,81,32,5,5,598,66,96,163,192,197,138,77,40,972,946,1816,1642,1803,1610,932,513,187,9450,10,33,30,60,58,80,60,17,343,454,474,457,484,500,526,487,269,3647,1806,4507,4744,4767,4407,2987,1593,702,25510,Clarence (C)
61510,10,21,23,20,3,0,94,0,7,16,24,18,10,3,0,83,5,47,70,78,73,51,18,7,355,8,59,84,126,119,71,26,4,494,135,308,310,313,271,156,55,13,1565,37,37,25,20,19,7,0,0,145,17,23,34,29,29,20,8,3,170,184,378,366,364,319,182,65,17,1871,0,3,10,8,3,14,10,0,41,120,96,86,110,138,147,110,28,840,325,601,639,733,700,487,237,52,3775,Derwent Valley (M)
61610,48,42,49,29,7,3,232,3,30,30,56,52,40,11,0,220,61,314,303,236,255,157,50,19,1392,44,189,271,314,288,177,82,26,1395,400,811,726,739,628,389,162,55,3920,130,93,65,51,26,15,4,0,388,39,47,72,84,78,58,19,8,411,569,955,869,880,734,457,188,63,4720,7,25,14,16,18,19,29,3,134,216,176,171,211,289,358,344,186,1945,905,1737,1697,1760,1685,1242,705,304,10032,Devonport (C)
61810,3,7,13,15,3,0,52,0,4,3,9,12,5,3,0,39,9,65,38,47,79,55,16,3,310,12,29,46,54,72,51,19,5,291,97,202,149,188,173,95,47,10,977,16,25,20,9,18,9,0,0,92,3,6,14,14,21,17,5,3,87,114,235,186,215,211,118,54,14,1152,0,0,3,0,7,3,3,0,16,83,43,68,75,112,101,85,31,596,210,377,355,405,505,358,183,58,2455,Dorset (M)
62010,3,3,11,10,0,0,30,0,3,4,0,6,3,0,0,22,0,14,13,11,15,16,6,0,81,3,3,16,9,24,10,3,0,72,9,26,20,28,40,22,6,0,155,3,3,4,0,3,0,0,0,12,0,0,0,3,3,6,0,0,14,14,30,24,35,46,25,5,0,186,0,0,0,0,0,0,0,0,6,5,10,9,15,15,17,10,0,83,27,63,66,75,116,86,37,3,475,Flinders (M) (Tas.)
62210,13,10,28,12,4,0,65,0,0,4,9,10,8,0,0,34,11,52,44,60,56,51,18,3,295,0,28,42,68,75,63,16,3,303,87,138,155,224,201,114,53,13,988,23,23,22,13,11,3,0,0,98,7,18,18,24,22,13,4,3,102,118,178,193,255,232,130,63,13,1185,0,0,0,8,7,4,4,0,28,100,79,65,121,96,132,74,18,688,235,337,372,526,500,404,175,39,2599,George Town (M)
72800,190,112,78,23,6,0,553,8,113,134,90,59,15,8,0,425,118,929,758,408,195,92,22,4,2532,120,574,676,515,281,79,26,6,2268,754,2060,1390,956,541,179,53,14,5954,156,138,88,60,24,6,0,0,464,58,112,124,84,59,31,12,3,486,971,2311,1601,1096,630,214,68,18,6906,18,42,43,25,18,10,6,0,165,509,659,540,422,342,201,92,29,2806,1754,4782,3933,2674,1593,628,226,61,15652,Palmerston (C)
73600,15,10,18,9,0,0,87,3,16,19,16,17,13,6,0,89,12,90,71,66,70,72,10,0,388,5,28,28,46,91,67,5,0,273,46,146,99,131,152,149,22,0,749,25,47,19,23,9,9,0,0,131,9,15,19,11,23,19,4,0,102,81,209,145,169,185,179,30,0,990,4,13,4,9,3,5,3,0,44,311,271,209,198,198,152,44,4,1382,409,642,501,515,587,497,101,9,3248,Roper Gulf (R)
74050,0,0,9,3,0,0,13,0,4,3,3,3,3,0,0,14,8,18,21,14,10,0,0,0,68,3,8,4,3,8,0,0,0,25,8,27,22,33,23,4,0,0,116,4,4,11,4,0,0,0,0,28,0,0,3,7,4,0,0,0,16,15,41,35,45,27,6,0,0,164,0,0,0,3,0,0,0,0,3,67,55,77,37,40,11,3,4,289,82,129,143,98,94,27,3,4,580,Tiwi Islands (R)
74550,3,4,10,0,0,0,32,0,3,3,3,4,4,0,0,22,9,34,26,25,30,22,4,0,142,15,22,21,35,41,14,4,0,150,67,65,47,49,69,50,4,0,353,19,19,11,19,8,0,0,0,67,14,3,8,3,9,9,0,0,42,94,87,60,68,81,60,9,0,456,0,4,0,0,3,0,0,0,13,196,183,91,110,96,59,18,3,753,321,339,202,245,265,160,33,3,1570,Victoria Daly (R)
62410,13,13,18,12,0,0,68,0,7,6,5,19,8,3,0,49,11,65,52,44,82,74,16,7,351,4,31,37,54,74,81,30,5,311,34,83,94,126,162,109,44,14,661,14,11,9,8,11,12,0,0,67,7,9,12,21,24,18,3,0,84,49,99,108,153,192,138,50,10,809,0,0,0,6,9,8,5,0,27,41,40,48,63,89,115,76,45,526,105,254,268,339,483,429,182,69,2133,Glamorgan/Spring Bay (M)
62610,188,121,80,39,12,6,677,5,104,116,114,90,34,3,3,463,139,804,665,431,381,192,80,23,2712,90,427,494,560,419,233,109,36,2364,755,1658,1331,1312,1121,560,336,100,7159,178,178,106,76,63,37,10,3,664,51,120,124,135,140,70,46,13,704,989,1958,1557,1531,1327,668,393,112,8529,18,35,28,43,42,28,25,7,236,457,403,437,517,521,571,484,267,3642,1703,3964,3476,3313,2853,1768,1104,454,18628,Glenorchy (C)
62810,1026,928,773,438,143,43,4644,50,325,369,462,344,201,44,19,1814,943,2771,2244,1753,1636,981,317,150,10790,204,492,577,730,679,533,255,104,3578,514,876,696,812,668,368,200,85,4219,132,79,64,45,36,27,3,6,406,58,59,62,97,135,92,61,33,590,705,1016,828,952,834,484,263,126,5216,23,58,40,49,54,70,48,20,356,498,660,521,554,553,453,371,280,3885,2483,6552,5600,5432,4876,3163,1447,740,30287,Hobart (C)
63010,56,85,96,90,24,5,381,4,19,46,69,71,40,5,0,254,31,206,293,299,328,205,58,8,1425,18,110,173,266,281,194,57,7,1117,203,440,452,448,453,230,82,15,2329,59,43,38,42,27,13,3,4,219,21,36,65,58,66,59,15,0,321,288,516,550,546,547,302,107,19,2871,3,17,15,12,29,17,15,4,106,183,115,168,168,213,237,161,43,1284,526,1002,1298,1445,1560,1090,420,89,7435,Huon Valley (M)
