lga_code16,ns_egwws_2016,ns_egwws_ns,ns_egwws_tot,ns_const_bf_91,ns_const_91_95,ns_const_96_00,ns_const_01_05,ns_const_06_10,ns_const_11_15,ns_const_2016,ns_const_ns,ns_const_tot,ns_wst_bf_91,ns_wst_91_95,ns_wst_96_00,ns_wst_01_05,ns_wst_06_10,ns_wst_11_15,ns_wst_2016,ns_wst_ns,ns_wst_tot,ns_rett_bf_91,ns_rett_91_95,ns_rett_96_00,ns_rett_01_05,ns_rett_06_10,ns_rett_11_15,ns_rett_2016,ns_rett_ns,ns_rett_tot,ns_acfd_bf_91,ns_acfd_91_95,ns_acfd_96_00,ns_acfd_01_05,ns_acfd_06_10,ns_acfd_11_15,ns_acfd_2016,ns_acfd_ns,ns_acfd_tot,ns_tpw_bf_91,ns_tpw_91_95,ns_tpw_96_00,ns_tpw_01_05,ns_tpw_06_10,ns_tpw_11_15,ns_tpw_2016,ns_tpw_ns,ns_tpw_tot,ns_imt_bf_91,ns_imt_91_95,ns_imt_96_00,ns_imt_01_05,ns_imt_06_10,ns_imt_11_15,ns_imt_2016,ns_imt_ns,ns_imt_tot,ns_finins_bf_91,ns_finins_91_95,ns_finins_96_00,ns_finins_01_05,ns_finins_06_10,ns_finins_11_15,ns_finins_2016,ns_finins_ns,ns_finins_tot,ns_rhre_bf_91,ns_rhre_91_95,ns_rhre_96_00,ns_rhre_01_05,ns_rhre_06_10,ns_rhre_11_15,ns_rhre_2016,ns_rhre_ns,ns_rhre_tot,ns_prosts_bf_91,ns_prosts_91_95,ns_prosts_96_00,ns_prosts_01_05,ns_prosts_06_10,ns_prosts_11_15,ns_prosts_2016,ns_prosts_ns,ns_prosts_tot,ns_adsup_bf_91,ns_adsup_91_95,ns_adsup_96_00,ns_adsup_01_05,ns_adsup_06_10,ns_adsup_11_15,ns_adsup_2016,ns_adsup_ns,ns_adsup_tot,ns_pubas_bf_91,ns_pubas_91_95,ns_pubas_96_00,ns_pubas_01_05,ns_pubas_06_10,ns_pubas_11_15,ns_pubas_2016,ns_pubas_ns,ns_pubas_tot,ns_edtrn_bf_91,ns_edtrn_91_95,ns_edtrn_96_00,ns_edtrn_01_05,ns_edtrn_06_10,ns_edtrn_11_15,ns_edtrn_2016,ns_edtrn_ns,ns_edtrn_tot,ns_hc_sa_bf_91,ns_hc_sa_91_95,ns_hc_sa_96_00,ns_hc_sa_01_05,ns_hc_sa_06_10,ns_hc_sa_11_15,ns_hc_sa_2016,ns_hc_sa_ns,ns_hc_sa_tot,ns_artsr_bf_91,ns_artsr_91_95,ns_artsr_96_00,ns_artsr_01_05,ns_artsr_06_10,ns_artsr_11_15,ns_artsr_2016,ns_artsr_ns,ns_artsr_tot,ns_othsvs_bf_91,ns_othsvs_91_95,ns_othsvs_96_00,ns_othsvs_01_05,ns_othsvs_06_10,ns_othsvs_11_15,ns_othsvs_2016,ns_othsvs_ns,ns_othsvs_tot,ns_idns_bf_91,ns_idns_91_95,ns_idns_96_00,ns_idns_01_05,ns_idns_06_10,ns_idns_11_15,ns_idns_2016,ns_idns_ns,ns_idns_tot,ns_tot_bf_91,ns_tot_91_95,ns_tot_96_00,ns_tot_01_05,ns_tot_06_10,ns_tot_11_15,ns_tot_2016,ns_tot_ns,ns_tot_tot,tot_agff_bf_91,tot_agff_91_95,tot_agff_96_00,tot_agff_01_05,tot_agff_06_10,tot_agff_11_15,tot_agff_2016,tot_agff_ns,tot_agff_tot,tot_min_bf_91,tot_min_91_95,tot_min_96_00,tot_min_01_05,tot_min_06_10,tot_min_11_15,tot_min_2016,tot_min_ns,tot_min_tot,tot_mnf_bf_91,tot_mnf_91_95,tot_mnf_96_00,tot_mnf_01_05,tot_mnf_06_10,tot_mnf_11_15,tot_mnf_2016,tot_mnf_ns,tot_mnf_tot,tot_egwws_bf_91,tot_egwws_91_95,tot_egwws_96_00,tot_egwws_01_05,tot_egwws_06_10,tot_egwws_11_15,tot_egwws_2016,tot_egwws_ns,tot_egwws_tot,tot_const_bf_91,tot_const_91_95,tot_const_96_00,tot_const_01_05,tot_const_06_10,tot_const_11_15,tot_const_2016,tot_const_ns,lga_name16
18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weddin (A)
18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,12,10,12,15,8,9,78,4,0,0,0,0,3,0,0,8,9,0,0,0,3,3,0,0,18,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,Wentworth (A)
18230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,36,3,0,5,6,6,3,5,64,0,0,0,0,0,0,0,0,0,26,5,13,8,96,104,18,0,268,3,0,3,3,3,0,0,0,18,26,4,0,0,5,11,0,3,Western Plains Regional (A)
18250,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,7,0,0,0,9,0,0,0,11,0,3,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,3,4,4,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,3,7,0,0,9,15,15,13,20,22,22,0,3,109,10,0,3,0,5,0,0,0,18,30,7,9,8,9,15,0,3,84,330,78,96,145,205,202,11,19,1090,38,17,12,17,11,14,9,0,117,404,108,162,170,279,279,18,23,Willoughby (C)
18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,5,51,7,7,10,3,14,0,0,97,9,4,3,0,0,0,0,0,15,125,13,10,10,46,21,4,4,246,9,0,0,0,3,0,0,0,19,98,4,11,7,15,21,3,6,Wingecarribee (A)
18400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,98,13,12,9,16,18,0,5,172,70,6,5,13,14,3,3,0,119,94,22,22,13,27,19,0,3,202,23,3,3,0,8,0,0,0,28,105,11,24,10,19,15,0,0,Wollondilly (A)
18450,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,5,5,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,9,37,5,5,4,9,0,3,9,75,17,0,0,4,0,5,0,3,36,96,12,8,21,23,4,0,4,173,817,70,54,72,73,51,8,28,1167,52,3,7,0,12,6,0,3,81,539,52,75,81,60,74,0,15,Wollongong (C)
18500,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,0,5,4,6,17,0,0,34,6,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,4,48,7,15,7,19,31,6,4,136,6,0,0,0,3,0,0,0,8,207,48,51,44,76,130,16,9,Woollahra (A)
18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,3,4,0,3,57,3,0,0,0,0,0,0,0,3,14,3,3,3,3,0,0,0,26,4,0,0,0,0,0,0,0,4,17,4,6,0,6,0,0,0,Yass Valley (A)
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unincorporated NSW
20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,27,4,3,3,0,3,6,3,49,0,0,0,0,0,0,0,0,0,23,0,7,9,6,8,0,3,57,9,0,0,0,5,0,0,0,7,11,0,0,3,3,3,0,3,Alpine (S)
20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,3,6,11,0,0,35,0,0,0,0,0,0,0,0,0,10,0,7,3,19,19,6,13,83,3,0,0,0,0,0,0,0,4,18,0,3,0,4,0,0,0,Ararat (RC)
20570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,7,7,0,0,24,17,3,3,9,5,7,0,0,40,12,3,4,6,7,6,0,0,44,134,16,28,45,52,37,3,8,329,14,0,0,10,10,6,0,0,37,86,7,9,13,19,15,0,3,Ballarat (C)
20660,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,7,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,9,6,7,7,0,0,47,6,4,0,0,3,0,0,0,16,3,0,0,0,3,0,0,0,11,301,58,65,68,139,85,0,19,734,16,0,4,5,0,4,0,0,37,197,34,46,60,97,83,8,10,Banyule (C)
20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,41,0,3,6,3,9,0,0,66,3,0,0,0,0,3,0,0,9,29,3,10,5,13,6,0,0,63,16,4,0,0,3,3,0,0,28,40,0,5,3,6,10,0,3,Bass Coast (S)
20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,116,3,24,15,47,51,0,15,280,3,0,0,0,0,0,0,0,3,50,7,11,3,11,11,3,3,106,3,0,0,0,0,0,0,0,7,52,3,7,10,8,6,0,3,Baw Baw (S)
20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,3,8,5,0,3,39,3,3,0,0,0,3,0,0,15,3,3,0,0,0,0,0,0,8,236,56,53,71,122,81,8,12,630,3,0,0,0,4,4,0,0,19,199,32,59,45,92,72,7,8,Bayside (C)
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,6,9,6,6,0,0,43,0,0,0,0,0,0,0,0,0,24,0,5,3,7,3,0,0,46,0,0,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,Benalla (RC)
21110,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,0,0,0,4,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,16,0,3,12,16,12,4,4,69,9,5,7,4,6,8,0,0,43,11,0,0,4,0,7,0,0,20,216,48,78,64,128,126,6,17,681,22,6,3,12,24,24,4,0,98,418,68,112,141,209,200,16,21,Boroondara (C)
21180,0,0,0,3,0,0,3,0,3,0,0,10,3,0,0,0,0,0,0,0,8,6,3,3,0,0,3,0,0,17,4,0,0,0,3,0,0,0,7,0,0,0,5,4,9,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,6,3,0,8,6,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,8,3,3,3,0,3,0,0,25,48,20,17,16,30,25,4,8,175,31,13,7,11,19,20,0,3,100,8,0,6,0,9,0,0,0,28,1658,432,347,432,1032,773,36,84,4787,74,10,17,19,33,16,0,4,164,644,143,155,143,345,324,16,54,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Buloke (S)
21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,57,9,14,11,33,51,3,7,191,0,0,0,0,0,0,0,0,3,54,3,17,17,31,32,0,14,165,3,0,0,0,0,0,0,0,3,10,3,8,4,3,0,0,0,Campaspe (S)
21450,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,3,0,3,31,118,17,22,11,26,36,3,16,239,3,0,0,4,0,3,0,0,14,183,39,31,47,95,102,10,13,516,15,0,6,9,13,0,0,0,37,180,18,43,36,45,66,3,7,Cardinia (S)
21610,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,9,0,0,0,0,3,5,0,0,12,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,7,0,0,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,4,19,20,10,11,8,30,27,0,6,121,197,48,57,59,129,153,6,26,675,7,0,0,0,0,7,0,0,16,586,140,152,164,355,257,26,30,1713,31,4,5,15,20,6,3,4,96,646,112,206,177,342,328,7,39,Casey (C)
21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,3,9,0,0,14,0,0,0,0,0,0,0,0,0,20,0,4,3,16,7,0,0,58,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,Central Goldfields (S)
21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,34,3,9,5,15,18,0,3,88,3,0,0,0,0,0,0,0,3,32,3,9,29,46,68,0,5,185,0,0,0,0,0,0,0,0,0,15,0,4,3,0,0,0,0,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,36,41,33,47,3,3,215,7,0,0,0,0,0,0,0,18,8,0,6,8,4,5,0,0,36,5,0,0,0,0,0,0,0,5,9,0,0,0,3,0,0,0,Corangamite (S)
21890,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,12,19,11,3,6,19,7,0,3,68,13,0,3,3,24,22,3,3,73,7,5,3,0,3,0,0,0,23,790,154,127,153,255,222,26,56,1786,25,4,4,3,21,10,0,0,63,290,54,67,62,160,155,3,15,Darebin (C)
