lga_code16,f_srilanka_es_ns,f_srilanka_tot,f_thailand_e,f_thailand_om_ie,f_thailand_om_uie,f_thailand_cfw,f_thailand_es_ns,f_thailand_tot,f_turkey_e,f_turkey_om_ie,f_turkey_om_uie,f_turkey_cfw,f_turkey_es_ns,f_turkey_tot,f_uk_e,f_uk_om_ie,f_uk_om_uie,f_uk_cfw,f_uk_es_ns,f_uk_tot,f_usa_e,f_usa_om_ie,f_usa_om_uie,f_usa_cfw,f_usa_es_ns,f_usa_tot,f_vietnam_e,f_vietnam_om_ie,f_vietnam_om_uie,f_vietnam_cfw,f_vietnam_es_ns,f_vietnam_tot,f_zimbabwe_e,f_zimbabwe_om_ie,f_zimbabwe_om_uie,f_zimbabwe_cfw,f_zimbabwe_es_ns,f_zimbabwe_tot,f_elsewhere_e,f_elsewhere_om_ie,f_elsewhere_om_uie,f_elsewhere_cfw,f_elsewhere_es_ns,f_elsewhere_tot,f_cob_ns_e,f_cob_ns_om_ie,f_cob_ns_om_uie,f_cob_ns_cfw,f_cob_ns_es_ns,f_cob_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_australia_e,p_australia_om_ie,p_australia_om_uie,p_australia_cfw,p_australia_es_ns,p_australia_tot,p_canada_e,p_canada_om_ie,p_canada_om_uie,p_canada_cfw,p_canada_es_ns,p_canada_tot,p_china_e,p_china_om_ie,p_china_om_uie,p_china_cfw,p_china_es_ns,p_china_tot,p_croatia_e,p_croatia_om_ie,p_croatia_om_uie,p_croatia_cfw,p_croatia_es_ns,p_croatia_tot,p_egypt_e,p_egypt_om_ie,p_egypt_om_uie,p_egypt_cfw,p_egypt_es_ns,p_egypt_tot,p_fiji_e,p_fiji_om_ie,p_fiji_om_uie,p_fiji_cfw,p_fiji_es_ns,p_fiji_tot,p_fyrom_e,p_fyrom_om_ie,p_fyrom_om_uie,p_fyrom_cfw,p_fyrom_es_ns,p_fyrom_tot,p_germany_e,p_germany_om_ie,p_germany_om_uie,p_germany_cfw,p_germany_es_ns,p_germany_tot,p_greece_e,p_greece_om_ie,p_greece_om_uie,p_greece_cfw,p_greece_es_ns,p_greece_tot,p_hongkong_e,p_hongkong_om_ie,p_hongkong_om_uie,p_hongkong_cfw,p_hongkong_es_ns,p_hongkong_tot,p_india_e,p_india_om_ie,p_india_om_uie,p_india_cfw,p_india_es_ns,p_india_tot,p_indonesia_e,p_indonesia_om_ie,p_indonesia_om_uie,p_indonesia_cfw,p_indonesia_es_ns,p_indonesia_tot,p_iran_e,p_iran_om_ie,p_iran_om_uie,p_iran_cfw,p_iran_es_ns,p_iran_tot,p_iraq_e,p_iraq_om_ie,p_iraq_om_uie,p_iraq_cfw,p_iraq_es_ns,p_iraq_tot,p_ireland_e,p_ireland_om_ie,p_ireland_om_uie,p_ireland_cfw,p_ireland_es_ns,p_ireland_tot,p_italy_e,p_italy_om_ie,p_italy_om_uie,p_italy_cfw,p_italy_es_ns,p_italy_tot,p_japan_e,p_japan_om_ie,p_japan_om_uie,p_japan_cfw,p_japan_es_ns,p_japan_tot,p_koreasouth_e,p_koreasouth_om_ie,p_koreasouth_om_uie,p_koreasouth_cfw,p_koreasouth_es_ns,p_koreasouth_tot,p_lebanon_e,p_lebanon_om_ie,p_lebanon_om_uie,p_lebanon_cfw,p_lebanon_es_ns,p_lebanon_tot,p_malaysia_e,p_malaysia_om_ie,p_malaysia_om_uie,p_malaysia_cfw,p_malaysia_es_ns,p_malaysia_tot,p_malta_e,p_malta_om_ie,p_malta_om_uie,p_malta_cfw,p_malta_es_ns,p_malta_tot,p_netherlands_e,p_netherlands_om_ie,p_netherlands_om_uie,p_netherlands_cfw,p_netherlands_es_ns,p_netherlands_tot,p_nz_e,p_nz_om_ie,p_nz_om_uie,p_nz_cfw,p_nz_es_ns,p_nz_tot,p_pakistan_e,p_pakistan_om_ie,p_pakistan_om_uie,p_pakistan_cfw,p_pakistan_es_ns,p_pakistan_tot,lga_name16
14200,0,0,0,0,3,0,0,3,0,0,0,0,0,0,28,3,10,3,0,42,3,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,32,65,4,8,4,7,85,2470,117,286,143,50,3074,4383,287,666,278,99,5710,5,0,0,0,0,8,8,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,6,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,3,12,0,0,47,0,0,0,0,0,0,Inverell (A)
14400,0,4,12,0,0,0,0,14,0,0,0,0,0,0,110,15,29,3,3,158,8,0,4,0,0,16,3,0,3,0,0,12,0,0,0,0,0,0,39,4,7,0,0,56,35,6,9,3,0,55,2217,199,357,96,30,2897,3232,406,656,143,45,4483,10,0,3,0,0,14,15,4,4,0,0,23,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,6,3,8,0,0,15,4,0,3,0,0,10,3,3,0,0,0,3,9,3,3,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,7,0,0,0,22,4,4,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,6,3,0,3,3,0,12,6,0,0,0,0,3,0,0,3,3,0,5,64,13,14,3,0,99,0,0,0,0,0,0,Kiama (A)
14500,0,82,114,3,10,0,3,128,13,0,0,0,0,10,863,93,110,13,5,1082,93,9,11,4,0,124,80,26,12,3,0,112,58,0,4,0,0,64,1009,81,106,19,8,1217,96,13,13,3,10,131,14239,1328,1526,310,109,17509,13402,1971,1633,282,116,17398,77,14,9,0,0,100,818,294,190,87,3,1400,26,3,8,0,3,42,31,9,3,0,0,45,87,3,6,3,3,99,17,4,3,0,0,18,91,12,17,8,0,130,19,9,5,0,0,38,332,52,62,15,7,462,596,85,36,13,4,734,131,14,11,4,0,156,165,41,38,4,0,249,12,4,4,0,0,19,97,16,16,0,0,128,82,26,20,3,0,131,95,18,26,5,0,143,333,89,88,20,7,543,58,28,24,7,5,113,178,43,27,10,0,267,4,0,0,0,0,5,51,15,7,0,3,72,565,112,74,22,9,783,54,16,0,0,0,69,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27,0,9,3,0,43,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,3,11,6,5,3,0,23,26,0,0,3,0,26,867,60,186,89,17,1225,1489,135,451,169,46,2292,6,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,11,0,0,0,0,0,0,11,0,3,3,0,17,3,0,0,0,0,3,0,0,0,0,0,0,17,3,3,0,0,23,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,37,3,10,3,0,52,3,0,0,0,0,3,Kyogle (A)
14600,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,3,3,3,3,39,855,40,119,77,21,1112,1414,135,356,180,37,2123,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24,0,0,0,0,0,3,Lachlan (A)
14650,0,20,67,7,10,3,0,93,0,0,0,0,0,0,659,49,64,18,3,800,91,0,18,0,0,106,36,13,6,0,0,53,40,0,3,0,0,48,324,36,52,8,3,424,314,18,10,12,21,376,26481,1250,1942,416,247,30335,42717,3319,3689,613,424,50750,90,9,16,3,0,116,193,48,35,15,3,295,22,0,3,0,0,34,20,0,0,0,0,23,53,0,5,0,3,65,46,12,6,0,0,62,100,14,13,5,0,133,10,7,3,0,0,24,24,7,3,0,0,45,227,57,18,3,5,311,50,3,8,0,0,56,14,7,0,0,0,17,9,0,0,0,0,9,78,7,10,0,0,100,45,6,19,3,0,70,18,0,6,0,0,23,98,13,7,3,0,125,7,3,3,0,0,11,86,11,21,0,0,120,22,0,3,0,0,24,54,17,14,7,0,92,701,75,83,15,7,882,47,10,3,0,3,60,Lake Macquarie (C)
14700,0,53,76,4,4,0,0,85,8,0,0,0,0,6,322,36,26,4,4,402,56,6,6,0,0,68,99,3,3,0,0,105,17,0,0,0,0,17,601,22,44,4,0,680,42,0,4,0,0,49,6630,433,478,90,47,7682,6924,761,615,93,45,8446,62,9,5,6,0,83,664,78,51,14,3,816,26,3,3,0,0,32,28,3,3,0,0,34,69,3,0,0,0,71,15,3,0,0,0,18,63,11,14,0,0,80,21,4,3,3,0,32,132,10,16,0,0,159,543,20,16,8,0,580,141,3,0,0,0,147,129,17,15,3,0,168,24,0,3,0,0,30,107,13,9,0,0,129,70,15,11,0,0,86,105,3,9,3,0,117,271,29,25,3,3,333,41,15,7,0,0,60,139,18,6,0,5,167,14,0,0,0,0,15,26,3,0,0,0,30,361,51,27,8,3,441,57,0,4,0,0,58,Lane Cove (A)
14750,0,0,14,0,0,0,0,14,0,0,0,0,0,0,14,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,42,0,7,3,0,57,1777,63,137,75,21,2074,3238,199,334,139,57,3975,3,0,0,0,0,7,5,0,5,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,9,0,0,0,0,10,0,0,0,0,0,0,3,0,3,0,0,7,44,4,4,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,10,3,43,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,61,5,0,0,0,59,0,0,0,0,0,0,Leeton (A)
14850,0,6,16,0,6,0,0,23,3,0,0,0,0,3,274,16,32,6,5,331,40,0,13,0,0,46,17,0,7,0,0,20,10,0,0,0,0,14,148,0,20,4,3,174,148,0,15,12,3,183,9356,255,757,198,110,10672,14609,692,1627,337,195,17467,43,4,3,0,0,50,28,4,6,0,0,40,0,0,0,0,0,0,5,0,0,0,0,9,17,0,3,0,0,18,5,0,0,0,0,5,73,3,13,3,0,90,3,0,0,0,0,3,12,0,3,0,0,16,47,6,11,0,0,62,11,0,4,0,0,15,10,0,0,0,0,9,0,0,0,0,0,3,40,0,4,0,0,47,27,8,3,3,0,37,12,3,0,0,0,17,11,0,3,0,0,17,3,0,0,0,0,3,30,0,5,0,0,37,3,0,0,0,0,5,33,0,7,0,0,47,270,17,50,6,6,351,6,3,0,0,0,11,Lismore (C)
14870,0,3,3,0,0,3,0,10,0,0,0,0,0,0,79,5,14,6,4,103,5,0,0,0,0,5,4,0,0,4,0,7,0,0,0,0,0,0,29,3,3,0,0,38,71,4,11,4,4,96,2968,132,221,92,45,3452,5634,275,429,141,69,6541,8,0,0,0,0,9,6,3,9,3,0,22,3,0,0,0,0,3,0,0,3,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,14,3,0,0,0,0,3,4,0,0,0,0,8,32,5,0,0,0,41,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,6,11,3,0,0,0,17,10,3,3,0,0,18,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,3,0,3,0,0,14,70,4,8,4,0,83,0,0,0,0,0,0,Lithgow (C)
14900,0,130,153,7,8,4,4,172,97,5,7,3,0,115,632,23,21,3,3,681,54,0,3,0,0,57,1113,81,94,34,19,1339,91,0,0,0,0,89,2770,125,214,33,45,3184,357,13,21,8,31,435,28952,1189,1383,382,306,32221,33904,2115,1472,331,346,38169,66,3,4,0,0,71,1169,225,195,50,22,1669,304,35,26,6,5,367,288,62,35,10,6,390,1579,165,101,31,31,1907,270,34,18,7,3,322,138,17,6,7,0,175,108,29,17,5,10,164,271,14,22,0,0,302,2036,170,91,23,15,2334,253,15,11,4,3,283,196,27,19,0,10,252,994,239,227,23,30,1520,121,23,7,0,0,153,389,92,50,15,6,550,34,0,4,0,0,44,167,20,15,8,0,209,652,182,172,27,34,1071,274,25,11,0,0,310,107,23,24,9,3,171,56,7,3,0,0,67,1493,42,44,8,15,1606,294,57,69,5,14,439,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,7,3,0,28,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,20,0,4,4,3,33,871,40,151,71,25,1163,1712,140,367,136,46,2403,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,21,4,3,3,0,29,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,0,0,9,277,13,65,41,11,411,443,52,195,100,21,812,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,Lockhart (A)
15050,0,11,13,0,3,0,0,22,0,0,0,0,0,0,287,14,31,8,7,344,31,0,0,0,0,36,11,0,5,4,0,24,21,0,0,3,0,28,108,18,11,0,0,141,143,5,10,9,3,163,12599,486,782,216,118,14199,20721,1324,1355,285,190,23875,49,0,4,0,0,55,70,5,22,8,0,106,9,0,0,0,0,10,3,3,3,0,0,12,21,0,0,0,0,21,3,0,0,0,0,4,41,11,7,3,0,55,5,0,0,0,0,8,19,5,7,0,0,26,133,38,13,0,0,189,19,0,0,0,0,16,9,0,0,0,0,6,9,0,0,0,0,4,33,3,0,0,0,40,13,0,3,0,0,17,3,0,0,0,0,10,24,6,4,0,0,35,3,0,0,0,0,5,36,3,7,3,0,42,4,0,0,0,0,4,20,3,3,0,0,33,271,29,25,11,3,336,13,7,3,0,0,25,Maitland (C)
15240,0,9,15,3,5,4,0,30,0,0,0,0,0,0,327,32,51,16,3,431,24,3,3,0,0,34,10,0,0,0,0,10,11,0,0,0,0,11,125,8,22,5,4,165,292,13,34,17,19,363,11606,546,1143,427,235,13955,18581,1298,2561,718,422,23593,40,10,3,0,3,54,39,10,14,5,3,70,5,0,3,0,0,8,15,9,3,0,0,23,16,3,3,0,0,17,0,0,0,0,0,4,36,9,19,0,3,65,6,0,0,0,0,4,5,5,3,0,0,23,104,27,11,0,3,142,17,3,3,0,0,17,6,0,3,0,0,11,4,4,0,0,0,11,22,3,10,0,0,32,13,3,4,4,0,20,4,0,4,0,0,8,26,5,3,3,0,39,4,0,0,0,0,9,19,3,6,0,0,32,11,0,3,0,4,16,41,5,6,3,0,57,254,40,54,5,3,347,11,3,0,0,0,7,Mid-Coast (A)
15270,0,0,5,0,0,0,0,13,0,0,0,0,0,0,100,6,19,3,0,128,8,0,3,0,0,13,3,0,0,0,0,8,4,0,0,0,0,4,24,0,3,3,0,32,80,4,16,8,6,112,3460,216,414,172,74,4336,6697,498,845,326,126,8490,6,3,0,0,0,13,20,3,3,0,0,32,7,3,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,18,0,3,0,5,20,0,0,0,0,0,3,0,0,0,0,0,3,26,7,3,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,21,4,0,4,0,5,11,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,4,0,0,0,14,0,0,0,0,0,0,5,0,4,4,0,18,107,4,14,9,0,140,0,0,0,0,0,0,Mid-Western Regional (A)
15300,0,0,4,5,0,0,0,10,0,0,0,0,0,0,27,5,6,4,0,39,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,22,0,6,4,0,32,59,6,6,3,0,80,2080,137,240,113,34,2613,3746,373,603,194,90,5012,3,3,0,0,0,10,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,29,0,5,0,0,34,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,16,30,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,50,0,10,3,0,59,0,0,0,0,0,0,Moree Plains (A)
15350,0,14,57,7,4,0,3,67,3,0,0,0,0,3,275,41,61,3,4,383,40,10,3,0,0,57,26,5,3,0,0,37,11,0,3,0,0,14,355,23,44,6,4,434,25,3,5,3,0,42,3535,469,487,100,28,4626,3516,781,591,116,38,5037,29,9,3,0,0,49,172,37,32,15,0,249,9,6,0,0,0,20,5,0,0,0,0,12,10,4,0,0,0,18,3,0,0,0,0,6,51,11,9,0,0,69,3,3,3,0,0,11,34,4,0,0,0,46,100,17,4,0,0,125,46,0,0,3,0,44,20,12,6,6,0,45,6,0,0,0,0,9,52,15,18,0,0,83,60,18,8,0,3,88,42,4,9,3,0,62,48,12,7,4,0,75,15,7,10,0,0,34,26,3,3,0,0,34,0,0,3,0,0,4,22,9,4,3,3,36,177,55,42,8,0,281,14,0,0,0,0,13,Mosman (A)
15520,0,6,4,0,0,0,0,4,0,0,0,0,0,0,25,0,3,3,3,33,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,38,7,6,8,3,58,1472,120,165,128,38,1927,2670,381,489,292,62,3896,0,0,0,0,0,3,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,6,33,5,0,0,0,41,0,0,0,0,0,0,Murray River (A)
15560,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,15,3,0,0,3,22,477,65,68,45,21,674,845,178,203,103,31,1354,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,7,4,0,3,0,14,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,0,27,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,4,5,0,0,0,0,8,0,0,0,0,0,0,54,0,7,4,0,68,7,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,10,22,0,5,0,0,27,55,0,5,4,3,71,3103,76,173,64,38,3461,7708,210,330,110,79,8438,9,0,0,0,0,9,11,11,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,7,56,0,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,34,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,3,0,0,0,0,4,11,0,0,0,0,7,188,6,11,3,3,207,7,3,0,0,0,3,Muswellbrook (A)
15700,0,0,11,0,0,0,0,10,0,0,0,0,0,0,59,6,12,0,0,84,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,36,54,3,12,0,3,70,2181,105,296,89,38,2708,3704,211,633,176,86,4809,5,0,0,0,0,7,9,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,4,0,4,3,0,17,0,0,0,0,0,0,3,0,0,0,0,3,8,0,3,0,3,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,24,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,10,98,7,15,8,0,132,0,0,0,0,0,0,Nambucca (A)
15750,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,28,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,7,18,0,0,3,0,24,66,3,10,4,6,86,2130,130,213,122,43,2627,4510,354,516,243,86,5707,5,0,0,0,0,5,12,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,12,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,20,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,74,3,3,0,0,83,3,0,0,0,0,3,Narrabri (A)
15800,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,20,0,4,3,0,32,777,50,102,57,13,1007,1312,132,289,124,22,1880,3,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,Narrandera (A)
15850,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,21,0,3,3,0,29,731,44,107,80,14,975,1398,151,315,170,42,2075,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,16,0,0,0,0,0,0,Narromine (A)
15900,0,71,89,0,7,0,3,106,4,0,0,0,0,4,1314,42,70,10,8,1443,199,3,14,0,0,222,76,3,18,0,4,107,73,0,0,3,0,74,842,36,59,12,8,963,395,14,24,5,25,465,45738,1280,1889,355,317,49581,75870,3536,3587,530,551,84069,215,18,13,3,0,243,477,52,34,17,0,587,56,3,5,0,0,61,21,4,6,0,0,29,93,4,8,0,0,104,150,19,21,3,5,190,232,14,14,3,0,267,47,7,12,0,0,63,116,10,19,0,0,136,663,59,40,10,5,776,88,4,8,0,0,102,89,10,3,0,0,108,22,5,0,0,0,31,165,11,9,3,0,194,113,14,23,0,4,155,49,3,0,0,3,60,169,26,10,3,4,200,19,4,3,3,0,32,244,15,18,3,0,284,19,3,3,0,0,26,83,5,8,6,0,103,1184,83,80,15,8,1364,82,16,7,3,0,100,Newcastle (C)
15950,0,199,392,18,19,0,9,430,46,3,9,0,0,54,1904,100,85,8,7,2113,319,16,21,4,0,364,299,11,24,3,7,344,46,3,3,0,0,57,2501,92,108,23,10,2734,168,12,10,4,20,218,29559,1435,1247,249,205,32694,31402,2958,1550,264,204,36383,338,35,22,0,0,394,2765,225,113,52,13,3169,92,3,6,0,0,99,148,17,10,0,0,184,317,7,3,0,4,332,65,4,3,0,0,73,343,36,15,4,0,401,76,8,12,0,6,108,948,52,32,7,13,1055,4069,108,49,5,14,4254,688,19,16,3,6,725,393,36,23,7,0,469,78,5,6,0,0,85,616,32,12,4,0,665,281,36,27,6,10,352,416,56,29,7,7,515,618,67,51,24,8,760,182,22,25,3,3,237,659,38,29,3,3,730,24,4,0,0,0,32,152,19,10,0,0,185,1838,187,90,11,11,2133,343,11,4,3,3,367,North Sydney (A)
15990,0,67,374,20,37,11,5,448,20,8,4,0,0,33,2911,352,428,63,23,3782,343,41,62,16,7,475,153,24,28,5,0,216,53,9,12,0,0,76,2837,200,312,59,29,3442,287,34,42,11,27,400,35459,3483,4158,819,340,44253,40762,6976,5596,857,397,54589,308,77,47,7,3,450,1699,211,215,59,20,2204,163,13,21,5,0,204,87,27,14,4,4,136,154,9,10,0,0,180,38,4,0,0,0,41,399,112,98,16,0,627,50,14,11,3,0,80,371,48,50,6,0,480,1462,102,98,13,8,1685,359,11,26,4,0,405,310,51,56,7,3,425,50,6,9,0,0,70,384,81,54,8,3,533,461,82,61,16,11,637,311,35,49,5,3,401,454,68,109,21,7,658,87,30,30,0,3,152,282,40,31,11,3,363,22,6,7,0,0,30,194,47,43,10,3,299,2046,399,335,31,23,2836,118,8,4,0,0,133,Northern Beaches (A)
