lga_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,lga_name16
24130,25695.0,46.0,1518488487.0,45522.0,59097.0,5.12,1.92,0.37,0.17,0.48100000000000004,8.8,21.9,33.1,25.8,24.5,23.6,26.2,Macedon Ranges (S)
24210,69166.0,47.0,4324422186.0,43403.0,62522.0,5.94,2.07,0.35,0.14,0.523,10.7,25.2,37.1,28.4,23.7,21.3,26.6,Manningham (C)
24250,4724.0,50.0,193832648.0,32333.0,41031.0,6.09,1.97,0.32,0.12,0.49200000000000005,7.0,20.5,32.1,35.8,30.2,20.5,13.5,Mansfield (S)
24330,42855.0,36.0,2404047600.0,47362.0,56097.0,4.38,1.78,0.41,0.2,0.425,5.6,17.4,28.3,23.5,24.7,27.3,24.5,Maribyrnong (C)
24410,61859.0,43.0,3361740995.0,45859.0,54345.0,4.48,1.79,0.4,0.18,0.429,5.7,17.6,28.4,24.2,25.7,26.7,23.3,Maroondah (C)
24600,66318.0,31.0,4678239470.0,47829.0,70543.0,5.96,1.95,0.33,0.16,0.5479999999999999,15.6,30.1,41.0,27.4,21.0,23.1,28.6,Melbourne (C)
24650,62785.0,39.0,3280482910.0,47021.0,52249.0,3.72,1.65,0.44,0.24,0.384,4.6,15.2,25.3,21.4,27.2,30.8,20.7,Melton (C)
24780,28176.0,43.0,1273602536.0,39241.0,45202.0,4.78,1.76,0.37,0.15,0.449,6.6,18.3,29.0,29.2,29.3,26.4,15.2,Mildura (RC)
24850,19972.0,43.0,1017128819.0,44612.0,50928.0,4.01,1.7,0.42,0.2,0.413,6.0,16.9,27.2,23.9,27.4,29.2,19.5,Mitchell (S)
24900,14927.0,47.0,651504859.0,37281.0,43646.0,5.2,1.82,0.35,0.12,0.465,6.9,18.8,29.6,31.4,29.4,24.7,14.5,Moira (S)
24970,99802.0,43.0,5557751717.0,43047.0,55688.0,5.76,1.96,0.34,0.14,0.486,7.8,21.1,32.7,29.0,23.6,23.3,24.1,Monash (C)
25060,65165.0,42.0,4250963689.0,50811.0,65234.0,4.79,1.85,0.39,0.18,0.469,8.3,21.6,32.9,22.9,22.5,25.1,29.5,Moonee Valley (C)
25150,16660.0,44.0,889622369.0,45869.0,53399.0,4.33,1.77,0.41,0.18,0.423,5.6,16.9,27.5,23.9,26.0,27.1,22.9,Moorabool (S)
25250,85607.0,37.0,4675323480.0,45834.0,54614.0,4.48,1.8,0.4,0.2,0.43,5.8,17.7,28.5,24.4,25.5,26.3,23.7,Moreland (C)
25340,84399.0,47.0,4662054151.0,40529.0,55238.0,5.14,1.96,0.38,0.17,0.501,10.5,24.4,35.6,28.3,27.4,22.9,21.4,Mornington Peninsula (S)
17350,3222.0,48.0,150650669.0,38006.0,46757.0,5.28,1.88,0.36,0.12,0.48,6.6,19.9,31.3,30.4,29.6,22.8,17.3,Temora (A)
17400,3030.0,52.0,102356476.0,27254.0,33781.0,10.08,2.06,0.2,0.02,0.5760000000000001,7.2,21.1,33.9,43.0,27.5,19.1,10.4,Tenterfield (A)
22670,68301.0,39.0,2896131466.0,38429.0,42402.0,4.03,1.65,0.41,0.2,0.406,5.2,16.1,26.5,28.8,31.9,27.7,11.7,Greater Dandenong (C)
22750,120576.0,43.0,6436602934.0,43176.0,53382.0,4.84,1.84,0.38,0.16,0.45799999999999996,7.6,20.2,31.1,26.5,26.5,25.3,21.7,Greater Geelong (C)
25430,9555.0,50.0,414946632.0,36936.0,43427.0,5.82,1.84,0.32,0.12,0.467,6.1,18.4,29.5,33.1,26.8,25.0,15.1,Mount Alexander (S)
25490,9541.0,46.0,443427571.0,38614.0,46476.0,5.27,1.86,0.35,0.13,0.486,7.1,20.1,31.3,30.5,28.0,24.4,17.2,Moyne (S)
25620,7441.0,48.0,318398455.0,35895.0,42790.0,5.77,1.88,0.33,0.11,0.488,6.2,19.2,30.6,33.2,28.5,23.8,14.5,Murrindindi (S)
17100,22013.0,37.0,1369523326.0,44651.0,62214.0,4.98,1.92,0.39,0.18,0.51,11.2,26.1,37.2,26.6,24.5,24.1,24.8,Strathfield (A)
17150,133773.0,44.0,8987642319.0,51522.0,67186.0,4.75,1.87,0.39,0.19,0.47200000000000003,9.3,22.3,33.3,21.9,23.0,24.3,30.9,Sutherland Shire (A)
17200,127151.0,33.0,9500508069.0,51272.0,74718.0,5.77,1.98,0.34,0.17,0.534,14.0,28.5,39.5,25.2,20.4,22.4,32.0,Sydney (C)
17310,30389.0,44.0,1461953999.0,41722.0,48108.0,4.75,1.76,0.37,0.14,0.45399999999999996,6.6,18.3,29.2,27.2,27.9,26.8,18.0,Tamworth Regional (A)
22310,82642.0,43.0,5763390038.0,50588.0,69739.0,5.22,1.96,0.38,0.17,0.502,10.1,24.2,35.8,23.6,22.2,23.0,31.2,Glen Eira (C)
22410,10545.0,47.0,510447608.0,39694.0,48407.0,5.82,1.99,0.34,0.13,0.46299999999999997,5.5,17.5,28.8,29.9,26.6,22.6,20.9,Glenelg (S)
22490,11410.0,44.0,569545635.0,42933.0,49916.0,4.58,1.78,0.39,0.16,0.434,5.6,17.2,28.0,26.3,27.0,26.6,20.1,Golden Plains (S)
22620,56605.0,44.0,2787405503.0,41878.0,49243.0,4.64,1.76,0.38,0.16,0.44,6.8,18.7,29.3,27.0,28.0,26.9,18.1,Greater Bendigo (C)
25710,38102.0,46.0,2467933531.0,49437.0,64772.0,4.9,1.92,0.39,0.19,0.47200000000000003,8.1,21.3,32.7,23.3,23.5,23.3,29.9,Nillumbik (S)
25810,6263.0,48.0,276024246.0,37948.0,44072.0,5.45,1.78,0.33,0.12,0.46399999999999997,6.0,18.5,29.6,31.4,28.1,25.9,14.6,Northern Grampians (S)
25900,65632.0,37.0,5429246497.0,57470.0,82723.0,4.88,1.9,0.39,0.2,0.517,13.2,27.8,39.0,19.8,19.9,24.6,35.6,Port Phillip (C)
25990,3389.0,49.0,129501450.0,32497.0,38212.0,7.01,1.88,0.27,0.06,0.513,6.6,19.4,31.1,35.9,29.8,22.5,11.8,Pyrenees (S)
26080,1914.0,58.0,112687238.0,36757.0,58875.0,8.28,2.28,0.27,0.09,0.58,11.2,29.2,42.0,35.3,22.3,19.4,23.0,Queenscliffe (B)
26170,15551.0,48.0,702593302.0,36052.0,45180.0,5.58,1.97,0.35,0.13,0.486,6.7,20.0,31.5,32.3,28.9,21.9,17.0,South Gippsland (S)
26260,9470.0,48.0,408697952.0,36661.0,43157.0,5.48,1.83,0.33,0.11,0.484,7.0,19.6,30.8,32.3,29.1,24.4,14.2,Southern Grampians (S)
26350,66787.0,39.0,6784313387.0,58433.0,101581.0,5.58,2.06,0.37,0.18,0.597,19.2,36.7,47.8,20.5,19.4,22.6,37.5,Stonnington (C)
26430,5484.0,51.0,231333149.0,36045.0,42183.0,5.83,1.82,0.31,0.1,0.49200000000000005,6.4,19.6,31.1,33.2,29.4,22.7,14.6,Strathbogie (S)
26490,17361.0,45.0,974595999.0,41345.0,56137.0,5.64,2.0,0.35,0.14,0.508,10.7,24.1,35.4,29.1,25.4,22.4,23.2,Surf Coast (S)
26610,11444.0,44.0,523189689.0,38874.0,45717.0,4.85,1.77,0.36,0.15,0.45799999999999996,6.6,19.4,30.4,29.9,29.8,24.9,15.4,Swan Hill (RC)
26670,3499.0,50.0,154780277.0,37417.0,44236.0,5.17,1.84,0.36,0.11,0.46799999999999997,6.9,18.8,29.8,31.0,29.1,24.5,15.4,Towong (S)
26700,15845.0,47.0,733686038.0,39255.0,46304.0,4.94,1.78,0.36,0.14,0.457,7.9,19.7,30.3,29.4,29.0,26.0,15.6,Wangaratta (RC)
26730,18707.0,44.0,921639366.0,41638.0,49267.0,4.61,1.77,0.38,0.17,0.444,7.1,19.3,29.7,27.4,27.6,26.8,18.2,Warrnambool (C)
26810,22023.0,46.0,1176455762.0,40681.0,53419.0,5.29,1.93,0.37,0.15,0.49700000000000005,8.3,22.3,34.0,28.6,26.9,23.3,21.1,Wellington (S)
26890,2345.0,50.0,106310436.0,36351.0,45335.0,5.9,1.88,0.32,0.08,0.511,7.1,21.4,33.2,32.0,29.0,22.8,16.3,West Wimmera (S)
26980,89922.0,44.0,5261418581.0,44484.0,58511.0,5.78,1.98,0.34,0.14,0.488,7.9,21.4,33.1,28.1,23.1,22.7,26.1,Whitehorse (C)
27070,92605.0,39.0,4597474296.0,44609.0,49646.0,3.8,1.66,0.44,0.22,0.391,4.8,15.5,25.7,23.4,28.2,30.3,18.1,Whittlesea (C)
27170,20763.0,42.0,1050559616.0,45288.0,50598.0,3.85,1.64,0.43,0.2,0.401,5.9,16.6,26.6,23.1,27.5,30.9,18.5,Wodonga (C)
27260,102177.0,38.0,5472646849.0,47607.0,53560.0,3.9,1.67,0.43,0.22,0.397,5.0,15.9,26.3,21.9,26.0,30.2,21.9,Wyndham (C)
27350,52446.0,35.0,3915015317.0,55750.0,74649.0,4.7,1.85,0.39,0.2,0.485,10.3,24.2,35.3,20.2,20.8,25.3,33.7,Yarra (C)
27450,84928.0,44.0,4420407538.0,43546.0,52049.0,4.33,1.78,0.41,0.19,0.436,6.8,18.7,29.3,25.1,27.5,26.9,20.4,Yarra Ranges (S)
27630,3770.0,50.0,201002895.0,41283.0,53316.0,5.58,1.9,0.34,0.12,0.496,7.4,21.8,33.8,29.4,25.7,23.9,21.0,Yarriambiack (S)
29399,307.0,32.0,8676442.0,19077.0,28262.0,5.18,2.52,0.49,0.31,0.49700000000000005,,19.2,31.9,55.2,22.9,15.8,6.1,Unincorporated Vic
30250,218.0,41.0,6864676.0,24554.0,31489.0,6.29,2.14,0.34,0.18,0.462,,15.3,28.6,45.2,32.3,13.8,8.8,Aurukun (S)
30300,2689.0,43.0,116365038.0,38395.0,43274.0,5.77,1.87,0.32,0.08,0.588,7.3,21.1,33.3,31.2,27.0,24.5,17.3,Balonne (S)
30370,8620.0,43.0,505491820.0,45740.0,58642.0,6.8,2.22,0.33,0.1,0.514,5.1,17.2,30.0,26.9,23.2,20.4,29.5,Banana (S)
30410,1769.0,45.0,73874064.0,39688.0,41760.0,7.63,1.85,0.24,0.03,0.695,7.8,22.5,35.8,31.6,24.5,25.3,18.6,Barcaldine (R)
30450,174.0,47.0,5515333.0,39033.0,31697.0,,,,,,,17.9,32.6,28.5,26.7,25.0,19.8,Barcoo (S)
30760,1149.0,45.0,47072792.0,37976.0,40968.0,5.26,1.85,0.35,0.08,0.61,6.6,20.7,33.4,31.3,28.4,25.0,15.3,Blackall-Tambo (R)
34710,2383.0,42.0,111322238.0,43753.0,46715.0,4.36,1.72,0.39,0.14,0.539,7.0,19.1,30.3,24.6,28.2,28.5,18.8,Longreach (R)
34770,68378.0,41.0,4632173021.0,54068.0,67744.0,4.94,2.0,0.4,0.19,0.44799999999999995,5.6,17.1,28.6,20.3,22.2,23.3,34.1,Mackay (R)
34800,561.0,42.0,18732415.0,40568.0,33391.0,6.43,1.76,0.27,,,13.8,33.4,49.8,28.0,26.9,28.7,16.5,McKinlay (S)
34830,,,,,,,,,,,,,,,,,,Mapoon (S)
34860,8001.0,41.0,381363898.0,43933.0,47665.0,5.78,1.87,0.32,0.07,0.594,5.9,19.1,31.7,28.6,23.2,24.6,23.5,Maranoa (R)
34880,10885.0,46.0,488338973.0,36547.0,44863.0,5.51,1.94,0.35,0.14,0.48100000000000004,6.3,19.3,31.0,32.2,29.3,21.8,16.8,Mareeba (S)
35010,216295.0,42.0,11796167766.0,45503.0,54537.0,4.39,1.78,0.4,0.18,0.43700000000000006,6.3,18.6,29.5,24.1,26.3,27.1,22.5,Moreton Bay (R)
35250,288.0,40.0,12290605.0,30876.0,42676.0,6.66,2.5,0.38,0.19,0.46399999999999997,,16.3,29.0,36.8,28.9,15.1,19.2,Mornington (S)
35300,11759.0,36.0,870570144.0,65406.0,74034.0,4.11,1.77,0.43,0.23,0.395,4.7,14.4,24.4,15.6,19.5,21.8,43.2,Mount Isa (C)
35600,2564.0,42.0,111359564.0,40959.0,43432.0,5.57,1.8,0.32,0.08,0.57,6.1,19.3,31.1,29.9,26.3,25.5,18.3,Murweh (S)
35670,188.0,37.0,7844735.0,37449.0,41727.0,,,,,0.43700000000000006,,14.2,26.2,36.2,28.1,20.0,15.7,Napranum (S)
35740,30114.0,49.0,1534164111.0,36356.0,50945.0,5.6,2.03,0.36,0.14,0.526,11.0,25.6,37.4,31.8,29.3,20.4,18.4,Noosa (S)
35760,5504.0,46.0,197857606.0,28816.0,35948.0,8.73,2.05,0.23,0.03,0.591,6.7,21.6,34.9,40.4,29.0,18.1,12.6,North Burnett (R)
35780,778.0,38.0,33117996.0,35610.0,42568.0,4.5,1.77,0.39,0.23,0.419,5.3,17.2,28.0,29.8,34.4,22.7,13.1,Northern Peninsula Area (R)
35790,506.0,41.0,20310554.0,35477.0,40139.0,4.41,1.71,0.39,0.2,0.406,3.6,15.1,26.4,32.5,31.5,24.0,11.9,Palm Island (S)
35800,800.0,48.0,29976063.0,36284.0,37470.0,7.61,1.87,0.25,0.01,,9.9,23.3,35.3,33.2,26.9,26.9,12.9,Paroo (S)
36070,231.0,40.0,6725073.0,22400.0,29113.0,7.22,1.98,0.27,0.16,0.517,,19.2,32.5,47.8,31.6,12.7,7.9,Pormpuraaw (S)
36150,530.0,45.0,21581526.0,37455.0,40720.0,7.18,2.03,0.28,0.02,,9.5,22.0,35.0,32.8,24.9,21.8,20.5,Quilpie (S)
36250,81979.0,44.0,4818093405.0,47046.0,58772.0,4.37,1.81,0.41,0.19,0.45,7.7,20.4,31.4,23.1,25.5,26.6,24.7,Redland (C)
36300,518.0,41.0,18438742.0,36528.0,35596.0,5.16,1.82,0.35,0.06,,6.8,20.8,34.8,29.9,30.3,24.3,15.4,Richmond (S)
36370,41315.0,40.0,2427747155.0,48904.0,58762.0,4.28,1.8,0.42,0.2,0.435,6.5,18.1,29.1,21.6,25.1,27.1,26.2,Rockhampton (R)
36510,20145.0,47.0,950392731.0,38986.0,47178.0,5.32,1.88,0.35,0.14,0.47100000000000003,6.3,19.2,30.4,30.0,27.7,24.0,18.2,Scenic Rim (R)
36580,11058.0,45.0,523233449.0,39499.0,47317.0,5.39,1.84,0.34,0.11,0.48200000000000004,7.8,20.2,31.1,29.8,27.2,25.1,17.8,Somerset (R)
36630,14466.0,46.0,617265024.0,35671.0,42670.0,6.61,1.9,0.29,0.06,0.516,6.4,19.9,32.2,33.8,28.7,21.6,15.8,South Burnett (R)
36660,18609.0,45.0,742108168.0,34162.0,39879.0,5.66,1.81,0.32,0.1,0.488,6.6,19.1,30.6,34.7,30.4,22.4,12.5,Southern Downs (R)
36720,157286.0,45.0,8144420457.0,39725.0,51781.0,5.22,1.95,0.37,0.15,0.485,8.0,21.7,33.4,29.0,28.0,22.8,20.2,Sunshine Coast (R)
36820,12825.0,48.0,568596789.0,35088.0,44335.0,6.46,2.01,0.31,0.11,0.519,7.1,20.9,32.9,34.0,28.0,21.1,16.9,Tablelands (R)
36910,85753.0,43.0,4551157759.0,44395.0,53073.0,4.74,1.79,0.38,0.15,0.45799999999999996,7.2,19.5,30.4,25.7,26.0,26.5,21.8,Toowoomba (R)
36950,1631.0,39.0,89922370.0,47348.0,55133.0,4.13,1.81,0.44,0.25,0.395,4.6,15.0,25.5,21.3,26.6,26.9,25.2,Torres (S)
36960,553.0,39.0,20690865.0,34115.0,37416.0,4.62,1.64,0.36,0.19,0.415,3.9,15.9,27.2,31.9,39.8,19.1,9.2,Torres Strait Island (R)
37010,103022.0,40.0,6164330222.0,51011.0,59835.0,3.99,1.71,0.43,0.21,0.41700000000000004,6.3,17.8,28.2,20.3,24.3,28.5,27.0,Townsville (C)
30900,195.0,41.0,9969210.0,45168.0,51124.0,,,,,0.47,,16.6,28.6,24.7,26.8,26.8,21.7,Boulia (S)
31000,654995.0,40.0,43808875528.0,50120.0,66884.0,4.95,1.87,0.38,0.18,0.49,10.1,24.0,35.2,23.4,22.5,24.8,29.3,Brisbane (C)
31750,168.0,41.0,9614096.0,56946.0,57227.0,,,,,0.353,,11.8,22.4,15.8,25.1,35.7,23.4,Bulloo (S)
31820,44473.0,45.0,2073974062.0,37991.0,46634.0,5.73,1.91,0.33,0.12,0.493,7.2,20.3,31.9,31.1,28.2,23.1,17.7,Bundaberg (R)
31900,10039.0,44.0,500866297.0,41924.0,49892.0,4.78,1.83,0.38,0.15,0.46399999999999997,6.3,18.4,29.7,27.1,27.4,25.3,20.2,Burdekin (S)
31950,158.0,39.0,7931869.0,41600.0,50202.0,,,,,0.40700000000000003,,14.9,25.6,22.5,30.6,23.8,23.1,Burke (S)
32080,86993.0,42.0,4705307961.0,44387.0,54088.0,4.24,1.8,0.42,0.21,0.43700000000000006,6.9,19.2,30.0,23.8,28.1,26.5,21.7,Cairns (R)
32250,944.0,42.0,48261705.0,43628.0,51125.0,4.84,1.87,0.39,0.19,0.42100000000000004,3.7,14.6,25.4,24.8,27.0,24.0,24.2,Carpentaria (S)
32260,16079.0,45.0,702345041.0,36374.0,43681.0,4.89,1.84,0.38,0.17,0.46399999999999997,6.3,18.9,30.2,31.2,31.0,23.1,14.7,Cassowary Coast (R)
32270,16078.0,39.0,1125542077.0,54867.0,70005.0,6.34,2.22,0.35,0.15,0.495,5.6,17.3,29.1,22.8,20.6,19.9,36.7,Central Highlands (R) (Qld)
32310,5744.0,43.0,283121852.0,41566.0,49290.0,6.03,2.02,0.33,0.12,0.5379999999999999,5.4,18.3,31.0,28.8,25.6,22.5,23.1,Charters Towers (R)
37340,19307.0,42.0,1041441732.0,41290.0,53941.0,4.91,1.98,0.4,0.18,0.47700000000000004,6.7,19.8,32.1,26.6,28.9,22.5,21.9,Whitsunday (R)
32330,183.0,40.0,6943511.0,36467.0,37943.0,,,,,0.36700000000000005,,15.1,24.7,31.9,35.7,26.4,6.0,Cherbourg (S)
32450,1632.0,39.0,106550004.0,56963.0,65288.0,4.18,1.78,0.43,0.21,0.461,7.2,18.5,28.9,18.6,22.0,25.3,34.1,Cloncurry (S)
32500,1895.0,44.0,82675307.0,35153.0,43628.0,5.6,1.95,0.35,0.16,0.52,8.9,21.5,33.0,33.0,29.4,22.2,15.4,Cook (S)
32600,148.0,43.0,4741442.0,33310.0,32037.0,,,,,,,18.3,32.5,40.4,22.6,21.2,15.8,Croydon (S)
37300,1770.0,38.0,145660773.0,76332.0,82294.0,3.24,1.55,0.48,0.24,0.364,6.4,15.2,24.2,12.5,15.0,22.6,49.9,Weipa (T)
37310,18099.0,42.0,937356597.0,43402.0,51791.0,5.49,1.89,0.34,0.11,0.52,5.9,19.5,31.9,27.6,25.0,24.6,22.9,Western Downs (R)
32750,159.0,38.0,8757731.0,46346.0,55080.0,,,,,0.377,,13.2,24.3,17.8,29.9,28.7,23.6,Diamantina (S)
41140,5090.0,49.0,250184585.0,40158.0,49152.0,4.83,1.85,0.38,0.13,0.47700000000000004,6.8,20.1,31.6,28.2,28.5,24.5,18.8,Clare and Gilbert Valleys (DC)
34420,259.0,41.0,8430884.0,23112.0,32552.0,7.12,2.21,0.31,0.19,0.484,,18.5,31.6,48.0,27.3,15.6,9.0,Kowanyama (S)
34530,18895.0,45.0,1165865943.0,47895.0,61702.0,5.51,2.02,0.37,0.15,0.48200000000000004,6.5,19.0,31.0,24.7,23.6,21.9,29.9,Livingstone (S)
34570,207.0,38.0,6736147.0,23036.0,32542.0,6.55,2.06,0.31,0.19,0.501,,19.8,34.4,47.8,31.4,10.1,10.6,Lockhart River (S)
34580,18880.0,43.0,871904851.0,39434.0,46181.0,5.09,1.81,0.36,0.14,0.45299999999999996,6.0,18.0,28.9,29.6,28.0,25.3,17.1,Lockyer Valley (R)
34590,149299.0,40.0,7567269094.0,44940.0,50685.0,3.73,1.66,0.44,0.22,0.397,5.3,16.5,26.7,22.5,28.8,30.4,18.4,Logan (C)
32770,323.0,38.0,12586047.0,31811.0,38966.0,5.92,2.04,0.34,0.19,0.452,,16.1,28.3,39.8,27.8,18.8,13.6,Doomadgee (S)
32810,6910.0,44.0,308550108.0,37107.0,44653.0,4.24,1.75,0.41,0.2,0.451,6.7,19.8,31.1,29.4,33.6,23.1,13.9,Douglas (S)
33100,460.0,45.0,5969215.0,26952.0,12977.0,10.12,2.42,0.24,,,,46.6,75.9,42.0,27.3,16.9,13.9,Etheridge (S)
33200,988.0,46.0,38663148.0,36846.0,39133.0,6.71,1.97,0.29,0.04,0.6679999999999999,4.8,19.1,33.6,33.5,26.4,23.1,17.0,Flinders (S) (Qld)
33220,43175.0,47.0,1996422222.0,37878.0,46240.0,5.62,1.89,0.34,0.12,0.47100000000000003,6.5,19.4,30.8,31.0,28.6,23.2,17.2,Fraser Coast (R)
33360,34768.0,41.0,2744658806.0,60551.0,78942.0,5.74,2.07,0.36,0.16,0.47200000000000003,7.3,19.3,30.5,20.3,20.0,18.5,41.3,Gladstone (R)
33430,300868.0,42.0,16350479376.0,41869.0,54344.0,4.51,1.87,0.41,0.19,0.474,9.4,22.6,33.6,26.2,28.8,24.4,20.6,Gold Coast (C)
33610,6303.0,43.0,281776897.0,38082.0,44705.0,4.98,1.82,0.37,0.11,0.521,8.2,21.0,32.0,29.6,29.1,25.6,15.7,Goondiwindi (R)
33620,22250.0,47.0,953290504.0,35283.0,42845.0,6.33,1.94,0.31,0.09,0.499,6.1,19.5,31.5,34.3,28.7,21.3,15.7,Gympie (R)
33800,5928.0,49.0,291349764.0,42134.0,49148.0,4.53,1.81,0.4,0.16,0.43700000000000006,5.1,16.7,27.6,25.8,28.0,26.2,20.0,Hinchinbrook (S)
33830,295.0,38.0,11966084.0,34435.0,40563.0,4.15,1.76,0.43,0.25,0.397,,14.6,25.8,29.7,33.8,23.9,12.6,Hope Vale (S)
33960,90358.0,39.0,4736334906.0,47176.0,52417.0,3.74,1.63,0.44,0.21,0.391,5.1,16.0,26.0,21.6,26.7,31.6,20.1,Ipswich (C)
33980,11327.0,38.0,953523857.0,69973.0,84182.0,6.24,2.03,0.33,0.13,0.456,5.0,15.5,26.2,19.6,17.0,16.5,47.0,Isaac (R)
37400,741.0,45.0,25929430.0,38059.0,34992.0,6.66,1.87,0.28,0.0,,9.3,24.2,38.5,32.5,25.2,26.8,15.4,Winton (S)
41010,2143.0,44.0,106804210.0,43081.0,49839.0,5.06,1.78,0.35,0.14,0.436,6.1,17.3,28.0,27.7,25.5,27.0,19.8,Ceduna (DC)
41060,60534.0,43.0,3319753657.0,45464.0,54841.0,4.31,1.77,0.41,0.19,0.43799999999999994,7.3,19.4,29.9,23.8,26.6,27.2,22.4,Charles Sturt (C)
37550,213.0,39.0,8156117.0,31688.0,38292.0,5.54,1.91,0.35,0.17,0.43,,15.1,26.6,37.5,25.0,27.8,9.7,Woorabinda (S)
41560,6542.0,48.0,314899250.0,39301.0,48135.0,5.3,1.87,0.35,0.13,0.466,6.3,19.7,31.1,29.3,28.4,24.3,17.9,Copper Coast (DC)
41750,595.0,48.0,28664206.0,38744.0,48175.0,8.01,1.96,0.25,0.08,0.504,4.1,18.1,30.7,30.9,24.3,23.5,21.3,Elliston (DC)
37570,88.0,40.0,3357710.0,30397.0,38156.0,,,,,,,,,36.0,37.2,16.3,10.5,Wujal Wujal (S)
37600,426.0,40.0,16775746.0,36990.0,39380.0,4.01,1.6,0.4,0.18,0.37799999999999995,,13.9,24.0,29.3,35.8,26.0,8.9,Yarrabah (S)
47630,4330.0,44.0,191758094.0,38873.0,44286.0,4.5,1.69,0.37,0.13,0.46399999999999997,6.4,19.3,30.0,28.6,31.8,25.4,14.2,Tatiara (DC)
47700,56616.0,44.0,2972376380.0,46575.0,52501.0,3.97,1.69,0.43,0.19,0.402,5.1,16.0,26.3,22.6,26.5,29.5,21.4,Tea Tree Gully (C)
47800,2825.0,48.0,114396256.0,34557.0,40494.0,5.8,1.79,0.31,0.07,0.526,6.8,20.9,32.8,34.4,29.6,22.8,13.1,The Coorong (DC)
47910,1343.0,49.0,64832147.0,37264.0,48274.0,6.3,2.07,0.33,0.1,0.504,5.9,20.7,32.9,32.3,27.3,20.4,19.9,Tumby Bay (DC)
40070,12224.0,38.0,898910284.0,49541.0,73537.0,5.89,1.98,0.34,0.15,0.545,12.5,29.2,40.8,26.3,20.6,22.7,30.4,Adelaide (C)
40120,24222.0,48.0,1559368687.0,48035.0,64378.0,4.98,1.89,0.38,0.16,0.494,9.7,24.0,35.1,24.2,23.5,23.8,28.4,Adelaide Hills (DC)
40220,12963.0,50.0,571955479.0,36414.0,44122.0,5.41,1.87,0.35,0.12,0.47200000000000003,6.4,19.3,30.7,32.1,29.3,23.0,15.5,Alexandrina (DC)
40250,163.0,39.0,7050851.0,30388.0,43257.0,,,,,0.45799999999999996,,14.7,26.4,42.0,20.4,12.3,25.3,Anangu Pitjantjatjara (AC)
40310,13169.0,46.0,690496977.0,44401.0,52434.0,4.46,1.75,0.39,0.15,0.45,7.3,19.2,29.8,25.1,26.4,27.7,20.9,Barossa (DC)
40430,1152.0,52.0,65412713.0,41433.0,56782.0,5.66,2.05,0.36,0.1,0.505,6.8,21.9,34.4,27.6,27.2,21.5,23.6,Barunga West (DC)
40520,5448.0,46.0,243742949.0,39048.0,44740.0,4.69,1.74,0.37,0.15,0.43799999999999994,6.7,18.0,28.5,28.8,29.7,27.2,14.3,Berri and Barmera (DC)
40700,28261.0,50.0,2366705572.0,53993.0,83745.0,6.14,2.09,0.34,0.15,0.551,11.9,28.7,40.9,23.8,19.8,20.8,35.6,Burnside (C)
40910,27915.0,44.0,1466145739.0,44105.0,52522.0,4.56,1.8,0.39,0.17,0.43700000000000006,6.4,18.3,28.9,25.6,26.2,26.5,21.7,Campbelltown (C) (SA)
41190,1030.0,48.0,52934941.0,43602.0,51393.0,6.18,1.89,0.31,0.1,0.519,5.3,19.0,31.9,26.7,26.6,23.6,23.1,Cleve (DC)
41330,776.0,46.0,35417003.0,41378.0,45640.0,4.32,1.71,0.4,0.18,0.423,4.0,15.3,26.2,27.6,27.4,28.7,16.3,Coober Pedy (DC)
41830,955.0,49.0,49747581.0,43268.0,52092.0,5.7,1.96,0.34,0.12,0.46299999999999997,4.3,16.4,28.4,27.1,26.3,22.5,24.2,Flinders Ranges (DC)
41960,697.0,47.0,39168469.0,40564.0,56196.0,5.59,2.25,0.4,0.1,0.488,4.5,18.2,30.8,27.9,25.5,18.8,27.8,Franklin Harbour (DC)
42030,11328.0,44.0,571258051.0,44882.0,50429.0,4.04,1.7,0.42,0.19,0.406,5.0,16.1,26.4,23.7,27.6,29.2,19.5,Gawler (T)
42110,2098.0,49.0,88608907.0,34178.0,42235.0,6.74,1.96,0.29,0.08,0.513,8.5,21.1,32.6,34.9,28.2,22.3,14.6,Goyder (DC)
42250,3153.0,45.0,204186508.0,41663.0,64759.0,4.8,1.86,0.39,0.17,0.57,23.8,34.6,43.8,27.1,27.2,25.3,20.4,Grant (DC)
42600,22335.0,48.0,1463285012.0,49298.0,65515.0,4.88,1.86,0.38,0.17,0.488,9.5,23.6,34.9,23.3,23.4,24.3,28.9,Holdfast Bay (C)
42750,2682.0,51.0,104803673.0,32192.0,39077.0,5.52,1.85,0.33,0.11,0.486,6.0,19.5,31.2,34.5,32.8,20.8,12.0,Kangaroo Island (DC)
43080,568.0,50.0,18246534.0,27341.0,32124.0,9.65,2.0,0.21,,0.62,8.0,22.9,35.5,41.2,32.0,18.9,7.9,Karoonda East Murray (DC)
43220,611.0,48.0,33393964.0,46090.0,54655.0,6.17,1.9,0.31,0.09,0.504,5.0,18.5,30.9,28.7,20.9,23.3,27.1,Kimba (DC)
