lga_code16,p_m1_tram_inc_lr_15_24,p_m1_tram_inc_lr_25_34,p_m1_tram_inc_lr_35_44,p_m1_tram_inc_lr_45_54,p_m1_tram_inc_lr_55_64,p_m1_tram_inc_lr_65_74,p_m1_tram_inc_lr_75ov,p_m1_tram_inc_lr_tot,p_m1_taxi_15_24,p_m1_taxi_25_34,p_m1_taxi_35_44,p_m1_taxi_45_54,p_m1_taxi_55_64,p_m1_taxi_65_74,p_m1_taxi_75ov,p_m1_taxi_tot,p_m1_carasdriv_15_24,p_m1_carasdriv_25_34,p_m1_carasdriv_35_44,p_m1_carasdriv_45_54,p_m1_carasdriv_55_64,p_m1_carasdriv_65_74,p_m1_carasdriv_75ov,p_m1_carasdriv_tot,p_m1_caraspas_15_24,p_m1_caraspas_25_34,p_m1_caraspas_35_44,p_m1_caraspas_45_54,p_m1_caraspas_55_64,p_m1_caraspas_65_74,p_m1_caraspas_75ov,p_m1_caraspas_tot,p_m1_truck_15_24,p_m1_truck_25_34,p_m1_truck_35_44,p_m1_truck_45_54,p_m1_truck_55_64,p_m1_truck_65_74,p_m1_truck_75ov,p_m1_truck_tot,p_m1_mbikescoot_15_24,p_m1_mbikescoot_25_34,p_m1_mbikescoot_35_44,p_m1_mbikescoot_45_54,p_m1_mbikescoot_55_64,p_m1_mbikescoot_65_74,p_m1_mbikescoot_75ov,p_m1_mbikescoot_tot,p_m1_bicycle_15_24,p_m1_bicycle_25_34,p_m1_bicycle_35_44,p_m1_bicycle_45_54,p_m1_bicycle_55_64,p_m1_bicycle_65_74,p_m1_bicycle_75ov,p_m1_bicycle_tot,p_m1_other_15_24,p_m1_other_25_34,p_m1_other_35_44,p_m1_other_45_54,p_m1_other_55_64,p_m1_other_65_74,p_m1_other_75ov,p_m1_other_tot,p_m1_wlkonly_15_24,p_m1_wlkonly_25_34,p_m1_wlkonly_35_44,p_m1_wlkonly_45_54,p_m1_wlkonly_55_64,p_m1_wlkonly_65_74,p_m1_wlkonly_75ov,p_m1_wlkonly_tot,p_m1_tot_m1_15_24,p_m1_tot_m1_25_34,p_m1_tot_m1_35_44,p_m1_tot_m1_45_54,p_m1_tot_m1_55_64,p_m1_tot_m1_65_74,p_m1_tot_m1_75ov,p_m1_tot_m1_tot,p_m2_trnbus_15_24,p_m2_trnbus_25_34,p_m2_trnbus_35_44,p_m2_trnbus_45_54,p_m2_trnbus_55_64,p_m2_trnbus_65_74,p_m2_trnbus_75ov,p_m2_trnbus_tot,p_m2_trnfer_15_24,p_m2_trnfer_25_34,p_m2_trnfer_35_44,p_m2_trnfer_45_54,p_m2_trnfer_55_64,p_m2_trnfer_65_74,p_m2_trnfer_75ov,p_m2_trnfer_tot,p_m2_trntrm_inc_lr_15_24,p_m2_trntrm_inc_lr_25_34,p_m2_trntrm_inc_lr_35_44,p_m2_trntrm_inc_lr_45_54,p_m2_trntrm_inc_lr_55_64,p_m2_trntrm_inc_lr_65_74,p_m2_trntrm_inc_lr_75ov,p_m2_trntrm_inc_lr_tot,p_m2_trncarasdriv_15_24,p_m2_trncarasdriv_25_34,p_m2_trncarasdriv_35_44,p_m2_trncarasdriv_45_54,p_m2_trncarasdriv_55_64,p_m2_trncarasdriv_65_74,p_m2_trncarasdriv_75ov,p_m2_trncarasdriv_tot,p_m2_trncaraspas_15_24,p_m2_trncaraspas_25_34,p_m2_trncaraspas_35_44,p_m2_trncaraspas_45_54,p_m2_trncaraspas_55_64,p_m2_trncaraspas_65_74,p_m2_trncaraspas_75ov,p_m2_trncaraspas_tot,p_m2_trnoth_15_24,p_m2_trnoth_25_34,p_m2_trnoth_35_44,p_m2_trnoth_45_54,p_m2_trnoth_55_64,p_m2_trnoth_65_74,p_m2_trnoth_75ov,p_m2_trnoth_tot,p_m2_train_and_tot_15_24,p_m2_train_and_tot_25_34,p_m2_train_and_tot_35_44,p_m2_train_and_tot_45_54,p_m2_train_and_tot_55_64,p_m2_train_and_tot_65_74,p_m2_train_and_tot_75ov,p_m2_train_and_tot_tot,p_m2_busfer_15_24,p_m2_busfer_25_34,p_m2_busfer_35_44,p_m2_busfer_45_54,p_m2_busfer_55_64,p_m2_busfer_65_74,p_m2_busfer_75ov,p_m2_busfer_tot,p_m2_bustrm_inc_lr_15_24,p_m2_bustrm_inc_lr_25_34,p_m2_bustrm_inc_lr_35_44,p_m2_bustrm_inc_lr_45_54,p_m2_bustrm_inc_lr_55_64,p_m2_bustrm_inc_lr_65_74,p_m2_bustrm_inc_lr_75ov,p_m2_bustrm_inc_lr_tot,p_m2_buscarasdriv_15_24,p_m2_buscarasdriv_25_34,p_m2_buscarasdriv_35_44,p_m2_buscarasdriv_45_54,p_m2_buscarasdriv_55_64,p_m2_buscarasdriv_65_74,p_m2_buscarasdriv_75ov,p_m2_buscarasdriv_tot,p_m2_buscaraspas_15_24,p_m2_buscaraspas_25_34,p_m2_buscaraspas_35_44,p_m2_buscaraspas_45_54,p_m2_buscaraspas_55_64,p_m2_buscaraspas_65_74,p_m2_buscaraspas_75ov,p_m2_buscaraspas_tot,p_m2_busoth_15_24,p_m2_busoth_25_34,p_m2_busoth_35_44,p_m2_busoth_45_54,p_m2_busoth_55_64,p_m2_busoth_65_74,p_m2_busoth_75ov,p_m2_busoth_tot,p_m2_bustot_15_24,p_m2_bustot_25_34,p_m2_bustot_35_44,p_m2_bustot_45_54,p_m2_bustot_55_64,p_m2_bustot_65_74,p_m2_bustot_75ov,p_m2_bustot_tot,p_m2_other_m2_15_24,p_m2_other_m2_25_34,p_m2_other_m2_35_44,p_m2_other_m2_45_54,p_m2_other_m2_55_64,p_m2_other_m2_65_74,p_m2_other_m2_75ov,p_m2_other_m2_tot,p_m2_tot_m2_15_24,p_m2_tot_m2_25_34,p_m2_tot_m2_35_44,p_m2_tot_m2_45_54,p_m2_tot_m2_55_64,p_m2_tot_m2_65_74,p_m2_tot_m2_75ov,p_m2_tot_m2_tot,lga_name16
10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,203,406,429,460,300,51,15,1867,40,31,27,23,13,3,0,143,0,5,12,3,13,3,3,46,0,0,0,7,3,4,0,16,0,0,0,0,3,0,0,3,3,0,4,7,3,7,0,21,17,10,24,22,27,19,9,128,269,458,509,524,365,83,28,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,3,0,0,20,3,9,3,5,0,0,0,22,Blayney (A)
10900,0,0,0,0,0,0,0,0,15,13,3,14,9,3,0,59,1475,1719,2234,2757,2178,529,55,10940,395,130,73,122,100,29,4,844,3,26,31,48,44,17,0,176,12,14,10,17,11,0,0,66,7,9,16,22,14,0,0,69,4,21,22,21,30,12,0,105,207,123,127,164,163,40,3,827,2311,2146,2586,3233,2613,646,67,13603,18,14,17,6,11,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,6,6,3,0,47,16,8,3,3,0,0,0,36,9,3,4,0,3,0,0,27,45,33,40,18,22,6,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,7,15,16,18,17,14,5,3,103,62,51,54,46,39,15,4,276,Blue Mountains (C)
10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,151,135,177,101,32,9,688,17,18,18,10,8,0,0,67,0,0,0,4,3,3,3,16,0,0,0,4,0,0,3,12,0,6,5,7,0,0,0,11,0,5,5,5,3,0,0,19,14,19,12,29,20,7,0,103,137,210,196,248,136,52,13,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,3,0,0,0,0,0,6,0,4,7,3,0,0,0,14,Bogan (A)
11100,0,3,4,0,0,0,0,7,18,62,89,108,54,9,0,335,2150,6430,7508,7244,4138,818,73,28360,406,407,287,305,188,41,10,1633,24,69,82,99,67,20,3,361,46,123,99,103,43,4,0,424,29,106,114,85,34,4,0,374,13,45,69,98,46,12,0,283,171,307,230,173,124,29,0,1030,3953,9651,9679,9045,5137,1020,93,38573,284,528,294,213,139,34,3,1488,0,12,10,10,6,0,0,42,3,5,9,0,0,0,0,20,66,109,125,97,66,7,0,470,28,44,20,13,20,3,0,127,6,19,26,13,8,0,0,72,384,718,482,347,235,37,5,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,35,26,15,4,0,0,106,28,20,8,7,7,0,0,67,9,5,3,7,0,0,0,24,51,67,37,26,19,5,0,200,33,69,80,56,28,3,0,267,469,850,598,435,282,46,5,2680,Botany Bay (C)
11150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,49,152,117,140,91,28,5,583,14,12,18,10,12,3,0,74,0,3,0,8,3,0,0,17,0,0,0,0,4,0,0,8,3,0,6,5,0,0,0,11,0,0,3,7,3,0,0,17,22,40,31,32,27,12,0,163,89,211,170,207,142,49,5,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,8,Bourke (A)
11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,39,61,37,11,3,220,5,3,0,14,5,0,0,27,0,3,0,0,3,3,0,8,0,0,0,3,4,6,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,15,23,18,29,32,3,0,114,37,84,61,107,78,27,4,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,6,Brewarrina (A)
14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,244,231,259,194,39,5,1096,44,58,9,11,10,0,0,132,0,3,4,3,11,6,0,27,0,0,0,4,0,4,0,10,0,0,6,0,0,0,0,5,4,0,0,5,3,3,0,21,14,20,0,18,31,14,0,95,183,322,255,306,246,60,7,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,3,3,3,3,0,0,0,9,Junee (A)
14350,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,675,1017,1321,1652,1381,275,27,6347,205,86,48,70,67,14,0,485,7,16,22,37,21,18,0,115,11,0,3,18,16,0,0,50,6,4,4,9,13,0,0,40,3,3,7,20,17,9,0,55,33,45,58,96,97,27,9,357,961,1191,1476,1906,1604,334,38,7510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,14,8,13,5,3,0,45,8,14,13,10,5,3,0,50,Kempsey (A)
11250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,554,1035,905,1128,968,165,14,4761,160,75,55,57,39,10,3,400,0,3,3,5,12,0,0,32,4,11,12,11,8,3,0,47,3,3,6,14,4,0,0,37,4,7,8,7,3,0,0,30,44,63,56,71,84,19,0,340,778,1203,1052,1294,1122,207,18,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,4,5,0,0,30,8,8,8,3,5,0,0,34,Broken Hill (C)
13910,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,12,565,750,977,1101,836,198,25,4451,134,53,40,45,34,12,3,323,8,16,23,42,23,26,12,154,3,3,7,11,5,8,0,35,4,0,0,3,0,0,3,10,4,3,9,18,12,13,3,64,57,54,60,94,94,34,11,409,787,880,1129,1308,1020,295,60,5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,7,10,10,0,0,32,4,8,7,11,10,0,0,37,Hilltops (A)
14000,0,3,0,0,0,0,0,9,3,3,4,5,3,0,0,23,3258,4800,5523,6334,4644,1097,113,25778,841,297,189,261,239,54,11,1899,20,52,46,49,43,32,3,236,38,42,26,43,28,3,0,183,11,15,26,26,13,7,0,95,22,36,40,46,47,33,9,220,464,336,314,297,267,69,9,1753,5333,6308,6572,7408,5562,1369,159,32705,156,141,98,79,51,22,5,553,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,49,81,43,64,53,14,3,311,54,25,17,12,14,0,0,124,3,8,3,5,7,0,0,23,266,257,163,167,123,47,6,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,3,7,3,0,35,20,8,5,0,0,0,0,40,0,0,0,0,0,0,0,4,34,15,9,5,3,3,0,72,52,36,48,62,34,7,0,248,350,310,221,234,169,60,8,1345,Hornsby (A)
14100,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,230,537,545,724,508,154,12,2719,38,33,16,37,19,6,0,154,0,9,3,9,4,3,0,26,0,3,3,7,5,0,0,14,4,5,5,6,3,0,0,24,0,3,4,4,6,3,0,16,38,22,25,25,30,18,3,145,358,682,653,831,598,195,22,3337,14,37,10,14,12,0,0,97,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,20,40,14,18,12,0,0,104,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,9,0,0,3,0,0,16,0,0,0,0,3,0,0,5,7,8,5,8,8,0,0,28,3,4,3,5,4,0,0,22,30,51,23,29,19,4,0,161,Hunters Hill (A)
14170,32,33,33,17,3,5,0,118,20,33,28,24,20,6,0,133,2701,7835,7954,7816,5148,1381,141,32977,602,465,295,349,311,93,21,2136,13,74,105,110,83,20,3,417,71,163,124,102,49,6,0,505,110,214,186,162,60,11,0,748,26,69,75,71,63,24,8,333,812,983,713,664,506,116,18,3818,5964,12595,10946,10427,7080,1834,210,49057,357,680,340,277,210,51,5,1913,0,6,7,4,8,3,0,33,4,25,11,4,6,0,0,52,61,135,105,108,63,10,3,475,28,58,23,27,31,0,0,171,15,21,15,12,9,0,0,82,473,919,502,435,324,61,5,2725,4,3,3,5,0,0,0,20,6,3,5,3,5,0,0,17,15,18,10,10,7,5,0,68,32,16,13,11,10,0,0,80,15,21,14,4,3,0,0,45,68,57,37,37,22,4,0,231,41,92,84,67,39,10,0,333,586,1067,624,541,388,75,7,3298,Inner West (A)
14200,0,0,0,0,0,0,0,0,0,3,3,0,7,6,0,12,551,784,859,1005,773,152,27,4148,149,70,56,64,40,10,3,387,7,9,13,17,13,7,10,75,9,4,7,19,8,0,3,44,4,3,0,7,3,0,0,18,3,5,6,6,12,4,3,47,36,27,36,60,62,14,6,245,764,896,985,1183,922,195,50,4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,11,5,10,3,3,0,29,3,11,5,11,7,3,0,36,Inverell (A)
14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,591,705,741,615,138,12,3381,110,19,11,29,30,7,0,206,5,7,13,10,5,0,0,45,9,4,0,0,0,3,0,17,0,3,3,3,3,0,0,12,0,5,0,3,8,3,0,21,53,31,27,57,48,14,3,243,773,659,772,859,726,173,18,3977,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,6,3,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,0,0,12,9,9,7,3,6,0,0,35,Kiama (A)
14500,0,0,0,0,0,0,0,7,3,3,3,14,3,0,3,30,1921,3153,3465,4562,3145,976,111,17333,380,176,102,187,146,42,7,1042,11,13,29,32,19,6,0,118,20,27,32,19,22,5,0,128,13,12,21,16,6,0,0,60,4,14,38,60,33,19,4,183,339,151,140,195,148,50,10,1023,3178,4155,4153,5371,3746,1149,141,21886,126,173,68,54,45,21,3,494,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,31,46,30,62,32,18,0,230,24,13,11,14,11,6,0,75,3,3,9,6,3,0,0,30,188,245,118,140,92,39,7,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,5,0,0,0,20,7,4,0,3,0,0,0,19,3,0,0,0,0,0,0,3,17,7,9,6,3,0,0,40,17,28,26,41,19,7,4,140,222,279,151,193,116,45,12,1014,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,218,261,410,407,78,5,1525,33,15,13,17,9,4,0,92,0,4,3,15,8,10,4,45,4,0,3,3,3,0,0,17,0,3,3,3,5,0,0,8,7,6,0,13,8,3,6,39,21,16,25,46,52,16,3,178,221,276,320,515,493,116,18,1957,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,3,4,0,0,0,16,4,6,7,6,3,0,0,35,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,290,273,296,276,86,24,1405,28,25,24,14,15,5,3,111,0,0,3,14,13,3,4,40,0,3,0,3,3,3,3,15,0,4,0,0,3,0,0,6,4,3,3,9,7,3,3,37,37,26,25,46,46,16,0,199,227,359,325,386,361,124,36,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,7,0,18,3,3,3,6,0,7,0,20,Lachlan (A)
14650,0,0,0,3,0,0,0,3,5,7,6,6,4,4,0,37,6535,8700,8901,9482,6545,1120,98,41381,1459,387,238,319,231,62,7,2702,39,83,94,136,130,44,0,528,65,80,45,63,49,5,0,306,25,33,51,57,20,3,0,187,12,25,30,54,59,21,0,206,226,188,191,230,211,58,7,1103,8593,9639,9667,10449,7311,1331,112,47112,19,12,6,8,9,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,9,9,3,0,37,6,0,4,4,0,0,0,16,0,5,7,4,4,0,0,13,33,23,22,23,13,9,0,123,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,31,45,11,3,5,0,0,0,65,3,0,0,5,0,0,0,8,56,24,4,14,7,0,0,100,65,75,48,59,32,9,0,289,151,117,77,99,52,16,0,510,Lake Macquarie (C)
14700,0,0,0,0,0,0,0,3,0,7,15,6,4,0,0,25,736,2199,2379,2175,1320,331,41,9180,124,120,89,74,64,8,0,482,0,10,10,9,3,5,0,42,6,38,41,27,13,4,0,129,9,20,23,15,13,0,0,86,3,23,18,21,17,5,0,82,139,174,90,106,85,28,3,633,1351,3391,3095,2674,1665,421,58,12643,109,270,114,64,36,12,0,605,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,6,19,49,36,28,15,7,0,156,12,21,14,12,5,0,0,63,0,10,5,4,0,0,0,22,140,356,165,107,61,21,0,853,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,5,9,4,0,0,0,30,6,9,8,0,6,0,0,24,0,6,0,4,0,0,0,14,20,23,16,9,3,6,0,72,12,18,18,18,5,0,0,72,170,391,196,141,75,26,0,994,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,410,629,686,823,648,122,17,3323,99,51,41,44,19,4,0,261,0,3,4,10,9,3,4,32,3,0,0,0,4,0,0,13,9,5,8,10,3,0,0,29,0,7,0,9,7,0,0,25,25,36,39,50,38,11,0,200,547,737,772,949,725,144,20,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,11,3,7,0,0,0,0,0,12,Leeton (A)
14850,0,0,0,0,0,0,0,0,7,6,3,3,3,0,0,24,1524,2272,3017,3787,3034,584,44,14255,421,149,106,180,149,43,5,1057,3,14,30,43,55,28,5,178,28,22,19,25,32,4,0,131,8,13,27,24,13,0,0,102,0,7,25,21,22,12,3,92,101,95,119,134,138,38,8,638,2130,2600,3372,4238,3455,717,70,16573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,16,20,17,16,25,28,4,0,112,35,27,15,25,28,4,0,134,Lismore (C)
14870,0,0,0,0,0,0,0,0,3,0,3,7,6,0,0,19,571,959,1101,1286,1010,187,13,5135,128,48,45,47,46,6,3,318,9,5,10,21,19,5,0,72,4,3,0,4,4,0,0,19,0,4,3,6,9,0,0,26,31,5,10,5,6,6,0,60,81,76,57,72,66,21,15,393,834,1120,1227,1460,1171,227,33,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,12,9,8,4,3,0,43,11,16,15,15,4,4,0,60,Lithgow (C)
14900,0,0,0,0,0,0,0,3,9,14,22,28,12,0,0,94,5812,11246,11680,11005,7202,1284,121,48347,1539,675,455,510,419,79,8,3673,47,173,256,232,133,36,5,877,42,73,48,55,26,4,0,243,29,49,49,46,14,3,0,185,47,86,86,66,33,8,0,323,450,411,349,246,189,52,3,1693,8552,13489,13400,12645,8326,1520,148,58075,155,193,91,101,65,12,4,618,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,36,55,47,31,39,3,0,212,34,21,8,12,14,3,0,90,5,16,3,8,6,0,0,42,224,292,154,153,125,26,4,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,14,9,0,0,48,44,16,11,12,7,0,0,95,0,4,0,7,0,0,0,12,54,32,20,31,16,3,0,150,83,112,95,69,41,10,0,413,369,431,268,252,181,38,4,1540,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,138,303,331,416,303,68,7,1575,32,15,11,20,16,0,0,100,0,3,11,9,13,13,3,51,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,4,9,3,0,26,9,31,22,42,61,19,5,200,188,363,383,498,399,109,19,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4,5,0,0,16,0,3,4,4,3,0,0,14,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,88,83,106,91,25,4,444,4,3,0,3,4,0,0,21,0,0,0,7,3,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,8,3,3,3,0,15,11,13,12,23,28,12,3,106,65,112,108,149,127,41,7,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,Lockhart (A)
