lga_code16,p_ewft_35_39_es_ns,p_ewft_35_39_tot,p_ewft_40_44_e,p_ewft_40_44_om_ie,p_ewft_40_44_om_uie,p_ewft_40_44_cfw,p_ewft_40_44_es_ns,p_ewft_40_44_tot,p_ewft_45_49_e,p_ewft_45_49_om_ie,p_ewft_45_49_om_uie,p_ewft_45_49_cfw,p_ewft_45_49_es_ns,p_ewft_45_49_tot,p_ewft_50_54_e,p_ewft_50_54_om_ie,p_ewft_50_54_om_uie,p_ewft_50_54_cfw,p_ewft_50_54_es_ns,p_ewft_50_54_tot,p_ewft_55_59_e,p_ewft_55_59_om_ie,p_ewft_55_59_om_uie,p_ewft_55_59_cfw,p_ewft_55_59_es_ns,p_ewft_55_59_tot,p_ewft_60_64_e,p_ewft_60_64_om_ie,p_ewft_60_64_om_uie,p_ewft_60_64_cfw,p_ewft_60_64_es_ns,p_ewft_60_64_tot,p_ewft_65_69_e,p_ewft_65_69_om_ie,p_ewft_65_69_om_uie,p_ewft_65_69_cfw,p_ewft_65_69_es_ns,p_ewft_65_69_tot,p_ewft_70_74_e,p_ewft_70_74_om_ie,p_ewft_70_74_om_uie,p_ewft_70_74_cfw,p_ewft_70_74_es_ns,p_ewft_70_74_tot,p_ewft_75ov_e,p_ewft_75ov_om_ie,p_ewft_75ov_om_uie,p_ewft_75ov_cfw,p_ewft_75ov_es_ns,p_ewft_75ov_tot,p_ewft_tot_e,p_ewft_tot_om_ie,p_ewft_tot_om_uie,p_ewft_tot_cfw,p_ewft_tot_es_ns,p_ewft_tot_tot,p_ewpt_15_19_e,p_ewpt_15_19_om_ie,p_ewpt_15_19_om_uie,p_ewpt_15_19_cfw,p_ewpt_15_19_es_ns,p_ewpt_15_19_tot,p_ewpt_20_24_e,p_ewpt_20_24_om_ie,p_ewpt_20_24_om_uie,p_ewpt_20_24_cfw,p_ewpt_20_24_es_ns,p_ewpt_20_24_tot,p_ewpt_25_29_e,p_ewpt_25_29_om_ie,p_ewpt_25_29_om_uie,p_ewpt_25_29_cfw,p_ewpt_25_29_es_ns,p_ewpt_25_29_tot,p_ewpt_30_34_e,p_ewpt_30_34_om_ie,p_ewpt_30_34_om_uie,p_ewpt_30_34_cfw,p_ewpt_30_34_es_ns,p_ewpt_30_34_tot,p_ewpt_35_39_e,p_ewpt_35_39_om_ie,p_ewpt_35_39_om_uie,p_ewpt_35_39_cfw,p_ewpt_35_39_es_ns,p_ewpt_35_39_tot,p_ewpt_40_44_e,p_ewpt_40_44_om_ie,p_ewpt_40_44_om_uie,p_ewpt_40_44_cfw,p_ewpt_40_44_es_ns,p_ewpt_40_44_tot,p_ewpt_45_49_e,p_ewpt_45_49_om_ie,p_ewpt_45_49_om_uie,p_ewpt_45_49_cfw,p_ewpt_45_49_es_ns,p_ewpt_45_49_tot,p_ewpt_50_54_e,p_ewpt_50_54_om_ie,p_ewpt_50_54_om_uie,p_ewpt_50_54_cfw,p_ewpt_50_54_es_ns,p_ewpt_50_54_tot,p_ewpt_55_59_e,p_ewpt_55_59_om_ie,p_ewpt_55_59_om_uie,p_ewpt_55_59_cfw,p_ewpt_55_59_es_ns,p_ewpt_55_59_tot,p_ewpt_60_64_e,p_ewpt_60_64_om_ie,p_ewpt_60_64_om_uie,p_ewpt_60_64_cfw,p_ewpt_60_64_es_ns,p_ewpt_60_64_tot,p_ewpt_65_69_e,p_ewpt_65_69_om_ie,p_ewpt_65_69_om_uie,p_ewpt_65_69_cfw,p_ewpt_65_69_es_ns,p_ewpt_65_69_tot,p_ewpt_70_74_e,p_ewpt_70_74_om_ie,p_ewpt_70_74_om_uie,p_ewpt_70_74_cfw,p_ewpt_70_74_es_ns,p_ewpt_70_74_tot,p_ewpt_75ov_e,p_ewpt_75ov_om_ie,p_ewpt_75ov_om_uie,p_ewpt_75ov_cfw,p_ewpt_75ov_es_ns,p_ewpt_75ov_tot,p_ewpt_tot_e,p_ewpt_tot_om_ie,p_ewpt_tot_om_uie,p_ewpt_tot_cfw,p_ewpt_tot_es_ns,p_ewpt_tot_tot,p_eafw_e,p_eafw_om_ie,p_eafw_om_uie,p_eafw_cfw,p_eafw_es_ns,p_eafw_tot,p_h_ns_e,p_h_ns_om_ie,p_h_ns_om_uie,p_h_ns_cfw,p_h_ns_es_ns,p_h_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
37310,12,1128,1030,122,121,47,12,1334,1002,115,112,64,19,1308,933,114,149,53,7,1260,728,108,152,76,19,1079,409,76,133,79,11,698,144,29,104,73,6,353,19,13,55,45,0,135,13,8,43,40,3,109,8473,781,1097,541,118,11012,550,0,3,19,8,579,314,0,13,8,9,336,281,3,14,11,7,307,288,14,32,21,4,358,337,22,28,18,6,415,326,15,33,9,3,386,341,12,37,18,4,418,297,14,32,11,12,362,246,18,53,23,8,347,189,28,55,23,3,293,100,13,37,29,5,180,46,8,33,42,0,129,16,0,31,28,6,85,3327,152,396,257,75,4208,575,22,54,15,13,680,213,12,35,53,30,345,12592,966,1576,873,233,16242,Western Downs (R)
37340,12,987,847,110,85,16,10,1069,881,118,81,27,14,1116,775,128,113,25,9,1047,707,104,102,34,11,963,402,85,92,33,8,612,114,42,43,30,0,232,21,12,24,14,0,72,5,8,18,9,3,49,8193,769,725,215,85,9996,474,0,3,5,9,491,323,0,11,0,3,339,310,8,14,6,0,339,344,14,29,15,10,414,321,22,35,11,5,388,362,26,42,11,11,447,315,24,48,12,3,395,324,18,51,14,10,418,309,24,39,13,3,397,238,21,52,22,0,329,111,9,40,20,4,180,37,3,19,10,0,73,18,12,11,12,0,48,3478,182,385,155,62,4258,447,11,34,19,17,533,239,13,13,23,32,319,12358,975,1161,414,203,15102,Whitsunday (R)
41140,0,168,162,36,26,13,3,233,184,34,45,12,4,287,199,33,51,12,8,299,168,42,34,9,9,265,116,31,54,14,0,219,23,25,25,9,0,76,3,7,15,3,0,32,6,0,8,6,0,26,1530,262,312,98,38,2238,141,0,0,3,5,144,108,0,3,0,0,114,93,4,7,3,0,105,102,7,11,6,0,125,103,11,14,3,0,132,120,0,17,7,4,151,134,11,26,3,0,172,126,5,19,5,3,161,143,13,19,6,4,185,108,7,28,7,0,151,52,6,24,14,0,95,29,0,9,6,3,53,3,3,8,14,0,30,1262,63,186,84,22,1613,134,12,22,5,4,178,50,0,6,8,16,81,2972,339,531,196,75,4114,Clare and Gilbert Valleys (DC)
33200,0,35,31,12,13,3,0,53,29,9,18,5,0,62,53,5,9,5,0,76,40,4,6,11,0,67,25,0,10,4,0,43,8,4,11,8,0,25,0,3,12,6,0,25,0,0,11,3,3,17,352,52,103,67,8,576,19,0,0,0,0,19,15,0,0,0,0,15,6,0,0,0,0,12,10,0,3,0,0,11,4,3,0,0,0,8,14,0,0,0,0,16,20,4,3,0,0,23,4,0,3,0,0,7,9,3,3,3,0,18,9,0,0,0,0,9,4,0,0,3,0,11,0,0,3,3,0,9,0,0,4,0,0,5,120,10,28,12,0,168,13,0,4,0,0,29,15,4,5,4,0,37,504,68,139,85,10,802,Flinders (S) (Qld)
33220,12,1649,1695,164,167,31,11,2074,1815,195,186,33,20,2251,1696,217,199,41,18,2167,1462,187,203,44,15,1921,793,145,152,36,16,1150,195,66,71,30,3,362,31,20,23,15,0,89,17,12,23,13,3,60,13134,1218,1317,300,124,16100,1498,3,10,14,20,1539,848,3,18,5,15,887,731,12,34,13,5,794,743,20,58,25,4,847,840,32,99,22,4,994,941,41,111,23,8,1129,1026,48,101,24,16,1208,946,42,130,37,13,1165,990,50,135,49,11,1244,696,51,124,43,19,931,270,34,78,34,8,418,96,14,40,23,7,176,25,10,26,16,3,82,9649,349,963,335,124,11418,910,36,54,29,25,1049,378,21,41,31,99,577,24069,1624,2376,690,373,29137,Fraser Coast (R)
33360,13,1975,2062,130,87,23,11,2314,2056,134,115,33,17,2355,1899,133,96,37,15,2175,1454,92,84,25,8,1668,680,60,74,18,15,857,163,27,49,29,3,270,26,7,20,13,3,65,8,4,6,10,3,34,15812,768,697,229,106,17610,1109,0,3,5,13,1131,642,0,15,0,3,663,506,11,35,13,4,565,626,15,59,19,0,727,629,21,71,4,3,735,700,27,65,20,3,812,660,28,49,17,9,764,606,39,57,24,3,726,490,23,60,31,3,602,316,12,55,27,6,416,120,18,39,18,0,193,39,17,26,14,0,101,12,0,6,6,3,33,6460,213,543,196,48,7462,955,24,52,25,21,1066,350,16,23,22,42,457,23580,1019,1315,472,214,26594,Gladstone (R)
33430,94,16069,13514,2324,1271,156,104,17371,13350,2513,1368,195,118,17550,11860,2353,1302,203,117,15838,9505,1860,1175,173,100,12821,5456,1356,801,135,72,7811,1792,708,484,93,39,3118,332,281,153,42,19,820,90,105,51,19,6,275,111910,15444,9499,1372,909,139135,11057,31,60,78,58,11282,10154,52,251,70,66,10603,6877,173,461,85,56,7657,6246,376,746,178,64,7607,6047,543,889,228,38,7750,6286,693,988,243,57,8271,5784,710,972,224,47,7731,5296,597,882,217,60,7052,4805,541,891,240,56,6537,3704,576,832,196,53,5362,2212,565,613,214,42,3644,807,257,276,120,22,1485,311,119,125,84,18,661,69589,5227,8004,2178,642,85644,5614,303,371,130,109,6539,2970,280,315,187,464,4216,190080,21253,18191,3867,2126,235525,Gold Coast (C)
32750,0,19,12,0,0,0,0,15,9,4,0,0,0,17,17,0,0,0,0,14,14,0,3,0,0,17,8,0,0,0,0,11,3,0,8,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,123,8,20,0,0,146,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,27,7,0,0,0,0,7,0,0,0,0,0,4,157,7,19,0,0,184,Diamantina (S)
32770,0,27,15,0,0,0,0,19,17,0,0,0,0,17,14,0,0,0,0,15,17,0,0,0,0,17,9,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,165,0,3,0,0,170,12,0,0,0,0,12,19,0,0,0,0,19,9,0,0,0,0,13,17,0,0,0,0,17,18,0,0,0,0,18,20,0,0,0,0,24,10,0,0,0,0,10,5,0,0,0,0,5,9,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,131,14,0,0,0,0,14,9,0,0,0,3,12,317,3,4,0,9,332,Doomadgee (S)
32810,3,326,265,42,54,10,4,379,296,55,52,4,6,417,283,52,55,12,0,401,247,51,59,12,0,375,145,36,43,16,0,245,48,22,31,7,0,105,5,6,11,4,0,33,6,7,7,3,0,25,2604,324,376,82,29,3411,161,0,3,3,3,171,94,0,3,0,3,97,119,3,9,0,0,129,128,5,10,0,0,144,126,9,20,9,3,165,132,14,26,0,3,175,140,15,24,6,0,187,178,14,32,3,4,237,157,10,33,6,0,213,123,11,28,9,0,170,58,9,19,12,0,98,25,7,7,5,3,52,11,8,5,9,0,33,1449,92,227,72,28,1871,127,7,13,9,6,167,102,3,6,12,11,132,4288,430,628,166,75,5585,Douglas (S)
33610,0,277,223,44,46,14,3,322,233,70,66,26,8,402,239,50,41,20,3,360,239,43,64,27,7,381,111,30,45,30,3,218,44,21,25,15,0,108,15,7,8,17,0,46,4,3,11,15,0,36,2219,326,374,192,38,3154,146,0,0,0,0,145,78,0,0,3,3,88,92,0,7,0,0,100,104,5,10,5,0,132,109,8,15,6,0,140,99,7,17,5,0,130,104,8,8,4,3,132,97,6,13,5,0,121,100,3,14,6,3,123,70,9,16,7,0,89,37,7,11,16,0,70,11,4,8,6,0,31,8,4,13,8,0,34,1047,67,134,75,17,1340,127,12,23,10,5,172,52,3,9,19,11,101,3450,407,543,291,67,4761,Goondiwindi (R)
33620,8,817,742,97,116,37,10,996,929,121,140,33,4,1223,817,118,168,37,10,1151,724,94,155,66,11,1048,364,66,154,54,10,645,84,43,68,46,4,240,22,8,36,32,0,94,16,6,25,19,3,72,6442,698,1061,371,78,8651,706,0,3,9,9,731,404,3,11,8,4,430,358,9,20,10,3,391,357,15,30,23,5,434,447,21,44,15,3,539,482,15,58,17,6,581,546,22,77,17,7,677,583,24,76,8,7,698,514,29,105,29,10,683,366,20,100,20,0,507,128,30,67,39,3,265,58,6,46,24,3,135,16,0,23,17,0,49,4964,191,663,240,57,6113,481,17,71,28,8,607,200,13,34,41,46,328,12085,918,1831,676,188,15698,Gympie (R)
33800,7,191,200,24,27,9,7,270,229,28,37,15,3,308,270,39,38,19,3,367,256,32,44,19,8,349,148,24,43,16,3,239,56,15,40,22,4,130,9,10,16,10,3,46,0,7,16,15,0,43,1950,213,303,130,48,2635,187,0,0,0,3,193,62,0,3,0,0,64,55,3,7,0,0,64,87,0,13,3,0,97,90,0,9,0,0,108,109,9,13,0,0,130,118,3,16,5,0,140,177,7,15,10,3,204,133,7,13,8,0,158,86,5,10,7,3,115,50,4,15,8,0,77,20,0,4,7,0,29,5,8,11,9,0,41,1175,49,114,65,23,1424,111,10,8,10,4,141,68,7,4,17,6,110,3300,272,435,223,81,4307,Hinchinbrook (S)
33830,0,20,28,0,0,0,0,31,28,0,0,0,0,29,22,0,0,0,0,25,19,0,0,0,0,23,8,0,0,0,0,8,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,199,11,9,0,0,221,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,10,14,0,0,0,0,14,9,0,0,0,0,9,12,0,0,0,0,7,10,0,0,0,0,11,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,81,9,0,0,0,0,15,3,0,0,0,0,3,285,14,11,3,3,317,Hope Vale (S)
33960,26,4445,4162,306,247,42,25,4787,4146,329,293,31,33,4837,3871,330,262,46,32,4536,3040,238,223,36,16,3551,1587,128,158,26,14,1918,439,78,69,17,7,616,81,33,21,11,3,144,19,11,18,9,0,56,34018,2004,1928,264,220,38440,3334,8,13,29,6,3387,2428,11,42,13,11,2513,1615,17,102,26,5,1771,1749,51,165,30,17,2007,1689,60,174,29,11,1959,1713,64,173,36,13,1995,1543,79,158,37,10,1828,1385,78,146,29,25,1666,1206,78,143,38,15,1473,873,63,148,29,12,1126,430,39,93,42,9,607,136,23,39,8,8,214,50,10,15,20,3,95,18150,593,1415,357,142,20654,1899,45,75,26,24,2073,895,35,55,26,132,1143,54963,2680,3467,681,523,62312,Ipswich (C)
33980,7,2023,2049,91,48,20,17,2224,1854,90,51,19,8,2017,1657,67,61,20,18,1832,1193,60,54,32,10,1359,549,32,35,37,10,658,133,14,24,12,0,188,20,8,10,19,0,53,10,3,10,12,0,28,14451,552,419,201,112,15730,270,0,0,8,3,277,156,0,5,3,3,171,245,4,21,7,0,272,291,17,30,5,0,338,311,18,28,9,0,366,283,10,16,4,0,310,267,8,11,5,4,294,188,14,12,6,4,230,133,11,23,4,4,167,90,3,16,8,0,119,40,5,6,6,0,56,8,6,8,8,0,31,3,0,0,7,0,14,2279,89,165,90,25,2651,1142,15,18,17,28,1218,368,9,17,23,19,434,18233,677,616,327,177,20036,Isaac (R)
34420,0,15,16,0,0,0,0,16,20,0,0,0,0,20,11,0,0,0,0,10,18,0,3,0,0,24,12,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,159,0,5,0,0,166,5,0,0,0,0,5,9,0,0,0,0,9,6,0,0,0,0,6,7,0,0,0,0,7,5,0,0,0,0,5,15,0,0,0,0,15,13,0,0,0,0,10,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,5,0,0,81,6,0,0,0,0,3,8,0,0,0,0,10,242,0,12,0,0,260,Kowanyama (S)
34530,7,478,388,61,66,13,4,536,462,78,72,13,7,625,458,75,93,27,3,656,373,67,84,23,0,546,243,36,90,24,3,395,42,25,55,18,0,140,14,6,13,12,0,45,3,0,8,14,0,25,3761,453,629,173,43,5062,524,0,3,3,3,539,269,0,5,0,3,284,163,3,19,9,0,191,221,11,29,7,0,269,245,14,42,6,3,308,230,22,29,14,6,307,268,25,37,18,4,350,250,17,51,17,5,334,191,11,60,21,5,287,168,20,47,15,4,253,62,9,36,18,3,124,21,12,12,10,0,53,16,0,15,5,0,42,2632,148,379,131,37,3330,257,11,28,10,8,304,113,7,14,26,24,190,6758,615,1056,340,110,8883,Livingstone (S)
34570,0,14,10,0,0,0,0,10,9,0,0,0,0,13,5,0,0,0,0,7,19,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,99,3,3,0,0,105,9,0,0,0,0,9,13,0,0,0,0,13,17,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63,3,0,0,0,0,4,22,0,0,0,0,22,182,6,3,0,0,199,Lockhart River (S)
34580,5,586,587,67,61,18,4,741,636,89,75,19,7,829,616,69,83,23,0,785,506,62,80,14,6,673,289,41,83,18,3,437,80,26,37,25,0,174,15,5,28,22,3,70,6,4,15,22,3,49,5197,476,580,189,65,6509,563,0,0,13,7,581,415,0,11,4,3,435,334,4,18,4,3,374,291,7,30,6,0,342,260,11,29,12,10,320,287,13,28,18,3,348,312,13,45,10,4,383,262,19,41,12,5,348,266,18,39,21,7,348,182,19,40,22,3,263,112,21,33,19,3,185,44,6,18,21,0,95,18,4,11,6,0,32,3346,126,351,168,47,4042,324,14,29,12,10,381,175,15,13,28,40,274,9037,633,968,392,169,11199,Lockyer Valley (R)
34590,49,6315,5337,704,490,68,45,6642,5184,770,534,73,33,6593,4714,740,452,78,38,6026,3686,689,413,56,28,4875,2130,444,344,39,19,2985,619,224,166,29,6,1037,110,66,38,10,6,232,19,26,9,3,0,63,44505,4968,3630,499,331,53933,4615,12,32,46,40,4742,3540,12,88,30,24,3693,2464,52,176,51,16,2762,2364,105,297,65,22,2851,2333,152,293,74,23,2877,2203,181,326,103,25,2836,2151,187,344,75,22,2786,1831,192,283,79,23,2414,1746,186,305,85,24,2342,1315,144,259,78,14,1813,648,123,187,66,7,1027,222,46,61,33,9,365,74,20,28,16,9,147,25503,1406,2675,811,258,30647,2331,119,151,65,39,2712,1303,95,126,73,202,1801,73646,6591,6579,1452,834,89093,Logan (C)
37400,0,27,19,3,9,3,0,37,39,10,5,0,0,59,38,3,10,7,0,57,33,8,4,8,0,61,23,8,5,5,0,44,6,0,8,0,0,20,0,0,0,0,0,6,0,0,3,0,0,6,291,34,62,40,8,431,6,0,0,0,0,3,9,0,0,0,0,9,8,0,0,0,0,14,13,0,0,0,0,13,6,3,3,0,0,17,11,0,0,0,0,11,5,0,0,0,0,13,0,0,0,0,0,6,4,0,0,0,0,8,11,0,0,0,0,9,0,3,0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,3,76,8,12,3,4,106,28,0,0,0,0,30,10,0,0,3,0,15,403,43,71,53,11,581,Winton (S)
40310,8,552,604,77,49,18,10,745,661,58,58,10,7,799,605,66,96,11,3,781,525,52,65,16,12,669,313,37,44,12,0,409,77,23,28,25,4,158,9,8,12,14,0,45,7,8,9,9,3,30,4778,415,464,124,49,5831,431,3,4,5,3,450,333,0,16,4,3,355,185,3,12,4,3,203,220,8,34,9,3,271,249,13,29,3,7,303,295,12,42,13,4,365,340,11,58,6,3,421,303,20,42,5,9,371,282,24,53,15,0,367,220,21,55,27,4,330,115,16,44,19,0,195,41,7,10,13,3,72,8,3,18,12,0,42,3027,128,404,147,38,3749,312,7,36,7,17,377,94,4,13,19,17,145,8204,559,922,294,125,10098,Barossa (DC)
37550,0,13,22,0,0,0,0,20,15,0,0,0,0,15,19,3,0,0,0,19,14,3,0,0,0,21,8,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,151,4,5,0,0,165,4,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,7,0,0,0,0,7,12,0,0,0,0,11,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,73,12,0,0,0,0,12,11,3,0,0,0,14,243,10,7,0,0,264,Woorabinda (S)
40430,0,25,16,9,17,0,0,43,31,12,16,3,0,60,28,5,16,10,3,66,27,14,20,4,0,65,8,7,10,4,0,29,3,3,12,6,3,21,7,0,0,0,0,4,0,0,0,3,0,4,187,73,112,32,7,404,19,0,0,0,0,19,14,0,0,0,0,12,7,0,0,0,0,8,11,3,0,0,0,20,10,3,0,0,0,21,20,3,3,4,0,32,29,0,3,0,0,28,25,0,9,0,0,32,26,0,9,0,0,32,17,0,7,3,0,26,3,3,9,0,0,21,0,0,3,4,0,5,0,0,0,0,0,3,182,20,38,19,6,266,18,7,7,4,3,41,7,0,0,0,0,14,397,97,160,56,18,720,Barunga West (DC)
40520,4,246,256,15,25,9,6,308,287,33,20,5,4,360,261,20,28,10,6,336,256,24,58,5,3,350,169,15,28,10,3,224,32,7,17,16,3,73,4,0,4,6,0,14,0,4,4,3,0,10,2182,155,225,73,31,2666,136,0,0,6,0,136,105,0,0,0,0,107,88,0,8,0,0,95,129,4,3,0,0,142,131,5,4,4,3,146,137,0,13,3,4,156,142,3,6,5,3,163,141,4,18,3,3,166,138,0,20,3,4,166,125,5,23,11,0,165,51,7,25,11,4,96,9,3,16,7,0,38,10,7,4,5,0,27,1331,44,136,65,18,1590,158,4,17,12,3,196,42,0,7,8,10,76,3720,205,388,161,62,4530,Berri and Barmera (DC)
40700,4,971,884,124,75,6,3,1098,860,151,103,16,14,1136,848,142,96,9,15,1113,773,133,98,5,3,1014,425,84,80,3,0,596,137,64,47,0,4,249,27,25,11,3,3,75,9,9,4,0,0,24,7381,906,660,68,51,9066,659,0,12,4,0,677,813,3,18,6,6,845,445,12,21,4,0,481,442,14,39,6,3,505,510,40,54,11,4,616,519,42,74,17,8,660,516,42,90,18,6,671,441,55,80,10,3,587,429,54,89,16,0,589,363,52,88,13,4,522,224,64,90,20,0,402,61,39,51,25,4,186,33,17,32,20,0,101,5454,433,749,176,38,6846,530,25,33,11,11,605,176,7,15,6,32,236,13537,1371,1454,260,130,16760,Burnside (C)
37570,0,9,3,0,3,0,0,9,12,0,0,0,0,12,5,0,0,0,0,5,9,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,0,4,0,0,58,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,37,0,0,0,0,0,8,6,0,0,0,0,8,97,0,3,0,0,104,Wujal Wujal (S)
37600,0,34,31,0,0,0,0,28,39,0,0,0,0,43,36,0,0,0,0,37,34,0,0,0,0,34,11,3,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,280,8,0,0,3,288,0,0,0,0,0,0,13,0,0,0,0,13,20,0,0,0,0,20,14,0,0,0,0,14,11,0,0,0,0,11,14,0,0,0,0,14,18,0,0,0,0,18,17,0,0,0,0,17,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,114,15,0,0,0,0,15,26,0,0,0,0,26,437,8,0,0,3,446,Yarrabah (S)
40910,6,481,376,74,67,9,6,526,405,92,78,9,3,590,436,88,82,3,0,609,349,52,70,4,3,477,243,36,48,7,0,337,54,28,21,3,3,106,8,6,3,0,0,26,3,4,9,3,0,14,3506,500,533,52,29,4621,477,0,9,3,3,492,474,0,19,3,3,503,293,6,22,4,3,336,283,15,38,7,0,346,272,17,51,3,0,346,336,26,72,13,0,447,349,27,66,14,4,461,335,24,54,9,5,424,301,22,53,13,3,394,255,25,60,5,4,344,111,20,54,15,0,198,39,9,26,6,4,83,10,9,12,3,0,36,3536,200,540,101,32,4413,244,20,28,8,8,301,103,10,13,11,16,149,7387,735,1116,165,84,9483,Campbelltown (C) (SA)
40070,42,9817,8510,403,269,30,38,9251,8669,422,309,32,44,9488,8037,410,312,24,36,8818,6655,356,272,29,38,7341,3717,225,206,17,29,4196,989,129,118,6,11,1252,148,49,42,0,5,247,45,15,16,3,4,82,70487,2872,2133,220,339,76044,2163,7,20,7,15,2204,5299,23,51,20,28,5423,3476,38,72,17,17,3619,3672,55,105,29,23,3884,3827,83,102,20,22,4060,3441,86,107,24,11,3674,3030,83,105,26,20,3263,2592,60,96,26,17,2792,2336,78,105,19,18,2563,1801,85,113,21,19,2046,864,100,115,26,11,1121,310,34,51,17,8,421,118,24,34,11,0,188,32923,763,1076,267,219,35241,4557,71,68,16,63,4781,1210,36,70,49,170,1534,109180,3744,3343,546,792,117609,Adelaide (C)
40120,3,439,362,88,68,12,3,535,446,111,95,23,6,673,329,103,119,20,7,578,318,100,117,16,15,559,215,61,88,21,11,394,77,42,50,20,3,190,10,17,30,14,3,71,10,11,8,8,0,37,3303,648,729,139,47,4860,509,0,8,3,7,540,536,3,16,3,0,548,215,3,20,6,0,244,198,18,36,3,3,259,213,19,69,15,0,321,270,42,81,16,4,418,272,32,92,11,6,406,290,44,83,22,6,440,265,31,102,20,4,426,218,54,101,23,3,399,121,38,82,32,0,272,50,16,51,21,0,138,16,9,26,9,3,55,3168,302,766,185,43,4467,244,33,52,19,7,353,86,11,19,13,22,154,6802,996,1564,351,119,9836,Adelaide Hills (DC)
40220,4,288,265,45,63,19,7,394,248,58,79,10,3,396,241,53,111,21,5,424,244,60,79,18,7,402,132,37,74,21,7,275,45,22,30,11,0,108,7,7,10,15,0,42,0,3,18,8,0,34,2089,352,568,138,40,3183,276,0,0,6,5,289,235,4,10,3,0,250,140,0,17,4,0,164,145,6,20,5,4,185,163,10,45,8,3,230,195,4,45,8,0,260,208,20,54,6,4,288,237,11,55,8,6,328,230,21,66,13,3,334,213,19,58,20,3,314,107,28,50,24,3,216,30,9,23,22,4,87,16,8,21,17,3,56,2205,139,475,147,39,3009,186,4,21,12,4,231,67,4,16,12,25,121,4548,503,1076,308,104,6542,Alexandrina (DC)
40250,0,40,20,0,0,0,0,20,43,0,0,0,0,44,40,0,0,0,0,44,45,3,0,0,0,53,43,0,0,0,0,43,15,0,0,0,0,15,4,0,0,0,0,3,3,0,0,0,0,3,376,7,4,0,0,384,8,0,0,0,0,8,21,0,0,0,0,21,27,0,0,0,0,27,18,0,0,0,0,18,21,0,0,0,0,22,23,0,0,0,0,20,21,0,0,0,0,21,13,0,0,0,0,13,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,182,0,3,0,0,184,27,0,0,0,0,26,24,0,3,0,0,26,603,10,8,0,3,624,Anangu Pitjantjatjara (AC)
