lga_code16,fts_nni_mng,fts_nni_pro,fts_nni_tectw,fts_nni_copsw,fts_nni_claw,fts_nni_swks,fts_nni_maopdv,fts_nni_lab,fts_nni_idns,fts_nni_tot,fts_1_149_mng,fts_1_149_pro,fts_1_149_tectw,fts_1_149_copsw,fts_1_149_claw,fts_1_149_swks,fts_1_149_maopdv,fts_1_149_lab,fts_1_149_idns,fts_1_149_tot,fts_150_299_mng,fts_150_299_pro,fts_150_299_tectw,fts_150_299_copsw,fts_150_299_claw,fts_150_299_swks,fts_150_299_maopdv,fts_150_299_lab,fts_150_299_idns,fts_150_299_tot,fts_300_399_mng,fts_300_399_pro,fts_300_399_tectw,fts_300_399_copsw,fts_300_399_claw,fts_300_399_swks,fts_300_399_maopdv,fts_300_399_lab,fts_300_399_idns,fts_300_399_tot,fts_400_499_mng,fts_400_499_pro,fts_400_499_tectw,fts_400_499_copsw,fts_400_499_claw,fts_400_499_swks,fts_400_499_maopdv,fts_400_499_lab,fts_400_499_idns,fts_400_499_tot,fts_500_649_mng,fts_500_649_pro,fts_500_649_tectw,fts_500_649_copsw,fts_500_649_claw,fts_500_649_swks,fts_500_649_maopdv,fts_500_649_lab,fts_500_649_idns,fts_500_649_tot,fts_650_799_mng,fts_650_799_pro,fts_650_799_tectw,fts_650_799_copsw,fts_650_799_claw,fts_650_799_swks,fts_650_799_maopdv,fts_650_799_lab,fts_650_799_idns,fts_650_799_tot,fts_800_999_mng,fts_800_999_pro,fts_800_999_tectw,fts_800_999_copsw,fts_800_999_claw,fts_800_999_swks,fts_800_999_maopdv,fts_800_999_lab,fts_800_999_idns,fts_800_999_tot,fts_1000_1249_mng,fts_1000_1249_pro,fts_1000_1249_tectw,fts_1000_1249_copsw,fts_1000_1249_claw,fts_1000_1249_swks,fts_1000_1249_maopdv,fts_1000_1249_lab,fts_1000_1249_idns,fts_1000_1249_tot,fts_1250_1499_mng,fts_1250_1499_pro,fts_1250_1499_tectw,fts_1250_1499_copsw,fts_1250_1499_claw,fts_1250_1499_swks,fts_1250_1499_maopdv,fts_1250_1499_lab,fts_1250_1499_idns,fts_1250_1499_tot,fts_1500_1749_mng,fts_1500_1749_pro,fts_1500_1749_tectw,fts_1500_1749_copsw,fts_1500_1749_claw,fts_1500_1749_swks,fts_1500_1749_maopdv,fts_1500_1749_lab,fts_1500_1749_idns,fts_1500_1749_tot,fts_1750_1999_mng,fts_1750_1999_pro,fts_1750_1999_tectw,fts_1750_1999_copsw,fts_1750_1999_claw,fts_1750_1999_swks,fts_1750_1999_maopdv,fts_1750_1999_lab,fts_1750_1999_idns,fts_1750_1999_tot,fts_2000_2999_mng,fts_2000_2999_pro,fts_2000_2999_tectw,fts_2000_2999_copsw,fts_2000_2999_claw,fts_2000_2999_swks,fts_2000_2999_maopdv,fts_2000_2999_lab,fts_2000_2999_idns,fts_2000_2999_tot,fts_3000mo_mng,fts_3000mo_pro,fts_3000mo_tectw,fts_3000mo_copsw,fts_3000mo_claw,fts_3000mo_swks,fts_3000mo_maopdv,fts_3000mo_lab,fts_3000mo_idns,fts_3000mo_tot,fts_pins_mng,fts_pins_pro,fts_pins_tectw,fts_pins_copsw,fts_pins_claw,fts_pins_swks,fts_pins_maopdv,fts_pins_lab,fts_pins_idns,fts_pins_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_idns,fts_tot_tot,pts_nni_mng,pts_nni_pro,pts_nni_tectw,pts_nni_copsw,pts_nni_claw,pts_nni_swks,pts_nni_maopdv,pts_nni_lab,pts_nni_idns,pts_nni_tot,pts_1_149_mng,pts_1_149_pro,pts_1_149_tectw,pts_1_149_copsw,pts_1_149_claw,pts_1_149_swks,pts_1_149_maopdv,pts_1_149_lab,pts_1_149_idns,pts_1_149_tot,pts_150_299_mng,pts_150_299_pro,pts_150_299_tectw,pts_150_299_copsw,pts_150_299_claw,pts_150_299_swks,pts_150_299_maopdv,pts_150_299_lab,pts_150_299_idns,pts_150_299_tot,pts_300_399_mng,pts_300_399_pro,pts_300_399_tectw,pts_300_399_copsw,pts_300_399_claw,pts_300_399_swks,pts_300_399_maopdv,pts_300_399_lab,pts_300_399_idns,pts_300_399_tot,lga_name16
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders (S) (Qld)
33220,0,0,5,9,0,10,0,13,0,36,3,3,15,123,21,390,9,168,11,756,0,9,3,28,10,102,3,35,0,192,0,4,3,8,3,29,0,4,0,55,0,0,10,12,0,13,0,10,0,45,0,0,4,19,0,13,3,0,0,41,0,0,3,9,3,0,0,0,0,22,3,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,3,21,13,23,47,214,42,574,18,234,18,1191,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,18,0,0,4,7,0,20,0,3,0,39,0,0,13,4,0,12,0,3,0,30,Fraser Coast (R)
33360,0,0,0,5,0,7,0,6,0,23,5,4,8,78,6,331,10,187,8,634,0,0,6,13,3,62,0,18,0,100,0,0,0,8,4,4,4,3,0,29,0,0,4,3,4,9,4,4,0,23,3,0,8,9,0,3,0,0,0,25,0,5,6,3,5,0,0,0,0,18,3,0,3,5,3,0,0,0,0,11,0,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,21,12,18,41,128,32,429,20,223,14,902,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9,0,19,0,0,9,11,0,17,3,0,0,41,0,0,5,6,0,10,0,7,0,23,Gladstone (R)
33430,0,8,3,53,13,86,5,73,17,259,36,156,140,1148,216,2794,107,1297,65,5959,34,121,83,649,170,1345,82,476,30,2986,33,73,65,396,124,594,48,221,10,1567,34,55,81,319,66,399,37,179,10,1189,27,58,89,246,106,269,20,119,7,938,33,43,52,136,58,87,16,37,0,447,12,32,15,51,24,32,0,9,3,180,5,19,3,15,11,10,3,8,0,72,3,8,3,4,7,4,0,0,0,30,0,3,0,0,0,7,0,0,0,10,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,18,7,10,3,42,15,95,0,48,35,250,229,586,542,3060,813,5724,322,2464,177,13913,3,0,5,7,3,3,0,3,3,25,0,10,13,50,10,88,7,29,3,204,4,13,35,89,28,138,7,57,6,372,7,22,88,87,32,111,10,47,4,404,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,43,0,17,3,76,0,0,8,3,0,3,0,3,3,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,19,16,3,54,3,27,7,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,Goondiwindi (R)
33620,0,0,0,3,0,3,0,5,6,27,3,8,21,59,8,170,7,85,7,373,6,4,7,18,0,49,5,24,0,109,0,0,0,9,3,18,0,9,0,37,0,0,0,4,3,3,0,3,0,13,0,0,4,3,0,4,0,0,0,19,3,0,3,4,0,5,0,3,0,15,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,15,14,18,37,94,22,267,13,132,17,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,3,7,0,8,0,0,0,19,0,0,3,0,0,3,0,0,0,13,Gympie (R)
33800,0,0,0,0,0,4,0,3,0,5,0,5,3,19,6,54,0,26,3,103,0,0,0,3,7,10,0,11,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,4,29,8,75,0,39,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,0,4,0,8,0,27,0,12,3,53,14,28,39,303,42,852,26,406,22,1718,10,17,28,165,37,404,25,142,5,829,13,14,12,78,28,140,10,40,3,336,7,6,15,47,28,90,12,26,4,233,4,7,18,53,14,59,3,20,0,175,5,3,4,31,8,26,0,8,0,97,4,7,9,8,9,13,0,3,0,55,3,6,3,3,5,0,0,0,0,24,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,3,20,0,12,10,56,75,89,125,716,168,1628,70,674,51,3605,0,0,0,0,0,3,0,0,0,6,0,0,5,11,0,16,3,8,0,43,0,5,9,30,3,48,3,10,3,113,0,0,18,18,9,18,0,16,0,77,Ipswich (C)
33980,3,0,0,0,0,5,0,10,0,24,0,0,12,27,7,72,3,45,4,174,0,0,0,6,0,7,0,3,0,19,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,4,0,32,37,15,93,3,71,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,4,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,4,3,3,0,6,0,17,0,0,15,59,3,131,3,63,0,272,0,4,0,19,3,31,0,17,0,71,0,0,0,10,3,8,0,7,0,26,0,0,0,9,3,4,0,5,0,26,0,0,5,3,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,8,20,113,20,194,4,106,0,467,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,7,0,0,0,3,0,13,0,3,0,16,0,0,0,3,0,3,0,0,0,13,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,0,10,0,0,0,20,3,3,14,37,15,162,0,85,3,325,6,7,8,16,8,38,3,35,3,119,3,3,3,9,0,10,0,14,0,45,0,0,3,4,0,10,0,11,0,27,4,0,8,9,3,6,0,3,0,27,3,0,0,0,0,0,0,5,0,14,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,23,10,37,81,34,235,6,149,9,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,4,4,0,3,0,0,0,15,0,0,3,3,0,0,0,0,0,13,Lockyer Valley (R)
34590,3,0,3,20,16,47,8,24,8,121,6,39,79,316,56,1212,47,557,35,2349,7,32,61,166,49,556,39,185,14,1101,14,19,26,99,47,238,28,89,0,557,6,10,34,66,36,142,16,49,4,365,10,9,33,45,29,87,12,33,0,251,15,9,20,32,14,36,5,16,0,143,0,4,8,13,7,9,3,8,0,50,3,3,0,4,7,5,0,0,0,23,0,3,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,11,6,3,34,0,16,11,91,76,140,275,776,258,2364,158,962,68,5079,0,0,0,0,0,3,0,0,0,6,0,4,9,18,6,35,3,10,0,85,0,0,14,28,7,62,5,28,3,154,0,4,39,15,12,40,9,10,0,118,Logan (C)
41010,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,19,0,3,0,20,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,3,10,0,25,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,0,0,0,9,4,22,4,9,0,51,7,42,16,218,38,541,11,238,3,1113,7,37,7,133,25,324,12,117,3,664,0,13,9,63,22,124,16,47,0,301,3,13,19,29,6,56,3,38,0,176,3,9,9,41,8,30,3,9,0,115,0,3,9,20,9,11,3,7,0,55,0,7,3,0,0,3,0,5,0,20,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,23,0,6,3,44,27,116,75,524,117,1144,57,487,13,2564,0,0,0,4,0,0,0,0,0,5,0,3,3,7,0,11,3,15,0,36,4,3,8,11,4,40,0,11,0,84,0,3,16,13,6,21,0,5,0,60,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,8,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,3,6,0,37,3,26,0,16,3,93,14,99,29,451,92,553,5,294,19,1550,18,90,28,498,118,384,18,183,17,1348,20,65,27,280,92,195,9,103,11,792,15,58,17,231,82,148,4,61,4,619,10,48,28,126,78,64,3,38,9,392,5,27,13,63,43,30,0,9,0,188,7,27,6,24,28,14,0,3,0,116,3,15,3,10,20,3,0,0,0,53,0,10,0,8,11,3,0,0,0,29,0,4,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,7,4,18,5,22,0,8,10,84,92,447,155,1750,567,1430,39,714,75,5280,0,0,0,0,0,0,0,0,3,8,0,6,3,30,8,32,0,17,3,98,0,4,5,36,20,39,0,20,0,132,3,6,14,43,26,27,0,9,0,136,Adelaide (C)
40120,0,0,0,3,0,3,0,5,0,13,3,10,10,99,8,111,9,108,5,356,0,4,3,48,7,61,0,42,0,170,3,0,0,31,3,25,0,16,0,88,0,0,0,18,0,9,0,10,0,47,0,0,3,16,0,3,0,3,0,22,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,8,21,17,218,20,218,13,197,10,724,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,5,0,19,0,0,3,10,0,9,0,10,0,30,0,0,4,7,3,0,0,0,0,13,Adelaide Hills (DC)
40220,0,0,0,0,0,3,0,0,0,6,0,0,6,55,7,55,0,37,3,162,0,3,3,14,3,18,0,17,0,61,0,3,0,11,0,3,0,3,0,18,0,0,0,4,0,3,0,5,0,14,0,0,3,3,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,3,15,90,13,90,0,68,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,12,0,3,0,5,0,0,0,0,0,10,0,0,3,3,0,3,0,8,0,16,Alexandrina (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coober Pedy (DC)
