lga_code16,m_vietnam_om_uie,m_vietnam_cfw,m_vietnam_es_ns,m_vietnam_tot,m_zimbabwe_e,m_zimbabwe_om_ie,m_zimbabwe_om_uie,m_zimbabwe_cfw,m_zimbabwe_es_ns,m_zimbabwe_tot,m_elsewhere_e,m_elsewhere_om_ie,m_elsewhere_om_uie,m_elsewhere_cfw,m_elsewhere_es_ns,m_elsewhere_tot,m_cob_ns_e,m_cob_ns_om_ie,m_cob_ns_om_uie,m_cob_ns_cfw,m_cob_ns_es_ns,m_cob_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_australia_e,f_australia_om_ie,f_australia_om_uie,f_australia_cfw,f_australia_es_ns,f_australia_tot,f_canada_e,f_canada_om_ie,f_canada_om_uie,f_canada_cfw,f_canada_es_ns,f_canada_tot,f_china_e,f_china_om_ie,f_china_om_uie,f_china_cfw,f_china_es_ns,f_china_tot,f_croatia_e,f_croatia_om_ie,f_croatia_om_uie,f_croatia_cfw,f_croatia_es_ns,f_croatia_tot,f_egypt_e,f_egypt_om_ie,f_egypt_om_uie,f_egypt_cfw,f_egypt_es_ns,f_egypt_tot,f_fiji_e,f_fiji_om_ie,f_fiji_om_uie,f_fiji_cfw,f_fiji_es_ns,f_fiji_tot,f_fyrom_e,f_fyrom_om_ie,f_fyrom_om_uie,f_fyrom_cfw,f_fyrom_es_ns,f_fyrom_tot,f_germany_e,f_germany_om_ie,f_germany_om_uie,f_germany_cfw,f_germany_es_ns,f_germany_tot,f_greece_e,f_greece_om_ie,f_greece_om_uie,f_greece_cfw,f_greece_es_ns,f_greece_tot,f_hongkong_e,f_hongkong_om_ie,f_hongkong_om_uie,f_hongkong_cfw,f_hongkong_es_ns,f_hongkong_tot,f_india_e,f_india_om_ie,f_india_om_uie,f_india_cfw,f_india_es_ns,f_india_tot,f_indonesia_e,f_indonesia_om_ie,f_indonesia_om_uie,f_indonesia_cfw,f_indonesia_es_ns,f_indonesia_tot,f_iran_e,f_iran_om_ie,f_iran_om_uie,f_iran_cfw,f_iran_es_ns,f_iran_tot,f_iraq_e,f_iraq_om_ie,f_iraq_om_uie,f_iraq_cfw,f_iraq_es_ns,f_iraq_tot,f_ireland_e,f_ireland_om_ie,f_ireland_om_uie,f_ireland_cfw,f_ireland_es_ns,f_ireland_tot,f_italy_e,f_italy_om_ie,f_italy_om_uie,f_italy_cfw,f_italy_es_ns,f_italy_tot,f_japan_e,f_japan_om_ie,f_japan_om_uie,f_japan_cfw,f_japan_es_ns,f_japan_tot,f_koreasouth_e,f_koreasouth_om_ie,f_koreasouth_om_uie,f_koreasouth_cfw,f_koreasouth_es_ns,f_koreasouth_tot,f_lebanon_e,f_lebanon_om_ie,f_lebanon_om_uie,f_lebanon_cfw,f_lebanon_es_ns,f_lebanon_tot,f_malaysia_e,f_malaysia_om_ie,f_malaysia_om_uie,f_malaysia_cfw,f_malaysia_es_ns,f_malaysia_tot,f_malta_e,f_malta_om_ie,f_malta_om_uie,f_malta_cfw,f_malta_es_ns,f_malta_tot,f_netherlands_e,f_netherlands_om_ie,f_netherlands_om_uie,f_netherlands_cfw,f_netherlands_es_ns,f_netherlands_tot,f_nz_e,f_nz_om_ie,f_nz_om_uie,f_nz_cfw,f_nz_es_ns,f_nz_tot,f_pakistan_e,f_pakistan_om_ie,f_pakistan_om_uie,f_pakistan_cfw,f_pakistan_es_ns,f_pakistan_tot,f_philippines_e,f_philippines_om_ie,f_philippines_om_uie,f_philippines_cfw,f_philippines_es_ns,f_philippines_tot,f_poland_e,f_poland_om_ie,f_poland_om_uie,f_poland_cfw,f_poland_es_ns,f_poland_tot,f_singapore_e,f_singapore_om_ie,f_singapore_om_uie,f_singapore_cfw,f_singapore_es_ns,f_singapore_tot,f_sthafrica_e,f_sthafrica_om_ie,f_sthafrica_om_uie,f_sthafrica_cfw,f_sthafrica_es_ns,f_sthafrica_tot,f_srilanka_e,f_srilanka_om_ie,f_srilanka_om_uie,f_srilanka_cfw,lga_name16
14200,3,0,0,6,0,3,0,0,0,3,25,0,0,0,0,33,46,10,8,4,9,79,2363,207,451,156,67,3247,2230,102,252,129,44,2757,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,0,3,0,0,25,0,0,0,0,0,0,50,3,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,Inverell (A)
14400,0,0,0,0,0,0,0,0,0,0,26,4,12,0,0,40,27,5,3,3,7,50,1578,321,453,78,37,2466,1875,149,279,80,20,2401,8,0,0,0,0,8,8,3,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,3,0,0,0,0,3,0,0,0,0,0,3,34,3,12,0,0,52,0,0,0,0,0,0,24,0,0,0,0,24,3,0,0,0,0,4,0,0,0,0,0,3,7,3,12,4,0,18,3,0,0,0,Kiama (A)
14500,18,0,0,81,28,7,4,0,0,39,760,126,85,19,7,1004,70,15,12,3,3,103,8336,2447,1524,300,103,12709,8584,674,801,149,53,10259,59,11,8,0,0,72,509,126,100,45,3,773,14,0,4,0,0,19,16,3,0,0,0,23,49,3,3,0,3,56,3,0,0,0,0,9,57,6,14,3,0,79,5,0,3,0,0,11,211,22,21,11,7,275,329,36,23,7,6,395,76,9,4,4,0,85,107,14,17,0,0,132,6,3,0,0,0,10,56,3,10,0,0,69,34,4,6,0,0,46,66,6,14,8,0,95,194,26,43,7,4,282,25,0,3,4,0,32,125,26,15,3,0,170,4,0,0,0,0,5,31,3,3,0,0,46,373,33,35,14,3,459,19,3,0,0,0,23,297,10,6,3,3,320,52,3,8,0,0,62,76,0,3,3,0,86,480,71,106,11,0,667,69,6,4,3,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,0,0,0,29,3,3,3,0,38,24,4,6,3,4,38,911,105,334,113,31,1497,738,47,159,70,17,1026,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,0,3,0,0,18,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,20,7,11,8,6,40,711,110,263,116,35,1239,777,36,104,67,19,1002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,Lachlan (A)
14650,9,3,0,49,18,4,3,0,0,23,277,52,61,16,6,408,249,26,23,11,22,328,21597,2734,2462,354,272,27424,23550,1028,1626,333,202,26739,49,0,5,0,0,61,109,20,20,14,3,156,8,0,0,0,0,12,4,0,0,0,0,4,32,0,0,0,0,37,32,3,0,0,0,30,71,3,8,5,0,78,7,0,0,0,0,8,14,4,3,0,0,21,94,15,9,0,0,125,26,0,5,0,0,26,7,0,0,0,0,5,0,0,0,0,0,0,36,0,3,0,0,48,25,0,3,0,0,33,12,0,0,0,0,17,40,0,3,3,0,48,5,0,0,0,0,5,62,0,10,0,0,66,8,0,3,0,0,10,30,7,10,0,0,43,368,23,42,6,6,441,4,3,0,0,0,11,197,3,14,0,3,215,21,3,3,0,0,22,17,0,0,0,0,13,103,9,10,3,0,128,17,0,0,0,Lake Macquarie (C)
14700,9,0,0,93,7,0,0,0,0,11,621,49,41,6,6,722,43,8,3,0,3,60,6668,900,596,86,52,8301,3483,243,279,54,23,4076,23,3,0,3,0,36,377,31,21,7,4,444,12,0,4,0,0,15,17,0,0,0,0,15,31,0,0,0,0,36,3,0,0,0,0,3,33,4,5,0,0,41,4,0,5,0,0,14,70,6,7,0,0,87,220,13,4,3,0,243,61,0,0,0,0,63,59,3,8,0,0,73,6,0,0,0,0,6,53,6,4,0,0,65,17,0,0,0,0,21,57,3,3,3,0,66,149,3,7,0,0,160,15,4,3,0,0,23,80,11,4,0,0,95,10,0,0,0,0,6,7,0,0,0,0,9,194,15,10,3,3,225,14,0,0,0,0,14,177,0,0,0,0,182,29,0,3,0,0,28,36,3,0,0,0,39,113,10,14,0,0,133,44,0,3,0,Lane Cove (A)
14750,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,56,67,0,7,3,3,83,1946,171,247,100,44,2504,1590,52,116,59,16,1842,3,0,0,0,0,4,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,Leeton (A)
14850,0,0,0,11,5,4,0,0,0,10,110,11,32,3,3,159,116,8,29,6,9,165,7281,579,1214,202,132,9417,8205,211,616,162,88,9279,29,0,0,0,0,31,17,0,3,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,3,0,0,0,0,3,42,0,3,0,0,50,3,0,0,0,0,3,3,0,3,0,0,6,18,3,0,0,0,26,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,19,16,0,0,0,0,16,6,3,0,0,0,8,6,0,0,0,0,8,0,0,0,0,0,0,17,0,3,0,0,25,0,0,0,0,0,0,23,0,4,0,0,26,160,8,19,3,3,189,0,0,0,0,0,0,68,4,3,3,0,75,0,0,0,0,0,0,9,0,0,0,0,9,35,8,4,0,0,46,7,0,0,0,Lismore (C)
14870,4,0,0,8,0,0,0,0,0,0,40,11,5,0,0,58,61,3,4,3,8,81,3328,215,309,89,42,3987,2647,107,177,64,34,3024,5,0,0,0,0,3,4,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,32,3,0,3,0,38,0,0,0,0,0,0,28,3,0,0,0,36,5,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,Lithgow (C)
14900,143,22,23,1505,54,3,0,0,0,56,2598,392,308,43,45,3389,382,55,36,3,41,515,29057,3502,2266,368,467,35663,16929,539,536,176,127,18316,28,0,0,0,0,28,567,79,91,29,12,771,194,4,8,0,3,211,134,15,21,4,0,172,887,35,33,16,15,984,140,6,7,4,0,150,73,6,3,3,0,86,50,4,3,0,0,63,122,5,3,0,0,129,963,43,38,15,7,1066,128,6,0,0,0,144,74,9,7,0,0,88,459,50,106,3,8,628,52,3,0,0,0,56,183,22,13,9,3,234,20,0,0,0,0,19,97,5,3,4,0,108,248,21,39,8,11,333,136,5,0,0,0,145,49,12,8,3,0,71,28,0,0,0,0,32,702,12,20,3,7,749,70,11,26,3,4,112,934,16,22,4,6,976,104,5,16,0,0,123,30,0,4,0,0,37,153,5,3,3,0,173,113,4,6,0,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,27,4,6,5,3,45,1006,111,261,90,28,1494,793,40,132,61,22,1048,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,8,200,47,150,65,8,468,261,11,63,37,7,373,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Lockhart (A)
15050,0,0,0,14,14,0,0,0,0,15,122,20,10,5,0,157,118,15,13,0,8,146,10424,1067,818,142,103,12553,11395,411,656,172,101,12737,27,0,3,0,0,33,43,5,13,3,0,59,6,0,0,0,0,6,0,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,21,3,0,0,0,22,0,0,0,0,0,3,9,0,4,0,0,17,70,11,3,0,0,87,7,0,0,0,0,7,4,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,13,3,0,0,0,0,4,3,0,0,0,0,5,16,0,0,0,0,13,0,0,0,0,0,3,24,3,0,0,0,28,0,0,0,0,0,0,7,0,0,0,0,11,155,14,14,4,0,186,7,0,0,0,0,7,86,0,3,0,0,87,9,0,0,0,0,9,7,0,3,0,0,8,51,0,3,4,0,56,12,0,3,0,Maitland (C)
15240,0,0,0,4,12,0,3,0,0,11,111,22,23,9,3,167,205,24,54,11,19,306,9290,1065,1903,410,272,12939,10294,443,951,364,193,12239,24,3,3,0,3,27,28,8,4,4,3,42,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,6,0,0,0,0,0,0,20,6,7,0,0,34,3,0,0,0,0,0,7,3,3,0,0,13,44,4,3,0,0,57,8,0,3,0,0,13,3,0,0,0,0,5,0,3,0,0,0,3,14,0,4,0,0,16,0,0,0,0,0,3,4,0,4,0,0,8,13,0,3,3,0,17,0,0,0,0,0,3,17,0,0,0,0,23,4,0,0,0,0,9,16,0,0,0,0,17,142,15,16,3,0,174,0,0,0,0,0,0,98,4,7,3,3,115,9,0,0,0,0,6,4,0,0,0,0,7,27,5,11,0,0,44,8,0,3,0,Mid-Coast (A)
15270,0,0,0,5,7,0,0,0,0,8,29,8,6,0,0,44,95,8,16,7,10,137,3980,371,555,207,86,5191,3093,185,352,147,55,3828,5,0,0,0,0,8,11,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,12,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,7,50,3,10,4,0,69,0,0,0,0,0,0,22,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,Mid-Western Regional (A)
15300,0,0,0,0,3,0,0,0,0,3,21,3,3,0,0,30,51,14,10,3,4,81,2099,289,428,108,66,2991,1872,121,214,97,36,2337,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,4,4,0,27,0,0,0,0,0,0,23,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,0,0,0,0,Moree Plains (A)
15350,0,3,0,25,3,6,0,0,0,5,315,56,41,12,3,429,7,11,3,0,3,26,2568,851,544,110,45,4112,2066,284,271,67,14,2700,25,3,4,0,0,34,95,14,12,11,0,130,3,0,0,0,0,10,4,0,0,0,0,7,10,0,0,0,0,14,0,0,0,0,0,5,38,8,3,0,0,43,4,0,0,0,0,4,18,0,0,0,0,23,43,5,3,0,0,49,17,0,0,3,0,19,13,4,4,0,0,25,9,0,0,0,0,5,16,3,3,0,0,23,20,6,3,0,0,28,32,4,11,0,0,48,30,3,9,4,0,43,3,0,0,0,0,8,18,3,0,0,0,24,0,0,0,0,0,0,18,0,0,0,0,19,111,18,14,3,0,148,3,0,0,0,0,7,43,5,0,0,0,51,17,3,3,0,0,19,7,0,0,0,0,12,67,12,19,0,0,92,12,0,0,0,Mosman (A)
15520,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,39,4,22,4,7,79,1513,281,370,187,52,2407,1318,111,144,115,24,1711,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,5,3,0,0,0,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,16,3,7,3,0,30,560,137,151,67,24,932,400,58,61,38,18,568,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,0,0,5,11,0,0,0,0,14,56,0,3,0,4,60,95,3,6,0,0,106,5518,173,219,65,59,6034,2771,70,142,52,31,3066,8,0,0,0,0,8,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,5,77,3,5,0,0,89,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,4,0,0,0,Muswellbrook (A)
15700,0,0,0,3,0,0,0,0,0,0,36,7,10,0,0,51,45,0,10,0,3,64,2048,162,442,119,62,2826,1917,74,255,80,35,2364,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,3,50,5,4,4,0,65,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,Nambucca (A)
15750,0,0,0,0,8,0,0,0,0,8,22,0,0,0,0,27,78,6,10,3,13,106,2850,274,349,146,59,3679,1928,111,194,108,38,2375,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,28,0,3,0,0,34,0,0,0,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,11,4,3,0,0,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,18,0,3,0,3,33,689,90,206,79,16,1083,691,45,98,54,9,900,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,11,22,0,6,5,0,39,796,121,230,111,32,1286,674,36,98,67,11,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,Narromine (A)
15900,11,3,3,84,52,5,0,0,0,59,837,64,73,10,5,985,396,21,30,5,28,474,41504,3018,2553,302,376,47740,39902,1045,1517,293,242,43002,126,5,3,0,0,136,256,21,17,10,3,308,31,0,0,0,0,33,12,0,0,0,0,11,45,0,5,0,0,53,73,5,5,5,3,88,131,5,6,0,0,140,24,4,3,0,0,30,60,3,8,0,0,74,267,15,7,0,4,300,44,4,6,0,0,60,33,0,3,0,0,35,11,0,0,0,0,11,84,7,3,0,0,96,54,4,11,0,0,74,29,3,3,0,0,38,99,7,3,3,4,108,12,0,0,0,0,13,116,6,6,0,0,125,5,3,0,0,0,13,39,3,4,3,0,47,594,22,31,10,4,661,12,5,0,0,0,18,326,5,12,0,3,344,49,0,3,0,0,59,30,0,3,0,0,39,205,10,13,0,0,227,64,3,3,0,Newcastle (C)
15950,16,9,0,332,58,8,3,0,0,68,3156,213,122,21,29,3544,185,25,21,8,22,252,33642,3756,1631,273,255,39555,15174,813,670,130,95,16878,167,6,13,0,0,186,1503,96,54,19,7,1686,38,0,0,0,0,38,51,3,3,0,0,58,157,3,3,0,3,163,23,3,0,0,0,31,184,7,10,0,0,201,28,4,4,0,0,42,461,12,21,3,4,503,1306,24,14,7,6,1356,364,3,6,3,3,381,193,9,13,3,0,214,35,0,0,0,0,36,276,3,6,0,0,293,111,6,6,3,0,130,255,20,18,4,0,304,301,16,24,13,0,362,79,5,4,0,0,88,343,16,12,0,0,375,20,0,0,0,0,16,64,6,8,0,0,79,943,53,35,4,8,1041,67,0,0,0,0,70,826,6,11,3,3,853,120,3,9,3,0,138,136,8,8,0,3,152,471,35,32,3,3,536,193,5,0,0,North Sydney (A)
15990,17,3,0,195,48,22,9,0,0,75,2827,417,295,37,34,3610,233,61,45,6,34,374,30638,7443,4900,619,375,43978,22175,2213,2509,489,189,27573,199,26,29,8,0,263,880,91,94,28,6,1097,79,4,14,3,0,94,36,6,3,0,0,54,73,4,4,0,0,80,23,0,0,0,0,22,230,41,57,8,0,342,23,3,4,0,0,34,164,13,23,4,0,204,496,22,25,11,3,548,185,3,11,3,0,208,139,13,21,3,3,176,21,0,3,0,0,25,203,26,24,3,0,258,219,21,16,12,3,262,230,20,26,6,3,282,231,22,42,9,7,313,32,4,7,0,0,50,151,13,13,6,4,187,13,0,3,0,0,17,124,16,27,11,3,175,1088,119,135,20,11,1380,22,0,0,0,0,20,673,15,18,6,5,711,90,9,10,4,0,116,74,6,10,0,0,98,546,84,88,15,3,729,59,10,7,0,Northern Beaches (A)
