lga_code16,solse_nwna_mnf_06_10,solse_nwna_mnf_11_15,solse_nwna_mnf_2016,solse_nwna_mnf_ns,solse_nwna_mnf_tot,solse_nwna_egwws_bf_91,solse_nwna_egwws_91_95,solse_nwna_egwws_96_00,solse_nwna_egwws_01_05,solse_nwna_egwws_06_10,solse_nwna_egwws_11_15,solse_nwna_egwws_2016,solse_nwna_egwws_ns,solse_nwna_egwws_tot,solse_nwna_const_bf_91,solse_nwna_const_91_95,solse_nwna_const_96_00,solse_nwna_const_01_05,solse_nwna_const_06_10,solse_nwna_const_11_15,solse_nwna_const_2016,solse_nwna_const_ns,solse_nwna_const_tot,solse_nwna_wst_bf_91,solse_nwna_wst_91_95,solse_nwna_wst_96_00,solse_nwna_wst_01_05,solse_nwna_wst_06_10,solse_nwna_wst_11_15,solse_nwna_wst_2016,solse_nwna_wst_ns,solse_nwna_wst_tot,solse_nwna_rett_bf_91,solse_nwna_rett_91_95,solse_nwna_rett_96_00,solse_nwna_rett_01_05,solse_nwna_rett_06_10,solse_nwna_rett_11_15,solse_nwna_rett_2016,solse_nwna_rett_ns,solse_nwna_rett_tot,solse_nwna_acfd_bf_91,solse_nwna_acfd_91_95,solse_nwna_acfd_96_00,solse_nwna_acfd_01_05,solse_nwna_acfd_06_10,solse_nwna_acfd_11_15,solse_nwna_acfd_2016,solse_nwna_acfd_ns,solse_nwna_acfd_tot,solse_nwna_tpw_bf_91,solse_nwna_tpw_91_95,solse_nwna_tpw_96_00,solse_nwna_tpw_01_05,solse_nwna_tpw_06_10,solse_nwna_tpw_11_15,solse_nwna_tpw_2016,solse_nwna_tpw_ns,solse_nwna_tpw_tot,solse_nwna_imt_bf_91,solse_nwna_imt_91_95,solse_nwna_imt_96_00,solse_nwna_imt_01_05,solse_nwna_imt_06_10,solse_nwna_imt_11_15,solse_nwna_imt_2016,solse_nwna_imt_ns,solse_nwna_imt_tot,solse_nwna_finins_bf_91,solse_nwna_finins_91_95,solse_nwna_finins_96_00,solse_nwna_finins_01_05,solse_nwna_finins_06_10,solse_nwna_finins_11_15,solse_nwna_finins_2016,solse_nwna_finins_ns,solse_nwna_finins_tot,solse_nwna_rhre_bf_91,solse_nwna_rhre_91_95,solse_nwna_rhre_96_00,solse_nwna_rhre_01_05,solse_nwna_rhre_06_10,solse_nwna_rhre_11_15,solse_nwna_rhre_2016,solse_nwna_rhre_ns,solse_nwna_rhre_tot,solse_nwna_prosts_bf_91,solse_nwna_prosts_91_95,solse_nwna_prosts_96_00,solse_nwna_prosts_01_05,solse_nwna_prosts_06_10,solse_nwna_prosts_11_15,solse_nwna_prosts_2016,solse_nwna_prosts_ns,solse_nwna_prosts_tot,solse_nwna_adsup_bf_91,solse_nwna_adsup_91_95,solse_nwna_adsup_96_00,solse_nwna_adsup_01_05,solse_nwna_adsup_06_10,solse_nwna_adsup_11_15,solse_nwna_adsup_2016,solse_nwna_adsup_ns,solse_nwna_adsup_tot,solse_nwna_pubas_bf_91,solse_nwna_pubas_91_95,solse_nwna_pubas_96_00,solse_nwna_pubas_01_05,solse_nwna_pubas_06_10,solse_nwna_pubas_11_15,solse_nwna_pubas_2016,solse_nwna_pubas_ns,solse_nwna_pubas_tot,solse_nwna_edtrn_bf_91,solse_nwna_edtrn_91_95,solse_nwna_edtrn_96_00,solse_nwna_edtrn_01_05,solse_nwna_edtrn_06_10,solse_nwna_edtrn_11_15,solse_nwna_edtrn_2016,solse_nwna_edtrn_ns,solse_nwna_edtrn_tot,solse_nwna_hc_sa_bf_91,solse_nwna_hc_sa_91_95,solse_nwna_hc_sa_96_00,solse_nwna_hc_sa_01_05,solse_nwna_hc_sa_06_10,solse_nwna_hc_sa_11_15,solse_nwna_hc_sa_2016,solse_nwna_hc_sa_ns,solse_nwna_hc_sa_tot,solse_nwna_artsr_bf_91,solse_nwna_artsr_91_95,solse_nwna_artsr_96_00,solse_nwna_artsr_01_05,solse_nwna_artsr_06_10,solse_nwna_artsr_11_15,solse_nwna_artsr_2016,solse_nwna_artsr_ns,solse_nwna_artsr_tot,solse_nwna_othsvs_bf_91,solse_nwna_othsvs_91_95,solse_nwna_othsvs_96_00,solse_nwna_othsvs_01_05,solse_nwna_othsvs_06_10,solse_nwna_othsvs_11_15,solse_nwna_othsvs_2016,solse_nwna_othsvs_ns,solse_nwna_othsvs_tot,solse_nwna_idns_bf_91,solse_nwna_idns_91_95,solse_nwna_idns_96_00,solse_nwna_idns_01_05,solse_nwna_idns_06_10,solse_nwna_idns_11_15,solse_nwna_idns_2016,solse_nwna_idns_ns,solse_nwna_idns_tot,solse_nwna_tot_bf_91,solse_nwna_tot_91_95,solse_nwna_tot_96_00,solse_nwna_tot_01_05,solse_nwna_tot_06_10,solse_nwna_tot_11_15,solse_nwna_tot_2016,solse_nwna_tot_ns,solse_nwna_tot_tot,ns_agff_bf_91,ns_agff_91_95,ns_agff_96_00,ns_agff_01_05,ns_agff_06_10,ns_agff_11_15,ns_agff_2016,ns_agff_ns,ns_agff_tot,ns_min_bf_91,ns_min_91_95,ns_min_96_00,ns_min_01_05,ns_min_06_10,ns_min_11_15,ns_min_2016,ns_min_ns,ns_min_tot,ns_mnf_bf_91,ns_mnf_91_95,ns_mnf_96_00,ns_mnf_01_05,ns_mnf_06_10,ns_mnf_11_15,ns_mnf_2016,ns_mnf_ns,ns_mnf_tot,ns_egwws_bf_91,ns_egwws_91_95,ns_egwws_96_00,ns_egwws_01_05,ns_egwws_06_10,ns_egwws_11_15,lga_name16
21180,254,207,8,8,970,3,0,0,0,0,3,0,0,6,40,23,14,15,59,65,0,7,229,28,23,4,11,22,21,0,0,109,80,42,27,22,53,46,3,10,284,46,17,22,32,30,68,5,9,222,80,41,17,6,26,38,0,6,219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,15,10,7,0,3,5,11,0,0,31,31,22,12,8,20,17,0,0,115,9,0,3,0,0,0,0,0,20,11,3,3,4,17,7,0,3,48,35,20,9,9,36,43,0,5,156,5,0,0,0,3,3,0,0,14,38,20,11,10,36,24,0,0,137,91,50,33,40,71,115,3,18,416,763,408,223,236,631,659,23,81,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,10,3,0,0,27,0,0,0,0,0,0,Brimbank (C)
21270,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buloke (S)
21370,3,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,3,8,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campaspe (S)
21450,13,21,0,3,49,0,0,0,0,0,0,0,0,0,3,0,0,5,3,11,0,0,23,0,0,0,0,0,4,0,0,6,0,0,0,0,3,3,5,0,10,7,4,3,3,8,14,0,0,34,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,8,0,0,4,3,10,10,0,0,27,18,9,18,22,43,86,7,19,234,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Cardinia (S)
21610,35,28,12,0,167,0,0,0,0,0,0,0,0,0,7,3,25,10,34,80,0,5,161,3,0,5,5,15,14,0,0,48,25,8,17,0,18,38,0,4,104,22,10,9,13,32,35,3,8,132,12,7,3,0,13,11,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,7,4,5,9,6,23,0,0,67,3,0,0,0,0,0,0,0,4,0,3,0,0,5,4,0,0,15,13,3,6,22,37,35,0,3,115,0,0,0,0,0,0,0,0,5,5,11,8,0,8,14,0,0,48,16,13,13,16,30,57,3,3,148,198,100,139,136,293,439,24,39,1370,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,9,0,0,0,0,0,0,Casey (C)
21670,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Goldfields (S)
21750,6,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,18,10,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corangamite (S)
21890,23,45,0,12,250,0,0,0,0,0,0,0,0,0,16,6,8,12,34,38,0,0,115,19,8,4,4,16,17,0,3,68,39,25,15,17,22,54,3,9,170,25,15,20,17,32,58,8,14,195,10,10,0,6,4,3,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,13,6,0,0,0,6,0,3,0,20,20,0,3,9,11,20,5,4,72,5,0,0,0,0,5,0,0,11,8,3,0,3,0,0,0,0,15,8,10,11,10,13,21,0,0,68,3,0,0,0,0,3,0,0,3,26,17,16,15,23,18,3,3,116,33,13,23,10,23,40,7,7,151,335,140,122,116,224,318,23,53,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,9,0,0,0,0,0,0,Darebin (C)
22110,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,0,8,4,14,41,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East Gippsland (S)
22170,20,24,0,4,124,0,0,0,0,0,0,0,0,3,6,0,3,3,3,14,0,0,35,3,0,0,3,3,3,0,0,10,7,3,10,4,16,30,0,0,61,26,3,9,3,10,21,0,0,85,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,4,3,13,10,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,8,12,0,3,37,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,21,17,6,6,6,17,25,0,3,76,112,39,54,39,97,138,6,15,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gannawarra (S)
22830,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,16,4,0,7,3,7,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17,6,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,5,0,0,0,9,15,0,3,35,21,14,18,26,60,124,7,25,291,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hepburn (S)
22980,16,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,36,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,34,29,3,12,282,0,3,0,0,3,3,0,0,7,10,4,0,15,18,24,0,3,68,4,6,0,3,5,6,3,3,30,14,3,0,3,7,10,0,0,45,23,5,10,9,17,20,0,0,83,21,11,7,5,14,13,3,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,8,10,3,0,3,7,12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,0,0,0,20,0,3,0,0,0,0,0,0,8,9,5,8,5,15,7,0,0,51,30,13,10,8,30,19,3,5,110,283,84,65,68,152,138,13,25,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,14,0,0,0,0,0,0,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,16,6,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horsham (RC)
23270,149,191,3,30,896,0,0,0,4,5,8,0,0,25,28,7,13,16,38,67,5,6,187,34,5,9,11,15,29,0,4,95,29,15,13,11,28,36,5,0,135,49,16,21,20,26,29,0,0,157,47,19,11,12,35,30,0,0,159,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3,0,0,13,0,0,0,0,0,3,0,0,4,30,13,19,17,22,23,3,5,130,0,0,0,0,0,3,0,0,4,7,6,6,3,6,5,0,0,28,10,11,11,12,25,37,0,0,116,0,4,0,0,0,4,0,0,6,23,8,12,10,23,39,0,0,113,83,31,28,36,57,100,5,15,350,637,246,201,231,434,607,28,68,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,4,0,4,40,0,0,0,0,0,0,Hume (C)
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indigo (S)
23430,107,113,5,17,867,3,0,0,0,0,0,0,0,11,19,10,11,9,32,33,3,0,110,46,18,22,23,51,47,4,7,216,31,15,9,4,26,49,0,3,142,37,18,10,16,35,66,4,4,195,15,6,3,7,16,20,3,4,76,0,0,0,3,0,0,0,0,4,3,0,0,0,4,3,0,0,9,0,0,0,0,0,3,0,0,3,0,3,4,0,5,9,0,0,25,18,6,3,13,23,32,0,0,106,3,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,12,5,0,4,9,23,24,0,0,69,0,0,0,0,0,9,0,0,16,22,18,8,11,28,37,3,4,134,63,29,28,35,58,84,8,13,318,615,277,182,227,437,562,37,51,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,5,0,5,0,0,34,0,0,0,0,0,0,Kingston (C) (Vic.)
23670,59,65,3,9,379,0,0,0,0,0,0,0,0,0,7,3,3,16,12,30,3,0,77,17,8,6,8,10,22,0,0,71,19,7,4,12,22,51,3,0,115,42,18,21,24,45,58,10,7,221,10,0,5,0,3,5,0,0,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,3,7,0,0,13,0,0,0,0,7,4,0,0,20,7,0,4,7,22,17,0,0,65,0,0,0,3,0,0,0,3,8,0,0,0,0,5,9,0,0,17,9,3,5,11,13,17,0,0,55,0,0,0,0,3,0,0,0,6,8,9,6,4,10,14,0,3,51,29,8,17,16,47,71,0,10,205,278,110,112,143,269,386,18,35,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,11,0,0,0,0,0,0,Knox (C)
23810,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,4,3,0,0,11,8,0,0,4,10,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,14,13,0,3,15,21,18,0,6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latrobe (C) (Vic.)
23940,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loddon (S)
24130,3,29,3,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,8,0,0,0,0,0,3,0,0,7,4,3,0,4,3,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,4,7,4,4,8,9,48,3,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Macedon Ranges (S)
24210,0,7,0,3,24,0,0,0,0,0,0,0,0,0,13,0,11,9,29,36,0,3,101,0,0,0,3,8,17,3,0,33,16,12,3,10,9,20,0,0,70,44,20,17,22,51,57,6,10,222,3,0,4,0,6,4,0,0,22,0,0,0,0,0,0,0,0,4,3,0,0,0,3,5,0,0,6,3,0,3,0,5,8,0,0,14,0,0,3,0,9,7,0,3,23,5,8,10,9,9,12,0,0,56,5,0,0,0,0,0,0,0,6,5,0,3,3,3,0,0,0,21,16,17,15,16,22,22,0,0,99,0,0,0,0,0,3,0,0,8,12,4,0,0,11,11,0,0,49,7,3,0,3,21,33,0,7,76,153,76,62,77,191,250,17,26,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansfield (S)
24330,32,33,0,5,221,0,0,0,0,0,0,0,0,0,15,3,8,3,16,27,3,0,78,13,10,3,10,7,8,4,3,64,84,27,26,11,32,40,0,0,223,49,23,6,25,33,53,10,3,204,38,13,8,5,18,16,0,7,87,3,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,11,5,4,0,0,0,9,0,0,19,10,4,7,7,6,19,3,5,63,6,3,0,4,3,0,0,0,12,8,0,3,3,6,9,0,0,32,36,10,10,13,32,31,3,5,129,0,0,0,0,0,0,0,0,0,28,15,3,7,14,10,3,3,78,48,17,19,16,25,44,3,15,198,426,169,114,119,223,308,30,43,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,6,0,0,0,0,0,0,Maribyrnong (C)
