lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,lga_name16
16650,55165.0,56067.0,56904.0,58321.0,61930.0,39.0,40.0,40.0,40.0,39.0,2657234643.0,2823397820.0,2980804930.0,3155042692.0,3413646810.0,39784.0,42137.0,43868.0,44931.0,45661.0,48169.0,50358.0,52383.0,54098.0,55121.0,Rockdale (C)
16700,59694.0,60990.0,62630.0,64400.0,67150.0,41.0,41.0,41.0,41.0,41.0,3395774979.0,3607011873.0,3839250799.0,4056869910.0,4304798939.0,43688.0,45771.0,47778.0,48681.0,49764.0,56886.0,59141.0,61301.0,62995.0,64107.0,Ryde (C)
16900,32137.0,32787.0,32914.0,33707.0,34793.0,41.0,42.0,42.0,42.0,42.0,1544599832.0,1662691619.0,1729712219.0,1827080646.0,1920114279.0,40444.0,42585.0,43825.0,45007.0,46026.0,48063.0,50712.0,52552.0,54205.0,55187.0,Shellharbour (C)
16950,45748.0,45918.0,45696.0,46785.0,48336.0,47.0,48.0,48.0,48.0,48.0,1864154848.0,1950748407.0,2020929815.0,2133694246.0,2272441576.0,32760.0,34403.0,35768.0,36867.0,37950.0,40748.0,42483.0,44226.0,45606.0,47013.0,Shoalhaven (C)
17000,12724.0,12940.0,12764.0,12655.0,12686.0,41.0,41.0,42.0,42.0,43.0,808859740.0,886779258.0,921832078.0,894006421.0,903233027.0,47662.0,51718.0,53475.0,52569.0,52268.0,63570.0,68530.0,72221.0,70645.0,71199.0,Singleton (A)
17040,10573.0,10771.0,11032.0,11275.0,11428.0,46.0,46.0,46.0,46.0,46.0,461899120.0,490448007.0,510604122.0,546121069.0,568965216.0,36313.0,38241.0,38847.0,40273.0,41182.0,43687.0,45534.0,46284.0,48436.0,49787.0,Snowy Monaro Regional (A)
17080,7537.0,7592.0,7509.0,7578.0,7660.0,46.0,46.0,47.0,47.0,47.0,340361743.0,352342050.0,348704848.0,368163812.0,396073628.0,38513.0,39917.0,40216.0,41244.0,43715.0,45159.0,46410.0,46438.0,48583.0,51707.0,Snowy Valleys (A)
17420,85725.0,87264.0,89046.0,91475.0,95541.0,44.0,44.0,44.0,44.0,44.0,5513547880.0,5810105300.0,6156731513.0,6476425557.0,6914170916.0,46877.0,48982.0,50854.0,52019.0,53238.0,64317.0,66581.0,69141.0,70800.0,72369.0,The Hills Shire (A)
17550,42445.0,42726.0,43181.0,44320.0,46002.0,46.0,47.0,47.0,47.0,47.0,1708923011.0,1820418902.0,1945547691.0,2071564926.0,2203086898.0,32655.0,34256.0,36376.0,37377.0,38242.0,40262.0,42607.0,45056.0,46741.0,47891.0,Tweed (A)
17620,7398.0,7633.0,7677.0,7551.0,7834.0,43.0,43.0,44.0,44.0,43.0,370397212.0,409422506.0,485409831.0,735562870.0,527552688.0,38978.0,41079.0,42432.0,42636.0,43082.0,50067.0,53638.0,63229.0,97413.0,67341.0,Upper Hunter Shire (A)
17640,4171.0,4301.0,4243.0,4355.0,4419.0,49.0,49.0,49.0,49.0,50.0,175220846.0,187918076.0,182250643.0,191972375.0,213241302.0,35587.0,35456.0,34154.0,37061.0,40599.0,42009.0,43692.0,42953.0,44081.0,48256.0,Upper Lachlan Shire (A)
17650,3239.0,3269.0,3301.0,3265.0,3321.0,47.0,47.0,48.0,48.0,48.0,120617945.0,130115905.0,131386200.0,131992834.0,145669664.0,32313.0,34154.0,34549.0,35979.0,37538.0,37239.0,39803.0,39802.0,40427.0,43863.0,Uralla (A)
17750,32691.0,32848.0,33098.0,33522.0,34397.0,41.0,42.0,42.0,42.0,42.0,1581801391.0,1659317979.0,1741514920.0,1818106747.0,1926023097.0,41030.0,42600.0,44218.0,45539.0,47166.0,48386.0,50515.0,52617.0,54236.0,55994.0,Wagga Wagga (C)
17850,1765.0,1791.0,1767.0,1797.0,1834.0,49.0,49.0,50.0,50.0,50.0,67527912.0,72289497.0,64580805.0,61444476.0,77632270.0,33380.0,34711.0,31956.0,30321.0,36102.0,38259.0,40363.0,36548.0,34193.0,42329.0,Walcha (A)
17900,2690.0,2752.0,2713.0,2584.0,2615.0,44.0,44.0,43.0,45.0,45.0,115908545.0,115521359.0,133460321.0,81155261.0,75370794.0,33777.0,33037.0,36584.0,34641.0,32219.0,43089.0,41977.0,49193.0,31407.0,28822.0,Walgett (A)
17950,1407.0,1462.0,1451.0,1468.0,1405.0,46.0,46.0,46.0,47.0,47.0,68151506.0,71728880.0,77732280.0,76679267.0,84844730.0,38652.0,38821.0,40605.0,42644.0,46585.0,48437.0,49062.0,53572.0,52234.0,60388.0,Warren (A)
18020,4405.0,4422.0,4399.0,4320.0,4411.0,48.0,48.0,49.0,49.0,49.0,163068946.0,164149611.0,159853898.0,163796336.0,193766261.0,30703.0,31014.0,30485.0,31334.0,36515.0,37019.0,37121.0,36339.0,37916.0,43928.0,Warrumbungle Shire (A)
18050,42373.0,43058.0,44897.0,45766.0,47159.0,36.0,37.0,37.0,37.0,37.0,3378421739.0,3558914969.0,3873789232.0,4232778809.0,4458751745.0,48590.0,51365.0,54021.0,56744.0,59007.0,79731.0,82654.0,86282.0,92487.0,94547.0,Waverley (A)
18100,1858.0,1861.0,1867.0,1845.0,1888.0,49.0,50.0,50.0,50.0,50.0,79351971.0,71092677.0,77193955.0,82689001.0,88455435.0,33703.0,33165.0,35105.0,35697.0,37622.0,42708.0,38201.0,41347.0,44818.0,46851.0,Weddin (A)
18200,3178.0,3127.0,3153.0,3177.0,3234.0,47.0,47.0,48.0,48.0,48.0,126174643.0,129355145.0,134049556.0,141041632.0,155999294.0,32731.0,35901.0,35582.0,36630.0,38984.0,39703.0,41367.0,42515.0,44395.0,48237.0,Wentworth (A)
18230,24961.0,25350.0,25538.0,26097.0,26658.0,43.0,43.0,43.0,43.0,43.0,1143769460.0,1221579351.0,1253637329.0,1318313810.0,1403093369.0,39109.0,41267.0,42477.0,43507.0,44921.0,45822.0,48189.0,49089.0,50516.0,52633.0,Western Plains Regional (A)
18250,41838.0,42534.0,43342.0,44742.0,46363.0,42.0,42.0,42.0,42.0,42.0,3534335066.0,3701299643.0,3916371766.0,4254907016.0,4403315326.0,50377.0,52928.0,54904.0,55563.0,57787.0,84477.0,87020.0,90360.0,95099.0,94975.0,Willoughby (C)
18350,24994.0,25287.0,25553.0,26226.0,27112.0,48.0,49.0,49.0,49.0,50.0,1247414382.0,1320931697.0,1397462890.0,1487016880.0,1570212091.0,35629.0,37650.0,38798.0,39754.0,41040.0,49909.0,52238.0,54689.0,56700.0,57916.0,Wingecarribee (A)
18400,24281.0,24868.0,25012.0,25861.0,26998.0,42.0,42.0,43.0,43.0,43.0,1257325024.0,1368514744.0,1428012457.0,1518649879.0,1626277366.0,43245.0,45336.0,47406.0,48820.0,50412.0,51782.0,55031.0,57093.0,58724.0,60237.0,Wollondilly (A)
18450,98765.0,99528.0,100192.0,102550.0,105378.0,42.0,42.0,43.0,43.0,43.0,5088952438.0,5405824948.0,5644028621.0,5928682681.0,6223043715.0,41274.0,43261.0,44856.0,46007.0,47069.0,51526.0,54315.0,56332.0,57813.0,59054.0,Wollongong (C)
18500,34595.0,35234.0,36206.0,37140.0,38434.0,43.0,43.0,43.0,43.0,44.0,4589094579.0,4769323298.0,5056019588.0,5586934839.0,5812541757.0,61620.0,64183.0,66260.0,68760.0,72019.0,132652.0,135361.0,139646.0,150429.0,151234.0,Woollahra (A)
18710,8658.0,8993.0,9091.0,9294.0,9391.0,45.0,45.0,46.0,46.0,46.0,499710563.0,538539862.0,552711053.0,578114384.0,604405611.0,47096.0,49371.0,50778.0,51500.0,53648.0,57717.0,59884.0,60798.0,62203.0,64360.0,Yass Valley (A)
19399,415.0,437.0,456.0,435.0,476.0,48.0,49.0,47.0,48.0,48.0,18581155.0,19272403.0,19973348.0,19418853.0,24004065.0,34299.0,33235.0,33924.0,34910.0,36879.0,44774.0,44102.0,43801.0,44641.0,50429.0,Unincorporated NSW
20110,6719.0,6795.0,6829.0,6880.0,7028.0,49.0,49.0,50.0,50.0,50.0,249752070.0,262994174.0,272805764.0,289969509.0,307499020.0,31107.0,32690.0,33533.0,34681.0,36195.0,37171.0,38704.0,39948.0,42147.0,43753.0,Alpine (S)
20260,6043.0,6011.0,5954.0,5975.0,6020.0,46.0,46.0,47.0,47.0,47.0,240915447.0,248174538.0,254590596.0,268894841.0,274100507.0,34357.0,35889.0,37391.0,38131.0,39388.0,39867.0,41287.0,42760.0,45003.0,45532.0,Ararat (RC)
20570,49501.0,50277.0,50627.0,51629.0,52840.0,42.0,42.0,42.0,42.0,43.0,2267099713.0,2426286394.0,2540174432.0,2652089284.0,2785159856.0,38574.0,40244.0,41752.0,42779.0,43852.0,45799.0,48258.0,50174.0,51368.0,52709.0,Ballarat (C)
20660,68777.0,68876.0,69051.0,69751.0,71103.0,42.0,43.0,43.0,43.0,44.0,3847895093.0,4021360989.0,4164636349.0,4315499377.0,4570137363.0,44072.0,46039.0,47550.0,48836.0,50400.0,55947.0,58386.0,60312.0,61870.0,64275.0,Banyule (C)
20740,15177.0,15292.0,15520.0,15849.0,16384.0,47.0,48.0,48.0,48.0,48.0,620192137.0,647194992.0,633950466.0,669202402.0,721895747.0,32355.0,33513.0,32944.0,34051.0,35605.0,40864.0,42322.0,40847.0,42224.0,44061.0,Bass Coast (S)
20830,23749.0,24163.0,24544.0,25139.0,25859.0,45.0,45.0,45.0,46.0,46.0,1063803892.0,1127624994.0,1153570526.0,1240454992.0,1312303081.0,36939.0,38067.0,38514.0,40483.0,41353.0,44794.0,46667.0,47000.0,49344.0,50748.0,Baw Baw (S)
20910,56236.0,57346.0,58202.0,59596.0,61564.0,47.0,47.0,48.0,48.0,48.0,4773608587.0,5049361856.0,5263094612.0,5668070814.0,5980197364.0,49640.0,52228.0,53880.0,55569.0,57355.0,84885.0,88051.0,90428.0,95108.0,97138.0,Bayside (C)
21010,7549.0,7542.0,7480.0,7391.0,7491.0,48.0,49.0,49.0,50.0,50.0,298048699.0,307725774.0,315150251.0,321254105.0,330973836.0,34378.0,36210.0,36536.0,37229.0,37449.0,39482.0,40802.0,42132.0,43466.0,44183.0,Benalla (RC)
21110,100533.0,101723.0,102944.0,104451.0,107148.0,44.0,45.0,45.0,45.0,45.0,8329086964.0,8812525655.0,9154556091.0,9668224390.0,10033660207.0,49342.0,51548.0,53693.0,55069.0,56451.0,82849.0,86633.0,88928.0,92562.0,93643.0,Boroondara (C)
21180,90774.0,91137.0,91177.0,93047.0,96330.0,38.0,39.0,39.0,39.0,39.0,3877166712.0,4063797178.0,4198106300.0,4353341206.0,4581503360.0,38289.0,39888.0,41045.0,41599.0,42123.0,42712.0,44590.0,46043.0,46786.0,47561.0,Brimbank (C)
21270,3616.0,3638.0,3590.0,3544.0,3535.0,49.0,49.0,50.0,50.0,51.0,143665320.0,146596043.0,162439392.0,149922552.0,124318092.0,32335.0,33875.0,35261.0,34643.0,29397.0,39730.0,40296.0,45248.0,42303.0,35168.0,Buloke (S)
21370,19794.0,20066.0,19907.0,20181.0,20647.0,45.0,46.0,46.0,46.0,46.0,762795480.0,836446700.0,841213233.0,905509502.0,961892932.0,33419.0,35836.0,36792.0,38676.0,40094.0,38537.0,41685.0,42257.0,44869.0,46588.0,Campaspe (S)
21450,40629.0,42901.0,44346.0,46356.0,49198.0,40.0,41.0,41.0,41.0,41.0,1914934868.0,2112546257.0,2247572652.0,2400410402.0,2618108765.0,40640.0,42257.0,43599.0,44716.0,46041.0,47132.0,49242.0,50683.0,51782.0,53216.0,Cardinia (S)
21610,134482.0,137366.0,140427.0,146508.0,153331.0,40.0,40.0,40.0,40.0,40.0,6275439483.0,6679850122.0,7006824808.0,7445882083.0,7932249859.0,41153.0,42664.0,44037.0,44833.0,45726.0,46664.0,48628.0,49897.0,50822.0,51733.0,Casey (C)
21670,5580.0,5599.0,5659.0,5600.0,5653.0,47.0,47.0,48.0,48.0,48.0,195887146.0,208291723.0,217062728.0,218368204.0,223926925.0,30358.0,32370.0,33898.0,35181.0,35590.0,35105.0,37202.0,38357.0,38994.0,39612.0,Central Goldfields (S)
21750,12082.0,12051.0,12034.0,12057.0,12222.0,45.0,46.0,46.0,46.0,46.0,479528712.0,499686756.0,490948263.0,526635093.0,547039181.0,34368.0,35851.0,35636.0,37530.0,38634.0,39690.0,41464.0,40797.0,43679.0,44759.0,Colac-Otway (S)
21830,9174.0,9245.0,9138.0,9204.0,9305.0,47.0,47.0,47.0,48.0,48.0,373884517.0,386910298.0,341165351.0,425209242.0,438803677.0,34742.0,35615.0,32413.0,38371.0,39658.0,40755.0,41851.0,37335.0,46198.0,47158.0,Corangamite (S)
21890,71900.0,72901.0,74143.0,75882.0,78669.0,38.0,38.0,39.0,39.0,39.0,3623536464.0,3861167975.0,4054507800.0,4254224883.0,4548668249.0,41385.0,43311.0,44838.0,45812.0,47153.0,50397.0,52965.0,54685.0,56064.0,57820.0,Darebin (C)
22110,22362.0,22458.0,22423.0,22730.0,23006.0,49.0,49.0,49.0,49.0,49.0,869371763.0,906535581.0,934201835.0,982515164.0,1023617845.0,31769.0,33066.0,34232.0,35309.0,36706.0,38877.0,40366.0,41663.0,43225.0,44494.0,East Gippsland (S)
22170,68823.0,69959.0,70048.0,71210.0,73181.0,41.0,41.0,42.0,42.0,42.0,3153072276.0,3338215944.0,3461673089.0,3602577325.0,3817923495.0,40235.0,41874.0,43217.0,44371.0,45704.0,45814.0,47717.0,49419.0,50591.0,52171.0,Frankston (C)
22250,5685.0,5691.0,5588.0,5625.0,5740.0,48.0,49.0,49.0,49.0,49.0,197075301.0,213991226.0,219503486.0,232466151.0,240210857.0,29466.0,33116.0,34224.0,36351.0,36970.0,34666.0,37602.0,39281.0,41327.0,41849.0,Gannawarra (S)
22830,33310.0,33656.0,33563.0,33861.0,34765.0,43.0,43.0,43.0,44.0,43.0,1371710030.0,1455110843.0,1495851172.0,1568063540.0,1657981821.0,35442.0,37328.0,38217.0,39787.0,41062.0,41180.0,43235.0,44568.0,46309.0,47691.0,Greater Shepparton (C)
22910,7458.0,7633.0,7746.0,7908.0,8094.0,48.0,48.0,49.0,49.0,49.0,305928167.0,327368885.0,341859848.0,356783980.0,373727869.0,32720.0,34239.0,35332.0,35858.0,37062.0,41020.0,42889.0,44134.0,45117.0,46173.0,Hepburn (S)
22980,3133.0,3201.0,3139.0,3116.0,3092.0,49.0,49.0,49.0,50.0,50.0,142809295.0,135962969.0,134930093.0,160547562.0,148185101.0,36565.0,36620.0,36161.0,41245.0,39860.0,45582.0,42475.0,42985.0,51524.0,47925.0,Hindmarsh (S)
23110,45871.0,46388.0,46703.0,48017.0,49176.0,41.0,41.0,41.0,42.0,42.0,2489739375.0,2647909139.0,2782959033.0,2935972888.0,3112317829.0,44515.0,46824.0,48966.0,50034.0,51620.0,54277.0,57082.0,59588.0,61144.0,63289.0,Hobsons Bay (C)
23190,11197.0,11386.0,11348.0,11500.0,11560.0,45.0,45.0,45.0,45.0,46.0,479221274.0,503273110.0,535232171.0,570664367.0,544304291.0,37099.0,38594.0,40065.0,41807.0,41185.0,42799.0,44201.0,47165.0,49623.0,47085.0,Horsham (RC)
23270,81625.0,83203.0,85019.0,88429.0,92704.0,39.0,40.0,40.0,40.0,39.0,3688050023.0,3915380031.0,4140354987.0,4363343110.0,4656373863.0,40000.0,41564.0,42871.0,43381.0,44084.0,45183.0,47058.0,48699.0,49343.0,50228.0,Hume (C)
23350,8769.0,8913.0,8983.0,9189.0,9364.0,47.0,48.0,48.0,49.0,48.0,388109063.0,403437574.0,414900752.0,442287347.0,470411368.0,37885.0,39051.0,40159.0,41225.0,43281.0,44259.0,45264.0,46187.0,48132.0,50236.0,Indigo (S)
23430,82446.0,83314.0,83971.0,85658.0,87723.0,42.0,42.0,43.0,43.0,43.0,4220691778.0,4431675183.0,4644517115.0,4870803831.0,5131861404.0,42174.0,43945.0,45681.0,46765.0,48063.0,51193.0,53192.0,55311.0,56863.0,58501.0,Kingston (C) (Vic.)
23670,88494.0,88955.0,88694.0,89546.0,91153.0,42.0,43.0,43.0,43.0,43.0,4286156225.0,4483216918.0,4610573917.0,4745650660.0,4938242168.0,41567.0,43092.0,44268.0,45213.0,46226.0,48434.0,50399.0,51983.0,52997.0,54175.0,Knox (C)
23810,37030.0,36943.0,36302.0,36521.0,37019.0,42.0,43.0,44.0,44.0,44.0,1864436588.0,1934612893.0,1974555821.0,2038358919.0,2137100022.0,39812.0,41461.0,42920.0,43967.0,45400.0,50349.0,52368.0,54392.0,55813.0,57730.0,Latrobe (C) (Vic.)
23940,3730.0,3767.0,3786.0,3762.0,3794.0,50.0,50.0,50.0,50.0,51.0,126770028.0,134605739.0,149311375.0,149613030.0,153508251.0,28131.0,30081.0,33427.0,33680.0,34351.0,33987.0,35733.0,39438.0,39770.0,40461.0,Loddon (S)
24130,23985.0,24592.0,25009.0,25695.0,26343.0,45.0,45.0,46.0,46.0,46.0,1274059355.0,1360177483.0,1416975529.0,1518488487.0,1598431322.0,41518.0,43510.0,44166.0,45522.0,47138.0,53119.0,55310.0,56659.0,59097.0,60678.0,Macedon Ranges (S)
24210,67738.0,68380.0,68639.0,69166.0,70589.0,46.0,46.0,47.0,47.0,47.0,3873436203.0,4052587229.0,4191737389.0,4324422186.0,4496746186.0,39900.0,41465.0,42971.0,43403.0,44288.0,57183.0,59266.0,61069.0,62522.0,63703.0,Manningham (C)
24250,4476.0,4564.0,4632.0,4724.0,4829.0,49.0,49.0,49.0,50.0,50.0,171557864.0,179270855.0,184866973.0,193832648.0,208362486.0,30312.0,31308.0,31787.0,32333.0,33443.0,38328.0,39279.0,39911.0,41031.0,43148.0,Mansfield (S)
24330,38673.0,40047.0,41264.0,42855.0,45175.0,36.0,36.0,36.0,36.0,36.0,1939891742.0,2115423950.0,2272259429.0,2404047600.0,2606489031.0,42387.0,44891.0,46544.0,47362.0,48594.0,50161.0,52824.0,55066.0,56097.0,57698.0,Maribyrnong (C)
24410,60064.0,60618.0,60784.0,61859.0,63406.0,42.0,43.0,43.0,43.0,43.0,2954330305.0,3103733022.0,3224302336.0,3361740995.0,3537455494.0,41694.0,43485.0,44991.0,45859.0,47198.0,49186.0,51202.0,53045.0,54345.0,55791.0,Maroondah (C)
24600,54361.0,58003.0,62723.0,66318.0,72492.0,31.0,31.0,31.0,31.0,32.0,3662877352.0,3862564428.0,4236422955.0,4678239470.0,5007591102.0,44649.0,45937.0,47005.0,47829.0,47335.0,67381.0,66592.0,67542.0,70543.0,69078.0,Melbourne (C)
24650,56380.0,58544.0,60192.0,62785.0,66160.0,38.0,38.0,39.0,39.0,39.0,2678678534.0,2909313055.0,3094414347.0,3280482910.0,3528116040.0,43473.0,45000.0,46306.0,47021.0,48081.0,47511.0,49694.0,51409.0,52249.0,53327.0,Melton (C)
24780,26772.0,27365.0,27475.0,28176.0,28521.0,43.0,43.0,44.0,43.0,44.0,1069613608.0,1147672964.0,1206918565.0,1273602536.0,1330500875.0,34644.0,36695.0,38097.0,39241.0,40523.0,39953.0,41939.0,43928.0,45202.0,46650.0,Mildura (RC)
24850,18061.0,18627.0,19056.0,19972.0,20651.0,42.0,43.0,43.0,43.0,43.0,831321047.0,905129148.0,953192967.0,1017128819.0,1082263226.0,40175.0,42406.0,43912.0,44612.0,46238.0,46029.0,48592.0,50021.0,50928.0,52407.0,Mitchell (S)
24900,14674.0,14830.0,14806.0,14927.0,15257.0,46.0,46.0,46.0,47.0,47.0,546794479.0,587904606.0,605571762.0,651504859.0,691690410.0,31731.0,34222.0,35558.0,37281.0,38328.0,37263.0,39643.0,40900.0,43646.0,45336.0,Moira (S)
24970,97090.0,98003.0,98647.0,99802.0,101726.0,42.0,43.0,43.0,43.0,43.0,4831810839.0,5097197202.0,5351255329.0,5557751717.0,5793542215.0,38414.0,40404.0,42029.0,43047.0,44205.0,49766.0,52011.0,54247.0,55688.0,56952.0,Monash (C)
25060,62024.0,62659.0,63477.0,65165.0,67621.0,41.0,41.0,42.0,42.0,42.0,3622467772.0,3839199274.0,4038897655.0,4250963689.0,4533070686.0,45855.0,48304.0,49892.0,50811.0,52289.0,58404.0,61271.0,63628.0,65234.0,67036.0,Moonee Valley (C)
25150,15247.0,15844.0,16152.0,16660.0,17309.0,43.0,44.0,44.0,44.0,44.0,731829012.0,795892107.0,849762415.0,889622369.0,960358900.0,40961.0,43641.0,44775.0,45869.0,47386.0,47998.0,50233.0,52610.0,53399.0,55483.0,Moorabool (S)
25250,78786.0,80683.0,83007.0,85607.0,89403.0,37.0,37.0,37.0,37.0,37.0,3876512407.0,4168544507.0,4461459053.0,4675323480.0,5058574449.0,41513.0,43557.0,45223.0,45834.0,47327.0,49203.0,51666.0,53748.0,54614.0,56582.0,Moreland (C)
25340,80821.0,81438.0,82168.0,84399.0,87338.0,46.0,47.0,47.0,47.0,47.0,3968954664.0,4195494404.0,4378014936.0,4662054151.0,4971091672.0,36826.0,38347.0,39518.0,40529.0,42104.0,49108.0,51518.0,53281.0,55238.0,56918.0,Mornington Peninsula (S)
17310,29263.0,29892.0,30126.0,30389.0,31233.0,44.0,44.0,44.0,44.0,44.0,1275357154.0,1362609467.0,1416226957.0,1461953999.0,1561458796.0,37690.0,39179.0,40611.0,41722.0,43183.0,43583.0,45584.0,47010.0,48108.0,49994.0,Tamworth Regional (A)
17350,3108.0,3171.0,3216.0,3222.0,3262.0,47.0,48.0,48.0,48.0,48.0,131698314.0,131020579.0,145269371.0,150650669.0,153635438.0,34558.0,35418.0,37465.0,38006.0,39606.0,42374.0,41318.0,45171.0,46757.0,47099.0,Temora (A)
17400,3112.0,3085.0,3069.0,3030.0,3043.0,50.0,51.0,52.0,52.0,52.0,96497338.0,102265842.0,100946112.0,102356476.0,105664800.0,25836.0,27690.0,26954.0,27254.0,29144.0,31008.0,33149.0,32892.0,33781.0,34724.0,Tenterfield (A)
22620,54629.0,55518.0,55794.0,56605.0,58366.0,43.0,43.0,43.0,44.0,44.0,2392391198.0,2564620779.0,2680693226.0,2787405503.0,2978455982.0,37518.0,39450.0,40894.0,41878.0,43196.0,43793.0,46194.0,48046.0,49243.0,51031.0,Greater Bendigo (C)
17100,20585.0,20586.0,21162.0,22013.0,23297.0,37.0,38.0,38.0,37.0,36.0,1139968623.0,1191308447.0,1298692554.0,1369523326.0,1480776057.0,38828.0,41234.0,43824.0,44651.0,45359.0,55379.0,57870.0,61369.0,62214.0,63561.0,Strathfield (A)
17150,130133.0,131401.0,131942.0,133773.0,136571.0,43.0,44.0,44.0,44.0,44.0,7799584360.0,8199367538.0,8573700125.0,8987642319.0,9445952769.0,45909.0,48237.0,50098.0,51522.0,52887.0,59935.0,62400.0,64981.0,67186.0,69165.0,Sutherland Shire (A)
17200,115429.0,119017.0,123219.0,127151.0,136558.0,32.0,32.0,33.0,33.0,33.0,7544528565.0,8090508150.0,8767285239.0,9500508069.0,10629740306.0,44778.0,46859.0,49443.0,51272.0,52537.0,65361.0,67978.0,71152.0,74718.0,77840.0,Sydney (C)
22310,78406.0,79937.0,81106.0,82642.0,84886.0,41.0,42.0,42.0,43.0,43.0,4790328292.0,5129638676.0,5433055758.0,5763390038.0,6080842221.0,44594.0,46881.0,49300.0,50588.0,51971.0,61096.0,64171.0,66987.0,69739.0,71635.0,Glen Eira (C)
22410,10779.0,10726.0,10527.0,10545.0,10599.0,46.0,46.0,47.0,47.0,48.0,484458954.0,504271231.0,482794207.0,510447608.0,539257346.0,37272.0,38840.0,37408.0,39694.0,41437.0,44945.0,47014.0,45862.0,48407.0,50878.0,Glenelg (S)
22490,10463.0,10790.0,11148.0,11410.0,11925.0,44.0,44.0,44.0,44.0,44.0,463652062.0,506334322.0,537280838.0,569545635.0,611484745.0,38813.0,40332.0,41584.0,42933.0,44314.0,44313.0,46926.0,48195.0,49916.0,51278.0,Golden Plains (S)
22670,65071.0,66075.0,66428.0,68301.0,71582.0,38.0,38.0,39.0,39.0,38.0,2501271886.0,2652979148.0,2769566078.0,2896131466.0,3115439443.0,35052.0,36584.0,37724.0,38429.0,39273.0,38439.0,40151.0,41693.0,42402.0,43523.0,Greater Dandenong (C)
22750,115914.0,117325.0,118033.0,120576.0,124458.0,43.0,43.0,43.0,43.0,43.0,5628700487.0,5893152363.0,6129314684.0,6436602934.0,6837365376.0,38925.0,40904.0,42365.0,43176.0,44227.0,48559.0,50229.0,51929.0,53382.0,54937.0,Greater Geelong (C)
25430,9135.0,9314.0,9326.0,9555.0,9702.0,49.0,49.0,49.0,50.0,50.0,365897473.0,389001310.0,405170416.0,414946632.0,434405450.0,33288.0,34980.0,35875.0,36936.0,37339.0,40054.0,41765.0,43445.0,43427.0,44775.0,Mount Alexander (S)
25490,9345.0,9477.0,9435.0,9541.0,9818.0,46.0,46.0,46.0,46.0,46.0,416129686.0,414589785.0,383625120.0,443427571.0,476966181.0,36173.0,36826.0,34911.0,38614.0,40288.0,44530.0,43747.0,40660.0,46476.0,48581.0,Moyne (S)
25620,7284.0,7267.0,7353.0,7441.0,7595.0,47.0,48.0,48.0,48.0,48.0,291587851.0,300249071.0,311202795.0,318398455.0,341472508.0,32709.0,34647.0,35315.0,35895.0,37275.0,40031.0,41317.0,42323.0,42790.0,44960.0,Murrindindi (S)
25710,37539.0,37818.0,37815.0,38102.0,38832.0,45.0,45.0,45.0,46.0,46.0,2224199165.0,2329835659.0,2408681684.0,2467933531.0,2568416627.0,45123.0,46925.0,48285.0,49437.0,50750.0,59250.0,61607.0,63696.0,64772.0,66142.0,Nillumbik (S)
25810,6384.0,6382.0,6273.0,6263.0,6294.0,47.0,47.0,48.0,48.0,48.0,257809657.0,270374304.0,268668445.0,276024246.0,277710532.0,34580.0,36617.0,36896.0,37948.0,37539.0,40384.0,42365.0,42829.0,44072.0,44123.0,Northern Grampians (S)
25900,59484.0,61011.0,63418.0,65632.0,68392.0,36.0,36.0,37.0,37.0,37.0,4478785526.0,4796981406.0,5086908484.0,5429246497.0,5741814674.0,52851.0,55255.0,57033.0,57470.0,58898.0,75294.0,78625.0,80212.0,82723.0,83954.0,Port Phillip (C)
25990,3313.0,3374.0,3365.0,3389.0,3416.0,49.0,49.0,49.0,49.0,50.0,114127908.0,121129757.0,121771223.0,129501450.0,139973841.0,28994.0,30453.0,31370.0,32497.0,35325.0,34449.0,35901.0,36188.0,38212.0,40976.0,Pyrenees (S)
26080,1957.0,1939.0,1889.0,1914.0,1898.0,56.0,56.0,57.0,58.0,58.0,98453078.0,105398194.0,108997601.0,112687238.0,108458754.0,32251.0,34768.0,35200.0,36757.0,39762.0,50308.0,54357.0,57701.0,58875.0,57144.0,Queenscliffe (B)
26170,15480.0,15763.0,15521.0,15551.0,15746.0,47.0,48.0,48.0,48.0,49.0,641006698.0,668939105.0,635837739.0,702593302.0,731466891.0,34009.0,34952.0,33587.0,36052.0,37188.0,41409.0,42437.0,40966.0,45180.0,46454.0,South Gippsland (S)
26260,9597.0,9613.0,9536.0,9470.0,9438.0,47.0,47.0,48.0,48.0,48.0,421934889.0,427226093.0,389794837.0,408697952.0,431200396.0,36429.0,37447.0,35183.0,36661.0,38711.0,43965.0,44443.0,40876.0,43157.0,45688.0,Southern Grampians (S)
