lga_code16,ciii_iv_1000_1249_mng,ciii_iv_1000_1249_pro,ciii_iv_1000_1249_tectw,ciii_iv_1000_1249_copsw,ciii_iv_1000_1249_claw,ciii_iv_1000_1249_swks,ciii_iv_1000_1249_maopdv,ciii_iv_1000_1249_lab,ciii_iv_1000_1249_idns,ciii_iv_1000_1249_tot,ciii_iv_1250_1499_mng,ciii_iv_1250_1499_pro,ciii_iv_1250_1499_tectw,ciii_iv_1250_1499_copsw,ciii_iv_1250_1499_claw,ciii_iv_1250_1499_swks,ciii_iv_1250_1499_maopdv,ciii_iv_1250_1499_lab,ciii_iv_1250_1499_idns,ciii_iv_1250_1499_tot,ciii_iv_1500_1749_mng,ciii_iv_1500_1749_pro,ciii_iv_1500_1749_tectw,ciii_iv_1500_1749_copsw,ciii_iv_1500_1749_claw,ciii_iv_1500_1749_swks,ciii_iv_1500_1749_maopdv,ciii_iv_1500_1749_lab,ciii_iv_1500_1749_idns,ciii_iv_1500_1749_tot,ciii_iv_1750_1999_mng,ciii_iv_1750_1999_pro,ciii_iv_1750_1999_tectw,ciii_iv_1750_1999_copsw,ciii_iv_1750_1999_claw,ciii_iv_1750_1999_swks,ciii_iv_1750_1999_maopdv,ciii_iv_1750_1999_lab,ciii_iv_1750_1999_idns,ciii_iv_1750_1999_tot,ciii_iv_2000_2999_mng,ciii_iv_2000_2999_pro,ciii_iv_2000_2999_tectw,ciii_iv_2000_2999_copsw,ciii_iv_2000_2999_claw,ciii_iv_2000_2999_swks,ciii_iv_2000_2999_maopdv,ciii_iv_2000_2999_lab,ciii_iv_2000_2999_idns,ciii_iv_2000_2999_tot,ciii_iv_3000mo_mng,ciii_iv_3000mo_pro,ciii_iv_3000mo_tectw,ciii_iv_3000mo_copsw,ciii_iv_3000mo_claw,ciii_iv_3000mo_swks,ciii_iv_3000mo_maopdv,ciii_iv_3000mo_lab,ciii_iv_3000mo_idns,ciii_iv_3000mo_tot,ciii_iv_pins_mng,ciii_iv_pins_pro,ciii_iv_pins_tectw,ciii_iv_pins_copsw,ciii_iv_pins_claw,ciii_iv_pins_swks,ciii_iv_pins_maopdv,ciii_iv_pins_lab,ciii_iv_pins_idns,ciii_iv_pins_tot,ciii_iv_tot_mng,ciii_iv_tot_pro,ciii_iv_tot_tectw,ciii_iv_tot_copsw,ciii_iv_tot_claw,ciii_iv_tot_swks,ciii_iv_tot_maopdv,ciii_iv_tot_lab,ciii_iv_tot_idns,ciii_iv_tot_tot,ci_ii_nni_mng,ci_ii_nni_pro,ci_ii_nni_tectw,ci_ii_nni_copsw,ci_ii_nni_claw,ci_ii_nni_swks,ci_ii_nni_maopdv,ci_ii_nni_lab,ci_ii_nni_idns,ci_ii_nni_tot,ci_ii_1_149_mng,ci_ii_1_149_pro,ci_ii_1_149_tectw,ci_ii_1_149_copsw,ci_ii_1_149_claw,ci_ii_1_149_swks,ci_ii_1_149_maopdv,ci_ii_1_149_lab,ci_ii_1_149_idns,ci_ii_1_149_tot,ci_ii_150_299_mng,ci_ii_150_299_pro,ci_ii_150_299_tectw,ci_ii_150_299_copsw,ci_ii_150_299_claw,ci_ii_150_299_swks,ci_ii_150_299_maopdv,ci_ii_150_299_lab,ci_ii_150_299_idns,ci_ii_150_299_tot,ci_ii_300_399_mng,ci_ii_300_399_pro,ci_ii_300_399_tectw,ci_ii_300_399_copsw,ci_ii_300_399_claw,ci_ii_300_399_swks,ci_ii_300_399_maopdv,ci_ii_300_399_lab,ci_ii_300_399_idns,ci_ii_300_399_tot,ci_ii_400_499_mng,ci_ii_400_499_pro,ci_ii_400_499_tectw,ci_ii_400_499_copsw,ci_ii_400_499_claw,ci_ii_400_499_swks,ci_ii_400_499_maopdv,ci_ii_400_499_lab,ci_ii_400_499_idns,ci_ii_400_499_tot,ci_ii_500_649_mng,ci_ii_500_649_pro,ci_ii_500_649_tectw,ci_ii_500_649_copsw,ci_ii_500_649_claw,ci_ii_500_649_swks,ci_ii_500_649_maopdv,ci_ii_500_649_lab,ci_ii_500_649_idns,ci_ii_500_649_tot,ci_ii_650_799_mng,ci_ii_650_799_pro,ci_ii_650_799_tectw,ci_ii_650_799_copsw,ci_ii_650_799_claw,ci_ii_650_799_swks,ci_ii_650_799_maopdv,ci_ii_650_799_lab,ci_ii_650_799_idns,ci_ii_650_799_tot,ci_ii_800_999_mng,ci_ii_800_999_pro,ci_ii_800_999_tectw,ci_ii_800_999_copsw,ci_ii_800_999_claw,ci_ii_800_999_swks,ci_ii_800_999_maopdv,ci_ii_800_999_lab,ci_ii_800_999_idns,ci_ii_800_999_tot,ci_ii_1000_1249_mng,ci_ii_1000_1249_pro,ci_ii_1000_1249_tectw,ci_ii_1000_1249_copsw,ci_ii_1000_1249_claw,ci_ii_1000_1249_swks,ci_ii_1000_1249_maopdv,ci_ii_1000_1249_lab,ci_ii_1000_1249_idns,ci_ii_1000_1249_tot,ci_ii_1250_1499_mng,ci_ii_1250_1499_pro,ci_ii_1250_1499_tectw,ci_ii_1250_1499_copsw,ci_ii_1250_1499_claw,ci_ii_1250_1499_swks,ci_ii_1250_1499_maopdv,ci_ii_1250_1499_lab,ci_ii_1250_1499_idns,ci_ii_1250_1499_tot,ci_ii_1500_1749_mng,ci_ii_1500_1749_pro,ci_ii_1500_1749_tectw,ci_ii_1500_1749_copsw,ci_ii_1500_1749_claw,ci_ii_1500_1749_swks,ci_ii_1500_1749_maopdv,ci_ii_1500_1749_lab,ci_ii_1500_1749_idns,ci_ii_1500_1749_tot,ci_ii_1750_1999_mng,ci_ii_1750_1999_pro,ci_ii_1750_1999_tectw,ci_ii_1750_1999_copsw,ci_ii_1750_1999_claw,ci_ii_1750_1999_swks,ci_ii_1750_1999_maopdv,ci_ii_1750_1999_lab,ci_ii_1750_1999_idns,ci_ii_1750_1999_tot,lga_name16
15560,21,0,15,6,3,3,12,12,0,69,15,0,10,0,0,0,3,3,0,33,11,0,6,0,0,0,3,0,0,26,6,0,9,3,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,10,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,102,9,85,28,23,13,35,51,3,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,30,8,165,17,33,10,80,45,6,389,19,8,178,8,14,3,81,17,0,329,19,3,154,11,15,0,96,22,5,323,8,6,188,4,8,0,95,8,3,326,39,21,501,6,11,4,363,13,7,964,27,3,146,0,10,3,45,0,4,236,5,3,23,3,3,0,15,3,4,66,204,91,1598,210,232,91,850,229,36,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,5,3,0,0,3,0,16,0,0,0,0,0,3,0,0,0,11,0,0,3,5,7,5,0,4,0,21,3,0,3,3,0,4,0,5,0,19,3,0,0,0,3,0,3,5,0,15,3,0,0,3,3,0,4,0,0,13,0,0,0,3,3,3,3,4,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,Muswellbrook (A)
15700,26,6,76,23,20,6,22,31,3,215,12,3,31,10,5,0,19,16,3,105,17,4,23,0,3,3,12,6,0,67,3,0,15,3,9,0,10,4,0,39,11,0,10,0,0,0,3,0,0,30,6,0,5,0,3,3,0,0,0,18,5,3,8,0,3,0,0,7,10,29,177,50,451,256,133,86,125,214,35,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,0,0,6,0,13,3,0,0,0,3,0,0,0,0,12,0,0,0,3,6,4,0,8,0,27,0,0,0,0,3,3,3,0,0,18,5,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nambucca (A)
15750,31,21,87,16,29,11,38,24,4,261,32,8,47,3,14,3,42,5,9,164,21,3,40,0,13,0,58,3,0,135,17,4,55,0,0,0,68,7,0,144,28,5,116,3,6,0,91,7,3,256,14,3,53,0,3,0,12,0,3,88,3,0,7,0,3,0,0,0,8,23,216,82,599,131,140,58,354,121,27,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,11,0,0,0,0,4,0,0,3,0,10,3,0,0,4,3,3,0,3,0,16,3,3,3,0,0,0,0,0,0,7,0,0,0,0,5,0,4,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,Narrabri (A)
15800,25,0,25,4,11,3,10,11,0,79,15,4,21,3,7,0,3,3,0,53,5,0,11,0,0,0,5,0,0,24,3,0,8,0,0,0,3,0,0,23,10,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,4,6,0,3,0,0,0,0,0,0,15,123,14,146,51,41,29,42,48,5,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,3,0,8,3,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,14,6,16,3,3,3,10,4,0,66,9,3,22,0,3,0,16,3,0,61,7,6,19,0,5,0,11,3,0,47,6,0,18,0,0,0,5,0,0,39,5,3,25,0,0,0,3,0,0,44,4,0,0,0,0,0,3,0,0,6,3,0,3,5,0,0,0,0,0,14,105,24,184,58,41,20,90,52,5,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Narromine (A)
15900,281,231,1414,327,807,171,311,238,62,3838,282,177,1067,122,468,109,230,155,35,2646,264,172,858,96,218,81,231,97,30,2036,176,107,491,62,108,52,172,60,20,1244,286,138,616,32,114,54,302,57,25,1616,103,33,122,8,28,21,26,10,9,360,24,13,94,24,47,21,25,18,28,288,1895,1399,7240,2805,3523,1406,1867,1639,326,22097,0,0,0,0,0,0,0,0,0,4,3,0,0,5,9,8,0,7,0,34,0,4,3,19,13,20,0,10,0,70,3,3,3,15,16,25,0,14,0,82,3,9,4,26,23,21,3,14,0,106,3,7,11,30,52,34,9,30,0,175,13,6,8,37,64,25,10,22,0,187,15,15,15,25,90,26,15,30,3,234,20,3,21,23,69,21,20,14,4,195,5,9,4,3,35,8,12,9,0,87,12,4,8,3,12,9,7,0,0,52,4,9,3,0,3,0,0,0,0,27,Newcastle (C)
15950,95,93,267,80,185,45,25,33,27,843,82,95,220,46,112,36,16,24,15,650,100,89,177,34,90,40,13,5,6,555,86,88,83,15,49,23,3,9,4,371,168,132,142,21,52,30,6,10,8,573,130,87,50,8,18,22,0,5,3,317,11,4,26,3,11,4,3,5,13,85,791,730,1381,503,833,348,110,214,111,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,3,0,9,3,0,0,3,4,3,0,0,0,15,0,0,0,7,15,4,0,3,0,31,3,3,0,3,12,9,0,3,0,29,8,3,3,6,25,8,3,3,3,62,12,3,3,3,28,3,0,3,0,63,3,9,4,5,20,3,3,0,0,54,5,8,6,6,9,0,3,0,0,35,3,4,3,0,3,6,0,0,0,23,North Sydney (A)
15990,262,113,1193,175,236,129,178,169,33,2485,283,88,927,76,159,94,114,70,22,1836,258,79,678,74,83,88,75,56,13,1404,197,57,344,34,43,50,24,31,7,794,329,82,354,28,56,65,19,26,16,969,174,29,79,8,24,49,7,8,4,380,36,8,98,24,17,9,9,11,23,236,2009,822,5911,1599,1420,1072,786,930,192,14744,0,0,0,0,3,6,0,0,0,11,0,0,3,11,0,3,0,10,0,25,7,0,3,3,9,7,0,5,0,41,5,5,3,9,16,6,0,8,0,46,0,0,9,9,12,12,3,9,0,52,3,4,15,23,35,19,3,18,0,122,6,5,10,24,36,29,6,16,0,133,14,10,14,15,36,23,5,3,0,118,17,10,13,10,40,14,6,10,0,122,21,5,7,6,28,4,5,3,0,82,15,7,3,3,15,5,7,0,0,56,6,3,3,0,3,4,0,0,0,31,Northern Beaches (A)
16100,6,4,39,7,4,0,28,12,0,99,5,0,37,4,4,0,14,3,3,71,13,0,26,6,0,0,9,0,0,60,8,0,14,3,0,0,0,0,3,40,12,0,17,3,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,92,15,221,50,25,16,99,49,17,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,Oberon (A)
16150,87,45,300,92,132,40,58,50,7,809,63,21,192,30,81,17,40,23,9,474,55,28,150,25,39,20,27,18,8,359,38,15,84,18,20,4,26,9,4,217,62,15,99,7,15,8,15,3,4,222,16,4,17,0,5,0,5,0,0,50,7,0,18,7,3,3,8,8,5,64,501,236,1547,640,643,364,284,337,48,4600,0,0,0,0,0,5,0,0,0,9,0,0,0,0,3,3,0,4,0,11,3,0,3,3,0,8,0,0,0,19,5,0,0,7,3,8,0,3,0,19,0,0,3,5,0,9,3,3,0,28,3,0,3,3,18,9,0,3,0,38,3,0,3,11,11,12,0,11,3,49,5,0,3,5,21,5,3,3,0,47,3,3,13,3,14,4,0,0,0,44,3,0,3,0,3,0,0,0,0,13,0,0,0,0,7,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,Orange (C)
16200,44,11,85,15,25,8,30,13,3,232,24,6,45,14,22,7,26,10,0,156,19,10,44,3,12,0,30,3,3,119,12,4,39,0,3,0,29,3,0,93,13,4,49,0,8,0,35,0,0,110,3,0,6,0,0,0,0,0,0,14,4,3,6,3,0,0,3,0,0,28,267,90,474,213,165,91,197,107,25,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,9,0,0,0,0,7,0,0,0,0,11,0,0,3,3,0,3,0,0,0,10,0,0,0,3,0,3,0,0,0,11,0,0,0,0,5,5,0,7,0,11,0,0,0,0,5,0,3,0,0,17,3,0,0,0,4,3,0,0,0,17,4,0,0,0,3,0,0,3,0,13,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,Parkes (A)
16260,247,227,1048,295,838,188,225,157,61,3282,316,196,826,172,529,129,142,97,36,2440,326,206,687,160,313,100,75,83,39,1986,265,171,431,84,172,51,57,49,15,1304,408,206,493,75,151,69,44,44,25,1511,229,41,73,13,35,22,3,9,9,435,19,19,100,32,42,11,24,20,47,310,2190,1431,5514,2094,3623,1086,1076,1114,376,18504,0,0,0,0,3,0,0,0,0,8,0,3,0,4,6,3,0,5,0,27,0,3,0,4,12,9,0,10,3,49,3,6,3,18,11,12,0,8,3,58,5,3,8,10,22,13,0,18,0,74,0,10,6,15,48,12,6,17,0,111,3,12,17,21,55,17,16,27,0,169,8,7,16,23,117,19,23,25,0,251,14,24,14,19,140,11,20,8,0,249,8,12,8,11,77,13,12,4,0,154,15,12,0,6,29,9,0,0,3,79,7,7,3,3,10,4,0,0,0,44,Parramatta (C)
16350,236,113,1030,237,391,133,355,149,40,2681,208,78,676,121,203,79,208,97,23,1688,192,76,498,117,105,49,148,66,19,1261,138,51,256,64,54,37,99,38,5,747,198,38,239,41,45,35,83,24,6,711,74,7,55,9,14,10,9,5,3,189,29,14,90,24,17,7,20,16,23,235,1457,653,4973,1912,1881,988,1565,1152,222,14789,0,0,0,0,0,0,0,3,0,10,0,0,3,6,4,3,0,8,0,34,7,3,0,12,6,13,4,10,0,54,5,0,0,8,13,19,3,14,0,62,0,0,8,7,12,21,0,10,0,58,3,5,4,17,54,25,5,26,0,136,7,9,12,22,39,21,16,21,0,145,15,11,10,11,50,10,25,20,0,156,9,13,8,13,47,15,18,8,0,124,11,0,7,5,22,8,9,3,0,65,5,3,0,3,10,3,8,3,0,36,7,3,0,4,8,0,0,3,0,22,Penrith (C)
11500,159,72,698,139,221,74,214,136,21,1740,150,59,449,79,123,39,115,56,21,1090,141,38,304,60,67,30,75,62,14,797,85,22,181,28,25,22,63,32,7,460,137,37,187,14,22,25,70,17,9,501,56,4,26,3,12,9,4,9,4,122,7,6,47,21,23,13,7,9,15,149,998,451,3250,1373,1080,649,1015,828,160,9815,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,8,0,5,0,20,0,0,4,6,3,13,0,5,0,36,0,0,3,8,12,14,0,6,0,53,0,0,3,14,5,14,0,7,0,52,3,0,0,16,16,10,11,14,0,69,3,4,9,20,32,21,12,16,0,117,9,7,5,14,38,17,5,23,0,123,10,5,6,9,27,4,13,7,0,80,12,3,0,3,14,0,6,4,0,39,6,0,3,0,7,4,3,0,0,25,3,0,0,0,0,0,0,0,0,11,Campbelltown (C) (NSW)
11520,76,34,262,55,167,50,39,45,15,739,59,32,175,31,63,25,10,21,5,420,59,47,169,14,52,25,9,12,4,398,53,25,95,6,14,11,5,4,3,211,99,45,103,9,22,17,8,11,6,316,48,18,17,4,7,3,0,0,0,87,7,3,21,5,9,3,3,6,7,69,508,280,1382,439,618,277,144,221,73,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,10,0,0,4,0,3,5,0,0,0,17,0,0,3,6,3,0,0,5,0,20,3,0,3,3,10,7,0,3,0,28,0,0,0,6,7,3,3,3,0,25,3,9,0,10,25,10,0,7,0,57,0,3,3,4,26,3,3,3,0,44,3,3,4,3,5,0,0,0,0,19,0,4,0,0,7,0,0,0,0,19,3,3,0,0,3,0,0,0,0,4,Canada Bay (A)
11570,243,99,1250,178,368,143,271,190,30,2772,238,97,785,109,204,94,188,85,34,1835,223,92,589,54,118,69,104,59,22,1333,181,48,315,42,72,31,51,31,19,796,321,70,332,30,65,47,62,19,12,961,135,20,73,14,14,12,12,4,3,282,29,12,115,32,18,14,19,19,33,294,1789,756,6159,1834,1764,977,1438,1115,307,16146,0,0,0,0,3,0,0,0,0,4,0,0,0,10,6,7,0,3,0,21,0,0,0,15,13,12,3,4,0,49,0,3,3,9,12,9,3,10,0,51,0,4,12,24,17,14,5,8,0,91,8,6,14,16,39,22,5,16,4,134,8,4,19,26,48,25,17,34,3,185,15,3,20,15,55,19,25,17,4,173,18,8,10,13,50,9,19,17,7,151,5,3,6,11,22,11,6,3,0,76,5,4,3,0,12,3,8,0,0,38,5,0,0,3,3,0,0,0,0,17,Canterbury-Bankstown (A)
11600,10,0,15,0,6,0,9,11,0,55,9,0,9,0,0,0,9,7,0,33,6,0,4,0,0,0,0,0,0,15,4,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,15,3,0,4,0,0,0,0,0,0,9,84,3,66,14,22,6,35,42,3,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrathool (A)
11300,26,19,86,30,49,18,19,22,10,271,24,20,63,14,43,9,11,13,3,201,30,24,39,9,24,6,22,16,3,162,11,8,29,9,4,5,10,6,0,86,22,11,31,4,19,0,7,0,3,104,8,3,5,0,0,3,0,0,0,25,3,5,7,3,3,4,5,6,0,32,171,153,476,258,248,161,113,137,34,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,11,0,0,0,3,5,6,0,0,0,21,3,0,0,3,3,4,0,3,0,11,3,3,3,8,3,4,5,3,0,25,4,4,0,3,10,7,0,0,0,21,0,0,0,3,3,4,0,0,0,18,0,0,0,3,3,4,4,0,0,12,0,0,0,0,0,0,0,0,0,3,Burwood (A)
11350,72,11,185,14,33,19,22,21,3,386,54,10,88,12,11,15,13,6,0,213,28,0,69,5,9,3,4,3,5,132,19,3,24,3,0,3,3,3,0,60,21,8,34,0,3,3,3,3,0,72,9,3,8,0,3,13,0,3,0,35,6,0,11,5,5,4,3,8,13,48,384,125,1009,332,238,212,139,271,41,2760,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,5,0,9,3,0,0,4,0,0,0,3,0,12,0,0,0,6,11,6,3,3,0,22,3,3,0,8,3,4,0,9,0,28,3,0,0,3,5,8,4,3,0,35,0,3,3,3,5,4,0,3,0,25,5,0,0,4,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Byron (A)
11400,24,4,65,6,10,8,20,33,0,169,21,4,31,0,4,3,15,8,0,92,21,3,35,0,0,0,11,4,0,82,11,3,29,0,0,0,20,8,0,76,16,4,68,3,0,0,28,4,3,131,11,0,17,0,0,0,0,0,0,27,4,0,4,0,0,0,0,0,0,13,238,40,392,65,66,40,134,149,14,1137,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,3,0,12,0,0,3,3,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabonne (A)
11450,111,29,521,57,126,52,166,71,17,1155,77,26,357,25,59,35,118,51,0,745,94,24,267,24,46,22,94,27,4,586,58,13,141,10,19,16,48,12,5,325,99,11,137,4,19,15,35,8,4,336,37,5,29,5,6,7,6,3,0,110,11,3,47,6,4,3,12,0,13,103,668,217,2526,661,647,412,717,467,82,6395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,3,0,0,5,8,10,0,5,0,27,0,0,3,5,3,3,0,0,0,18,0,0,3,3,7,4,3,3,0,32,3,3,0,6,17,6,4,4,0,40,4,0,6,3,10,16,0,8,0,49,4,0,0,3,15,9,6,6,0,44,7,3,7,4,24,10,8,3,0,54,0,3,4,0,5,3,3,7,0,25,4,0,0,3,3,3,3,0,0,13,3,0,0,0,0,0,3,0,0,3,Camden (A)
11650,420,211,1682,393,547,203,372,283,66,4186,358,158,957,158,301,128,203,113,27,2396,315,107,649,139,187,80,127,106,32,1740,198,52,384,61,71,31,67,53,13,936,268,92,328,31,74,63,70,35,17,970,114,27,70,8,17,17,12,15,7,293,36,19,142,42,34,29,25,25,41,383,2617,1554,8307,3898,3233,2045,1679,2097,357,25778,5,0,0,3,3,0,0,0,0,11,3,0,0,5,11,24,0,20,0,60,0,6,3,28,14,51,3,24,3,137,7,8,4,33,25,41,9,22,0,143,6,6,10,36,27,45,7,33,0,167,8,13,14,55,61,66,11,31,0,255,15,13,16,43,49,41,11,45,5,240,24,6,19,30,82,31,13,24,3,241,33,13,10,20,77,29,14,4,0,197,15,6,5,8,25,7,6,3,0,88,14,0,6,6,13,10,3,3,0,49,8,6,0,0,4,0,7,0,0,21,Central Coast (C) (NSW)
11700,3,0,0,0,0,3,3,3,0,21,0,0,0,3,0,0,0,4,0,13,0,0,3,7,0,0,0,0,0,15,0,0,3,4,0,0,0,0,0,7,3,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,33,3,22,23,12,6,9,27,4,135,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Darling (A)
11720,57,26,235,80,65,26,60,34,13,594,40,16,137,43,39,10,35,23,11,345,43,5,89,45,11,8,34,10,7,248,29,7,41,40,6,7,27,3,0,167,41,5,74,20,11,3,64,3,0,229,5,7,22,4,3,3,9,0,0,53,7,0,19,8,5,4,10,0,7,60,372,196,1221,732,401,266,354,351,59,3942,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,4,0,13,3,0,0,3,0,6,0,7,0,16,0,3,0,6,4,14,0,4,0,33,0,4,0,3,3,8,0,6,0,31,0,3,3,8,9,10,4,11,0,57,6,0,3,3,10,12,0,10,0,48,3,0,3,7,11,12,0,3,0,36,3,6,0,8,6,0,3,3,0,27,3,0,0,4,0,0,4,0,0,5,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,Cessnock (C)
11730,86,36,178,79,71,27,73,44,11,606,35,16,103,37,52,13,41,31,3,327,24,15,70,31,16,10,25,9,7,210,19,7,29,15,4,3,17,7,0,98,21,7,37,17,14,3,12,3,0,111,12,0,15,0,0,3,5,0,3,44,7,5,13,13,7,3,4,3,5,64,493,226,1303,793,497,326,314,426,68,4450,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,0,3,0,12,3,0,5,0,0,7,0,5,0,27,6,3,0,3,0,5,0,3,0,25,3,0,4,10,9,3,0,9,0,33,0,0,7,11,19,19,0,9,0,66,8,0,6,12,20,7,0,14,0,58,5,6,3,11,8,6,0,4,0,51,7,3,3,4,7,3,0,0,0,24,0,0,0,0,3,0,0,0,0,8,0,5,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,Clarence Valley (A)
