lga_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,lga_name16
43360,1167.0,48.0,49976506.0,35019.0,42825.0,5.48,1.79,0.33,0.13,0.478,6.7,21.5,32.4,29.2,28.9,24.9,17.0,Kingston (DC) (SA)
43650,7428.0,43.0,340760654.0,40524.0,45875.0,4.61,1.72,0.37,0.16,0.43,6.0,17.3,27.7,24.3,26.1,28.6,21.1,Light (RegC)
43710,2314.0,45.0,115511514.0,37868.0,49919.0,5.58,1.97,0.35,0.12,0.508,6.4,21.9,34.7,26.7,26.4,23.7,23.2,Lower Eyre Peninsula (DC)
43790,6194.0,45.0,243245838.0,33190.0,39271.0,5.79,1.81,0.31,0.12,0.47600000000000003,6.3,19.7,31.0,31.7,28.8,24.6,14.9,Loxton Waikerie (DC)
43920,4406.0,44.0,197694751.0,40067.0,44869.0,3.9,1.65,0.42,0.18,0.408,5.4,16.6,26.8,22.1,28.8,30.6,18.5,Mallala (DC)
44000,,,,,,,,,,,,,,,,,,Maralinga Tjarutja (AC)
44060,47092.0,42.0,2149560323.0,40736.0,45646.0,4.6,1.72,0.37,0.16,0.41600000000000004,5.2,16.2,26.7,24.2,25.8,28.8,21.2,Marion (C)
44210,3781.0,48.0,144257609.0,31741.0,38153.0,5.65,1.81,0.32,0.12,0.47700000000000004,7.1,19.9,31.0,32.3,28.8,25.9,13.0,Mid Murray (DC)
44340,38553.0,46.0,2205102059.0,43506.0,57197.0,5.62,1.91,0.34,0.14,0.489,8.9,22.8,34.0,24.5,22.9,23.0,29.6,Mitcham (C)
44550,17121.0,43.0,808691770.0,39591.0,47234.0,4.79,1.8,0.38,0.16,0.451,7.2,19.5,30.1,24.8,26.9,26.6,21.8,Mount Barker (DC)
44620,15255.0,43.0,664178109.0,38540.0,43538.0,4.47,1.7,0.38,0.17,0.42200000000000004,5.9,17.1,27.4,25.2,27.7,29.0,18.0,Mount Gambier (C)
44830,1384.0,50.0,64317029.0,34417.0,46472.0,8.02,2.1,0.26,0.09,0.509,7.3,20.8,32.9,31.6,23.8,21.1,23.6,Mount Remarkable (DC)
45040,9854.0,43.0,365605828.0,34271.0,37102.0,4.67,1.63,0.35,0.14,0.428,5.4,16.8,27.5,29.3,31.5,27.4,11.8,Murray Bridge (RC)
45090,5320.0,44.0,224997502.0,36348.0,42293.0,5.19,1.72,0.33,0.11,0.48200000000000004,7.1,20.5,31.6,27.8,28.7,27.3,16.2,Naracoorte and Lucindale (DC)
45120,2403.0,48.0,118425566.0,39148.0,49282.0,5.68,1.89,0.33,0.13,0.493,7.0,21.3,33.3,27.0,25.5,25.0,22.5,Northern Areas (DC)
45290,20695.0,42.0,1244075346.0,43560.0,60115.0,5.29,1.91,0.36,0.15,0.507,10.5,25.3,36.6,23.5,23.4,23.5,29.6,Norwood Payneham St Peters (C)
45340,87956.0,42.0,3835242194.0,39326.0,43604.0,4.19,1.66,0.4,0.17,0.408,5.4,16.3,26.6,24.0,28.1,30.1,17.8,Onkaparinga (C)
45400,533.0,51.0,26135784.0,37971.0,49035.0,6.82,2.16,0.32,0.07,0.507,6.7,20.7,32.9,29.6,24.7,19.8,25.8,Orroroo/Carrieton (DC)
45540,704.0,51.0,26699810.0,33434.0,37926.0,6.92,1.85,0.27,0.07,0.47200000000000003,5.4,17.6,29.6,32.8,28.7,23.5,15.0,Peterborough (DC)
45680,35202.0,39.0,1422065538.0,38121.0,40397.0,3.75,1.57,0.42,0.2,0.376,4.4,14.5,24.4,23.5,30.8,32.7,13.0,Playford (C)
45890,56562.0,39.0,2517837288.0,39834.0,44515.0,4.26,1.68,0.4,0.18,0.408,5.2,16.2,26.5,23.6,27.6,29.5,19.2,Port Adelaide Enfield (C)
46090,7051.0,43.0,350270428.0,43595.0,49677.0,4.31,1.74,0.4,0.18,0.415,5.5,16.3,26.8,21.4,25.6,27.1,25.9,Port Augusta (C)
46300,8282.0,42.0,386471646.0,38417.0,46664.0,4.45,1.79,0.4,0.17,0.447,7.4,19.9,30.6,24.0,29.5,26.5,20.0,Port Lincoln (C)
46450,7927.0,44.0,363229583.0,37814.0,45822.0,5.47,1.89,0.35,0.14,0.452,6.0,18.4,29.2,26.5,27.0,24.0,22.4,Port Pirie City and Dists (M)
46510,11797.0,40.0,662159887.0,44844.0,56130.0,4.76,1.82,0.38,0.17,0.461,8.3,21.1,31.8,21.9,23.3,25.5,29.3,Prospect (C)
46670,5002.0,44.0,177437257.0,31600.0,35473.0,5.72,1.73,0.3,0.11,0.46799999999999997,6.3,18.0,29.2,32.8,30.5,25.0,11.7,Renmark Paringa (DC)
46860,835.0,47.0,30390719.0,27335.0,36396.0,6.4,2.1,0.33,0.1,0.5479999999999999,7.8,22.5,35.1,34.5,32.6,18.9,14.0,Robe (DC)
46970,2551.0,34.0,186843840.0,68949.0,73243.0,4.07,1.67,0.41,0.2,0.377,3.9,13.4,23.2,13.2,17.2,18.8,50.8,Roxby Downs (M)
47140,65202.0,39.0,2742910770.0,39456.0,42068.0,3.75,1.58,0.42,0.2,0.379,4.6,14.7,24.6,22.8,29.3,32.8,15.1,Salisbury (C)
47290,1216.0,47.0,54402644.0,37726.0,44739.0,5.31,1.8,0.34,0.12,0.484,5.6,19.4,31.4,28.5,25.9,25.3,20.3,Southern Mallee (DC)
47490,1198.0,48.0,67437298.0,38338.0,56292.0,5.3,2.04,0.39,0.14,0.531,8.0,26.4,39.3,25.7,27.6,22.6,24.1,Streaky Bay (DC)
47980,22839.0,44.0,1593130488.0,48213.0,69755.0,5.65,1.97,0.35,0.15,0.525,10.5,26.7,38.6,22.2,21.0,22.0,34.8,Unley (C)
48050,7102.0,53.0,261130664.0,28728.0,36769.0,6.82,1.92,0.28,0.09,0.513,9.5,22.7,34.3,35.8,30.5,20.6,13.1,Victor Harbor (C)
48130,3370.0,46.0,152939931.0,38620.0,45383.0,5.22,1.76,0.34,0.11,0.46799999999999997,6.0,19.6,31.1,26.7,27.0,26.8,19.5,Wakefield (DC)
51960,1863.0,38.0,129841474.0,61865.0,69695.0,5.56,1.85,0.33,0.14,0.41700000000000004,3.6,13.9,24.5,18.7,17.5,16.7,47.1,Coolgardie (S)
52030,580.0,50.0,29594229.0,36960.0,51025.0,7.2,2.31,0.32,0.09,0.5770000000000001,5.9,22.4,36.0,29.3,25.2,17.3,28.1,Coorow (S)
48260,4368.0,49.0,365743550.0,49078.0,83732.0,6.95,2.21,0.32,0.13,0.591,14.4,33.0,45.3,23.2,20.5,18.7,37.6,Walkerville (M)
48340,6454.0,45.0,290930629.0,37460.0,45078.0,5.74,1.9,0.33,0.12,0.483,6.5,19.4,30.9,28.2,26.1,24.4,21.3,Wattle Range (DC)
48410,31173.0,40.0,1447580683.0,39873.0,46437.0,4.57,1.74,0.38,0.17,0.43,6.3,18.0,28.5,24.2,26.8,28.1,20.8,West Torrens (C)
48540,10365.0,41.0,542333829.0,45300.0,52324.0,5.29,1.83,0.35,0.16,0.425,4.9,15.8,26.4,23.3,22.4,22.9,31.4,Whyalla (C)
48640,770.0,44.0,56079943.0,47115.0,72831.0,5.52,2.18,0.39,0.17,0.536,7.2,25.9,40.4,20.1,23.2,23.4,33.2,Wudinna (DC)
48750,2349.0,51.0,87673533.0,30262.0,37324.0,6.29,1.9,0.3,0.11,0.493,7.8,20.6,32.1,34.9,29.6,21.6,13.9,Yankalilla (DC)
48830,5456.0,51.0,238638291.0,33051.0,43739.0,7.81,2.07,0.27,0.09,0.524,7.2,22.0,34.6,32.5,27.0,20.5,20.0,Yorke Peninsula (DC)
49399,1490.0,44.0,82028838.0,43339.0,55053.0,5.51,2.07,0.38,0.16,0.46,6.1,18.1,29.3,22.9,25.2,21.1,30.8,Unincorporated SA
50080,19543.0,45.0,860203480.0,35956.0,44016.0,5.63,1.9,0.34,0.14,0.478,7.1,19.9,31.0,28.4,27.8,23.7,20.0,Albany (C)
50210,34346.0,40.0,1794372483.0,44647.0,52244.0,4.35,1.73,0.4,0.19,0.426,6.2,17.8,28.6,21.3,24.2,28.1,26.4,Armadale (C)
50250,3277.0,37.0,258656986.0,77310.0,78931.0,5.31,1.64,0.31,0.12,0.401,3.7,12.6,22.3,17.3,13.6,14.2,54.9,Ashburton (S)
50280,7931.0,42.0,333095790.0,33058.0,41999.0,5.69,1.95,0.34,0.14,0.498,6.4,20.4,32.6,30.6,29.2,22.2,18.0,Augusta-Margaret River (S)
50350,8244.0,41.0,448766250.0,46526.0,54435.0,4.52,1.74,0.38,0.17,0.426,5.8,17.6,28.3,21.0,22.6,27.2,29.1,Bassendean (T)
50420,36778.0,39.0,1981706548.0,44756.0,53883.0,4.68,1.79,0.38,0.18,0.44,6.4,18.6,29.6,22.0,23.5,26.5,28.0,Bayswater (C)
50490,20237.0,37.0,1082417283.0,45817.0,53487.0,4.51,1.74,0.39,0.19,0.428,5.6,17.5,28.5,21.4,23.0,28.0,27.7,Belmont (C)
50560,858.0,53.0,35036291.0,30789.0,40835.0,10.34,2.35,0.23,0.05,0.5870000000000001,6.3,20.6,34.2,33.2,27.9,17.7,21.2,Beverley (S)
50630,855.0,43.0,54605582.0,52370.0,63866.0,5.71,1.9,0.33,0.12,0.467,6.2,18.5,29.5,21.4,20.0,18.9,39.6,Boddington (S)
50770,933.0,48.0,40215491.0,32160.0,43103.0,7.92,2.29,0.29,0.06,0.5720000000000001,7.0,22.4,35.9,31.7,28.7,18.4,21.1,Boyup Brook (S)
50840,2431.0,49.0,106450080.0,33874.0,43789.0,6.95,2.1,0.3,0.12,0.509,6.0,19.6,32.1,32.1,26.2,20.3,21.4,Bridgetown-Greenbushes (S)
50910,504.0,48.0,22144653.0,36093.0,43938.0,6.64,1.95,0.29,0.1,0.54,6.0,22.0,34.2,29.4,28.5,20.9,21.1,Brookton (S)
50980,7353.0,38.0,406951806.0,46755.0,55345.0,4.31,1.77,0.41,0.21,0.434,6.6,18.2,28.6,19.5,23.9,26.4,30.3,Broome (S)
51080,535.0,45.0,20699794.0,29909.0,38691.0,10.08,1.99,0.2,0.06,0.583,8.9,24.1,37.3,35.7,27.1,22.2,15.0,Broomehill-Tambellup (S)
51120,553.0,50.0,19993876.0,30103.0,36155.0,9.49,2.22,0.23,0.04,0.655,5.5,18.8,33.1,34.9,24.1,20.4,20.6,Bruce Rock (S)
51190,18146.0,42.0,991758934.0,42840.0,54654.0,5.17,1.93,0.37,0.17,0.46399999999999997,7.5,20.0,31.2,23.2,24.5,23.7,28.6,Bunbury (C)
51260,18169.0,44.0,858058715.0,36028.0,47227.0,5.68,1.96,0.34,0.13,0.507,8.9,22.6,34.4,28.5,27.6,22.6,21.3,Busselton (C)
51310,16053.0,45.0,1509050480.0,54853.0,94004.0,7.62,2.35,0.31,0.13,0.586,12.8,30.9,43.8,21.9,18.4,17.5,42.3,Cambridge (T)
51330,51499.0,40.0,2739986518.0,41922.0,53205.0,5.47,1.9,0.35,0.16,0.475,8.4,21.2,32.3,25.1,23.7,24.3,26.9,Canning (C)
51400,8071.0,41.0,463402653.0,45776.0,57416.0,5.63,1.97,0.35,0.15,0.47,6.6,18.9,30.3,23.4,22.2,21.9,32.5,Capel (S)
51470,382.0,47.0,22344669.0,41413.0,58494.0,4.68,1.99,0.43,0.24,0.5,,22.5,36.0,22.2,26.1,23.2,28.5,Carnamah (S)
51540,3086.0,42.0,148739649.0,38859.0,48198.0,5.02,1.98,0.39,0.17,0.47600000000000003,5.5,18.0,30.0,25.0,27.6,22.8,24.6,Carnarvon (S)
51610,566.0,46.0,32502922.0,46594.0,57426.0,6.7,1.87,0.28,0.12,0.49,5.6,20.5,32.2,25.7,19.0,21.6,33.7,Chapman Valley (S)
51680,2476.0,46.0,123282726.0,38093.0,49791.0,6.34,2.07,0.33,0.1,0.493,5.5,19.1,31.4,26.5,26.3,20.5,26.6,Chittering (S)
51750,5998.0,48.0,621311988.0,52789.0,103587.0,8.47,2.48,0.29,0.13,0.639,16.6,37.1,50.2,23.5,18.4,17.1,41.0,Claremont (T)
51820,52963.0,39.0,2995320188.0,47140.0,56555.0,4.62,1.8,0.39,0.18,0.436,6.0,18.1,29.1,20.7,22.6,25.6,31.1,Cockburn (C)
51890,4611.0,43.0,274965339.0,46161.0,59632.0,7.71,2.33,0.3,0.12,0.461,4.5,15.0,26.1,25.8,19.7,15.8,38.7,Collie (S)
52100,677.0,49.0,24530584.0,32147.0,36234.0,8.68,1.95,0.23,0.06,0.573,5.4,19.5,31.7,35.1,23.3,25.2,16.5,Corrigin (S)
52170,5194.0,45.0,563399061.0,56699.0,108471.0,9.55,2.56,0.27,0.1,0.6409999999999999,15.4,35.2,49.0,23.3,17.1,15.9,43.7,Cottesloe (T)
52240,596.0,45.0,22348667.0,28804.0,37498.0,6.92,2.0,0.29,0.07,0.5429999999999999,5.9,21.8,34.2,33.6,29.9,21.3,15.3,Cranbrook (S)
52310,408.0,48.0,14733190.0,30528.0,36111.0,6.27,1.9,0.3,0.1,0.48200000000000004,,16.5,29.0,33.3,30.1,22.3,14.2,Cuballing (S)
52380,113.0,51.0,5505763.0,40944.0,48724.0,,,,,0.441,,12.1,24.7,29.6,19.1,23.5,27.8,Cue (S)
52450,737.0,45.0,31807207.0,38355.0,43158.0,7.16,1.85,0.26,0.09,0.507,5.9,18.4,30.1,29.5,24.4,24.5,21.5,Cunderdin (S)
52520,924.0,45.0,61332031.0,44061.0,66377.0,6.58,2.33,0.35,0.14,0.557,6.4,23.7,37.5,24.1,22.3,19.3,34.3,Dalwallinu (S)
52590,1679.0,48.0,81875055.0,35428.0,48764.0,6.68,2.18,0.33,0.12,0.5720000000000001,11.2,24.9,36.6,30.1,25.6,20.2,24.1,Dandaragan (S)
52660,7154.0,41.0,386604644.0,44675.0,54040.0,5.33,1.98,0.37,0.15,0.47,5.4,17.1,28.7,22.4,23.8,22.8,31.0,Dardanup (S)
52730,3026.0,49.0,114931554.0,27996.0,37981.0,6.71,2.15,0.32,0.12,0.523,8.2,22.5,34.5,34.5,31.4,18.7,15.4,Denmark (S)
52800,2183.0,38.0,105363996.0,40695.0,48266.0,5.29,1.88,0.36,0.18,0.439,5.3,16.5,27.4,25.1,25.0,23.9,26.1,Derby-West Kimberley (S)
52870,3158.0,46.0,145402742.0,34160.0,46043.0,7.11,2.23,0.31,0.12,0.517,6.5,20.1,32.7,30.9,26.1,19.1,24.0,Donnybrook-Balingup (S)
52940,394.0,47.0,17683096.0,33748.0,44881.0,9.21,2.07,0.22,0.07,0.556,,22.4,35.9,33.1,24.9,21.1,20.9,Dowerin (S)
53010,390.0,45.0,13411975.0,28658.0,34390.0,8.12,2.09,0.26,0.09,0.5720000000000001,,19.7,32.7,39.0,23.8,22.6,14.6,Dumbleyung (S)
53080,406.0,44.0,21822877.0,45820.0,53751.0,5.75,1.97,0.34,0.16,0.444,,16.4,27.9,23.7,23.0,24.0,29.4,Dundas (S)
53150,4383.0,46.0,338575228.0,53326.0,77247.0,6.4,2.02,0.32,0.13,0.541,10.5,26.9,39.1,22.3,18.7,18.7,40.3,East Fremantle (T)
53220,3025.0,37.0,236794674.0,68464.0,78279.0,5.23,1.83,0.35,0.17,0.413,4.5,14.2,24.4,16.3,16.5,17.0,50.3,East Pilbara (S)
53290,7979.0,44.0,393581434.0,38359.0,49327.0,5.5,2.02,0.37,0.14,0.506,6.8,20.9,32.7,25.9,26.9,22.4,24.8,Esperance (S)
53360,1386.0,39.0,74749523.0,43108.0,53932.0,4.55,1.95,0.43,0.22,0.429,4.8,16.7,27.9,20.3,27.3,22.9,29.4,Exmouth (S)
53430,16619.0,42.0,1061745889.0,45339.0,63887.0,5.99,2.03,0.34,0.15,0.516,10.3,24.8,36.4,23.7,22.3,20.7,33.2,Fremantle (C)
53570,2649.0,47.0,114793732.0,31509.0,43335.0,7.4,2.19,0.3,0.09,0.537,6.8,21.7,34.8,33.4,26.2,19.9,20.5,Gingin (S)
53640,811.0,44.0,35595975.0,37394.0,43891.0,6.98,1.91,0.27,0.08,0.611,7.0,22.3,35.8,32.6,21.7,23.5,22.2,Gnowangerup (S)
54280,17935.0,37.0,1174876086.0,55387.0,65507.0,4.61,1.83,0.4,0.2,0.424,6.2,16.9,27.3,17.6,20.1,21.7,40.6,Kalgoorlie/Boulder (C)
54310,11208.0,36.0,946299575.0,72519.0,84431.0,5.0,1.83,0.37,0.16,0.429,5.2,16.5,27.2,15.4,14.7,16.9,53.1,Karratha (C)
53710,503.0,45.0,21042101.0,31523.0,41833.0,9.97,2.21,0.22,0.07,0.615,8.1,23.4,36.5,33.7,24.2,20.4,21.8,Goomalling (S)
53780,59584.0,39.0,2983839500.0,43804.0,50078.0,4.41,1.72,0.39,0.18,0.418,5.2,16.6,27.3,22.0,24.3,28.4,25.3,Gosnells (C)
53800,20842.0,42.0,1130313847.0,43752.0,54233.0,4.91,1.91,0.39,0.17,0.452,6.4,18.5,29.6,22.0,24.9,23.6,29.4,Greater Geraldton (C)
53920,737.0,36.0,31123676.0,33929.0,42230.0,6.01,2.11,0.35,0.16,0.488,4.2,16.0,28.2,31.8,24.7,21.6,21.9,Halls Creek (S)
53990,13475.0,42.0,751256584.0,43786.0,55752.0,5.87,2.08,0.35,0.16,0.457,5.3,17.0,28.6,23.7,23.1,21.0,32.2,Harvey (S)
54060,1976.0,47.0,104753591.0,39399.0,53013.0,7.89,2.18,0.28,0.09,0.512,7.2,20.4,32.7,28.7,22.7,19.5,29.1,Irwin (S)
54130,682.0,44.0,30260869.0,32600.0,44371.0,8.42,2.26,0.27,0.07,0.6709999999999999,8.0,27.3,40.9,31.7,25.6,21.3,21.3,Jerramungup (S)
54170,98085.0,43.0,5833824148.0,45611.0,59477.0,5.2,1.91,0.37,0.17,0.47600000000000003,7.8,21.3,32.8,22.2,23.0,23.2,31.6,Joondalup (C)
54200,32626.0,43.0,1864541537.0,46124.0,57149.0,4.87,1.82,0.37,0.17,0.45899999999999996,7.3,20.1,31.2,21.8,22.7,25.4,30.2,Kalamunda (S)
54340,2223.0,44.0,89429430.0,36668.0,40229.0,5.1,1.75,0.34,0.13,0.47100000000000003,5.8,17.6,29.0,27.6,30.0,25.4,17.0,Katanning (S)
54410,598.0,47.0,22731542.0,33010.0,38013.0,9.18,1.93,0.21,0.07,0.542,4.8,18.7,31.7,34.0,25.8,22.6,17.6,Kellerberrin (S)
54480,316.0,42.0,10502250.0,31750.0,33235.0,9.61,1.95,0.2,0.0,0.6609999999999999,,18.6,32.2,37.6,21.3,25.2,15.9,Kent (S)
54550,1448.0,46.0,57779892.0,32529.0,39903.0,6.65,1.84,0.28,0.1,0.536,6.7,21.9,34.4,33.2,28.3,21.9,16.7,Kojonup (S)
54620,618.0,44.0,21009037.0,28225.0,33995.0,11.24,2.15,0.19,0.02,0.635,5.6,20.1,34.1,39.5,24.1,19.9,16.5,Kondinin (S)
54690,262.0,48.0,9441623.0,32834.0,36037.0,9.31,2.0,0.21,0.03,0.535,,16.0,28.4,37.0,20.2,23.3,19.5,Koorda (S)
54760,503.0,46.0,17732352.0,30311.0,35253.0,12.22,2.02,0.17,,0.6659999999999999,7.2,21.4,35.0,36.7,23.9,21.9,17.5,Kulin (S)
54830,14837.0,37.0,771986760.0,45768.0,52031.0,4.27,1.71,0.4,0.19,0.41100000000000003,4.8,16.1,26.9,20.7,23.6,28.5,27.2,Kwinana (C)
54900,982.0,44.0,37779195.0,31258.0,38472.0,10.76,2.2,0.2,0.0,,8.1,27.0,41.4,36.0,22.0,20.7,21.3,Lake Grace (S)
54970,240.0,40.0,12822743.0,45966.0,53428.0,5.04,1.91,0.38,0.15,0.406,,14.5,24.7,21.4,23.0,22.6,32.9,Laverton (S)
55040,716.0,38.0,43733189.0,55841.0,61080.0,5.68,1.8,0.32,0.1,0.43799999999999994,4.3,14.5,25.2,21.3,18.6,20.4,39.7,Leonora (S)
55110,36818.0,45.0,1978442835.0,39267.0,53736.0,6.65,2.2,0.33,0.14,0.496,7.1,20.2,32.3,27.0,24.4,19.7,28.9,Mandurah (C)
55180,5290.0,46.0,220189407.0,34847.0,41624.0,5.82,1.9,0.33,0.14,0.467,5.5,18.1,29.6,30.3,27.7,23.4,18.7,Manjimup (S)
55250,379.0,45.0,16651293.0,37781.0,43935.0,6.46,1.86,0.29,0.13,0.442,,16.7,28.1,27.7,27.4,24.5,20.3,Meekatharra (S)
55320,61463.0,45.0,4132835583.0,45750.0,67241.0,6.52,2.09,0.32,0.13,0.5379999999999999,11.2,26.3,38.4,24.6,21.1,20.2,34.1,Melville (C)
55950,357.0,49.0,10836331.0,32808.0,30354.0,11.68,2.16,0.18,,,,25.3,42.8,35.8,23.2,18.2,22.9,Mukinbudin (S)
55390,64.0,50.0,2704152.0,36809.0,42252.0,,,,,,,,,28.6,27.0,23.8,20.6,Menzies (S)
55460,1809.0,43.0,89857184.0,42732.0,49672.0,5.52,1.91,0.35,0.12,0.502,6.2,18.9,30.2,25.0,22.8,24.2,28.1,Merredin (S)
55530,260.0,45.0,15431432.0,41379.0,59352.0,6.26,2.26,0.36,0.15,0.5479999999999999,,21.8,35.5,26.0,22.9,19.5,31.7,Mingenew (S)
56090,21193.0,46.0,1196764910.0,44721.0,56470.0,5.44,1.91,0.35,0.15,0.47200000000000003,6.6,19.9,31.5,23.5,22.7,22.9,30.9,Mundaring (S)
55670,432.0,46.0,23503506.0,44902.0,54406.0,6.23,1.99,0.32,0.1,0.521,,19.9,32.1,26.3,20.2,20.9,32.6,Morawa (S)
55600,1484.0,44.0,73453029.0,40056.0,49497.0,6.07,1.94,0.32,0.12,0.508,6.4,20.2,32.2,25.9,24.4,24.5,25.2,Moora (S)
56860,105.0,49.0,3954909.0,30193.0,37666.0,,,,,0.589,,21.3,33.6,39.4,19.2,21.2,20.2,Nungarin (S)
56930,1031.0,49.0,196597836.0,79088.0,190687.0,11.16,2.67,0.24,0.07,,16.1,41.7,57.3,20.4,13.6,11.3,54.6,Peppermint Grove (S)
55740,5239.0,43.0,592253690.0,50365.0,113047.0,7.95,2.47,0.31,0.14,0.6829999999999999,27.9,45.5,56.7,23.2,19.1,19.3,38.4,Mosman Park (T)
55810,236.0,43.0,11228798.0,38754.0,47580.0,7.07,2.11,0.3,0.09,0.48700000000000004,,16.2,28.6,29.1,23.9,19.2,27.8,Mount Magnet (S)
55880,297.0,43.0,14826959.0,40277.0,49922.0,8.97,1.97,0.22,0.01,0.581,,20.4,34.9,29.9,20.4,21.8,27.9,Mount Marshall (S)
65210,1147.0,51.0,38861278.0,25409.0,33881.0,5.61,1.99,0.36,0.13,0.504,7.3,22.4,34.0,38.5,32.2,18.7,10.6,Tasman (M)
65410,6942.0,45.0,293708793.0,36502.0,42309.0,5.62,1.82,0.32,0.12,0.46,6.9,18.4,29.3,28.8,26.9,25.6,18.6,Waratah/Wynyard (M)
65610,2224.0,42.0,117184696.0,43815.0,52691.0,6.03,1.96,0.33,0.16,0.43700000000000006,4.9,16.0,26.7,24.5,22.7,20.5,32.2,West Coast (M)
56160,,,,,,,,,,,,,,,,,,Murchison (S)
56230,7328.0,46.0,393770056.0,39082.0,53735.0,7.08,2.3,0.32,0.12,0.503,6.7,19.5,31.6,27.0,24.5,18.2,30.2,Murray (S)
56300,715.0,51.0,25627494.0,29678.0,35843.0,7.16,1.92,0.27,0.06,0.519,5.5,18.3,30.9,36.7,25.2,22.7,15.4,Nannup (S)
65810,12233.0,46.0,556094333.0,37777.0,45459.0,5.34,1.84,0.34,0.13,0.462,6.8,19.4,30.4,27.3,26.3,25.6,20.7,West Tamar (M)
56370,505.0,49.0,19552146.0,31906.0,38717.0,10.72,2.18,0.2,0.03,0.6609999999999999,5.7,22.4,36.0,33.5,25.8,20.5,20.1,Narembeen (S)
79399,3651.0,38.0,226932269.0,50916.0,62156.0,5.02,1.9,0.38,0.17,0.43700000000000006,5.8,16.9,28.0,19.4,21.3,21.5,37.8,Unincorporated NT
56460,2572.0,45.0,120705877.0,39557.0,46931.0,4.63,1.85,0.4,0.15,0.455,5.9,17.6,28.7,23.6,27.8,25.0,23.5,Narrogin (S)
56580,13074.0,47.0,1503085209.0,56386.0,114968.0,10.09,2.66,0.26,0.11,0.644,16.1,36.2,50.0,24.0,16.8,15.0,44.2,Nedlands (C)
56620,,,,,,,,,,,,,,,,,,Ngaanyatjarraku (S)
63410,1051.0,46.0,45844659.0,38042.0,43620.0,4.57,1.71,0.37,0.15,0.45399999999999996,6.0,18.8,29.7,25.5,29.3,27.3,17.9,King Island (M)
63610,19623.0,45.0,921676889.0,39891.0,46969.0,4.95,1.8,0.36,0.15,0.445,6.4,18.4,29.1,25.2,25.9,26.5,22.4,Kingborough (M)
56730,5295.0,44.0,256560680.0,41020.0,48453.0,5.12,1.84,0.36,0.15,0.445,5.3,17.1,28.3,24.2,25.4,25.6,24.8,Northam (S)
56790,1736.0,48.0,82026457.0,34816.0,47250.0,6.86,2.09,0.31,0.09,0.536,7.2,22.9,36.0,31.5,26.5,20.2,21.8,Northampton (S)
63810,5210.0,45.0,223053853.0,37364.0,42813.0,4.98,1.76,0.35,0.15,0.44799999999999995,6.7,18.0,28.7,26.9,28.1,26.6,18.4,Latrobe (M) (Tas.)
64010,33956.0,42.0,1512737630.0,37770.0,44550.0,4.63,1.73,0.37,0.16,0.445,7.7,19.9,30.2,25.7,28.7,27.5,18.1,Launceston (C)
57630,48.0,51.0,2343446.0,45618.0,48822.0,,,,,,,,,10.9,32.6,37.0,19.6,Sandstone (S)
57700,10119.0,41.0,571326494.0,46561.0,56461.0,4.94,1.84,0.37,0.16,0.45399999999999996,6.1,18.4,29.7,21.7,22.5,24.5,31.3,Serpentine-Jarrahdale (S)
57770,442.0,44.0,20044968.0,37141.0,45351.0,5.83,2.03,0.35,0.14,0.484,,19.1,30.7,28.5,27.0,21.6,22.9,Shark Bay (S)
57840,25698.0,40.0,1829528059.0,49353.0,71193.0,6.28,2.05,0.33,0.15,0.53,10.3,25.7,38.0,22.8,20.1,20.6,36.4,South Perth (C)
57910,118248.0,39.0,7157813192.0,45778.0,60532.0,5.13,1.88,0.37,0.17,0.488,9.1,23.0,34.5,22.2,22.6,24.5,30.7,Stirling (C)
57980,10866.0,41.0,921678085.0,52339.0,84822.0,7.55,2.22,0.29,0.13,0.5720000000000001,12.2,29.4,42.1,23.3,17.8,18.6,40.2,Subiaco (C)
58050,61055.0,40.0,3229083038.0,45012.0,52888.0,4.37,1.74,0.4,0.19,0.433,6.5,18.3,29.1,21.1,24.0,27.9,27.0,Swan (C)
58190,217.0,46.0,8064366.0,26254.0,37163.0,9.4,2.53,0.27,0.12,0.534,,19.0,32.1,37.0,29.2,14.8,19.0,Tammin (S)
58260,320.0,45.0,18015787.0,39549.0,56299.0,7.02,2.09,0.3,0.06,0.57,,26.1,39.2,28.4,22.7,22.1,26.8,Three Springs (S)
64210,10272.0,44.0,425353942.0,36660.0,41409.0,4.94,1.74,0.35,0.13,0.446,6.0,17.7,28.3,27.2,28.8,27.1,16.8,Meander Valley (M)
64610,6547.0,45.0,281058370.0,36613.0,42929.0,4.42,1.69,0.38,0.16,0.45899999999999996,7.8,20.6,31.1,26.1,30.5,27.3,16.1,Northern Midlands (M)
64810,7043.0,44.0,292335936.0,37973.0,41507.0,4.05,1.64,0.4,0.18,0.39899999999999997,5.3,15.6,25.7,24.1,29.9,30.6,15.4,Sorell (M)
57000,277.0,45.0,16500704.0,40770.0,59569.0,6.85,2.19,0.32,0.06,0.614,,26.9,39.8,26.2,23.3,17.2,33.3,Perenjori (S)
