lga_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,lga_name16
24130,26343.0,46.0,1598431322.0,47138.0,60678.0,5.09,1.93,0.38,0.17,0.47700000000000004,8.1,21.1,32.4,25.2,24.6,23.8,26.5,Macedon Ranges (S)
24210,70589.0,47.0,4496746186.0,44288.0,63703.0,5.98,2.09,0.35,0.14,0.523,10.2,24.8,36.9,28.4,23.7,21.1,26.8,Manningham (C)
24250,4829.0,50.0,208362486.0,33443.0,43148.0,5.57,1.99,0.36,0.14,0.498,7.3,20.7,32.3,34.5,30.2,20.8,14.5,Mansfield (S)
24330,45175.0,36.0,2606489031.0,48594.0,57698.0,4.42,1.78,0.4,0.2,0.429,5.8,17.7,28.7,23.4,24.8,27.1,24.6,Maribyrnong (C)
24410,63406.0,43.0,3537455494.0,47198.0,55791.0,4.48,1.79,0.4,0.18,0.428,5.5,17.4,28.3,24.0,25.6,26.8,23.6,Maroondah (C)
24600,72492.0,32.0,5007591102.0,47335.0,69078.0,6.21,1.99,0.32,0.15,0.542,14.0,28.7,39.9,28.4,21.2,22.6,27.9,Melbourne (C)
24650,66160.0,39.0,3528116040.0,48081.0,53327.0,3.73,1.64,0.44,0.23,0.386,4.5,15.2,25.4,21.4,27.0,31.1,20.5,Melton (C)
24780,28521.0,44.0,1330500875.0,40523.0,46650.0,4.65,1.75,0.38,0.16,0.445,6.4,18.2,28.9,28.5,29.6,26.5,15.4,Mildura (RC)
24850,20651.0,43.0,1082263226.0,46238.0,52407.0,3.95,1.69,0.43,0.21,0.408,5.3,16.4,26.7,23.3,27.3,29.4,19.9,Mitchell (S)
24900,15257.0,47.0,691690410.0,38328.0,45336.0,5.02,1.83,0.36,0.14,0.461,6.6,18.7,29.6,30.8,29.2,24.8,15.2,Moira (S)
24970,101726.0,43.0,5793542215.0,44205.0,56952.0,5.8,1.96,0.34,0.13,0.486,7.6,20.9,32.6,28.8,23.7,23.3,24.2,Monash (C)
25060,67621.0,42.0,4533070686.0,52289.0,67036.0,4.84,1.84,0.38,0.18,0.47,8.4,21.6,32.9,22.7,22.4,25.1,29.8,Moonee Valley (C)
25150,17309.0,44.0,960358900.0,47386.0,55483.0,4.28,1.77,0.41,0.19,0.424,5.6,17.1,27.8,23.3,26.2,27.0,23.5,Moorabool (S)
25250,89403.0,37.0,5058574449.0,47327.0,56582.0,4.44,1.8,0.41,0.2,0.43200000000000005,5.9,17.9,28.8,23.9,25.6,26.3,24.1,Moreland (C)
25340,87338.0,47.0,4971091672.0,42104.0,56918.0,5.1,1.95,0.38,0.16,0.498,10.0,23.9,35.2,27.8,27.0,23.3,21.9,Mornington Peninsula (S)
17350,3262.0,48.0,153635438.0,39606.0,47099.0,5.58,1.85,0.33,0.1,0.47100000000000003,6.0,18.8,30.2,30.7,28.9,23.0,17.4,Temora (A)
17400,3043.0,52.0,105664800.0,29144.0,34724.0,8.93,1.95,0.22,0.03,0.545,6.9,20.1,32.5,41.3,29.5,19.6,9.6,Tenterfield (A)
22670,71582.0,38.0,3115439443.0,39273.0,43523.0,4.01,1.65,0.41,0.2,0.405,5.1,16.1,26.5,28.8,31.8,27.6,11.8,Greater Dandenong (C)
22750,124458.0,43.0,6837365376.0,44227.0,54937.0,4.78,1.83,0.38,0.16,0.46,7.8,20.5,31.4,26.3,26.6,25.4,21.7,Greater Geelong (C)
25430,9702.0,50.0,434405450.0,37339.0,44775.0,5.77,1.88,0.33,0.13,0.469,6.1,18.6,29.8,32.7,27.3,24.4,15.6,Mount Alexander (S)
25490,9818.0,46.0,476966181.0,40288.0,48581.0,4.81,1.83,0.38,0.16,0.46,7.0,19.3,30.2,28.8,28.7,24.8,17.6,Moyne (S)
25620,7595.0,48.0,341472508.0,37275.0,44960.0,5.35,1.85,0.35,0.14,0.479,6.5,19.6,30.9,31.9,28.8,24.5,14.8,Murrindindi (S)
17100,23297.0,36.0,1480776057.0,45359.0,63561.0,4.99,1.95,0.39,0.19,0.509,11.2,25.9,37.1,26.3,25.1,23.7,24.9,Strathfield (A)
17150,136571.0,44.0,9445952769.0,52887.0,69165.0,4.79,1.87,0.39,0.18,0.475,9.3,22.5,33.5,21.8,22.9,24.3,31.0,Sutherland Shire (A)
17200,136558.0,33.0,10629740306.0,52537.0,77840.0,5.85,1.99,0.34,0.17,0.541,14.8,29.2,40.3,25.3,20.4,22.2,32.2,Sydney (C)
17310,31233.0,44.0,1561458796.0,43183.0,49994.0,4.8,1.75,0.36,0.14,0.45,6.8,18.5,29.3,27.0,27.6,27.0,18.4,Tamworth Regional (A)
22310,84886.0,43.0,6080842221.0,51971.0,71635.0,5.33,1.97,0.37,0.17,0.502,9.7,24.0,35.7,23.7,21.8,23.1,31.4,Glen Eira (C)
22410,10599.0,48.0,539257346.0,41437.0,50878.0,5.49,1.97,0.36,0.14,0.461,5.9,18.0,29.1,28.8,26.9,22.4,21.9,Glenelg (S)
22490,11925.0,44.0,611484745.0,44314.0,51278.0,4.48,1.77,0.4,0.17,0.431,5.6,17.2,27.8,25.7,27.0,27.2,20.0,Golden Plains (S)
22620,58366.0,44.0,2978455982.0,43196.0,51031.0,4.6,1.76,0.38,0.16,0.44,6.9,18.9,29.5,26.7,27.8,27.0,18.5,Greater Bendigo (C)
25710,38832.0,46.0,2568416627.0,50750.0,66142.0,4.88,1.92,0.39,0.19,0.46799999999999997,7.7,20.8,32.3,22.7,23.8,23.4,30.0,Nillumbik (S)
25810,6294.0,48.0,277710532.0,37539.0,44123.0,5.51,1.82,0.33,0.11,0.466,5.8,18.3,29.4,32.2,27.6,25.9,14.4,Northern Grampians (S)
25900,68392.0,37.0,5741814674.0,58898.0,83954.0,4.97,1.9,0.38,0.19,0.514,12.4,27.2,38.5,20.1,19.6,24.5,35.7,Port Phillip (C)
25990,3416.0,50.0,139973841.0,35325.0,40976.0,6.45,1.82,0.28,0.07,0.502,7.7,19.7,31.1,34.7,29.2,23.9,12.2,Pyrenees (S)
26080,1898.0,58.0,108458754.0,39762.0,57144.0,8.91,2.19,0.25,0.1,0.556,8.6,25.6,38.3,34.3,22.0,19.8,23.9,Queenscliffe (B)
26170,15746.0,49.0,731466891.0,37188.0,46454.0,5.46,1.96,0.36,0.14,0.479,6.7,19.8,31.1,31.8,28.7,22.4,17.1,South Gippsland (S)
26260,9438.0,48.0,431200396.0,38711.0,45688.0,5.27,1.8,0.34,0.13,0.466,7.0,19.3,30.4,30.5,29.6,25.3,14.6,Southern Grampians (S)
26350,69426.0,38.0,7229121652.0,60455.0,104127.0,5.65,2.06,0.37,0.18,0.593,18.7,36.1,47.2,20.5,18.9,22.6,38.0,Stonnington (C)
26430,5629.0,51.0,247066083.0,37246.0,43892.0,5.54,1.81,0.33,0.11,0.484,6.6,19.7,30.9,32.4,29.4,24.0,14.2,Strathbogie (S)
26490,18129.0,46.0,1061916027.0,42986.0,58576.0,5.62,2.0,0.36,0.14,0.504,9.6,23.5,35.0,28.3,25.6,22.2,24.0,Surf Coast (S)
26610,11474.0,44.0,529421722.0,40180.0,46141.0,4.69,1.73,0.37,0.15,0.442,5.6,17.8,28.8,28.9,30.2,26.0,15.0,Swan Hill (RC)
26670,3533.0,51.0,164388703.0,39516.0,46529.0,4.97,1.81,0.36,0.13,0.451,6.2,17.9,28.9,29.7,28.5,25.3,16.5,Towong (S)
26700,16002.0,47.0,765847678.0,40796.0,47859.0,4.88,1.76,0.36,0.13,0.451,7.7,19.4,29.9,28.7,29.1,26.2,16.0,Wangaratta (RC)
26730,19397.0,43.0,980690717.0,42180.0,50559.0,4.43,1.78,0.4,0.18,0.441,7.2,19.3,29.8,26.4,29.3,26.1,18.2,Warrnambool (C)
26810,22632.0,46.0,1250143042.0,41919.0,55238.0,5.49,1.95,0.36,0.15,0.495,7.6,21.8,33.8,28.4,26.7,23.3,21.6,Wellington (S)
26890,2369.0,50.0,103060393.0,36820.0,43504.0,5.49,1.84,0.33,0.1,0.5,5.9,19.6,31.1,32.3,29.4,23.6,14.8,West Wimmera (S)
26980,92299.0,44.0,5494478532.0,45028.0,59529.0,5.87,2.0,0.34,0.14,0.49,7.6,21.4,33.1,28.3,23.2,22.5,26.0,Whitehorse (C)
27070,97782.0,39.0,4964206133.0,45287.0,50768.0,3.87,1.68,0.43,0.21,0.396,4.8,15.6,26.0,23.7,28.2,29.7,18.4,Whittlesea (C)
27170,21448.0,42.0,1118799889.0,46643.0,52163.0,3.86,1.64,0.43,0.2,0.401,5.7,16.6,26.7,22.7,27.5,30.9,18.9,Wodonga (C)
27260,109021.0,37.0,5932142473.0,48103.0,54413.0,3.97,1.68,0.42,0.21,0.4,5.0,16.1,26.5,22.3,26.2,29.9,21.6,Wyndham (C)
27350,55238.0,35.0,4217450680.0,57520.0,76351.0,4.69,1.84,0.39,0.2,0.48100000000000004,9.9,23.7,34.9,20.0,20.7,25.2,34.1,Yarra (C)
27450,87236.0,44.0,4669354061.0,44946.0,53526.0,4.35,1.76,0.41,0.19,0.435,6.6,18.5,29.2,25.0,27.1,27.3,20.7,Yarra Ranges (S)
27630,3678.0,51.0,148088063.0,34836.0,40263.0,7.78,1.93,0.25,0.05,0.551,6.1,19.6,31.9,35.7,27.4,23.4,13.6,Yarriambiack (S)
29399,327.0,33.0,10502497.0,21535.0,32118.0,5.32,2.41,0.45,0.27,0.49200000000000005,,20.4,33.2,51.1,26.3,13.5,9.2,Unincorporated Vic
30250,271.0,39.0,9275222.0,25864.0,34226.0,6.43,2.41,0.38,0.17,0.46299999999999997,,15.8,28.8,42.1,32.1,15.1,10.7,Aurukun (S)
30300,2663.0,43.0,123915956.0,39349.0,46532.0,4.98,1.89,0.38,0.13,0.563,8.9,22.0,33.5,28.7,28.4,25.6,17.2,Balonne (S)
30370,8584.0,43.0,517440760.0,47559.0,60280.0,6.38,2.17,0.34,0.12,0.502,5.5,17.6,30.0,26.3,23.1,21.6,29.0,Banana (S)
30410,1756.0,46.0,84387382.0,42019.0,48057.0,5.31,1.83,0.34,0.1,0.55,7.5,20.5,32.3,27.9,26.6,25.8,19.7,Barcaldine (R)
30450,160.0,48.0,8386206.0,42368.0,52414.0,,,,,0.584,,25.1,36.3,24.1,31.6,23.4,20.9,Barcoo (S)
30760,1072.0,47.0,50985725.0,40879.0,47561.0,4.72,1.78,0.38,0.14,0.499,6.3,19.8,31.4,29.1,27.5,26.5,16.9,Blackall-Tambo (R)
34710,2390.0,44.0,118825683.0,42627.0,49718.0,4.63,1.77,0.38,0.12,0.528,10.2,22.0,32.8,27.8,26.0,27.8,18.4,Longreach (R)
34770,67881.0,42.0,4549159253.0,53229.0,67017.0,5.03,1.98,0.39,0.18,0.451,5.8,17.6,29.3,21.4,22.8,23.3,32.5,Mackay (R)
34800,544.0,43.0,18741081.0,45909.0,34451.0,4.68,1.86,0.4,0.12,,16.1,40.6,61.8,23.4,28.2,24.7,23.6,McKinlay (S)
34830,,,,,,,,,,,,,,,,,,Mapoon (S)
34860,7835.0,42.0,408585759.0,45240.0,52149.0,5.04,1.82,0.36,0.12,0.49200000000000005,5.9,18.3,29.9,26.4,25.2,25.7,22.7,Maranoa (R)
34880,11399.0,45.0,523273468.0,37077.0,45905.0,5.53,1.93,0.35,0.15,0.479,6.5,19.5,31.1,32.2,28.8,22.8,16.2,Mareeba (S)
35010,223605.0,42.0,12391667093.0,46505.0,55418.0,4.36,1.77,0.41,0.18,0.436,6.3,18.6,29.4,24.0,26.4,27.4,22.2,Moreton Bay (R)
35250,275.0,40.0,12833097.0,36662.0,46666.0,5.32,2.01,0.38,0.23,0.431,,14.6,26.9,30.9,29.1,22.5,17.5,Mornington (S)
35300,11660.0,37.0,893494167.0,67176.0,76629.0,4.16,1.79,0.43,0.22,0.39299999999999996,4.8,14.4,24.5,15.5,19.1,22.6,42.7,Mount Isa (C)
35600,2561.0,42.0,119911524.0,42544.0,46822.0,4.59,1.73,0.38,0.14,0.488,6.1,17.8,29.1,28.8,26.2,27.1,17.9,Murweh (S)
35670,203.0,39.0,8333948.0,32900.0,41054.0,7.46,2.1,0.28,0.08,0.474,,15.3,27.5,40.0,23.9,17.6,18.5,Napranum (S)
35740,31248.0,49.0,1606208003.0,37000.0,51402.0,5.64,2.05,0.36,0.15,0.517,9.7,24.6,36.6,31.7,29.7,20.0,18.6,Noosa (S)
35760,5612.0,46.0,213098799.0,29964.0,37972.0,7.48,2.04,0.27,0.06,0.5670000000000001,6.9,21.2,34.4,39.8,29.1,17.9,13.2,North Burnett (R)
35780,775.0,38.0,34895334.0,39662.0,45026.0,3.88,1.71,0.44,0.21,0.414,5.0,16.2,27.2,26.9,34.2,24.0,14.9,Northern Peninsula Area (R)
35790,515.0,41.0,21483515.0,37159.0,41716.0,4.36,1.76,0.4,0.2,0.401,3.4,14.3,25.6,31.1,33.2,24.2,11.5,Palm Island (S)
35800,799.0,48.0,31379322.0,35945.0,39273.0,6.51,1.92,0.3,0.05,0.527,5.0,17.2,29.0,33.5,28.9,24.3,13.4,Paroo (S)
36070,261.0,41.0,7330242.0,20508.0,28085.0,7.09,2.2,0.31,0.21,0.493,,19.9,32.1,53.6,28.5,12.2,5.7,Pormpuraaw (S)
36150,545.0,44.0,26934886.0,43369.0,49422.0,4.95,1.89,0.38,0.16,0.442,3.8,15.4,26.4,26.5,27.2,25.4,21.0,Quilpie (S)
36250,84564.0,45.0,5036779502.0,48039.0,59562.0,4.41,1.81,0.41,0.19,0.44799999999999995,7.2,20.0,31.0,23.1,25.6,26.5,24.8,Redland (C)
36300,501.0,40.0,19726548.0,38674.0,39374.0,6.13,1.66,0.27,0.03,0.654,7.1,21.9,34.6,30.2,29.4,26.4,13.9,Richmond (S)
36370,41782.0,40.0,2487751109.0,49932.0,59541.0,4.29,1.77,0.41,0.19,0.435,6.6,18.2,29.2,21.8,24.9,27.6,25.7,Rockhampton (R)
36510,20691.0,47.0,997779072.0,39774.0,48223.0,5.36,1.89,0.35,0.13,0.47200000000000003,6.6,19.3,30.6,30.1,27.7,24.0,18.2,Scenic Rim (R)
36580,11337.0,45.0,533398941.0,40429.0,47049.0,5.2,1.81,0.35,0.11,0.461,5.9,18.0,28.9,29.2,28.1,25.7,17.1,Somerset (R)
36630,14628.0,46.0,641798058.0,36416.0,43875.0,6.11,1.91,0.31,0.08,0.49700000000000005,6.0,19.1,31.3,33.1,29.4,22.0,15.6,South Burnett (R)
36660,18732.0,45.0,757479637.0,34586.0,40438.0,5.53,1.83,0.33,0.1,0.486,6.6,19.2,30.6,34.5,31.0,22.5,12.1,Southern Downs (R)
36720,164517.0,45.0,8683462585.0,40640.0,52782.0,5.21,1.94,0.37,0.15,0.483,7.9,21.7,33.2,28.9,28.0,22.9,20.2,Sunshine Coast (R)
36820,13175.0,48.0,590110264.0,35055.0,44790.0,6.37,2.02,0.32,0.11,0.506,6.8,20.7,32.7,34.6,28.7,20.7,16.1,Tablelands (R)
36910,87601.0,43.0,4691542722.0,45069.0,53556.0,4.7,1.78,0.38,0.15,0.455,7.0,19.3,30.1,25.8,26.2,26.8,21.2,Toowoomba (R)
36950,1672.0,40.0,97058098.0,50346.0,58049.0,3.94,1.75,0.45,0.22,0.4,5.5,16.0,26.2,20.2,26.0,28.0,25.7,Torres (S)
36960,576.0,39.0,23869538.0,37233.0,41440.0,3.97,1.72,0.43,0.21,0.395,3.7,15.1,26.2,27.6,40.3,20.4,11.7,Torres Strait Island (R)
37010,104531.0,40.0,6282067441.0,51542.0,60098.0,4.0,1.7,0.43,0.2,0.41700000000000004,6.3,17.8,28.2,20.6,24.5,29.0,25.9,Townsville (C)
30900,208.0,42.0,10786577.0,45264.0,51859.0,3.93,1.78,0.45,0.26,0.428,,15.1,26.3,21.3,31.9,26.1,20.8,Boulia (S)
31000,677764.0,40.0,46127041609.0,51086.0,68058.0,4.94,1.88,0.38,0.17,0.489,10.0,23.9,35.1,23.3,22.7,24.8,29.2,Brisbane (C)
31750,169.0,43.0,9844605.0,55088.0,58252.0,,,,,0.332,,13.0,22.1,15.7,22.3,39.8,22.3,Bulloo (S)
31820,45035.0,45.0,2142613968.0,38270.0,47577.0,5.83,1.91,0.33,0.12,0.48200000000000004,7.2,20.3,31.8,31.5,28.4,22.8,17.3,Bundaberg (R)
31900,10052.0,45.0,525788291.0,43249.0,52307.0,4.7,1.83,0.39,0.17,0.46,7.3,19.0,29.9,26.2,27.4,25.3,21.0,Burdekin (S)
31950,169.0,39.0,8142602.0,41621.0,48181.0,,,,,0.423,,14.2,26.2,28.1,29.2,24.0,18.7,Burke (S)
32080,89151.0,42.0,4899647033.0,45155.0,54959.0,4.26,1.79,0.42,0.21,0.43799999999999994,6.7,19.1,29.9,23.9,28.2,26.5,21.4,Cairns (R)
32250,945.0,42.0,48814378.0,43378.0,51655.0,4.98,1.89,0.38,0.19,0.433,3.9,15.4,26.5,25.5,27.2,24.2,23.2,Carpentaria (S)
32260,16319.0,45.0,735165513.0,37562.0,45050.0,4.91,1.82,0.37,0.16,0.465,6.6,19.4,30.7,31.3,30.8,23.2,14.7,Cassowary Coast (R)
32270,15819.0,39.0,1163818777.0,55665.0,73571.0,6.15,2.24,0.36,0.16,0.494,6.7,18.6,30.4,22.0,21.3,20.0,36.7,Central Highlands (R) (Qld)
32310,5731.0,44.0,300340000.0,42939.0,52406.0,5.63,1.96,0.35,0.12,0.51,6.2,18.8,31.0,27.9,26.0,22.9,23.2,Charters Towers (R)
37340,19725.0,42.0,1048821170.0,41141.0,53172.0,4.97,1.95,0.39,0.17,0.48200000000000004,7.2,20.3,32.5,27.6,29.4,22.5,20.6,Whitsunday (R)
32330,180.0,41.0,6966072.0,37380.0,38700.0,,,,,0.387,,14.2,25.1,32.6,36.0,23.6,7.9,Cherbourg (S)
32450,1671.0,39.0,113413382.0,56973.0,67872.0,4.02,1.77,0.44,0.24,0.424,6.2,17.6,28.1,17.8,22.8,25.0,34.3,Cloncurry (S)
32500,1962.0,44.0,93838721.0,37726.0,47828.0,5.31,1.94,0.37,0.16,0.485,9.3,21.2,32.1,30.9,28.7,22.8,17.5,Cook (S)
32600,129.0,43.0,6510568.0,38354.0,50470.0,,,,,0.54,,26.0,37.8,29.0,30.5,23.7,16.8,Croydon (S)
37300,1903.0,38.0,164370153.0,80358.0,86374.0,3.29,1.52,0.46,0.24,0.368,6.9,15.7,24.7,11.9,15.8,20.8,51.5,Weipa (T)
37310,17734.0,43.0,924582678.0,43287.0,52136.0,5.38,1.87,0.35,0.11,0.502,6.3,19.7,31.7,28.0,25.7,25.0,21.3,Western Downs (R)
32750,155.0,39.0,8962687.0,50347.0,57824.0,,,,,0.381,,16.6,26.4,13.2,30.9,35.5,20.4,Diamantina (S)
41140,5128.0,49.0,261997818.0,41907.0,51092.0,4.81,1.84,0.38,0.15,0.47700000000000004,7.0,20.5,31.8,27.6,27.9,25.3,19.1,Clare and Gilbert Valleys (DC)
34420,254.0,42.0,7937933.0,21263.0,31252.0,6.36,2.3,0.36,0.18,0.48,,17.2,30.9,50.6,28.0,13.2,8.2,Kowanyama (S)
34530,19400.0,46.0,1207715043.0,48121.0,62253.0,5.57,2.03,0.36,0.15,0.48,6.7,19.3,31.3,25.0,23.9,22.4,28.7,Livingstone (S)
34570,227.0,38.0,7947722.0,22076.0,35012.0,7.17,2.44,0.34,0.2,0.545,,24.4,38.0,49.1,26.8,13.4,10.7,Lockhart River (S)
34580,19514.0,43.0,905292765.0,39690.0,46392.0,5.15,1.81,0.35,0.14,0.456,6.1,18.1,29.1,30.1,28.2,25.2,16.5,Lockyer Valley (R)
34590,154694.0,40.0,7970810571.0,45780.0,51526.0,3.77,1.65,0.44,0.22,0.397,5.2,16.3,26.6,22.8,28.6,30.4,18.3,Logan (C)
32770,352.0,38.0,14046964.0,29197.0,39906.0,7.27,2.3,0.32,0.18,0.474,,16.2,29.6,42.1,24.6,18.6,14.6,Doomadgee (S)
32810,7124.0,44.0,321050958.0,37109.0,45066.0,4.32,1.77,0.41,0.19,0.45399999999999996,7.0,20.1,31.3,29.7,33.6,23.2,13.5,Douglas (S)
33100,458.0,46.0,11650451.0,31499.0,25438.0,7.97,2.21,0.28,0.01,,,44.1,69.4,37.3,28.5,18.7,15.5,Etheridge (S)
33200,954.0,46.0,41824793.0,38107.0,43842.0,7.16,1.95,0.27,0.03,0.605,5.3,19.0,33.1,32.4,25.1,24.4,18.1,Flinders (S) (Qld)
33220,44216.0,47.0,2050825251.0,37735.0,46382.0,5.67,1.9,0.34,0.11,0.478,6.7,19.8,31.2,31.6,29.1,22.8,16.5,Fraser Coast (R)
33360,36176.0,41.0,3033726919.0,63950.0,83860.0,6.34,2.17,0.34,0.15,0.475,5.9,17.8,29.6,20.5,19.4,17.3,42.7,Gladstone (R)
33430,315146.0,42.0,17341117749.0,42758.0,55026.0,4.49,1.85,0.41,0.19,0.47,8.8,22.1,33.1,26.1,28.8,24.6,20.5,Gold Coast (C)
33610,6210.0,44.0,294542301.0,39816.0,47430.0,4.97,1.84,0.37,0.14,0.507,9.2,21.7,32.4,29.6,28.7,25.1,16.6,Goondiwindi (R)
33620,22748.0,47.0,996087033.0,35545.0,43788.0,6.1,1.97,0.32,0.1,0.493,6.0,19.4,31.3,33.8,29.7,20.9,15.6,Gympie (R)
33800,5945.0,50.0,299590815.0,42557.0,50394.0,4.53,1.85,0.41,0.17,0.44,5.5,17.3,28.1,26.0,29.1,24.9,20.0,Hinchinbrook (S)
33830,308.0,37.0,11981628.0,31995.0,38901.0,5.04,1.88,0.37,0.21,0.429,,15.1,27.3,36.7,29.6,22.2,11.6,Hope Vale (S)
33960,94511.0,39.0,5018242742.0,48035.0,53097.0,3.75,1.63,0.43,0.21,0.39,5.0,15.8,25.9,21.7,26.8,31.7,19.8,Ipswich (C)
33980,10871.0,38.0,931452944.0,68801.0,85682.0,6.45,2.11,0.33,0.13,0.465,5.3,16.4,27.3,20.1,16.9,17.4,45.7,Isaac (R)
37400,721.0,45.0,30891087.0,41329.0,42845.0,5.01,1.8,0.36,0.02,0.669,8.3,22.8,34.6,28.4,28.8,25.9,16.9,Winton (S)
41010,2202.0,44.0,117521737.0,46162.0,53370.0,4.64,1.74,0.38,0.15,0.42700000000000005,5.7,17.5,28.0,25.2,25.6,27.0,22.2,Ceduna (DC)
41060,61980.0,43.0,3479724612.0,46791.0,56143.0,4.28,1.76,0.41,0.19,0.435,7.0,19.1,29.8,23.7,26.4,27.6,22.4,Charles Sturt (C)
37550,196.0,40.0,7498782.0,31389.0,38259.0,,,,,0.42200000000000004,,13.7,24.9,37.2,25.5,29.1,8.2,Woorabinda (S)
41560,6738.0,48.0,343671049.0,40214.0,51005.0,5.24,1.88,0.36,0.14,0.475,7.0,20.9,32.5,28.8,29.1,23.6,18.4,Copper Coast (DC)
41750,595.0,48.0,32265854.0,44297.0,54228.0,6.35,1.98,0.31,0.07,0.512,4.3,18.3,31.6,28.9,22.9,23.5,24.7,Elliston (DC)
37570,85.0,42.0,3498086.0,32882.0,41154.0,,,,,,,,,34.5,33.3,21.4,10.7,Wujal Wujal (S)
37600,458.0,39.0,18412559.0,38547.0,40202.0,4.45,1.55,0.35,0.22,0.36700000000000005,,13.8,23.5,26.5,38.0,28.4,7.2,Yarrabah (S)
47630,4380.0,45.0,184044377.0,38451.0,42019.0,4.83,1.65,0.34,0.1,0.475,6.1,18.7,29.6,30.2,32.0,26.2,11.6,Tatiara (DC)
47700,57020.0,44.0,3046268758.0,47480.0,53425.0,4.03,1.69,0.42,0.19,0.40299999999999997,5.1,16.0,26.3,22.8,26.5,29.4,21.3,Tea Tree Gully (C)
47800,2853.0,49.0,120862263.0,36397.0,42363.0,5.81,1.79,0.31,0.08,0.5,6.6,20.0,31.8,33.9,29.6,23.1,13.3,The Coorong (DC)
47910,1381.0,49.0,66470778.0,36979.0,48132.0,7.33,2.05,0.28,0.08,0.509,5.9,20.3,32.8,33.8,26.5,20.8,18.9,Tumby Bay (DC)
40070,12608.0,38.0,943623815.0,49502.0,74843.0,5.86,2.03,0.35,0.16,0.546,12.4,29.3,41.0,25.9,21.9,21.7,30.5,Adelaide (C)
40120,24605.0,48.0,1627884628.0,49370.0,66161.0,5.07,1.91,0.38,0.16,0.496,9.8,24.1,35.3,24.3,23.4,23.5,28.8,Adelaide Hills (DC)
40220,13324.0,50.0,602511195.0,37300.0,45220.0,5.67,1.87,0.33,0.12,0.478,6.9,19.8,31.2,32.6,28.9,23.2,15.4,Alexandrina (DC)
40250,162.0,40.0,6369044.0,24186.0,39315.0,,,,,0.484,,15.5,28.7,44.5,26.8,7.9,20.7,Anangu Pitjantjatjara (AC)
40310,13457.0,46.0,708991080.0,44779.0,52686.0,4.43,1.76,0.4,0.16,0.444,6.6,18.8,29.5,25.2,27.1,27.6,20.1,Barossa (DC)
40430,1166.0,53.0,76149253.0,45171.0,65308.0,5.92,2.07,0.35,0.1,0.523,6.1,23.4,36.9,26.2,25.8,20.9,27.1,Barunga West (DC)
40520,5469.0,46.0,246196143.0,39851.0,45017.0,4.77,1.7,0.36,0.13,0.43700000000000006,6.0,17.3,28.0,29.2,29.6,27.4,13.8,Berri and Barmera (DC)
40700,28764.0,49.0,2422380590.0,54195.0,84216.0,6.23,2.11,0.34,0.14,0.551,11.5,28.4,40.7,24.1,20.0,20.4,35.5,Burnside (C)
40910,28347.0,44.0,1508108534.0,44983.0,53202.0,4.57,1.79,0.39,0.17,0.435,6.1,18.0,28.7,25.6,26.4,26.5,21.4,Campbelltown (C) (SA)
41190,1026.0,49.0,58043587.0,47042.0,56573.0,5.88,1.93,0.33,0.11,0.484,5.2,18.2,30.0,27.8,21.8,23.7,26.7,Cleve (DC)
41330,755.0,45.0,34817417.0,40044.0,46116.0,4.54,1.79,0.39,0.19,0.419,5.2,15.6,26.0,28.9,28.2,27.2,15.7,Coober Pedy (DC)
41830,940.0,49.0,51805265.0,46689.0,55112.0,5.87,1.91,0.33,0.11,0.46,4.3,16.6,28.3,26.8,23.4,23.4,26.3,Flinders Ranges (DC)
41960,719.0,48.0,38933978.0,39139.0,54150.0,7.44,2.41,0.32,0.13,0.498,5.5,18.8,30.8,30.4,26.2,17.6,25.8,Franklin Harbour (DC)
42030,11731.0,44.0,601505949.0,45358.0,51275.0,4.02,1.68,0.42,0.2,0.406,5.4,16.4,26.7,23.6,28.1,29.6,18.7,Gawler (T)
42110,2069.0,50.0,93124657.0,37129.0,45010.0,6.12,1.93,0.32,0.11,0.493,7.0,19.7,31.2,32.4,28.0,23.4,16.2,Goyder (DC)
42250,3422.0,46.0,188049563.0,44212.0,54953.0,4.67,1.87,0.4,0.16,0.46399999999999997,6.1,19.4,30.9,25.6,26.8,25.1,22.5,Grant (DC)
42600,22818.0,48.0,1512933783.0,50396.0,66304.0,5.02,1.87,0.37,0.16,0.485,9.0,23.0,34.4,23.8,23.0,24.5,28.7,Holdfast Bay (C)
42750,2697.0,51.0,106088633.0,32102.0,39336.0,5.36,1.88,0.35,0.11,0.488,6.0,19.5,31.3,36.0,32.2,20.1,11.6,Kangaroo Island (DC)
43080,576.0,50.0,23290148.0,35257.0,40434.0,5.94,1.73,0.29,0.04,0.515,5.2,19.2,31.2,33.9,31.6,21.1,13.4,Karoonda East Murray (DC)
43220,611.0,48.0,39358479.0,49754.0,64416.0,7.0,2.14,0.31,0.11,0.496,4.0,17.6,31.1,26.6,22.0,20.7,30.7,Kimba (DC)
43360,1235.0,50.0,60222863.0,40460.0,48763.0,4.84,1.88,0.39,0.16,0.45399999999999996,5.1,18.2,29.9,29.0,28.2,24.5,18.3,Kingston (DC) (SA)
