lga_code16,sg_400_499_mng,sg_400_499_pro,sg_400_499_tectw,sg_400_499_copsw,sg_400_499_claw,sg_400_499_swks,sg_400_499_maopdv,sg_400_499_lab,sg_400_499_idns,sg_400_499_tot,sg_500_649_mng,sg_500_649_pro,sg_500_649_tectw,sg_500_649_copsw,sg_500_649_claw,sg_500_649_swks,sg_500_649_maopdv,sg_500_649_lab,sg_500_649_idns,sg_500_649_tot,sg_650_799_mng,sg_650_799_pro,sg_650_799_tectw,sg_650_799_copsw,sg_650_799_claw,sg_650_799_swks,sg_650_799_maopdv,sg_650_799_lab,sg_650_799_idns,sg_650_799_tot,sg_800_999_mng,sg_800_999_pro,sg_800_999_tectw,sg_800_999_copsw,sg_800_999_claw,sg_800_999_swks,sg_800_999_maopdv,sg_800_999_lab,sg_800_999_idns,sg_800_999_tot,sg_1000_1249_mng,sg_1000_1249_pro,sg_1000_1249_tectw,sg_1000_1249_copsw,sg_1000_1249_claw,sg_1000_1249_swks,sg_1000_1249_maopdv,sg_1000_1249_lab,sg_1000_1249_idns,sg_1000_1249_tot,sg_1250_1499_mng,sg_1250_1499_pro,sg_1250_1499_tectw,sg_1250_1499_copsw,sg_1250_1499_claw,sg_1250_1499_swks,sg_1250_1499_maopdv,sg_1250_1499_lab,sg_1250_1499_idns,sg_1250_1499_tot,sg_1500_1749_mng,sg_1500_1749_pro,sg_1500_1749_tectw,sg_1500_1749_copsw,sg_1500_1749_claw,sg_1500_1749_swks,sg_1500_1749_maopdv,sg_1500_1749_lab,sg_1500_1749_idns,sg_1500_1749_tot,sg_1750_1999_mng,sg_1750_1999_pro,sg_1750_1999_tectw,sg_1750_1999_copsw,sg_1750_1999_claw,sg_1750_1999_swks,sg_1750_1999_maopdv,sg_1750_1999_lab,sg_1750_1999_idns,sg_1750_1999_tot,sg_2000_2999_mng,sg_2000_2999_pro,sg_2000_2999_tectw,sg_2000_2999_copsw,sg_2000_2999_claw,sg_2000_2999_swks,sg_2000_2999_maopdv,sg_2000_2999_lab,sg_2000_2999_idns,sg_2000_2999_tot,sg_3000mo_mng,sg_3000mo_pro,sg_3000mo_tectw,sg_3000mo_copsw,sg_3000mo_claw,sg_3000mo_swks,sg_3000mo_maopdv,sg_3000mo_lab,sg_3000mo_idns,sg_3000mo_tot,sg_pins_mng,sg_pins_pro,sg_pins_tectw,sg_pins_copsw,sg_pins_claw,sg_pins_swks,sg_pins_maopdv,sg_pins_lab,sg_pins_idns,sg_pins_tot,sg_tot_mng,sg_tot_pro,sg_tot_tectw,sg_tot_copsw,sg_tot_claw,sg_tot_swks,sg_tot_maopdv,sg_tot_lab,sg_tot_idns,sg_tot_tot,lg_nni_mng,lg_nni_pro,lg_nni_tectw,lg_nni_copsw,lg_nni_claw,lg_nni_swks,lg_nni_maopdv,lg_nni_lab,lg_nni_idns,lg_nni_tot,lg_1_149_mng,lg_1_149_pro,lg_1_149_tectw,lg_1_149_copsw,lg_1_149_claw,lg_1_149_swks,lg_1_149_maopdv,lg_1_149_lab,lg_1_149_idns,lg_1_149_tot,lg_150_299_mng,lg_150_299_pro,lg_150_299_tectw,lg_150_299_copsw,lg_150_299_claw,lg_150_299_swks,lg_150_299_maopdv,lg_150_299_lab,lg_150_299_idns,lg_150_299_tot,lg_300_399_mng,lg_300_399_pro,lg_300_399_tectw,lg_300_399_copsw,lg_300_399_claw,lg_300_399_swks,lg_300_399_maopdv,lg_300_399_lab,lg_300_399_idns,lg_300_399_tot,lg_400_499_mng,lg_400_499_pro,lg_400_499_tectw,lg_400_499_copsw,lg_400_499_claw,lg_400_499_swks,lg_400_499_maopdv,lg_400_499_lab,lg_400_499_idns,lg_400_499_tot,lg_500_649_mng,lg_500_649_pro,lg_500_649_tectw,lg_500_649_copsw,lg_500_649_claw,lg_500_649_swks,lg_500_649_maopdv,lg_500_649_lab,lg_500_649_idns,lg_500_649_tot,lg_650_799_mng,lg_650_799_pro,lg_650_799_tectw,lg_650_799_copsw,lg_650_799_claw,lg_650_799_swks,lg_650_799_maopdv,lg_650_799_lab,lg_650_799_idns,lg_650_799_tot,lg_800_999_mng,lg_800_999_pro,lg_800_999_tectw,lg_800_999_copsw,lg_800_999_claw,lg_800_999_swks,lg_800_999_maopdv,lg_800_999_lab,lg_800_999_idns,lg_800_999_tot,lga_name16
14200,0,9,0,6,0,0,0,0,0,17,0,15,0,5,3,0,0,4,0,29,0,14,0,16,12,0,0,4,0,44,4,18,3,18,15,0,0,5,0,62,0,34,3,15,7,0,0,3,0,70,3,40,3,16,5,0,0,0,0,68,0,52,0,3,3,0,0,0,0,62,4,69,0,24,3,0,0,0,3,96,13,35,3,13,3,0,0,0,0,70,4,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,28,282,15,136,60,3,3,16,5,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,9,12,0,26,0,3,6,0,3,0,21,16,3,55,Inverell (A)
14400,0,6,0,4,0,0,0,0,0,14,0,3,0,7,6,0,0,3,0,25,0,19,0,3,8,0,0,0,0,38,0,16,0,7,6,0,0,0,0,32,3,33,0,8,4,0,0,0,0,48,0,25,0,4,3,0,3,4,0,39,0,29,0,5,3,0,0,0,0,42,0,41,3,3,0,0,3,0,0,52,11,25,0,7,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,25,199,5,55,41,0,10,9,3,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,7,9,6,0,0,8,0,23,3,0,0,7,5,0,4,5,0,28,0,5,3,6,15,0,4,17,0,46,Kiama (A)
14500,4,20,0,23,12,0,0,5,0,62,5,29,0,22,27,0,0,7,0,92,3,53,5,20,29,0,0,10,0,121,3,82,9,26,49,3,0,14,0,189,10,165,4,24,31,3,0,10,0,246,5,202,9,16,11,7,0,7,0,254,10,196,0,30,8,0,0,3,3,255,11,259,0,23,0,0,0,0,0,297,68,170,0,20,5,0,0,0,0,265,28,31,0,0,3,0,0,0,0,64,0,11,0,0,3,0,0,0,0,19,155,1265,37,268,207,17,5,72,11,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,0,0,7,0,0,0,0,9,0,5,0,0,9,0,0,0,0,21,0,3,3,0,12,0,0,4,0,20,3,12,7,0,11,0,3,10,0,51,Ku-ring-gai (A)
14550,0,8,0,8,0,0,0,3,0,17,0,3,0,3,7,0,0,5,0,21,0,14,3,11,6,0,0,4,0,46,0,22,0,7,10,0,0,5,0,46,3,23,0,3,7,0,0,0,0,37,0,17,0,0,0,0,0,3,0,22,0,20,0,7,0,0,0,0,0,31,6,17,0,0,0,0,0,0,0,27,6,15,0,11,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,154,8,59,29,0,3,27,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,3,0,0,0,0,0,5,6,0,16,Kyogle (A)
14600,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,10,3,6,6,0,0,4,0,24,0,12,3,11,8,0,0,3,0,34,0,19,0,3,8,0,0,4,0,31,0,22,0,3,3,0,0,0,0,26,0,32,0,3,0,0,0,0,0,39,0,15,0,11,0,0,0,0,0,29,4,13,0,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,126,9,62,24,0,0,20,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,4,3,0,3,0,0,0,3,0,0,3,7,0,18,0,0,6,0,4,0,14,3,0,19,Lachlan (A)
14650,0,40,0,67,21,0,0,12,0,140,3,80,6,77,46,3,3,27,0,245,0,145,6,120,96,0,7,43,0,412,7,194,26,113,116,0,17,58,5,543,16,389,25,108,261,8,24,21,4,846,21,374,11,53,83,6,24,7,0,577,29,394,6,173,47,3,14,5,3,675,31,495,3,123,24,0,0,0,5,679,152,253,6,95,27,0,0,0,3,532,22,33,3,0,0,0,0,0,0,56,0,18,0,6,5,0,0,3,0,36,287,2465,94,1044,767,19,92,197,20,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,11,0,6,7,0,17,3,0,6,0,35,0,16,5,3,22,0,3,16,0,67,0,17,16,3,38,0,25,41,9,149,Lake Macquarie (C)
14700,0,5,0,4,3,0,0,0,0,12,0,12,0,3,3,0,0,0,0,21,0,6,0,3,6,0,0,0,0,19,0,26,0,0,3,0,0,0,0,35,3,16,0,7,7,0,0,0,0,32,0,29,0,5,0,0,0,3,0,38,3,22,0,3,0,0,0,0,0,30,3,16,3,10,0,0,0,0,0,33,15,18,0,0,0,0,0,0,0,31,7,5,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,34,170,5,36,20,0,0,7,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,11,0,6,4,0,0,0,0,3,0,20,3,0,9,0,9,0,4,6,0,34,Lane Cove (A)
14750,0,3,0,9,0,0,5,3,0,20,0,8,0,7,0,0,0,8,0,26,0,11,3,18,4,0,0,14,0,52,0,17,8,9,8,0,0,11,0,56,5,29,7,16,12,0,0,0,4,60,3,32,0,0,12,0,0,0,0,51,4,35,5,0,6,0,0,3,0,52,9,40,0,3,0,0,0,0,0,50,16,32,0,9,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,216,26,67,50,0,7,42,4,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,6,6,0,13,0,3,3,0,0,0,5,3,0,15,Leeton (A)
14850,0,21,4,19,15,0,0,3,0,63,0,59,7,44,32,0,6,31,0,177,0,84,9,53,53,0,9,29,5,241,3,141,21,71,81,0,7,46,6,376,14,240,20,70,91,0,6,13,0,454,14,236,11,34,56,6,0,0,0,359,14,267,7,53,24,0,0,6,3,373,26,204,7,47,17,0,0,0,3,303,82,200,0,52,14,0,0,0,0,350,25,56,0,3,3,0,0,0,0,85,0,16,0,3,3,0,0,0,0,20,180,1538,80,479,397,9,31,136,16,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,0,3,0,12,0,0,3,3,3,0,0,4,0,20,3,4,7,3,7,0,5,0,0,36,0,5,13,3,18,0,17,17,3,68,Lismore (C)
14870,0,4,0,9,11,0,0,3,0,32,0,14,0,11,10,0,0,5,0,45,0,19,6,20,21,0,0,4,0,63,0,28,3,25,48,0,3,9,0,112,4,66,10,35,62,0,5,9,3,188,0,46,6,26,65,0,8,7,8,169,3,55,16,44,30,0,4,8,4,165,12,68,5,54,15,0,13,4,0,172,36,43,26,37,4,0,13,5,0,168,19,4,23,0,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,8,71,361,95,267,282,7,52,64,20,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,3,7,0,0,0,0,21,0,3,0,3,3,0,7,6,0,30,0,0,4,0,11,0,10,15,0,35,Lithgow (C)
14900,3,30,12,68,36,0,0,9,3,161,0,113,17,99,84,3,8,38,0,354,8,178,28,133,153,3,6,41,9,557,13,322,46,181,261,3,24,94,18,956,22,759,46,150,328,10,22,28,14,1377,17,818,41,94,187,9,6,20,16,1217,39,903,40,135,114,4,5,5,10,1259,76,865,17,96,41,0,3,5,10,1111,211,683,27,120,52,0,9,4,7,1115,54,256,3,19,3,0,0,0,0,337,0,53,3,6,11,0,0,3,3,84,442,5067,293,1200,1307,40,96,271,88,8802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,3,0,0,4,3,0,0,3,0,13,0,6,7,5,5,0,4,0,0,29,0,8,0,3,14,0,3,7,0,41,0,9,10,11,26,0,10,21,3,85,Liverpool (C)
14920,0,0,0,3,0,0,0,4,0,7,0,5,0,0,0,0,0,0,0,9,0,6,0,10,4,0,0,0,0,30,0,12,0,14,7,0,0,3,0,38,3,17,3,8,7,0,0,4,0,45,0,21,0,0,0,0,0,0,0,25,3,12,0,3,0,0,3,0,0,23,0,20,0,6,0,0,0,0,0,25,3,10,0,4,0,0,3,0,0,23,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,16,112,3,66,29,0,9,15,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,3,0,0,0,0,7,8,0,19,0,5,0,0,3,0,9,4,0,20,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,11,0,7,0,3,0,0,0,0,0,7,0,9,0,3,0,0,0,0,0,7,8,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,3,13,13,0,0,4,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,4,3,0,12,Lockhart (A)
15050,0,24,0,26,19,0,3,7,0,75,0,35,4,36,34,0,4,10,0,122,7,86,3,65,56,4,4,13,0,233,4,143,20,65,117,0,9,15,0,366,3,228,15,48,128,5,5,8,3,444,11,288,24,41,119,4,3,12,0,501,18,244,28,68,56,3,0,0,9,425,17,291,16,52,16,0,3,0,6,399,66,215,16,60,21,0,0,0,4,387,31,40,6,4,0,0,0,0,0,83,5,10,0,5,8,0,0,0,0,29,158,1627,139,517,588,17,29,68,29,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,13,0,0,0,0,16,0,0,3,0,8,0,0,3,0,21,0,7,3,3,8,0,3,9,0,30,0,7,9,0,17,0,10,14,3,59,Maitland (C)
15240,0,28,0,20,7,0,0,8,0,77,3,51,3,52,35,0,3,12,0,153,3,79,9,79,45,0,0,18,0,232,0,109,15,81,85,0,4,21,0,320,7,200,6,68,63,3,10,15,0,375,6,217,4,33,37,6,0,6,0,307,14,247,8,43,17,0,0,0,0,330,23,269,4,61,3,0,4,3,0,374,65,123,4,65,4,0,3,0,0,260,10,24,0,8,3,0,0,0,0,42,0,8,0,3,3,0,0,3,0,18,134,1383,60,555,321,16,31,99,3,2596,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,12,0,0,3,0,3,0,0,0,0,10,0,3,0,3,10,0,0,0,0,25,0,0,8,0,6,0,9,18,0,46,6,8,20,7,28,0,35,28,3,133,Mid-Coast (A)
15270,0,12,0,14,5,0,0,4,0,30,0,14,3,15,9,0,0,3,0,42,3,23,0,16,14,0,0,8,0,64,0,32,6,25,11,0,3,9,0,78,0,50,0,18,13,0,0,3,0,96,0,53,0,8,7,0,0,0,0,73,3,64,0,11,8,0,0,0,0,81,8,72,0,27,0,0,0,0,0,106,20,36,0,26,0,0,0,3,0,88,5,3,0,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,45,363,18,176,71,3,4,30,5,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,3,7,0,4,0,0,12,0,0,0,0,8,0,3,3,0,27,3,0,10,3,17,0,12,5,0,62,Mid-Western Regional (A)
15300,0,4,0,3,0,0,0,0,0,11,0,12,0,19,0,0,0,0,0,30,0,12,3,13,11,0,0,4,0,49,3,12,5,18,9,0,0,4,0,55,0,43,0,26,13,0,3,5,0,86,4,46,0,22,7,0,0,0,0,84,0,39,0,19,8,0,3,0,0,69,3,37,0,19,3,0,0,0,0,64,18,29,0,29,0,0,0,0,0,77,9,3,0,5,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,40,248,13,183,60,0,8,16,3,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,3,0,3,0,3,0,0,17,0,0,0,0,4,0,6,5,0,19,0,0,3,0,6,0,10,9,3,35,Moree Plains (A)
15350,0,4,3,3,6,3,0,0,0,17,0,0,0,7,6,3,0,0,0,24,0,10,7,9,5,0,0,4,0,34,3,17,8,6,12,4,0,4,0,55,4,32,8,6,10,0,3,4,0,74,8,41,10,0,7,0,0,0,0,63,8,54,11,10,3,0,0,0,0,88,6,53,0,13,0,0,0,0,0,79,17,48,0,5,3,0,0,0,0,75,7,4,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,5,64,273,59,81,61,9,4,10,3,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,4,0,0,3,0,3,0,0,10,0,9,3,4,5,0,0,0,0,23,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,22,0,4,0,7,5,0,0,0,0,13,0,9,4,0,0,0,0,0,0,20,3,7,0,3,3,0,0,0,0,23,0,13,0,0,3,0,0,5,0,21,0,20,0,3,0,0,0,0,0,25,3,17,0,3,0,0,0,0,0,25,6,5,0,7,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,84,3,42,17,0,0,11,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,6,0,0,0,3,7,0,3,0,0,11,0,0,3,0,8,0,16,3,0,29,Murray River (A)
15560,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,3,0,5,0,0,0,0,0,3,0,7,0,0,0,3,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,0,14,0,3,0,0,0,0,0,18,0,4,0,3,0,0,0,0,0,9,0,8,0,6,0,0,0,0,0,15,7,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,39,3,29,5,0,0,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,9,0,0,22,Murrumbidgee (A)
15650,0,3,0,8,5,0,0,4,0,20,0,10,3,17,11,0,3,5,0,45,0,15,0,21,11,0,0,0,0,51,0,30,6,19,19,0,3,9,0,85,0,50,8,27,11,0,3,3,0,112,3,52,9,18,9,0,7,0,0,100,6,48,10,30,6,0,0,0,0,98,3,50,6,29,3,0,0,0,0,90,11,37,10,21,3,0,0,0,0,78,6,3,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4,34,299,61,200,79,0,13,27,3,720,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,0,0,0,3,0,0,3,0,13,0,8,5,3,9,0,9,10,0,44,Muswellbrook (A)
15700,0,4,0,11,0,0,0,0,0,14,0,11,0,14,5,0,0,0,0,33,0,21,0,17,8,0,0,4,0,53,0,23,0,20,20,0,0,6,0,67,3,28,0,8,9,0,0,0,0,49,3,55,0,8,3,0,0,0,0,68,0,41,0,3,0,0,0,0,0,47,5,58,0,10,3,0,0,0,0,78,6,23,0,13,0,0,0,0,0,48,3,3,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,26,270,3,108,56,0,0,18,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,5,0,10,0,0,0,0,5,0,11,9,0,27,Nambucca (A)
15750,0,0,4,5,0,0,0,0,0,16,0,6,0,17,3,0,0,8,0,34,0,10,3,10,7,0,0,3,0,34,0,18,4,17,9,0,0,5,0,57,0,41,3,9,11,0,0,0,0,65,0,40,0,5,7,0,0,4,0,56,4,41,6,9,0,0,0,0,0,65,3,38,0,6,0,0,0,0,0,50,15,23,0,26,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,19,228,19,122,49,0,0,32,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,14,3,0,4,0,0,0,5,3,0,16,Narrabri (A)
15800,0,0,0,5,0,0,0,3,0,10,0,7,0,8,0,0,0,0,0,22,0,7,0,3,3,0,0,0,0,10,0,4,3,7,5,0,0,3,0,27,0,12,0,3,4,0,0,0,0,33,0,20,3,7,3,0,0,0,0,35,0,19,0,0,0,0,0,0,0,31,0,17,3,3,0,0,0,0,0,29,6,12,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,105,16,51,21,0,5,15,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,15,3,0,0,0,3,0,6,7,0,26,Narrandera (A)
15850,0,0,0,4,0,0,0,0,0,8,0,0,0,9,3,0,0,0,0,18,0,6,0,7,5,0,0,4,0,27,0,5,0,8,5,0,0,0,0,28,0,21,3,4,3,0,0,4,0,31,0,18,0,0,0,0,0,0,0,22,0,13,0,3,0,0,0,0,0,16,0,23,0,3,0,0,0,0,0,25,5,6,3,5,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,9,106,6,48,19,0,0,12,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4,0,0,0,0,8,0,0,6,0,6,0,10,7,0,19,Narromine (A)
15900,0,65,20,63,64,0,4,22,0,247,9,181,27,129,142,5,10,32,0,533,3,283,37,150,211,12,24,60,4,782,20,473,77,220,373,14,51,122,8,1344,37,942,130,208,572,26,63,84,9,2070,61,1020,132,134,352,20,63,41,15,1842,87,1095,139,209,231,16,54,33,8,1882,113,1036,123,205,134,6,33,33,14,1695,429,1059,134,155,112,3,55,17,19,1993,152,372,35,16,18,3,0,0,3,594,5,42,6,7,24,3,0,8,3,101,914,6695,882,1582,2298,114,363,507,90,13440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,10,0,0,4,0,10,0,0,3,0,13,3,3,9,3,18,0,4,6,0,39,4,3,12,5,22,0,3,24,0,69,3,16,24,0,29,0,21,40,0,136,Newcastle (C)
15950,0,11,0,4,13,0,0,0,0,26,3,25,5,3,20,3,3,3,0,66,6,32,0,15,19,0,3,6,0,84,10,48,7,18,47,7,5,8,0,148,11,108,0,25,49,13,17,10,5,236,25,118,4,33,59,4,15,3,3,275,32,176,8,49,73,3,23,6,0,370,48,206,6,57,34,5,11,4,4,374,190,341,10,47,73,5,4,0,5,671,145,82,0,5,17,0,0,0,3,255,3,3,0,0,0,0,0,0,3,12,474,1166,41,295,412,44,93,48,31,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,3,4,0,0,9,0,0,3,0,17,0,5,9,0,13,0,0,5,0,38,North Sydney (A)
15990,5,39,4,48,17,0,3,9,0,135,7,117,4,70,65,0,16,22,3,303,8,206,18,86,74,7,30,24,6,449,11,257,13,104,113,0,48,31,3,571,14,503,23,101,101,3,74,23,5,849,19,513,28,101,51,0,110,5,0,831,17,523,28,140,35,0,74,7,4,822,50,498,19,95,9,0,24,4,0,705,143,288,14,83,16,0,15,3,4,566,41,76,5,12,8,0,0,0,0,147,3,23,0,5,5,0,0,0,0,47,345,3123,160,906,519,22,395,158,31,5655,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,3,0,5,4,0,0,3,0,16,0,3,0,4,5,0,0,0,0,19,3,3,4,5,7,0,0,4,0,27,0,9,7,14,20,0,0,4,0,54,3,11,9,9,25,0,3,8,0,76,3,26,13,17,48,0,15,24,3,155,Northern Beaches (A)
