lga_code,lga_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
55600,Moora (S),2013-2014,4,0,4,705.2,0.0,390.1,1095.4,1918.0,3013.3,1384
55600,Moora (S),2012-2013,6,0,6,953.5,0.0,750.6,1704.1,,,1385
55670,Morawa (S),2013-2014,4,0,4,2680.0,0.0,11.0,2691.0,3670.7,6361.7,1387
55810,Mount Magnet (S),2013-2014,0,2,2,0.0,526.4,0.0,526.4,571.0,1097.4,1393
55670,Morawa (S),2012-2013,1,0,1,359.1,0.0,258.8,617.9,,,1388
55810,Mount Magnet (S),2012-2013,0,0,0,0.0,0.0,87.0,87.0,,,1394
55880,Mount Marshall (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,366.9,366.9,1395
55880,Mount Marshall (S),2013-2014,3,0,3,666.0,0.0,0.0,666.0,0.0,666.0,1396
55880,Mount Marshall (S),2012-2013,1,0,1,150.0,0.0,0.0,150.0,,,1397
55740,Mosman Park (T),2014-2015,8,0,8,17884.3,0.0,4638.1,22522.4,853.7,23376.0,1389
56520,Narrogin (T),2014-2015,7,3,10,2677.2,946.0,370.7,3993.9,2021.4,6015.3,1419
55740,Mosman Park (T),2013-2014,13,0,13,16655.1,0.0,6157.5,22812.6,10291.3,33103.9,1390
56520,Narrogin (T),2013-2014,11,0,11,2884.5,0.0,964.0,3848.6,824.8,4673.4,1420
55740,Mosman Park (T),2012-2013,16,8,24,11008.1,3797.0,4647.1,19452.2,,,1391
55810,Mount Magnet (S),2014-2015,2,0,2,751.9,0.0,35.0,786.9,181.5,968.5,1392
55950,Mukinbudin (S),2014-2015,3,0,3,706.7,0.0,110.0,816.7,0.0,816.7,1398
56520,Narrogin (T),2012-2013,2,0,2,643.0,0.0,1162.7,1805.7,,,1421
56580,Nedlands (C),2014-2015,89,204,293,91125.4,63600.0,20601.2,175326.6,50351.1,225677.7,1422
56580,Nedlands (C),2013-2014,76,31,107,62820.4,6000.0,13575.2,82395.6,124091.6,206487.2,1423
56580,Nedlands (C),2012-2013,66,0,66,50709.6,0.0,20821.2,71530.9,,,1424
55950,Mukinbudin (S),2013-2014,0,0,0,0.0,0.0,41.0,41.0,0.0,41.0,1399
56620,Ngaanyatjarraku (S),2014-2015,4,0,4,1835.0,0.0,13549.2,15384.2,4500.0,19884.2,1425
56620,Ngaanyatjarraku (S),2013-2014,8,0,8,3567.2,0.0,5791.6,9358.8,698.0,10056.7,1426
56620,Ngaanyatjarraku (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1427
55950,Mukinbudin (S),2012-2013,2,0,2,937.1,0.0,0.0,937.1,,,1400
56090,Mundaring (S),2014-2015,234,15,253,66277.6,2092.0,18608.5,86978.1,14786.4,101764.5,1401
56090,Mundaring (S),2013-2014,188,0,190,46865.0,0.0,14599.9,61464.9,5808.9,67273.8,1402
56090,Mundaring (S),2012-2013,189,0,190,48171.0,0.0,13893.0,62064.0,,,1403
56860,Nungarin (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1435
56860,Nungarin (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1436
56160,Murchison (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1404
57080,Perth (C),2013-2014,0,371,371,0.0,128500.0,1957.8,130457.8,1136963.2,1267420.9,1444
57080,Perth (C),2012-2013,1,523,524,457.6,130954.2,2295.2,133707.1,,,1445
57140,Pingelly (S),2014-2015,2,0,2,662.4,0.0,104.0,766.4,236.8,1003.2,1446
57140,Pingelly (S),2013-2014,3,2,5,1031.7,496.7,756.4,2284.8,838.7,3123.5,1447
57140,Pingelly (S),2012-2013,5,0,5,1371.9,0.0,160.1,1532.0,,,1448
57210,Plantagenet (S),2014-2015,31,0,31,8551.0,0.0,1121.6,9672.6,59.5,9732.1,1449
57210,Plantagenet (S),2013-2014,29,0,30,6966.9,0.0,1382.6,8349.6,310.0,8659.6,1450
57210,Plantagenet (S),2012-2013,26,0,26,4271.4,0.0,1353.5,5624.9,,,1451
57280,Port Hedland (T),2014-2015,135,114,249,63721.5,55902.4,1106.2,120730.1,44597.0,165327.1,1452
57280,Port Hedland (T),2013-2014,201,246,448,99345.6,90842.5,3895.1,194083.2,148990.3,343073.5,1453
57280,Port Hedland (T),2012-2013,439,323,762,91786.5,134048.4,5487.6,231322.6,,,1454
57350,Quairading (S),2014-2015,1,0,1,280.3,0.0,231.4,511.7,180.9,692.6,1455
57350,Quairading (S),2013-2014,2,0,2,550.0,0.0,313.3,863.3,0.0,863.3,1456
56160,Murchison (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1405
57350,Quairading (S),2012-2013,5,0,5,1130.3,0.0,229.9,1360.2,,,1457
57420,Ravensthorpe (S),2014-2015,4,0,5,674.4,0.0,162.6,837.0,4401.5,5238.5,1458
57420,Ravensthorpe (S),2013-2014,6,0,7,1228.9,0.0,182.7,1411.6,1237.9,2649.5,1459
57420,Ravensthorpe (S),2012-2013,6,0,6,637.7,0.0,237.1,874.8,,,1460
57490,Rockingham (C),2014-2015,1645,250,1897,379306.9,49530.8,16005.6,444843.4,144935.4,589778.8,1461
57490,Rockingham (C),2013-2014,2261,208,2473,501501.0,37528.3,15505.1,554534.5,211013.3,765547.8,1462
57490,Rockingham (C),2012-2013,1648,81,1730,364086.9,14394.8,15001.1,393482.9,,,1463
57560,Roebourne (S),2013-2014,321,40,361,164255.0,9265.4,4612.1,178132.5,115615.3,293747.9,1464
57560,Roebourne (S),2012-2013,379,247,628,209319.1,124052.3,7658.3,341029.7,,,1465
56160,Murchison (S),2012-2013,0,0,0,0.0,0.0,1561.1,1561.1,,,1406
56230,Murray (S),2014-2015,200,0,202,50879.9,0.0,3106.4,53986.4,9461.9,63448.3,1407
56230,Murray (S),2013-2014,316,0,316,74528.0,0.0,4406.9,78935.0,21881.1,100816.1,1408
56230,Murray (S),2012-2013,225,0,225,51953.9,0.0,3865.0,55818.9,,,1409
56300,Nannup (S),2014-2015,16,0,16,3622.4,0.0,1699.5,5321.9,84.7,5406.6,1410
56300,Nannup (S),2013-2014,5,0,5,1259.4,0.0,706.0,1965.4,285.4,2250.8,1411
56300,Nannup (S),2012-2013,6,0,6,1260.9,0.0,910.9,2171.8,,,1412
56370,Narembeen (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1413
56370,Narembeen (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1414
56370,Narembeen (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1415
56450,Narrogin (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,436.8,436.8,1416
56450,Narrogin (S),2013-2014,2,0,2,489.0,0.0,91.7,580.7,256.0,836.7,1417
56450,Narrogin (S),2012-2013,2,0,2,476.1,0.0,32.3,508.4,,,1418
56730,Northam (S),2014-2015,71,4,76,19264.7,1140.0,1469.9,21874.5,2602.0,24476.6,1428
56730,Northam (S),2013-2014,62,4,67,16162.4,1045.0,1710.3,18917.6,16732.6,35650.3,1429
56730,Northam (S),2012-2013,68,0,68,18243.9,0.0,2347.1,20591.0,,,1430
56790,Northampton (S),2014-2015,14,0,15,5154.2,0.0,722.9,5877.0,949.3,6826.4,1431
56790,Northampton (S),2013-2014,12,0,12,4187.6,0.0,1001.0,5188.7,4272.4,9461.1,1432
56790,Northampton (S),2012-2013,17,0,17,5856.9,0.0,969.9,6826.8,,,1433
56860,Nungarin (S),2014-2015,1,0,1,273.1,0.0,0.0,273.1,0.0,273.1,1434
56930,Peppermint Grove (S),2014-2015,6,0,6,11989.6,0.0,13179.4,25169.0,10750.0,35919.0,1437
56930,Peppermint Grove (S),2013-2014,2,0,2,1531.5,0.0,2240.5,3772.0,845.0,4617.0,1438
56930,Peppermint Grove (S),2012-2013,1,0,1,5000.0,0.0,5536.8,10536.8,,,1439
57630,Sandstone (S),2014-2015,0,0,0,0.0,0.0,11.4,11.4,2130.9,2142.3,1466
57000,Perenjori (S),2014-2015,0,2,2,0.0,342.0,11.0,353.0,99.8,452.8,1440
59350,Yalgoo (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,239.9,239.9,1550
57000,Perenjori (S),2013-2014,1,0,1,434.9,0.0,0.0,434.9,1200.0,1634.9,1441
59350,Yalgoo (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,2600.0,2600.0,1551
57000,Perenjori (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1442
57080,Perth (C),2014-2015,1,567,569,738.6,193600.0,1962.8,196301.4,502836.1,699137.5,1443
57630,Sandstone (S),2013-2014,1,0,1,271.1,0.0,19.7,290.8,0.0,290.8,1467
59350,Yalgoo (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1552
72800,Palmerston (C),2014-2015,421,176,598,155123.7,46456.0,6675.9,208255.6,398219.0,606474.6,1688
57630,Sandstone (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1468
57700,Serpentine-Jarrahdale (S),2014-2015,889,0,890,209896.4,0.0,7031.5,216927.9,51507.0,268434.9,1469
57700,Serpentine-Jarrahdale (S),2013-2014,836,12,851,187238.9,1320.0,5323.2,193882.1,3052.0,196934.1,1470
57700,Serpentine-Jarrahdale (S),2012-2013,421,0,422,89722.9,0.0,4034.9,93757.8,,,1471
57770,Shark Bay (S),2014-2015,4,0,4,1051.4,0.0,181.3,1232.8,884.1,2116.9,1472
57770,Shark Bay (S),2013-2014,4,0,4,797.9,0.0,32.4,830.3,852.3,1682.6,1473
57770,Shark Bay (S),2012-2013,12,0,12,6504.7,0.0,215.0,6719.7,,,1474
57840,South Perth (C),2014-2015,191,462,653,95616.9,220901.8,17962.1,334480.8,50181.5,384662.3,1475
57840,South Perth (C),2013-2014,169,103,273,100274.3,55514.5,21210.9,176999.7,70395.2,247394.9,1476
57840,South Perth (C),2012-2013,134,29,175,75413.8,26125.0,16530.2,118069.0,,,1477
57910,Stirling (C),2014-2015,1206,1378,2604,394129.4,285401.6,69967.5,749498.6,118662.0,868160.6,1478
57910,Stirling (C),2013-2014,1354,1073,2435,431934.1,221849.2,63169.9,716953.2,181754.5,898707.7,1479
57910,Stirling (C),2012-2013,857,659,1519,271186.8,134173.0,59804.3,465164.1,,,1480
57980,Subiaco (C),2014-2015,61,256,322,27303.5,77957.3,1176.9,106437.8,27427.0,133864.8,1481
57980,Subiaco (C),2013-2014,74,193,268,28671.3,64418.5,1834.2,94924.0,70618.0,165542.0,1482
57980,Subiaco (C),2012-2013,51,99,150,18788.6,33954.6,1963.7,54706.9,,,1483
58050,Swan (C),2014-2015,2654,245,2905,594206.4,51927.3,19046.0,665179.8,117782.5,782962.2,1484
58050,Swan (C),2013-2014,2335,243,2584,511361.7,49304.6,16916.5,577582.8,147281.2,724864.0,1485
58050,Swan (C),2012-2013,1723,320,2047,372151.8,59592.9,19548.7,451293.4,,,1486
58190,Tammin (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1487
58190,Tammin (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1488
58190,Tammin (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1489
58260,Three Springs (S),2014-2015,0,2,2,0.0,492.9,20.0,512.9,1136.7,1649.6,1490
58260,Three Springs (S),2013-2014,0,0,0,0.0,0.0,10.0,10.0,0.0,10.0,1491
58260,Three Springs (S),2012-2013,3,0,3,908.3,0.0,36.7,945.0,,,1492
60210,Break O'Day (M),2012-2013,48,0,51,10273.8,0.0,4336.9,14610.7,8898.0,23508.7,1567
60410,Brighton (M),2014-2015,136,32,168,28509.1,5145.9,1376.9,35031.9,1649.8,36681.7,1568
60410,Brighton (M),2013-2014,89,9,98,18534.5,1356.0,1947.6,21838.1,25907.0,47745.1,1569
60410,Brighton (M),2012-2013,58,14,72,11528.5,1918.9,925.5,14372.9,2291.0,16663.9,1570
60610,Burnie (C),2014-2015,42,2,46,9895.6,500.0,2611.5,13007.1,29169.2,42176.3,1571
60610,Burnie (C),2013-2014,36,38,74,8488.7,4434.0,3246.8,16169.5,12721.7,28891.2,1572
60610,Burnie (C),2012-2013,22,6,28,5754.2,1200.0,2824.5,9778.7,70034.7,79813.4,1573
58330,Toodyay (S),2014-2015,24,0,25,6004.4,0.0,2338.2,8342.6,248.0,8590.6,1493
58330,Toodyay (S),2013-2014,31,0,31,7385.2,0.0,1400.8,8786.0,248.0,9034.0,1494
58330,Toodyay (S),2012-2013,13,0,13,2871.7,0.0,1629.9,4501.6,,,1495
60810,Central Coast (M),2014-2015,79,4,83,21416.1,925.0,3599.9,25941.0,5936.0,31877.0,1574
60810,Central Coast (M),2013-2014,53,19,72,15252.9,3158.8,4564.1,22975.8,4271.1,27246.9,1575
60810,Central Coast (M),2012-2013,65,9,74,19697.4,1608.7,3947.5,25253.6,5710.3,30963.8,1576
61010,Central Highlands (M),2014-2015,7,0,7,953.5,0.0,351.8,1305.3,2298.6,3603.9,1577
61010,Central Highlands (M),2013-2014,11,0,11,1837.1,0.0,308.5,2145.5,540.0,2685.5,1578
61010,Central Highlands (M),2012-2013,11,0,11,1613.6,0.0,311.4,1925.0,250.0,2175.0,1579
61210,Circular Head (M),2014-2015,20,0,20,5355.1,0.0,1834.5,7189.6,4567.1,11756.6,1580
61210,Circular Head (M),2013-2014,13,0,14,3075.4,0.0,1481.0,4556.4,7440.8,11997.2,1581
61210,Circular Head (M),2012-2013,41,0,41,8692.3,0.0,1161.0,9853.3,6681.3,16534.6,1582
61410,Clarence (C),2014-2015,322,53,378,77269.4,9190.4,12987.9,99447.7,22337.6,121785.3,1583
61410,Clarence (C),2013-2014,249,29,278,59763.7,5460.0,13922.9,79146.6,71888.3,151034.8,1584
61410,Clarence (C),2012-2013,143,119,263,35472.1,21630.0,14204.0,71306.0,43852.0,115158.0,1585
61510,Derwent Valley (M),2014-2015,36,0,36,6656.4,0.0,727.5,7383.9,3889.0,11272.8,1586
61510,Derwent Valley (M),2013-2014,44,0,45,6792.0,0.0,1115.6,7907.6,9300.0,17207.6,1587
61510,Derwent Valley (M),2012-2013,21,8,29,4141.7,860.0,1546.0,6547.7,2240.0,8787.7,1588
61610,Devonport (C),2014-2015,92,47,139,23942.4,7258.0,3448.4,34648.8,8990.0,43638.8,1589
61610,Devonport (C),2013-2014,85,39,125,20596.5,4473.3,3619.6,28689.3,10812.1,39501.4,1590
61610,Devonport (C),2012-2013,45,7,53,11319.0,1060.0,3746.9,16125.9,12366.0,28491.9,1591
61810,Dorset (M),2014-2015,20,0,21,3710.1,0.0,824.1,4534.1,1070.0,5604.1,1592
61810,Dorset (M),2013-2014,29,0,30,5528.2,0.0,702.7,6230.9,3131.5,9362.4,1593
61810,Dorset (M),2012-2013,24,0,24,4219.4,0.0,1525.6,5745.0,1662.8,7407.8,1594
62010,Flinders (M),2014-2015,9,4,13,1700.0,350.0,575.5,2625.5,403.0,3028.5,1595
62010,Flinders (M),2013-2014,8,0,8,2425.0,0.0,415.8,2840.8,0.0,2840.8,1596
62010,Flinders (M),2012-2013,7,0,7,2005.4,0.0,351.3,2356.7,5533.0,7889.7,1597
62210,George Town (M),2014-2015,20,0,20,5136.7,0.0,1282.9,6419.6,351.3,6770.9,1598
62210,George Town (M),2013-2014,22,0,22,5452.5,0.0,823.3,6275.8,7611.9,13887.6,1599
62210,George Town (M),2012-2013,26,0,26,4092.3,0.0,354.7,4447.0,1105.0,5552.0,1600
62410,Glamorgan/Spring Bay (M),2014-2015,52,16,68,13649.7,4230.0,3619.2,21498.9,5855.5,27354.4,1601
62410,Glamorgan/Spring Bay (M),2013-2014,47,2,49,10935.3,244.0,3127.5,14306.8,1725.4,16032.2,1602
62410,Glamorgan/Spring Bay (M),2012-2013,46,0,46,8617.9,0.0,3467.8,12085.6,1892.0,13977.6,1603
62610,Glenorchy (C),2014-2015,105,36,142,24455.2,5975.1,2324.3,32754.6,47196.7,79951.3,1604
62610,Glenorchy (C),2013-2014,76,30,108,15269.2,4111.0,3126.3,22506.5,33169.6,55676.1,1605
58400,Trayning (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1496
62610,Glenorchy (C),2012-2013,61,22,85,13444.6,3370.0,3500.6,20315.2,10915.3,31230.5,1606
62810,Hobart (C),2014-2015,74,56,133,26381.9,12023.7,27888.7,66294.3,143796.5,210090.8,1607
62810,Hobart (C),2013-2014,42,0,45,15841.0,0.0,20843.0,36684.1,359872.7,396556.7,1608
62810,Hobart (C),2012-2013,46,14,63,14080.3,2635.0,30253.4,46968.7,121279.5,168248.2,1609
63010,Huon Valley (M),2014-2015,161,5,171,32474.4,820.0,3114.2,36408.6,41693.5,78102.2,1610
63010,Huon Valley (M),2013-2014,96,7,104,21100.4,825.0,3403.3,25328.7,5931.1,31259.8,1611
63010,Huon Valley (M),2012-2013,94,4,99,21874.8,470.0,4198.4,26543.2,15628.6,42171.8,1612
63210,Kentish (M),2014-2015,32,0,33,7617.0,0.0,2232.5,9849.5,1992.5,11842.0,1613
63210,Kentish (M),2013-2014,25,0,27,6034.0,0.0,1985.3,8019.3,3130.0,11149.3,1614
58400,Trayning (S),2013-2014,0,0,0,0.0,0.0,24.0,24.0,0.0,24.0,1497
63210,Kentish (M),2012-2013,26,2,29,5426.6,400.0,1118.5,6945.1,2123.0,9068.1,1615
63410,King Island (M),2014-2015,4,0,5,1050.7,0.0,1214.4,2265.1,328.0,2593.1,1616
63410,King Island (M),2013-2014,6,0,6,1060.0,0.0,297.5,1357.5,2285.4,3642.9,1617
63410,King Island (M),2012-2013,3,0,3,360.0,0.0,319.9,679.9,1000.0,1679.9,1618
63610,Kingborough (M),2014-2015,205,20,225,53985.2,4300.0,9339.0,67624.2,15785.1,83409.3,1619
63610,Kingborough (M),2013-2014,139,19,158,39038.0,6200.0,7817.0,53055.0,8648.6,61703.6,1620
63610,Kingborough (M),2012-2013,123,8,132,30386.7,1600.0,7638.2,39624.9,7251.7,46876.6,1621
63810,Latrobe (M),2014-2015,113,24,138,25833.5,3471.0,3414.0,32718.5,5331.8,38050.3,1622
63810,Latrobe (M),2013-2014,72,17,90,17798.9,2210.0,2884.0,22892.9,17765.0,40657.9,1623
58400,Trayning (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1498
63810,Latrobe (M),2012-2013,55,14,71,13633.6,2408.0,3518.4,19560.1,9883.6,29443.7,1624
64010,Launceston (C),2014-2015,182,31,214,47840.9,4792.4,15738.9,68372.1,91422.6,159794.7,1625
64010,Launceston (C),2013-2014,133,65,204,33935.9,10211.4,12879.1,57026.4,61749.2,118775.7,1626
64010,Launceston (C),2012-2013,96,42,140,26119.8,6456.2,13532.4,46108.5,82587.5,128696.0,1627
64210,Meander Valley (M),2014-2015,101,21,122,22456.6,4544.0,1446.7,28447.3,8996.4,37443.7,1628
64210,Meander Valley (M),2013-2014,86,4,91,20104.6,711.5,1629.5,22445.7,6225.7,28671.4,1629
64210,Meander Valley (M),2012-2013,63,14,77,13287.8,2760.0,1601.4,17649.2,4807.0,22456.2,1630
64610,Northern Midlands (M),2014-2015,73,40,114,15886.2,5783.3,2748.2,24417.8,5389.5,29807.3,1631
64610,Northern Midlands (M),2013-2014,58,14,72,12324.2,1941.4,1851.1,16116.7,7848.9,23965.6,1632
58470,Upper Gascoyne (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1499
64610,Northern Midlands (M),2012-2013,35,24,59,6643.5,3761.2,3138.1,13542.8,8844.9,22387.7,1633
64810,Sorell (M),2014-2015,185,7,194,38677.5,985.0,2454.2,42116.7,6009.5,48126.2,1634
64810,Sorell (M),2013-2014,129,0,130,28261.3,0.0,4687.4,32948.6,6421.2,39369.8,1635
64810,Sorell (M),2012-2013,104,0,106,20796.0,0.0,3918.3,24714.3,5288.5,30002.9,1636
65010,Southern Midlands (M),2014-2015,20,0,22,3799.5,0.0,951.6,4751.1,1795.0,6546.1,1637
65010,Southern Midlands (M),2013-2014,13,0,13,2686.9,0.0,810.0,3496.9,650.0,4146.9,1638
65010,Southern Midlands (M),2012-2013,17,2,19,3901.0,448.0,1060.5,5409.5,1045.0,6454.5,1639
65210,Tasman (M),2014-2015,24,0,25,5184.3,0.0,1468.0,6652.2,8567.8,15220.0,1640
65210,Tasman (M),2013-2014,27,0,27,5227.1,0.0,766.6,5993.7,868.9,6862.6,1641
65210,Tasman (M),2012-2013,21,0,21,5039.3,0.0,590.2,5629.5,0.0,5629.5,1642
65410,Waratah/Wynyard (M),2014-2015,30,2,32,8280.4,406.9,2596.9,11284.2,695.0,11979.2,1643
65410,Waratah/Wynyard (M),2013-2014,48,2,50,10225.6,321.0,2303.4,12849.9,4645.6,17495.5,1644
65410,Waratah/Wynyard (M),2012-2013,47,33,81,10560.2,5314.2,2314.0,18188.4,5105.7,23294.1,1645
65610,West Coast (M),2014-2015,4,5,9,345.5,400.0,592.0,1337.5,3904.3,5241.8,1646
65610,West Coast (M),2013-2014,3,0,3,694.1,0.0,699.6,1393.6,3317.5,4711.1,1647
65610,West Coast (M),2012-2013,5,0,5,911.9,0.0,469.5,1381.4,1537.0,2918.4,1648
65810,West Tamar (M),2014-2015,138,32,170,33720.3,4445.8,6763.5,44929.6,1083.0,46012.6,1649
58470,Upper Gascoyne (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,6000.0,6000.0,1500
65810,West Tamar (M),2013-2014,96,50,147,23750.1,7903.6,6897.3,38550.9,2056.8,40607.7,1650
65810,West Tamar (M),2012-2013,70,17,87,17409.0,2996.0,2941.0,23346.0,2075.5,25421.6,1651
69399,Unincorporated Tas,2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1652
69399,Unincorporated Tas,2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1653
69399,Unincorporated Tas,2012-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1654
69499,No usual address (Tas.),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1655
69499,No usual address (Tas.),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1656
69499,No usual address (Tas.),2012-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1657
74500,Victoria-Daly (S),2013-2000,4,0,4,2254.2,0.0,84.1,2338.4,255.6,2593.9,1697
74500,Victoria-Daly (S),2012-1999,4,0,4,538.5,0.0,378.5,917.0,,,1698
58470,Upper Gascoyne (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1501
58510,Victoria Park (T),2014-2015,204,259,464,70516.4,71260.3,12680.5,154457.2,808451.7,962908.9,1502
58510,Victoria Park (T),2013-2014,144,251,395,45428.3,63100.6,10428.0,118956.9,513184.5,632141.4,1503
58510,Victoria Park (T),2012-2013,121,65,186,34779.2,19700.7,7710.2,62190.1,,,1504
70200,Alice Springs (T),2014-2015,30,19,93,8251.7,4870.0,14355.0,27476.7,73539.1,101015.8,1658
58540,Victoria Plains (S),2014-2015,1,0,1,95.4,0.0,88.7,184.1,0.0,184.1,1505
70200,Alice Springs (T),2013-2013,18,31,100,5652.2,7730.0,6702.5,20084.8,22828.7,42913.4,1659
58540,Victoria Plains (S),2013-2014,0,0,0,0.0,0.0,244.4,244.4,2403.0,2647.4,1506
70200,Alice Springs (T),2012-2012,14,48,65,5307.4,25737.5,6494.4,37539.3,,,1660
58540,Victoria Plains (S),2012-2013,4,0,4,952.9,0.0,149.0,1101.9,,,1507
71300,East Arnhem (S),2012-2006,0,4,4,0.0,1998.3,235.0,2233.3,,,1678
72200,Katherine (T),2014-2015,21,6,29,5928.4,1453.0,3303.9,10685.3,12892.8,23578.1,1679
72200,Katherine (T),2013-2006,44,38,84,12837.2,13883.6,2032.9,28753.8,10366.3,39120.0,1680
72200,Katherine (T),2012-2005,35,12,49,10773.2,3944.0,1529.8,16247.1,,,1681
72300,Litchfield (M),2014-2015,144,12,168,38216.2,2591.0,22776.0,63583.3,35103.0,98686.3,1682
72300,Litchfield (M),2013-2005,125,113,242,33891.3,22603.8,16877.6,73372.7,125142.6,198515.3,1683
72300,Litchfield (M),2012-2004,138,79,226,36860.3,19975.6,15094.7,71930.6,,,1684
58570,Vincent (C),2014-2015,86,425,512,51350.5,113949.9,31126.4,196426.8,18713.3,215140.0,1508
58570,Vincent (C),2013-2014,64,302,366,27346.8,69565.8,21071.6,117984.2,53975.7,171959.9,1509
58570,Vincent (C),2012-2013,48,209,257,21970.4,53797.7,7853.6,83621.6,,,1510
58610,Wagin (S),2014-2015,2,0,2,558.6,0.0,146.5,705.1,3514.2,4219.3,1511
58610,Wagin (S),2013-2014,1,4,5,80.0,802.0,803.5,1685.5,827.0,2512.5,1512
58610,Wagin (S),2012-2013,8,0,8,2006.3,0.0,155.9,2162.2,,,1513
58680,Wandering (S),2014-2015,0,0,0,0.0,0.0,171.7,171.7,0.0,171.7,1514
58680,Wandering (S),2013-2014,6,0,6,1687.5,0.0,47.3,1734.8,0.0,1734.8,1515
58680,Wandering (S),2012-2013,2,0,2,545.6,0.0,31.5,577.1,,,1516
58760,Wanneroo (C),2014-2015,3435,86,3528,795182.3,16808.3,15611.8,827602.4,147966.7,975569.0,1517
58760,Wanneroo (C),2013-2014,3242,169,3417,718032.2,36122.3,18040.2,772194.7,285986.0,1058180.8,1518
58760,Wanneroo (C),2012-2013,2753,191,2946,591481.7,44889.7,17185.9,653557.3,,,1519
58820,Waroona (S),2014-2015,31,0,33,8644.8,0.0,862.5,9507.3,733.5,10240.8,1520
58820,Waroona (S),2013-2014,38,0,39,8906.2,0.0,1097.5,10003.7,7474.9,17478.5,1521
58820,Waroona (S),2012-2013,28,0,28,6682.3,0.0,536.7,7219.0,,,1522
58890,West Arthur (S),2014-2015,7,0,7,1820.3,0.0,206.2,2026.5,0.0,2026.5,1523
58890,West Arthur (S),2013-2014,1,0,1,94.2,0.0,11.0,105.3,1224.0,1329.3,1524
58890,West Arthur (S),2012-2013,2,0,2,201.3,0.0,11.0,212.3,,,1525
59030,Westonia (S),2014-2015,2,0,2,362.4,0.0,0.0,362.4,0.0,362.4,1526
59030,Westonia (S),2013-2014,2,0,2,334.0,0.0,14.7,348.7,0.0,348.7,1527
59030,Westonia (S),2012-2013,2,0,2,430.9,0.0,10.0,440.9,,,1528
59100,Wickepin (S),2014-2015,0,0,0,0.0,0.0,17.0,17.0,0.0,17.0,1529
59100,Wickepin (S),2013-2014,0,0,0,0.0,0.0,60.0,60.0,0.0,60.0,1530
59100,Wickepin (S),2012-2013,3,0,3,1115.7,0.0,146.5,1262.2,,,1531
59170,Williams (S),2014-2015,6,0,6,1592.7,0.0,243.3,1836.0,477.0,2313.0,1532
59170,Williams (S),2013-2014,7,0,7,1860.4,0.0,35.0,1895.4,0.0,1895.4,1533
59170,Williams (S),2012-2013,4,0,4,732.3,0.0,78.8,811.1,,,1534
59250,Wiluna (S),2014-2015,0,0,0,0.0,0.0,31.0,31.0,0.0,31.0,1535
59250,Wiluna (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,645.9,645.9,1536
59250,Wiluna (S),2012-2013,1,0,1,16.5,0.0,0.0,16.5,,,1537
59310,Wongan-Ballidu (S),2014-2015,1,0,1,389.9,0.0,100.0,489.9,364.6,854.5,1538
59310,Wongan-Ballidu (S),2013-2014,2,0,2,513.6,0.0,27.4,541.0,455.0,996.0,1539
59310,Wongan-Ballidu (S),2012-2013,0,0,0,0.0,0.0,59.0,59.0,,,1540
59320,Woodanilling (S),2014-2015,1,0,1,348.7,0.0,85.0,433.7,198.5,632.2,1541
